Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,-148.264500E+3,16.853500E+3,-260.693500E+3,82.494500E+3,100.000000E+0
200.000000E+0,22.540200E+3,10.687200E+3,-157.752000E+3,7.451000E+3,100.000000E+0
250.000000E+0,17.345500E+3,5.368400E+3,-111.205500E+3,3.578500E+3,100.000000E+0
300.000000E+0,-7.071972E+3,6.280128E+3,-118.102000E+3,468.000000E+0,100.000000E+0
400.000000E+0,-8.193160E+3,1.222230E+3,-81.856350E+3,1.711250E+3,100.000000E+0
500.000000E+0,-12.063250E+3,1.712350E+3,-60.583800E+3,910.900000E+0,100.000000E+0
600.000000E+0,-13.176800E+3,1.223000E+3,-48.274550E+3,192.150000E+0,100.000000E+0
750.000000E+0,-12.673400E+3,891.300000E+0,-35.742450E+3,1.562250E+3,100.000000E+0
1.000000E+3,-10.433750E+3,171.850000E+0,-22.419250E+3,816.050000E+0,100.000000E+0
1.200000E+3,-8.768555E+3,486.705000E+0,-16.591600E+3,380.600000E+0,100.000000E+0
1.500000E+3,-6.608950E+3,148.500000E+0,-11.588900E+3,218.700000E+0,100.000000E+0
2.000000E+3,-4.383520E+3,78.240000E+0,-7.643330E+3,125.130000E+0,100.000000E+0
2.500000E+3,-3.228195E+3,36.395000E+0,-5.452420E+3,162.460000E+0,100.000000E+0
3.000000E+3,-2.333525E+3,69.965000E+0,-4.228710E+3,92.490000E+0,100.000000E+0
4.000000E+3,-1.340370E+3,1.460000E+0,-2.936945E+3,3.635000E+0,100.000000E+0
5.000000E+3,-924.177000E+0,11.885000E+0,-2.179965E+3,19.835000E+0,100.000000E+0
6.000000E+3,-645.627500E+0,1.328500E+0,-1.769480E+3,2.420000E+0,100.000000E+0
7.500000E+3,-426.345500E+0,3.412500E+0,-1.391160E+3,11.130000E+0,100.000000E+0
10.000000E+3,-244.471500E+0,4.139500E+0,-1.016000E+3,6.910000E+0,100.000000E+0
12.000000E+3,-174.128000E+0,1.573000E+0,-836.337500E+0,4.557500E+0,100.000000E+0
15.000000E+3,-113.204000E+0,1.267000E+0,-669.999500E+0,2.412500E+0,100.000000E+0
20.000000E+3,-64.437350E+0,1.572950E+0,-498.926500E+0,234.500000E-3,100.000000E+0
25.000000E+3,-43.909150E+0,352.950000E-3,-396.754500E+0,1.119500E+0,100.000000E+0
30.000000E+3,-33.097900E+0,212.400000E-3,-328.762500E+0,120.500000E-3,100.000000E+0
40.000000E+3,-21.266200E+0,75.300000E-3,-247.305500E+0,197.500000E-3,100.000000E+0
50.000000E+3,-16.085900E+0,54.900000E-3,-196.796500E+0,36.500000E-3,100.000000E+0
60.000000E+3,-13.064350E+0,58.850000E-3,-164.146500E+0,89.500000E-3,100.000000E+0
75.000000E+3,-10.597600E+0,76.400000E-3,-130.826500E+0,76.500000E-3,100.000000E+0
100.000000E+3,-8.351910E+0,21.500000E-3,-97.740300E+0,26.400000E-3,100.000000E+0
120.000000E+3,-7.633210E+0,5.010000E-3,-81.262350E+0,9.750000E-3,100.000000E+0
150.000000E+3,-6.896800E+0,49.230000E-3,-64.733600E+0,5.700000E-3,100.000000E+0
200.000000E+3,-6.193665E+0,8.345000E-3,-48.176450E+0,36.350000E-3,100.000000E+0
