Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,45.992250E+3,13.104250E+3,-198.869500E+3,35.454500E+3,100.000000E+0
200.000000E+0,58.658950E+3,12.108350E+3,-216.267500E+3,8.188500E+3,100.000000E+0
250.000000E+0,22.347705E+3,12.385595E+3,-157.267000E+3,21.989000E+3,100.000000E+0
300.000000E+0,-2.980995E+3,4.346175E+3,-139.250500E+3,6.418500E+3,100.000000E+0
400.000000E+0,-10.161495E+3,5.216905E+3,-100.308150E+3,2.304850E+3,100.000000E+0
500.000000E+0,-18.424600E+3,850.600000E+0,-78.663100E+3,2.207700E+3,100.000000E+0
600.000000E+0,-22.871150E+3,1.017650E+3,-58.061900E+3,1.166900E+3,100.000000E+0
750.000000E+0,-20.619100E+3,1.764400E+3,-43.050650E+3,352.550000E+0,100.000000E+0
1.000000E+3,-15.284600E+3,227.700000E+0,-27.374250E+3,47.650000E+0,100.000000E+0
1.200000E+3,-12.962900E+3,488.100000E+0,-19.503250E+3,438.650000E+0,100.000000E+0
1.500000E+3,-9.736815E+3,10.325000E+0,-13.494150E+3,186.950000E+0,100.000000E+0
2.000000E+3,-6.531625E+3,41.435000E+0,-8.095820E+3,71.420000E+0,100.000000E+0
2.500000E+3,-4.417030E+3,100.670000E+0,-5.845840E+3,40.290000E+0,100.000000E+0
3.000000E+3,-3.190895E+3,40.735000E+0,-4.471480E+3,110.820000E+0,100.000000E+0
4.000000E+3,-1.962245E+3,7.415000E+0,-2.987945E+3,16.215000E+0,100.000000E+0
5.000000E+3,-1.271245E+3,26.785000E+0,-2.242075E+3,14.915000E+0,100.000000E+0
6.000000E+3,-884.623500E+0,835.500000E-3,-1.834405E+3,775.000000E-3,100.000000E+0
7.500000E+3,-581.413500E+0,8.259500E+0,-1.389010E+3,6.180000E+0,100.000000E+0
10.000000E+3,-332.247000E+0,155.000000E-3,-1.021540E+3,8.280000E+0,100.000000E+0
12.000000E+3,-233.613000E+0,4.804000E+0,-838.740000E+0,699.000000E-3,100.000000E+0
15.000000E+3,-153.727000E+0,2.077000E+0,-669.454000E+0,2.598000E+0,100.000000E+0
20.000000E+3,-89.206800E+0,273.400000E-3,-495.408500E+0,1.079500E+0,100.000000E+0
25.000000E+3,-59.536300E+0,25.600000E-3,-394.907500E+0,103.500000E-3,100.000000E+0
30.000000E+3,-42.702950E+0,566.750000E-3,-328.866000E+0,699.000000E-3,100.000000E+0
40.000000E+3,-26.491500E+0,137.900000E-3,-246.233000E+0,473.000000E-3,100.000000E+0
50.000000E+3,-19.089350E+0,68.150000E-3,-196.351500E+0,144.500000E-3,100.000000E+0
60.000000E+3,-14.980050E+0,70.150000E-3,-163.453500E+0,145.500000E-3,100.000000E+0
75.000000E+3,-11.435650E+0,153.350000E-3,-130.778000E+0,42.000000E-3,100.000000E+0
100.000000E+3,-8.630190E+0,18.790000E-3,-97.738550E+0,40.450000E-3,100.000000E+0
120.000000E+3,-7.859310E+0,26.060000E-3,-81.321950E+0,650.000936E-6,100.000000E+0
150.000000E+3,-6.919645E+0,11.625000E-3,-64.847650E+0,64.050000E-3,100.000000E+0
200.000000E+3,-6.175500E+0,4.910000E-3,-48.397950E+0,2.550000E-3,100.000000E+0
