Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,-169.789250E+3,130.458750E+3,-373.571500E+3,162.832500E+3,100.000000E+0
200.000000E+0,51.991200E+3,1.316400E+3,-208.259000E+3,26.408000E+3,100.000000E+0
250.000000E+0,30.976760E+3,25.040440E+3,-160.015500E+3,10.424500E+3,100.000000E+0
300.000000E+0,-11.509405E+3,4.156195E+3,-139.510000E+3,12.712000E+3,100.000000E+0
400.000000E+0,-11.639950E+3,1.164350E+3,-97.832750E+3,4.851250E+3,100.000000E+0
500.000000E+0,-18.540000E+3,2.357800E+3,-72.223900E+3,107.900000E+0,100.000000E+0
600.000000E+0,-19.009450E+3,325.950000E+0,-57.902050E+3,3.044250E+3,100.000000E+0
750.000000E+0,-16.962100E+3,692.500000E+0,-40.981900E+3,1.260400E+3,100.000000E+0
1.000000E+3,-14.496950E+3,478.350000E+0,-25.726650E+3,736.350000E+0,100.000000E+0
1.200000E+3,-12.793500E+3,323.000000E+0,-19.001100E+3,127.900000E+0,100.000000E+0
1.500000E+3,-9.044930E+3,114.660000E+0,-13.195450E+3,425.450000E+0,100.000000E+0
2.000000E+3,-5.913585E+3,75.555000E+0,-7.991900E+3,100.360000E+0,100.000000E+0
2.500000E+3,-4.121120E+3,20.180000E+0,-5.715085E+3,54.895000E+0,100.000000E+0
3.000000E+3,-3.060390E+3,24.310000E+0,-4.398855E+3,106.145000E+0,100.000000E+0
4.000000E+3,-1.796865E+3,11.255000E+0,-3.005120E+3,27.930000E+0,100.000000E+0
5.000000E+3,-1.189095E+3,5.745000E+0,-2.256490E+3,5.020000E+0,100.000000E+0
6.000000E+3,-846.450500E+0,1.050500E+0,-1.779570E+3,14.410000E+0,100.000000E+0
7.500000E+3,-552.641500E+0,3.654500E+0,-1.406485E+3,2.575000E+0,100.000000E+0
10.000000E+3,-319.878000E+0,2.754000E+0,-1.017385E+3,1.745000E+0,100.000000E+0
12.000000E+3,-220.620000E+0,1.144000E+0,-841.339000E+0,6.894000E+0,100.000000E+0
15.000000E+3,-148.870000E+0,1.182000E+0,-667.610000E+0,1.495000E+0,100.000000E+0
20.000000E+3,-83.330700E+0,966.700000E-3,-495.230000E+0,103.000000E-3,100.000000E+0
25.000000E+3,-55.993750E+0,949.650000E-3,-395.918500E+0,1.602500E+0,100.000000E+0
30.000000E+3,-41.005100E+0,621.200000E-3,-329.664500E+0,238.500000E-3,100.000000E+0
40.000000E+3,-25.480400E+0,282.600000E-3,-245.648000E+0,157.000000E-3,100.000000E+0
50.000000E+3,-18.672400E+0,93.500000E-3,-196.095000E+0,141.000000E-3,100.000000E+0
60.000000E+3,-14.643750E+0,71.550000E-3,-163.613500E+0,234.500000E-3,100.000000E+0
75.000000E+3,-11.344850E+0,17.650000E-3,-130.633000E+0,32.000000E-3,100.000000E+0
100.000000E+3,-8.639400E+0,26.690000E-3,-97.614700E+0,20.200000E-3,100.000000E+0
120.000000E+3,-7.836070E+0,45.480000E-3,-81.352350E+0,36.750000E-3,100.000000E+0
150.000000E+3,-6.923760E+0,21.240000E-3,-64.870450E+0,59.050000E-3,100.000000E+0
200.000000E+3,-6.267915E+0,32.435000E-3,-48.225050E+0,1.050000E-3,100.000000E+0
