# --- BURST CONFIGURATION LOG ---
# Waveform Shape: SQU
# Frequency (Hz): 20
# Amplitude Applied (V): 0.15
# Burst Cycles: 3
# Limiting Resistor (Ohm): 1000.0
# Hard Max Voltage Limit (V): 0.4
# Sense Channels AC Coupled: True
# V_Sample Calculation: CH4 - CH3
# Savitzky-Golay Filter: Window=101, Poly=3
# -------------------------------
Time_s,CH1_V_Supply_Raw,CH2_V_Resistor_Raw,CH3_V_SenseP_Raw,CH4_V_SenseN_Raw,I_Sample_A_Raw,V_Sample_V_Raw,I_Sample_A_Filt,V_Sample_V_Filt
0.059140000000000005,0.147312,0.137016,0.047215999999999994,0.048048,1.0296e-05,0.0008320000000000063,1.0338850017039062e-05,-0.0009234511489982606
0.059160000000000004,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0337463004551405e-05,-0.0009041795752389456
0.05918,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0335902615502792e-05,-0.0008828653506126025
0.0592,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0334168849893221e-05,-0.0008882844633976665
0.05922,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0332261707722695e-05,-0.0008943218127636702
0.05924000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0330181188991209e-05,-0.0009004762845215245
0.05926000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.032792729369877e-05,-0.0009071972595316457
0.059280000000000006,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0325500021845369e-05,-0.0009144819413978893
0.059300000000000005,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0322899373431014e-05,-0.0008939951004807908
0.059320000000000005,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0320125348455702e-05,-0.0008996745344436036
0.059340000000000004,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0317177946919432e-05,-0.0008775239543370524
0.05936,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0314057168822205e-05,-0.0008531487245810704
0.05938,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.031076301416402e-05,-0.0008553248334540933
0.0594,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0307295482944881e-05,-0.0008579371801256532
0.05942000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0303654575164782e-05,-0.0008609839003316538
0.05944000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0323055412335876e-05,-0.000864463129807999
0.059460000000000006,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0321299974656185e-05,-0.0008683730042905922
0.059480000000000005,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0319414504555776e-05,-0.0008727116595153373
0.059500000000000004,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0317399002034652e-05,-0.0008486455480498251
0.05952,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0315253467092808e-05,-0.0008478932708803605
0.05954,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0336193021242394e-05,-0.0008709512815357915
0.05956,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0336019644681437e-05,-0.0008917573776793835
0.05958000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0335759579840002e-05,-0.0009103625935407727
0.05960000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0335412826718087e-05,-0.0009268179633495959
0.059620000000000006,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0334979385315695e-05,-0.0009155134620256785
0.059640000000000006,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0334459255632824e-05,-0.0009043274812916844
0.059660000000000005,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0333852437669474e-05,-0.0008937564746764611
0.059680000000000004,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0333158931425647e-05,-0.000884249823040425
0.0597,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.033237873690134e-05,-0.0008753064121944873
0.05972,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0331511854096554e-05,-0.0008925854371843626
0.05974,0.147312,0.137016,0.045399999999999996,0.0462,1.0296e-05,0.0008000000000000021,1.0330558283011291e-05,-0.0009078054989963666
0.05976000000000001,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0329518023645549e-05,-0.0009210176318601366
0.05978000000000001,0.147312,0.137016,0.045399999999999996,0.044352,1.0296e-05,-0.0010479999999999934,1.0328391075999328e-05,-0.0009322728700053085
0.059800000000000006,0.147312,0.137016,0.045399999999999996,0.0462,1.0296e-05,0.0008000000000000021,1.032717744007263e-05,-0.000915509011095148
0.059820000000000005,0.147312,0.137016,0.045399999999999996,0.044352,1.0296e-05,-0.0010479999999999934,1.0325877115865451e-05,-0.0008995549419018231
0.059840000000000004,0.147312,0.137016,0.045399999999999996,0.044352,1.0296e-05,-0.0010479999999999934,1.0324490103377795e-05,-0.0008844078660291894
0.059860000000000003,0.147312,0.137016,0.045399999999999996,0.044352,1.0296e-05,-0.0010479999999999934,1.0323016402609659e-05,-0.0008700649870811024
0.05988,0.147312,0.137016,0.045399999999999996,0.0462,1.0296e-05,0.0008000000000000021,1.0321456013561047e-05,-0.0008565235086614178
0.0599,0.147312,0.137016,0.047215999999999994,0.0462,1.0296e-05,-0.001015999999999996,1.0319808936231955e-05,-0.0008437806343739905
