Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,44.977700E+3,13.217500E+3,-95.783500E+3,30.273500E+3,100.000000E+0
200.000000E+0,21.656000E+3,1.333100E+3,-80.470200E+3,1.419100E+3,100.000000E+0
250.000000E+0,14.337150E+3,987.750000E+0,-55.034600E+3,6.984200E+3,100.000000E+0
300.000000E+0,7.594180E+3,1.369860E+3,-49.313500E+3,3.339500E+3,100.000000E+0
400.000000E+0,4.930160E+3,682.480000E+0,-49.135150E+3,581.650000E+0,100.000000E+0
500.000000E+0,1.681616E+3,703.244500E+0,-36.726500E+3,937.400000E+0,100.000000E+0
600.000000E+0,-289.160000E+0,677.141000E+0,-29.512300E+3,1.294200E+3,100.000000E+0
750.000000E+0,-80.924500E+0,257.964500E+0,-25.592300E+3,104.700000E+0,100.000000E+0
1.000000E+3,-3.804355E+3,234.815000E+0,-16.754800E+3,239.100000E+0,100.000000E+0
1.200000E+3,-3.210760E+3,18.930000E+0,-13.474400E+3,386.200000E+0,100.000000E+0
1.500000E+3,-2.672875E+3,252.805000E+0,-9.833865E+3,59.405000E+0,100.000000E+0
2.000000E+3,-2.024730E+3,28.880000E+0,-6.877795E+3,87.265000E+0,100.000000E+0
2.500000E+3,-1.479170E+3,75.200000E+0,-5.032800E+3,173.630000E+0,100.000000E+0
3.000000E+3,-1.186130E+3,90.160000E+0,-4.017255E+3,96.645000E+0,100.000000E+0
4.000000E+3,-748.123500E+0,23.849500E+0,-2.772885E+3,24.325000E+0,100.000000E+0
5.000000E+3,-483.148000E+0,17.182000E+0,-2.183375E+3,14.565000E+0,100.000000E+0
6.000000E+3,-358.510500E+0,8.277500E+0,-1.751375E+3,5.465000E+0,100.000000E+0
7.500000E+3,-229.351500E+0,267.500000E-3,-1.384320E+3,15.200000E+0,100.000000E+0
10.000000E+3,-137.404000E+0,5.413000E+0,-1.021310E+3,8.220000E+0,100.000000E+0
12.000000E+3,-100.696300E+0,4.206700E+0,-842.725500E+0,6.128500E+0,100.000000E+0
15.000000E+3,-64.775800E+0,955.800000E-3,-670.887500E+0,1.350500E+0,100.000000E+0
20.000000E+3,-41.581450E+0,597.350000E-3,-500.591000E+0,607.000000E-3,100.000000E+0
25.000000E+3,-29.417000E+0,365.600000E-3,-400.396000E+0,273.000000E-3,100.000000E+0
30.000000E+3,-22.918750E+0,127.650000E-3,-334.157500E+0,88.500000E-3,100.000000E+0
40.000000E+3,-16.344850E+0,56.650000E-3,-249.107000E+0,335.000000E-3,100.000000E+0
50.000000E+3,-13.168650E+0,5.250000E-3,-198.817500E+0,311.500000E-3,100.000000E+0
60.000000E+3,-11.338950E+0,28.050000E-3,-164.999000E+0,12.000000E-3,100.000000E+0
75.000000E+3,-9.603695E+0,46.815000E-3,-131.633000E+0,99.000000E-3,100.000000E+0
100.000000E+3,-8.181180E+0,4.980000E-3,-98.096100E+0,11.000000E-3,100.000000E+0
120.000000E+3,-7.463255E+0,13.425000E-3,-81.424050E+0,22.250000E-3,100.000000E+0
150.000000E+3,-6.807375E+0,18.495000E-3,-64.761150E+0,12.450000E-3,100.000000E+0
200.000000E+3,-6.257905E+0,10.515000E-3,-48.204150E+0,11.850000E-3,100.000000E+0
