Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,56.138450E+3,36.245150E+3,-186.105000E+3,18.529000E+3,100.000000E+0
200.000000E+0,51.628350E+3,9.245350E+3,-207.692500E+3,7.525500E+3,100.000000E+0
250.000000E+0,40.730850E+3,12.669950E+3,-164.259500E+3,8.478500E+3,100.000000E+0
300.000000E+0,5.284999E+3,4.549710E+3,-143.283500E+3,6.812500E+3,100.000000E+0
400.000000E+0,-12.419005E+3,3.084795E+3,-93.859000E+3,4.888500E+3,100.000000E+0
500.000000E+0,-15.238100E+3,589.000000E+0,-70.578050E+3,2.719750E+3,100.000000E+0
600.000000E+0,-18.815250E+3,1.610450E+3,-55.317200E+3,412.900000E+0,100.000000E+0
750.000000E+0,-18.679400E+3,1.955000E+3,-39.155000E+3,1.183200E+3,100.000000E+0
1.000000E+3,-13.604150E+3,658.650000E+0,-25.287850E+3,745.650000E+0,100.000000E+0
1.200000E+3,-10.758050E+3,284.450000E+0,-18.764900E+3,654.400000E+0,100.000000E+0
1.500000E+3,-8.558005E+3,29.965000E+0,-12.670500E+3,23.600000E+0,100.000000E+0
2.000000E+3,-5.620955E+3,222.485000E+0,-7.865990E+3,243.440000E+0,100.000000E+0
2.500000E+3,-3.909545E+3,1.135000E+0,-5.770360E+3,53.410000E+0,100.000000E+0
3.000000E+3,-2.883325E+3,8.765000E+0,-4.286500E+3,14.660000E+0,100.000000E+0
4.000000E+3,-1.761620E+3,2.450000E+0,-2.888045E+3,7.885000E+0,100.000000E+0
5.000000E+3,-1.113315E+3,33.745000E+0,-2.213250E+3,11.780000E+0,100.000000E+0
6.000000E+3,-793.893000E+0,6.483000E+0,-1.789265E+3,3.765000E+0,100.000000E+0
7.500000E+3,-531.678000E+0,2.487000E+0,-1.382555E+3,10.285000E+0,100.000000E+0
10.000000E+3,-301.475500E+0,3.473500E+0,-1.012265E+3,1.055000E+0,100.000000E+0
12.000000E+3,-208.634500E+0,2.965500E+0,-840.024000E+0,951.000000E-3,100.000000E+0
15.000000E+3,-135.282500E+0,1.925500E+0,-667.295000E+0,4.255000E+0,100.000000E+0
20.000000E+3,-80.839350E+0,177.850000E-3,-497.028000E+0,1.326000E+0,100.000000E+0
25.000000E+3,-53.436350E+0,531.250000E-3,-396.476000E+0,575.000000E-3,100.000000E+0
30.000000E+3,-39.707100E+0,87.300000E-3,-329.484500E+0,590.500000E-3,100.000000E+0
40.000000E+3,-24.312600E+0,2.400000E-3,-245.690500E+0,18.500000E-3,100.000000E+0
50.000000E+3,-18.092500E+0,28.800000E-3,-196.357000E+0,46.000000E-3,100.000000E+0
60.000000E+3,-14.159150E+0,31.750000E-3,-163.995500E+0,55.500000E-3,100.000000E+0
75.000000E+3,-10.949450E+0,65.850000E-3,-130.837500E+0,23.500000E-3,100.000000E+0
100.000000E+3,-8.582265E+0,40.625000E-3,-97.727050E+0,65.650000E-3,100.000000E+0
120.000000E+3,-7.804650E+0,56.880000E-3,-81.256700E+0,87.100000E-3,100.000000E+0
150.000000E+3,-6.871675E+0,20.325000E-3,-64.666150E+0,7.550000E-3,100.000000E+0
200.000000E+3,-6.278870E+0,21.400000E-3,-48.252450E+0,2.350000E-3,100.000000E+0
