Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,32.738300E+3,13.404600E+3,-127.372500E+3,20.488500E+3,100.000000E+0
200.000000E+0,26.656350E+3,11.125550E+3,-134.474500E+3,7.148500E+3,100.000000E+0
250.000000E+0,9.667655E+3,1.950045E+3,-107.986000E+3,3.897000E+3,100.000000E+0
300.000000E+0,8.039690E+3,2.932810E+3,-89.774950E+3,7.331950E+3,100.000000E+0
400.000000E+0,-3.365000E+0,1.264705E+3,-71.111500E+3,1.613400E+3,100.000000E+0
500.000000E+0,-8.396550E+3,359.440000E+0,-50.122650E+3,2.440250E+3,100.000000E+0
600.000000E+0,-10.955950E+3,126.950000E+0,-44.597800E+3,3.366200E+3,100.000000E+0
750.000000E+0,-11.038650E+3,813.750000E+0,-31.338450E+3,368.950000E+0,100.000000E+0
1.000000E+3,-8.289680E+3,417.600000E+0,-21.808550E+3,652.550000E+0,100.000000E+0
1.200000E+3,-7.695580E+3,323.950000E+0,-15.897950E+3,333.850000E+0,100.000000E+0
1.500000E+3,-6.319715E+3,84.085000E+0,-11.375800E+3,78.100000E+0,100.000000E+0
2.000000E+3,-4.180005E+3,143.385000E+0,-7.441540E+3,111.270000E+0,100.000000E+0
2.500000E+3,-2.827805E+3,27.195000E+0,-5.435450E+3,55.420000E+0,100.000000E+0
3.000000E+3,-2.141965E+3,79.055000E+0,-4.172290E+3,82.680000E+0,100.000000E+0
4.000000E+3,-1.264645E+3,9.945000E+0,-2.908030E+3,4.080000E+0,100.000000E+0
5.000000E+3,-820.625000E+0,17.917000E+0,-2.220225E+3,10.075000E+0,100.000000E+0
6.000000E+3,-592.277500E+0,3.016500E+0,-1.792945E+3,4.095000E+0,100.000000E+0
7.500000E+3,-398.214000E+0,2.202000E+0,-1.370055E+3,8.925000E+0,100.000000E+0
10.000000E+3,-228.828000E+0,1.869000E+0,-1.012710E+3,8.550000E+0,100.000000E+0
12.000000E+3,-159.388000E+0,3.358000E+0,-840.778000E+0,4.835000E+0,100.000000E+0
15.000000E+3,-107.288000E+0,393.000000E-3,-668.688000E+0,1.151000E+0,100.000000E+0
20.000000E+3,-60.224100E+0,216.700000E-3,-499.187000E+0,409.000000E-3,100.000000E+0
25.000000E+3,-44.098350E+0,5.550000E-3,-395.639500E+0,188.500000E-3,100.000000E+0
30.000000E+3,-31.950850E+0,207.950000E-3,-330.323500E+0,270.500000E-3,100.000000E+0
40.000000E+3,-21.081950E+0,106.450000E-3,-247.175500E+0,262.500000E-3,100.000000E+0
50.000000E+3,-15.562650E+0,27.350000E-3,-197.249000E+0,272.000000E-3,100.000000E+0
60.000000E+3,-12.823350E+0,32.850000E-3,-163.760000E+0,143.000000E-3,100.000000E+0
75.000000E+3,-10.268400E+0,15.600000E-3,-131.009500E+0,14.500000E-3,100.000000E+0
100.000000E+3,-8.421655E+0,67.385000E-3,-97.802750E+0,2.450000E-3,100.000000E+0
120.000000E+3,-7.512065E+0,24.295000E-3,-81.262450E+0,38.050000E-3,100.000000E+0
150.000000E+3,-6.848870E+0,16.680000E-3,-64.760650E+0,29.950000E-3,100.000000E+0
200.000000E+3,-6.249815E+0,1.395000E-3,-48.158000E+0,6.800000E-3,100.000000E+0
