Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
963.067084E+0	296.573798E+0	300.110000E+0	-436.659095E-3	1.000000E+0	1.223019E+6	1.223019E+6	225.752381E+3	225.752381E+3	995.232000E-3	
968.548398E+0	296.482293E+0	300.110000E+0	-637.176289E-3	1.000000E+0	1.009119E+6	1.009119E+6	188.088780E+3	188.088780E+3	1.004568E+0	
974.042712E+0	296.390937E+0	299.990000E+0	-619.628075E-3	1.000000E+0	998.337299E+3	998.337299E+3	186.499254E+3	186.499254E+3	990.111000E-3	
979.521026E+0	296.299366E+0	299.990000E+0	-400.742375E-3	1.000000E+0	840.201009E+3	840.201009E+3	158.771967E+3	158.771967E+3	993.983000E-3	
985.006340E+0	296.208060E+0	299.990000E+0	-419.130844E-3	1.000000E+0	1.212665E+6	1.212665E+6	221.789470E+3	221.789470E+3	998.678000E-3	
990.516654E+0	296.116638E+0	299.880000E+0	-437.651692E-3	1.000000E+0	993.890930E+3	993.890930E+3	196.466662E+3	196.466662E+3	1.003641E+0	
996.007968E+0	296.024800E+0	299.880000E+0	-437.651692E-3	1.000000E+0	1.111353E+6	1.111353E+6	203.927433E+3	203.927433E+3	993.939000E-3	
1.001483E+3	295.933278E+0	299.880000E+0	-418.734595E-3	1.000000E+0	1.665128E+6	1.665128E+6	309.582535E+3	309.582535E+3	999.160000E-3	
1.006969E+3	295.842023E+0	299.880000E+0	-400.068064E-3	1.000000E+0	1.378992E+6	1.378992E+6	254.106708E+3	254.106708E+3	996.625000E-3	
1.012465E+3	295.750601E+0	299.760000E+0	-400.068064E-3	1.000000E+0	1.021057E+6	1.021057E+6	195.946223E+3	195.946223E+3	996.429000E-3	
1.017944E+3	295.658996E+0	299.760000E+0	-200.079499E-3	1.000000E+0	941.983106E+3	941.983106E+3	181.741864E+3	181.741864E+3	999.218000E-3	
1.023408E+3	295.567674E+0	299.760000E+0	-218.805873E-3	1.000000E+0	1.441036E+6	1.441036E+6	276.199350E+3	276.199350E+3	997.557000E-3	
1.028883E+3	295.476618E+0	299.640000E+0	-437.531968E-3	1.000000E+0	1.473025E+6	1.473025E+6	281.602274E+3	281.602274E+3	1.005384E+0	
1.034361E+3	295.385363E+0	299.640000E+0	-437.531968E-3	1.000000E+0	1.116487E+6	1.116487E+6	202.587082E+3	202.587082E+3	1.001009E+0	
1.039844E+3	295.294058E+0	299.640000E+0	-436.558785E-3	1.000000E+0	1.122238E+6	1.122238E+6	210.517098E+3	210.517098E+3	999.622000E-3	
1.045332E+3	295.202669E+0	299.530000E+0	-434.955889E-3	1.000000E+0	1.105617E+6	1.105617E+6	205.448214E+3	205.448214E+3	998.527000E-3	
1.050809E+3	295.111214E+0	299.530000E+0	-434.955889E-3	1.000000E+0	989.513250E+3	989.513250E+3	181.168677E+3	181.168677E+3	997.746000E-3	
1.056315E+3	295.019926E+0	299.530000E+0	-417.421311E-3	1.000000E+0	1.463652E+6	1.463652E+6	268.159374E+3	268.159374E+3	1.004885E+0	
1.061800E+3	294.928154E+0	299.390000E+0	-400.450425E-3	1.000000E+0	1.030152E+6	1.030152E+6	190.828314E+3	190.828314E+3	1.000535E+0	
1.067292E+3	294.836749E+0	299.390000E+0	-400.450425E-3	1.000000E+0	1.603430E+6	1.603430E+6	317.985715E+3	317.985715E+3	999.017000E-3	
1.072760E+3	294.745210E+0	299.390000E+0	-455.356026E-3	1.000000E+0	924.295909E+3	924.295909E+3	181.854130E+3	181.854130E+3	993.424000E-3	
1.078262E+3	294.654071E+0	299.280000E+0	-510.221458E-3	1.000000E+0	1.087379E+6	1.087379E+6	215.425283E+3	215.425283E+3	1.000617E+0	
1.083747E+3	294.562383E+0	299.280000E+0	-510.221458E-3	1.000000E+0	1.123750E+6	1.123750E+6	216.555892E+3	216.555892E+3	997.542000E-3	
1.089231E+3	294.470961E+0	299.280000E+0	-455.571504E-3	1.000000E+0	1.077245E+6	1.077245E+6	211.301288E+3	211.301288E+3	996.624000E-3	
1.094735E+3	294.379556E+0	299.280000E+0	-401.125809E-3	1.000000E+0	1.145354E+6	1.145354E+6	220.658848E+3	220.658848E+3	998.027000E-3	
1.100250E+3	294.287834E+0	299.160000E+0	-401.125809E-3	1.000000E+0	993.328800E+3	993.328800E+3	191.690813E+3	191.690813E+3	1.007891E+0	
1.105737E+3	294.195912E+0	299.160000E+0	-200.572050E-3	1.000000E+0	972.441183E+3	972.441183E+3	192.542346E+3	192.542346E+3	997.783000E-3	
1.111254E+3	294.104457E+0	299.160000E+0	-218.546832E-3	1.000000E+0	1.226560E+6	1.226560E+6	239.340914E+3	239.340914E+3	999.916000E-3	
1.116736E+3	294.012518E+0	299.160000E+0	-437.033972E-3	1.000000E+0	985.550296E+3	985.550296E+3	187.392998E+3	187.392998E+3	999.348000E-3	
1.122218E+3	293.921146E+0	299.050000E+0	-437.033972E-3	1.000000E+0	1.299904E+6	1.299904E+6	237.062117E+3	237.062117E+3	1.003019E+0	
1.127699E+3	293.829774E+0	299.050000E+0	-218.487140E-3	1.000000E+0	1.026532E+6	1.026532E+6	188.849087E+3	188.849087E+3	1.001546E+0	
1.133187E+3	293.738436E+0	299.050000E+0	-200.334588E-3	1.000000E+0	1.434791E+6	1.434791E+6	262.444498E+3	262.444498E+3	1.004971E+0	
1.138697E+3	293.646964E+0	298.930000E+0	-400.614457E-3	1.000000E+0	1.167318E+6	1.167318E+6	230.741588E+3	230.741588E+3	1.000485E+0	
1.144189E+3	293.555125E+0	298.930000E+0	-400.614457E-3	1.000000E+0	1.049179E+6	1.049179E+6	196.611855E+3	196.611855E+3	1.002375E+0	
1.149664E+3	293.463587E+0	298.930000E+0	-418.727239E-3	1.000000E+0	1.234831E+6	1.234831E+6	227.966922E+3	227.966922E+3	995.237000E-3	
1.155152E+3	293.372348E+0	298.810000E+0	-437.093755E-3	1.000000E+0	1.019974E+6	1.019974E+6	199.804172E+3	199.804172E+3	997.433000E-3	
1.160644E+3	293.280876E+0	298.810000E+0	-437.093755E-3	1.000000E+0	1.162318E+6	1.162318E+6	218.767657E+3	218.767657E+3	999.768000E-3	
1.166175E+3	293.189338E+0	298.810000E+0	-436.538411E-3	1.000000E+0	1.068387E+6	1.068387E+6	197.282562E+3	197.282562E+3	996.463000E-3	
1.171660E+3	293.097166E+0	298.700000E+0	-436.001883E-3	1.000000E+0	1.105046E+6	1.105046E+6	204.294506E+3	204.294506E+3	1.003791E+0	
1.177147E+3	293.005744E+0	298.700000E+0	-436.001883E-3	1.000000E+0	992.849102E+3	992.849102E+3	187.889290E+3	187.889290E+3	1.005498E+0	
1.182633E+3	292.914289E+0	298.700000E+0	-418.389727E-3	1.000000E+0	1.177908E+6	1.177908E+6	227.513838E+3	227.513838E+3	1.000162E+0	
1.188115E+3	292.822867E+0	298.580000E+0	-400.742254E-3	1.000000E+0	1.247488E+6	1.247488E+6	228.131842E+3	228.131842E+3	997.105000E-3	
1.193592E+3	292.731495E+0	298.580000E+0	-400.742254E-3	1.000000E+0	1.717715E+6	1.717715E+6	337.571695E+3	337.571695E+3	1.003266E+0	
1.199084E+3	292.640206E+0	298.580000E+0	-419.268248E-3	1.000000E+0	1.440729E+6	1.440729E+6	268.718551E+3	268.718551E+3	999.275000E-3	
1.204565E+3	292.548684E+0	298.470000E+0	-437.233344E-3	1.000000E+0	1.553179E+6	1.553179E+6	304.473235E+3	304.473235E+3	1.001024E+0	
1.210054E+3	292.457329E+0	298.470000E+0	-437.233344E-3	1.000000E+0	1.091144E+6	1.091144E+6	201.454158E+3	201.454158E+3	994.229000E-3	
1.215542E+3	292.365841E+0	298.470000E+0	-418.725592E-3	1.000000E+0	1.005443E+6	1.005443E+6	181.625195E+3	181.625195E+3	1.000064E+0	
1.221056E+3	292.274385E+0	298.350000E+0	-400.833590E-3	1.000000E+0	1.022759E+6	1.022759E+6	198.902056E+3	198.902056E+3	998.591000E-3	
1.226551E+3	292.182480E+0	298.350000E+0	-400.833590E-3	1.000000E+0	1.548173E+6	1.548173E+6	293.420154E+3	293.420154E+3	997.395000E-3	
1.232034E+3	292.090891E+0	298.350000E+0	-418.407715E-3	1.000000E+0	1.596808E+6	1.596808E+6	299.923653E+3	299.923653E+3	1.003929E+0	
1.237668E+3	291.999503E+0	298.240000E+0	-436.220225E-3	1.000000E+0	1.149581E+6	1.149581E+6	212.563247E+3	212.563247E+3	999.676000E-3	
1.243167E+3	291.905614E+0	298.240000E+0	-436.220225E-3	1.000000E+0	1.038901E+6	1.038901E+6	189.055449E+3	189.055449E+3	994.519000E-3	
1.248671E+3	291.813959E+0	298.240000E+0	-418.263857E-3	1.000000E+0	1.506150E+6	1.506150E+6	274.704988E+3	274.704988E+3	1.000656E+0	
1.254174E+3	291.722220E+0	298.240000E+0	-400.359982E-3	1.000000E+0	1.131628E+6	1.131628E+6	208.075621E+3	208.075621E+3	999.329000E-3	
1.259706E+3	291.630515E+0	298.100000E+0	-400.359982E-3	1.000000E+0	897.989531E+3	897.989531E+3	175.159389E+3	175.159389E+3	991.578000E-3	
1.265261E+3	291.538310E+0	298.100000E+0	-200.444113E-3	1.000000E+0	1.094993E+6	1.094993E+6	213.517455E+3	213.517455E+3	998.721000E-3	
1.270792E+3	291.445721E+0	297.990000E+0	-255.250238E-3	1.000000E+0	1.129672E+6	1.129672E+6	207.226159E+3	207.226159E+3	999.658000E-3	
1.276319E+3	291.353549E+0	297.990000E+0	-509.457589E-3	1.000000E+0	1.195032E+6	1.195032E+6	217.308428E+3	217.308428E+3	999.644000E-3	
1.281867E+3	291.261427E+0	297.870000E+0	-709.173806E-3	1.000000E+0	1.058879E+6	1.058879E+6	208.899033E+3	208.899033E+3	992.837000E-3	
1.287366E+3	291.168955E+0	297.870000E+0	-654.440771E-3	1.000000E+0	1.059120E+6	1.059120E+6	206.773476E+3	206.773476E+3	995.562000E-3	
1.292869E+3	291.077317E+0	297.760000E+0	-618.780252E-3	1.000000E+0	1.073894E+6	1.073894E+6	197.366900E+3	197.366900E+3	1.003296E+0	
1.298390E+3	290.985595E+0	297.760000E+0	-636.620260E-3	1.000000E+0	1.081073E+6	1.081073E+6	198.930296E+3	198.930296E+3	996.479000E-3	
1.303858E+3	290.893573E+0	297.760000E+0	-635.710552E-3	1.000000E+0	1.613122E+6	1.613122E+6	293.246751E+3	293.246751E+3	1.006701E+0	
1.309340E+3	290.802451E+0	297.760000E+0	-617.152276E-3	1.000000E+0	1.606212E+6	1.606212E+6	291.030442E+3	291.030442E+3	999.321000E-3	
1.314844E+3	290.711079E+0	297.640000E+0	-399.596050E-3	1.000000E+0	1.356302E+6	1.356302E+6	244.421944E+3	244.421944E+3	1.001290E+0	
1.320366E+3	290.619341E+0	297.640000E+0	-199.988557E-3	1.000000E+0	1.087218E+6	1.087218E+6	196.754924E+3	196.754924E+3	1.001926E+0	
1.325847E+3	290.527319E+0	297.530000E+0	-218.427480E-3	1.000000E+0	1.185483E+6	1.185483E+6	214.185343E+3	214.185343E+3	999.718000E-3	
1.331336E+3	290.435964E+0	297.530000E+0	-436.815203E-3	1.000000E+0	992.742672E+3	992.742672E+3	186.568631E+3	186.568631E+3	999.811000E-3	
1.336811E+3	290.344475E+0	297.410000E+0	-628.241769E-3	1.000000E+0	1.452123E+6	1.452123E+6	261.679186E+3	261.679186E+3	1.003315E+0	
1.342293E+3	290.253220E+0	297.410000E+0	-600.941499E-3	1.000000E+0	1.076464E+6	1.076464E+6	192.913683E+3	192.913683E+3	998.184000E-3	
1.347771E+3	290.161864E+0	297.300000E+0	-600.070570E-3	1.000000E+0	1.312615E+6	1.312615E+6	236.695582E+3	236.695582E+3	1.004754E+0	
1.353260E+3	290.070559E+0	297.300000E+0	-617.019686E-3	1.000000E+0	1.195730E+6	1.195730E+6	227.914671E+3	227.914671E+3	1.001101E+0	
1.358783E+3	289.979071E+0	297.180000E+0	-617.285738E-3	1.000000E+0	1.469978E+6	1.469978E+6	280.874357E+3	280.874357E+3	1.003010E+0	
1.364296E+3	289.887032E+0	297.070000E+0	-599.939477E-3	1.000000E+0	1.097972E+6	1.097972E+6	205.555128E+3	205.555128E+3	999.023000E-3	
1.369778E+3	289.795144E+0	297.070000E+0	-610.389607E-3	1.000000E+0	1.106139E+6	1.106139E+6	206.347682E+3	206.347682E+3	1.002162E+0	
1.375272E+3	289.703772E+0	296.950000E+0	-838.527268E-3	1.000000E+0	1.398338E+6	1.398338E+6	266.070630E+3	266.070630E+3	1.000986E+0	
1.380761E+3	289.612216E+0	296.950000E+0	-838.272605E-3	1.000000E+0	917.532248E+3	917.532248E+3	178.189283E+3	178.189283E+3	1.002248E+0	
1.386263E+3	289.520728E+0	296.840000E+0	-837.319029E-3	1.000000E+0	1.987487E+6	1.987487E+6	381.836978E+3	381.836978E+3	999.706000E-3	
1.391750E+3	289.429023E+0	296.720000E+0	-636.275246E-3	1.000000E+0	1.181672E+6	1.181672E+6	214.081531E+3	214.081531E+3	995.417000E-3	
1.397229E+3	289.337584E+0	296.720000E+0	-636.657488E-3	1.000000E+0	900.787274E+3	900.787274E+3	168.062151E+3	168.062151E+3	997.730000E-3	
1.402713E+3	289.246262E+0	296.590000E+0	-837.666662E-3	1.000000E+0	1.541127E+6	1.541127E+6	295.373495E+3	295.373495E+3	999.991000E-3	
1.408197E+3	289.154857E+0	296.590000E+0	-837.766161E-3	1.000000E+0	1.087039E+6	1.087039E+6	197.600052E+3	197.600052E+3	1.004174E+0	
1.413681E+3	289.063468E+0	296.480000E+0	-633.594675E-3	1.000000E+0	1.136174E+6	1.136174E+6	202.630324E+3	202.630324E+3	1.000617E+0	
1.419164E+3	288.972063E+0	296.360000E+0	-210.841160E-3	1.000000E+0	2.092964E+6	2.092964E+6	371.335002E+3	371.335002E+3	1.003367E+0	
1.424643E+3	288.880675E+0	296.360000E+0	-195.890008E-3	1.000000E+0	1.675628E+6	1.675628E+6	314.021160E+3	314.021160E+3	999.378000E-3	
1.430143E+3	288.789353E+0	296.250000E+0	-617.238148E-3	1.000000E+0	1.090825E+6	1.090825E+6	209.829749E+3	209.829749E+3	1.000799E+0	
1.435628E+3	288.697697E+0	296.130000E+0	-840.095805E-3	1.000000E+0	1.059403E+6	1.059403E+6	189.959390E+3	189.959390E+3	993.921000E-3	
1.441112E+3	288.606276E+0	296.020000E+0	-836.886172E-3	1.000000E+0	1.028903E+6	1.028903E+6	180.804614E+3	180.804614E+3	999.857000E-3	
1.446617E+3	288.514870E+0	296.020000E+0	-838.025980E-3	1.000000E+0	987.252396E+3	987.252396E+3	177.289506E+3	177.289506E+3	1.000294E+0	
1.452096E+3	288.423132E+0	295.910000E+0	-1.038227E+0	1.000000E+0	1.192806E+6	1.192806E+6	210.715095E+3	210.715095E+3	999.822000E-3	
1.457583E+3	288.331810E+0	295.790000E+0	-1.038246E+0	1.000000E+0	1.556336E+6	1.556336E+6	285.157613E+3	285.157613E+3	1.007681E+0	
1.463064E+3	288.240355E+0	295.790000E+0	-820.075042E-3	1.000000E+0	1.165992E+6	1.165992E+6	222.697334E+3	222.697334E+3	1.000200E+0	
1.468585E+3	288.149016E+0	295.680000E+0	-819.160213E-3	1.000000E+0	1.431821E+6	1.431821E+6	273.352190E+3	273.352190E+3	1.002303E+0	
1.474093E+3	288.056994E+0	295.560000E+0	-836.944953E-3	1.000000E+0	1.101510E+6	1.101510E+6	194.428212E+3	194.428212E+3	1.006560E+0	
1.479577E+3	287.965189E+0	295.450000E+0	-837.219283E-3	1.000000E+0	1.353137E+6	1.353137E+6	236.995758E+3	236.995758E+3	1.001619E+0	
1.485060E+3	287.873800E+0	295.340000E+0	-838.593029E-3	1.000000E+0	1.790273E+6	1.790273E+6	324.765828E+3	324.765828E+3	999.599000E-3	
1.490545E+3	287.782412E+0	295.340000E+0	-1.038674E+0	1.000000E+0	1.274929E+6	1.274929E+6	233.899828E+3	233.899828E+3	1.000373E+0	
1.496021E+3	287.690990E+0	295.220000E+0	-1.236592E+0	1.000000E+0	1.078692E+6	1.078692E+6	189.868125E+3	189.868125E+3	997.100000E-3	
1.501502E+3	287.599735E+0	295.110000E+0	-1.016572E+0	1.000000E+0	1.348471E+6	1.348471E+6	238.809582E+3	238.809582E+3	997.518000E-3	
1.507018E+3	287.508379E+0	294.990000E+0	-816.928174E-3	1.000000E+0	1.421518E+6	1.421518E+6	249.860857E+3	249.860857E+3	996.086000E-3	
1.512504E+3	287.416441E+0	294.860000E+0	-837.861078E-3	1.000000E+0	995.919359E+3	995.919359E+3	180.120147E+3	180.120147E+3	1.003817E+0	
1.518031E+3	287.325019E+0	294.750000E+0	-1.058073E+0	1.000000E+0	1.104549E+6	1.104549E+6	202.430018E+3	202.430018E+3	999.087000E-3	
1.523513E+3	287.232897E+0	294.640000E+0	-1.294547E+0	1.000000E+0	1.447140E+6	1.447140E+6	257.424368E+3	257.424368E+3	995.444000E-3	
1.528994E+3	287.141525E+0	294.520000E+0	-1.311673E+0	1.000000E+0	1.174341E+6	1.174341E+6	203.599646E+3	203.599646E+3	994.373000E-3	
1.534473E+3	287.050170E+0	294.410000E+0	-1.293163E+0	1.000000E+0	1.575512E+6	1.575512E+6	279.137023E+3	279.137023E+3	1.005397E+0	
1.539984E+3	286.958865E+0	294.300000E+0	-1.257937E+0	1.000000E+0	1.381682E+6	1.381682E+6	258.196880E+3	258.196880E+3	998.224000E-3	
1.545466E+3	286.867009E+0	294.180000E+0	-1.240963E+0	1.000000E+0	1.141570E+6	1.141570E+6	203.249309E+3	203.249309E+3	1.003566E+0	
1.550956E+3	286.775637E+0	294.070000E+0	-1.240014E+0	1.000000E+0	1.683321E+6	1.683321E+6	302.166420E+3	302.166420E+3	1.001172E+0	
1.556475E+3	286.684149E+0	293.960000E+0	-1.237083E+0	1.000000E+0	1.234802E+6	1.234802E+6	216.202480E+3	216.202480E+3	999.770000E-3	
1.561956E+3	286.592160E+0	293.840000E+0	-1.235100E+0	1.000000E+0	1.113501E+6	1.113501E+6	188.180236E+3	188.180236E+3	1.004667E+0	
1.567439E+3	286.500805E+0	293.730000E+0	-1.234991E+0	1.000000E+0	1.022210E+6	1.022210E+6	175.596095E+3	175.596095E+3	1.001040E+0	
1.572920E+3	286.409433E+0	293.620000E+0	-1.235786E+0	1.000000E+0	1.456904E+6	1.456904E+6	253.925638E+3	253.925638E+3	996.843000E-3	
1.578394E+3	286.318078E+0	293.390000E+0	-1.236394E+0	1.000000E+0	1.263976E+6	1.263976E+6	233.390208E+3	233.390208E+3	1.000083E+0	
1.583879E+3	286.226839E+0	293.280000E+0	-1.235776E+0	1.000000E+0	1.820185E+6	1.820185E+6	321.221547E+3	321.221547E+3	1.003559E+0	
1.589379E+3	286.135434E+0	293.170000E+0	-1.435920E+0	1.000000E+0	1.291299E+6	1.291299E+6	228.700920E+3	228.700920E+3	1.000770E+0	
1.594866E+3	286.043762E+0	293.050000E+0	-1.637296E+0	1.000000E+0	1.282415E+6	1.282415E+6	234.838304E+3	234.838304E+3	1.000104E+0	
1.600347E+3	285.952307E+0	292.940000E+0	-1.638497E+0	1.000000E+0	1.351048E+6	1.351048E+6	226.733140E+3	226.733140E+3	1.004045E+0	
1.605824E+3	285.860968E+0	292.830000E+0	-1.438430E+0	1.000000E+0	1.317153E+6	1.317153E+6	223.392040E+3	223.392040E+3	999.153000E-3	
1.611306E+3	285.769680E+0	292.590000E+0	-1.237054E+0	1.000000E+0	1.578235E+6	1.578235E+6	285.495839E+3	285.495839E+3	997.539000E-3	
1.616820E+3	285.678308E+0	292.470000E+0	-1.237566E+0	1.000000E+0	2.039415E+6	2.039415E+6	362.101736E+3	362.101736E+3	1.004310E+0	
1.622310E+3	285.586403E+0	292.360000E+0	-1.456966E+0	1.000000E+0	1.899325E+6	1.899325E+6	321.164969E+3	321.164969E+3	1.001533E+0	
1.627789E+3	285.494914E+0	292.250000E+0	-1.694258E+0	1.000000E+0	1.907648E+6	1.907648E+6	335.159346E+3	335.159346E+3	1.006227E+0	
1.633306E+3	285.403592E+0	292.140000E+0	-1.712387E+0	1.000000E+0	1.289701E+6	1.289701E+6	228.644488E+3	228.644488E+3	998.641000E-3	
1.638788E+3	285.311637E+0	291.910000E+0	-1.476277E+0	1.000000E+0	1.166609E+6	1.166609E+6	207.347258E+3	207.347258E+3	999.212000E-3	
1.644272E+3	285.220282E+0	291.800000E+0	-1.221196E+0	1.000000E+0	2.145554E+6	2.145554E+6	355.906009E+3	355.906009E+3	1.003025E+0	
1.649754E+3	285.128877E+0	291.690000E+0	-1.420638E+0	1.000000E+0	1.327099E+6	1.327099E+6	219.868533E+3	219.868533E+3	1.001376E+0	
1.655241E+3	285.037505E+0	291.460000E+0	-1.639105E+0	1.000000E+0	1.478071E+6	1.478071E+6	262.688191E+3	262.688191E+3	998.452000E-3	
1.660722E+3	284.946066E+0	291.350000E+0	-1.639287E+0	1.000000E+0	2.445866E+6	2.445866E+6	434.468371E+3	434.468371E+3	999.503000E-3	
1.666203E+3	284.854711E+0	291.130000E+0	-1.640134E+0	1.000000E+0	2.272789E+6	2.272789E+6	400.724802E+3	400.724802E+3	1.001868E+0	
1.671686E+3	284.763356E+0	291.020000E+0	-1.640077E+0	1.000000E+0	991.935323E+3	991.935323E+3	164.978892E+3	164.978892E+3	996.280000E-3	
1.677168E+3	284.671984E+0	290.910000E+0	-1.840832E+0	1.000000E+0	1.431903E+6	1.431903E+6	232.085377E+3	232.085377E+3	995.559000E-3	
1.682653E+3	284.580612E+0	290.800000E+0	-1.823042E+0	1.000000E+0	1.613200E+6	1.613200E+6	271.899378E+3	271.899378E+3	1.002975E+0	
1.688131E+3	284.489190E+0	290.570000E+0	-1.603646E+0	1.000000E+0	2.550559E+6	2.550559E+6	427.683630E+3	427.683630E+3	999.360000E-3	
1.693644E+3	284.397901E+0	290.350000E+0	-1.402090E+0	1.000000E+0	1.386055E+6	1.386055E+6	216.293017E+3	216.293017E+3	997.239000E-3	
1.699123E+3	284.306013E+0	290.130000E+0	-1.420163E+0	1.000000E+0	1.354181E+6	1.354181E+6	214.115506E+3	214.115506E+3	1.000753E+0	
1.704621E+3	284.214691E+0	290.020000E+0	-1.841125E+0	1.000000E+0	1.451024E+6	1.451024E+6	224.189627E+3	224.189627E+3	1.008534E+0	
1.710097E+3	284.123052E+0	289.910000E+0	-2.242522E+0	1.000000E+0	1.507532E+6	1.507532E+6	240.563151E+3	240.563151E+3	1.000112E+0	
1.715590E+3	284.031797E+0	289.680000E+0	-2.223792E+0	1.000000E+0	1.527762E+6	1.527762E+6	240.248417E+3	240.248417E+3	998.759000E-3	
1.721078E+3	283.940242E+0	289.570000E+0	-1.804768E+0	1.000000E+0	1.469755E+6	1.469755E+6	235.936576E+3	235.936576E+3	994.142000E-3	
1.726560E+3	283.848770E+0	289.350000E+0	-1.625080E+0	1.000000E+0	1.352147E+6	1.352147E+6	223.784835E+3	223.784835E+3	997.560000E-3	
1.732063E+3	283.757415E+0	289.130000E+0	-1.644547E+0	1.000000E+0	1.685755E+6	1.685755E+6	264.350438E+3	264.350438E+3	993.449000E-3	
1.737541E+3	283.665693E+0	289.020000E+0	-1.844550E+0	1.000000E+0	2.690147E+6	2.690147E+6	410.187517E+3	410.187517E+3	1.004232E+0	
1.743029E+3	283.574388E+0	288.780000E+0	-2.025041E+0	1.000000E+0	2.420044E+6	2.420044E+6	366.653807E+3	366.653807E+3	1.003689E+0	
1.748534E+3	283.482932E+0	288.560000E+0	-2.006178E+0	1.000000E+0	1.489702E+6	1.489702E+6	225.639803E+3	225.639803E+3	1.000037E+0	
1.754022E+3	283.391177E+0	288.450000E+0	-2.041390E+0	1.000000E+0	1.795737E+6	1.795737E+6	281.607527E+3	281.607527E+3	1.002021E+0	
1.759501E+3	283.299705E+0	288.230000E+0	-2.076325E+0	1.000000E+0	1.871460E+6	1.871460E+6	301.050530E+3	301.050530E+3	998.499000E-3	
1.764977E+3	283.208400E+0	288.010000E+0	-2.075667E+0	1.000000E+0	1.914878E+6	1.914878E+6	303.007519E+3	303.007519E+3	995.794000E-3	
1.770457E+3	283.117128E+0	287.790000E+0	-2.040510E+0	1.000000E+0	2.129965E+6	2.129965E+6	325.124251E+3	325.124251E+3	1.002830E+0	
1.775947E+3	283.025790E+0	287.680000E+0	-2.005648E+0	1.000000E+0	1.621791E+6	1.621791E+6	246.604658E+3	246.604658E+3	999.964000E-3	
1.781434E+3	282.934301E+0	287.460000E+0	-2.205344E+0	1.000000E+0	2.313332E+6	2.313332E+6	340.553565E+3	340.553565E+3	1.000863E+0	
1.786912E+3	282.842846E+0	287.240000E+0	-2.204850E+0	1.000000E+0	1.871196E+6	1.871196E+6	275.197521E+3	275.197521E+3	999.443000E-3	
1.792396E+3	282.751541E+0	286.910000E+0	-2.003311E+0	1.000000E+0	2.374093E+6	2.374093E+6	325.640233E+3	325.640233E+3	998.425000E-3	
1.797875E+3	282.660152E+0	286.690000E+0	-2.000984E+0	1.000000E+0	2.535542E+6	2.535542E+6	350.142803E+3	350.142803E+3	1.003187E+0	
1.803348E+3	282.568830E+0	286.580000E+0	-2.399084E+0	1.000000E+0	2.869184E+6	2.869184E+6	430.922035E+3	430.922035E+3	999.509000E-3	
1.808827E+3	282.477608E+0	286.360000E+0	-2.798079E+0	1.000000E+0	2.557183E+6	2.557183E+6	357.030631E+3	357.030631E+3	1.000958E+0	
1.814311E+3	282.386286E+0	286.150000E+0	-2.599506E+0	1.000000E+0	2.783156E+6	2.783156E+6	379.570298E+3	379.570298E+3	995.507000E-3	
1.819817E+3	282.294898E+0	285.820000E+0	-2.201681E+0	1.000000E+0	1.652650E+6	1.652650E+6	243.283902E+3	243.283902E+3	1.001886E+0	
1.825295E+3	282.203126E+0	285.600000E+0	-1.986494E+0	1.000000E+0	1.710490E+6	1.710490E+6	240.523396E+3	240.523396E+3	999.046000E-3	
1.830813E+3	282.111821E+0	285.380000E+0	-2.371046E+0	1.000000E+0	1.635106E+6	1.635106E+6	236.832049E+3	236.832049E+3	1.001208E+0	
1.836329E+3	282.019865E+0	285.170000E+0	-2.769235E+0	1.000000E+0	1.930435E+6	1.930435E+6	272.220301E+3	272.220301E+3	1.004560E+0	
1.841836E+3	281.927927E+0	284.950000E+0	-2.784560E+0	1.000000E+0	1.278853E+6	1.278853E+6	162.712681E+3	162.712681E+3	995.152000E-3	
1.847333E+3	281.836138E+0	284.750000E+0	-2.584131E+0	1.000000E+0	2.579883E+6	2.579883E+6	325.140879E+3	325.140879E+3	1.002620E+0	
1.852818E+3	281.744533E+0	284.530000E+0	-2.368490E+0	1.000000E+0	2.896213E+6	2.896213E+6	363.536781E+3	363.536781E+3	994.125000E-3	
1.858295E+3	281.653111E+0	284.320000E+0	-2.333664E+0	1.000000E+0	2.518260E+6	2.518260E+6	312.988957E+3	312.988957E+3	1.001084E+0	
1.863793E+3	281.561823E+0	284.100000E+0	-2.311536E+0	1.000000E+0	2.736657E+6	2.736657E+6	335.587938E+3	335.587938E+3	1.000987E+0	
1.869286E+3	281.470201E+0	283.890000E+0	-2.307761E+0	1.000000E+0	3.606234E+6	3.606234E+6	477.311967E+3	477.311967E+3	1.002569E+0	
1.874778E+3	281.378645E+0	283.560000E+0	-2.326546E+0	1.000000E+0	2.094301E+6	2.094301E+6	249.635486E+3	249.635486E+3	1.002584E+0	
1.880264E+3	281.287107E+0	283.350000E+0	-2.348246E+0	1.000000E+0	2.607344E+6	2.607344E+6	316.891786E+3	316.891786E+3	997.987000E-3	
1.885762E+3	281.195685E+0	283.130000E+0	-2.552253E+0	1.000000E+0	10.511427E+6	10.511427E+6	1.219902E+6	1.219902E+6	999.006000E-3	
