"m-cresol PANI base-Cit.spc"
"Wavelength nm.","Abs."
200.24004572299486, 0.9816558179568562
200.24004572299486, 0.9622895260638011
200.24004572299486, 0.9429232341707461
200.24004572299486, 0.923556942277691
200.24004572299486, 0.904190650384636
201.20022861497426, 1.0048953682285222
201.20022861497426, 0.8848243584915809
202.16041150695372, 0.865458066598526
202.16041150695372, 0.8460917747054709
202.16041150695372, 0.8267254828124159
203.12059439893312, 0.8054225617300553
203.12059439893312, 0.787024584431653
204.08077729091255, 0.7589434611867233
208.50828729281767, 0.7238689547581902
209.2817679558011, 0.7363494539781591
210.82872928176795, 0.7067082683307331
210.82872928176795, 0.7004680187207488
218.48352067060392, 0.6824466082091558
222.32425223852164, 0.6727634622626284
225.84492284244618, 0.6530743988380224
228.08534959039815, 0.627252676313949
230.005715374357, 0.5982032384743665
231.6060201943227, 0.549141965678627
232.24614212230904, 0.5762547743289042
233.84644694227472, 0.5284845876593683
233.84644694227472, 0.5091182957663133
233.84644694227472, 0.4907203184679111
234.80662983425412, 0.5478508795524234
235.4467517622404, 0.4413362741406207
236.0868736902267, 0.4665124536015922
236.72699561821298, 0.4936252622518693
237.68717851019244, 0.41519178008499646
238.64736140217184, 0.45101942008714824
239.9276052581444, 0.39421163053418684
240.5677271861307, 0.42390661143687114
241.84797104210327, 0.36903545107321534
243.44827586206895, 0.38517402765076114
245.3686416460278, 0.35321964602722034
248.88931224995235, 0.33998601323363276
252.08992188988378, 0.338694927107429
254.97047056582204, 0.31739200602506845
258.81120213373976, 0.3135187476464575
262.65193370165747, 0.3077088600785409
266.4926652695752, 0.299962343321319
270.33339683749284, 0.2951207703480552
274.17412840541056, 0.2893108827801387
278.01485997332827, 0.28543762440152765
281.85559154124593, 0.2844693098068749
285.69632310916364, 0.28350099521222216
289.53705467708136, 0.28059605142826394
293.3777862449991, 0.28059605142826394
297.21851781291673, 0.2815643660229167
301.05924938083444, 0.2844693098068749
304.89998094875216, 0.28543762440152765
308.7407125166699, 0.288342568185486
312.58144408458753, 0.29027919737479146
316.42217565250525, 0.2931841411587497
320.26290722042296, 0.2960890849427079
324.1036387883406, 0.299962343321319
327.94437035625833, 0.3028672871052772
331.78510192417605, 0.30577223088923544
335.62583349209376, 0.3086771746731938
339.4665650600114, 0.311582118457152
343.30729662792913, 0.3144870622411102
347.14802819584685, 0.31545537683576297
350.98875976376456, 0.3135187476464575
358.67022289959993, 0.3202969498090268
362.51095446751765, 0.31932863521437405
366.35168603543536, 0.31932863521437405
370.192417603353, 0.31932863521437405
374.03314917127074, 0.31932863521437405
377.87388073918845, 0.31932863521437405
381.71461230710617, 0.31932863521437405
385.5553438750238, 0.31932863521437405
389.39607544294154, 0.31932863521437405
393.23680701085925, 0.31932863521437405
397.07753857877697, 0.31932863521437405
400.9182701466946, 0.31932863521437405
404.75900171461234, 0.31932863521437405
408.59973328253005, 0.31932863521437405
412.4404648504477, 0.31739200602506845
416.2811964183654, 0.31545537683576297
420.12192798628314, 0.3144870622411102
423.96265955420085, 0.31061380386249926
427.8033911221185, 0.30577223088923544
431.6441226900362, 0.299962343321319
435.48485425795394, 0.2912475119694442
439.64564678986477, 0.2780138791758566
442.8462564297962, 0.26768519016622716
445.4067441417413, 0.25541987196729243
448.60735378167277, 0.24702781214696856
450.84778052962474, 0.2389585238581956
453.728329205563, 0.24186346764215383
454.6885120975424, 0.2186239173704878
458.84930462945323, 0.20829522836085845
