"PANI base-H3PO4 sin agitar (+conc).spc"
"Wavelength nm.","Abs."
250.0,6.00000
251.0,6.00000
252.0,6.00000
253.0,6.00000
254.0,6.00000
255.0,6.00000
256.0,6.00000
257.0,5.01012
258.0,6.00000
259.0,6.00000
260.0,5.46759
261.0,6.00000
262.0,6.00000
263.0,6.00000
264.0,6.00000
265.0,6.00000
266.0,6.00000
267.0,6.00000
268.0,6.00000
269.0,6.00000
270.0,4.98088
271.0,6.00000
272.0,6.00000
273.0,5.84586
274.0,5.04113
275.0,4.80575
276.0,6.00000
277.0,6.00000
278.0,6.00000
279.0,4.62847
280.0,4.58580
281.0,6.00000
282.0,6.00000
283.0,6.00000
284.0,6.00000
285.0,6.00000
286.0,4.81948
287.0,4.56849
288.0,4.17761
289.0,4.42621
290.0,3.72814
291.0,3.73386
292.0,3.47386
293.0,3.36292
294.0,3.17469
295.0,3.07253
296.0,3.06772
297.0,3.00094
298.0,2.94107
299.0,2.92427
300.0,2.91397
301.0,2.86487
302.0,2.83920
303.0,2.81415
304.0,2.78925
305.0,2.79139
306.0,2.73782
307.0,2.77790
308.0,2.75735
309.0,2.76239
310.0,2.71170
311.0,2.73499
312.0,2.73237
313.0,2.69408
314.0,2.72419
315.0,2.71877
316.0,2.71463
317.0,2.72287
318.0,2.70503
319.0,2.69690
320.0,2.72024
321.0,2.70770
322.0,2.69906
323.0,2.70802
324.0,2.71938
325.0,2.68452
326.0,2.69690
327.0,2.68775
328.0,2.65309
329.0,2.68045
330.0,2.62572
331.0,2.63786
332.0,2.62521
333.0,2.61805
334.0,2.59387
335.0,2.58155
336.0,2.54461
337.0,2.54564
338.0,2.50822
339.0,2.48686
340.0,2.46409
341.0,2.43843
342.0,2.42016
343.0,2.38188
344.0,2.34549
345.0,2.32365
346.0,2.29691
347.0,2.25976
348.0,2.22770
349.0,2.19096
350.0,2.16545
351.0,2.11978
352.0,2.08679
353.0,2.04750
354.0,2.00734
355.0,1.97060
356.0,1.93178
357.0,1.89266
358.0,1.85463
359.0,1.81672
360.0,1.77940
361.0,1.74227
362.0,1.70258
363.0,1.66738
364.0,1.62851
365.0,1.59551
366.0,1.55722
367.0,1.52352
368.0,1.49136
369.0,1.45620
370.0,1.42304
371.0,1.39132
372.0,1.36358
373.0,1.33166
374.0,1.30298
375.0,1.27478
376.0,1.24765
377.0,1.22236
378.0,1.19734
379.0,1.17189
380.0,1.14661
381.0,1.12381
382.0,1.10193
383.0,1.07976
384.0,1.05702
385.0,1.03780
386.0,1.01940
387.0,1.00107
388.0,0.98277
389.0,0.96590
390.0,0.94946
391.0,0.93317
392.0,0.91844
393.0,0.90272
394.0,0.88969
395.0,0.87656
396.0,0.86310
397.0,0.85111
398.0,0.83943
399.0,0.82996
400.0,0.81881
401.0,0.80912
402.0,0.79939
403.0,0.79015
404.0,0.78099
405.0,0.77269
406.0,0.76564
407.0,0.75684
408.0,0.75119
409.0,0.74430
410.0,0.73745
411.0,0.73152
412.0,0.72650
413.0,0.72049
414.0,0.71639
415.0,0.71178
416.0,0.70730
417.0,0.70351
418.0,0.69971
419.0,0.69613
420.0,0.69311
421.0,0.69057
422.0,0.68815
423.0,0.68537
424.0,0.68398
425.0,0.68082
426.0,0.68001
427.0,0.67830
428.0,0.67725
429.0,0.67588
430.0,0.67441
431.0,0.67439
432.0,0.67335
433.0,0.67375
434.0,0.67416
435.0,0.67510
436.0,0.67347
437.0,0.67446
438.0,0.67562
439.0,0.67576
440.0,0.67729
441.0,0.67785
442.0,0.67919
443.0,0.68098
444.0,0.68228
445.0,0.68410
446.0,0.68617
447.0,0.68854
448.0,0.69047
449.0,0.69341
450.0,0.69437
451.0,0.69746
452.0,0.70065
453.0,0.70381
454.0,0.70640
455.0,0.70957
456.0,0.71299
457.0,0.71703
458.0,0.71982
459.0,0.72335
460.0,0.72784
461.0,0.73083
462.0,0.73585
463.0,0.73982
464.0,0.74351
465.0,0.74880
466.0,0.75314
467.0,0.75753
468.0,0.76179
469.0,0.76675
470.0,0.77232
471.0,0.77656
472.0,0.78183
473.0,0.78649
474.0,0.79193
475.0,0.79714
476.0,0.80243
477.0,0.80821
478.0,0.81386
479.0,0.81934
480.0,0.82496
481.0,0.83176
482.0,0.83730
483.0,0.84355
484.0,0.85009
485.0,0.85671
486.0,0.86334
487.0,0.86993
488.0,0.87711
489.0,0.88412
490.0,0.89085
491.0,0.89754
492.0,0.90501
493.0,0.91144
494.0,0.91930
495.0,0.92693
496.0,0.93450
497.0,0.94158
498.0,0.94906
499.0,0.95659
500.0,0.96429
501.0,0.97238
502.0,0.98037
503.0,0.98763
504.0,0.99651
505.0,1.00450
506.0,1.01337
507.0,1.02174
508.0,1.02999
509.0,1.03818
510.0,1.04657
511.0,1.05599
512.0,1.06431
513.0,1.07231
514.0,1.08213
515.0,1.09057
516.0,1.09910
517.0,1.10806
518.0,1.11619
519.0,1.12600
520.0,1.13486
521.0,1.14464
522.0,1.15291
523.0,1.16235
524.0,1.17139
525.0,1.18072
526.0,1.18980
527.0,1.19881
528.0,1.20896
529.0,1.21627
530.0,1.22858
531.0,1.23763
532.0,1.24746
533.0,1.25635
534.0,1.26658
535.0,1.27531
536.0,1.28566
537.0,1.29530
538.0,1.30425
539.0,1.31439
540.0,1.32397
541.0,1.33428
542.0,1.34377
543.0,1.35377
544.0,1.36254
545.0,1.37300
546.0,1.38230
547.0,1.39249
548.0,1.40118
549.0,1.41219
550.0,1.42120
551.0,1.43015
552.0,1.43990
553.0,1.44817
554.0,1.45863
555.0,1.46884
556.0,1.47822
557.0,1.48688
558.0,1.49552
559.0,1.50699
560.0,1.51450
561.0,1.52549
562.0,1.53461
563.0,1.54318
564.0,1.55266
565.0,1.56043
566.0,1.57079
567.0,1.57960
568.0,1.58925
569.0,1.59736
570.0,1.60435
571.0,1.61308
572.0,1.62226
573.0,1.63016
574.0,1.63870
575.0,1.64563
576.0,1.65621
577.0,1.66242
578.0,1.67227
579.0,1.67790
580.0,1.68514
581.0,1.69372
582.0,1.69930
583.0,1.70637
584.0,1.71502
585.0,1.72081
586.0,1.72874
587.0,1.73517
588.0,1.74088
589.0,1.74741
590.0,1.75398
591.0,1.76131
592.0,1.76497
593.0,1.77271
594.0,1.77898
595.0,1.78176
596.0,1.78753
597.0,1.79404
598.0,1.79941
599.0,1.80315
600.0,1.80779
601.0,1.81213
602.0,1.81657
603.0,1.82134
604.0,1.82668
605.0,1.82990
606.0,1.83395
607.0,1.83598
608.0,1.83995
609.0,1.84290
610.0,1.84547
611.0,1.84799
612.0,1.85132
613.0,1.85244
614.0,1.85335
615.0,1.85829
616.0,1.85942
617.0,1.86192
618.0,1.86112
619.0,1.86596
620.0,1.86700
621.0,1.86667
622.0,1.86936
623.0,1.86606
624.0,1.86697
625.0,1.87147
626.0,1.86664
627.0,1.87035
628.0,1.86972
629.0,1.86698
630.0,1.86819
631.0,1.86694
632.0,1.86422
633.0,1.86249
634.0,1.86160
635.0,1.85873
636.0,1.85795
637.0,1.85704
638.0,1.85401
639.0,1.85256
640.0,1.85139
641.0,1.84787
642.0,1.84393
643.0,1.84165
644.0,1.83486
645.0,1.83357
646.0,1.82991
647.0,1.82517
648.0,1.81967
649.0,1.81545
650.0,1.81227
651.0,1.80704
652.0,1.80618
653.0,1.79697
654.0,1.79053
655.0,1.78578
656.0,1.77979
657.0,1.77428
658.0,1.76529
659.0,1.76274
660.0,1.75373
661.0,1.74904
662.0,1.74021
663.0,1.73345
664.0,1.72462
665.0,1.71922
666.0,1.71038
667.0,1.70390
668.0,1.69547
669.0,1.68601
670.0,1.67743
671.0,1.66859
672.0,1.65687
673.0,1.64944
674.0,1.63981
675.0,1.63083
676.0,1.61973
677.0,1.61069
678.0,1.60087
679.0,1.58875
680.0,1.57770
681.0,1.56571
682.0,1.55770
683.0,1.54491
684.0,1.53197
685.0,1.51921
686.0,1.50716
687.0,1.49617
688.0,1.48302
689.0,1.47123
690.0,1.46009
691.0,1.44580
692.0,1.43246
693.0,1.41966
694.0,1.40549
695.0,1.39335
696.0,1.37666
697.0,1.36439
698.0,1.34904
699.0,1.33533
700.0,1.31929
701.0,1.30613
702.0,1.29078
703.0,1.27633
704.0,1.26277
705.0,1.24709
706.0,1.23268
707.0,1.21747
708.0,1.20222
709.0,1.18946
710.0,1.17263
711.0,1.15879
712.0,1.14393
713.0,1.12986
714.0,1.11496
715.0,1.10005
716.0,1.08595
717.0,1.06994
718.0,1.05526
719.0,1.04094
720.0,1.02614
721.0,1.01132
722.0,0.99665
723.0,0.98266
724.0,0.96748
725.0,0.95277
726.0,0.93944
727.0,0.92458
