"PANI-pss 7 dias (+ conc).spc"
"Wavelength nm.","Abs."
250.0,1.19528
251.0,1.20267
252.0,1.20990
253.0,1.21784
254.0,1.22719
255.0,1.23447
256.0,1.23926
257.0,1.24002
258.0,1.24126
259.0,1.24274
260.0,1.24598
261.0,1.24718
262.0,1.24440
263.0,1.23814
264.0,1.22882
265.0,1.22119
266.0,1.21244
267.0,1.20482
268.0,1.19348
269.0,1.17756
270.0,1.15959
271.0,1.14297
272.0,1.12841
273.0,1.11098
274.0,1.08907
275.0,1.06835
276.0,1.04765
277.0,1.02427
278.0,1.00200
279.0,0.98125
280.0,0.95930
281.0,0.93823
282.0,0.91688
283.0,0.89403
284.0,0.87226
285.0,0.85030
286.0,0.82802
287.0,0.80638
288.0,0.78623
289.0,0.76621
290.0,0.74792
291.0,0.72900
292.0,0.71083
293.0,0.69528
294.0,0.67959
295.0,0.66460
296.0,0.65149
297.0,0.63667
298.0,0.62635
299.0,0.61702
300.0,0.60748
301.0,0.59757
302.0,0.58996
303.0,0.58414
304.0,0.57848
305.0,0.57477
306.0,0.57065
307.0,0.56702
308.0,0.56443
309.0,0.56105
310.0,0.55915
311.0,0.55885
312.0,0.55714
313.0,0.55801
314.0,0.55762
315.0,0.55776
316.0,0.55809
317.0,0.55808
318.0,0.55952
319.0,0.56023
320.0,0.56119
321.0,0.56333
322.0,0.56406
323.0,0.56475
324.0,0.56687
325.0,0.56860
326.0,0.56921
327.0,0.57225
328.0,0.57400
329.0,0.57548
330.0,0.57663
331.0,0.57906
332.0,0.58099
333.0,0.58243
334.0,0.58411
335.0,0.58556
336.0,0.58718
337.0,0.58924
338.0,0.59087
339.0,0.59167
340.0,0.59212
341.0,0.59501
342.0,0.59586
343.0,0.59690
344.0,0.59818
345.0,0.59902
346.0,0.60013
347.0,0.60172
348.0,0.60243
349.0,0.60254
350.0,0.60301
351.0,0.60390
352.0,0.60419
353.0,0.60486
354.0,0.60502
355.0,0.60593
356.0,0.60612
357.0,0.60608
358.0,0.60619
359.0,0.60627
360.0,0.60587
361.0,0.60539
362.0,0.60639
363.0,0.60560
364.0,0.60619
365.0,0.60634
366.0,0.60641
367.0,0.60597
368.0,0.60511
369.0,0.60558
370.0,0.60584
371.0,0.60527
372.0,0.60480
373.0,0.60399
374.0,0.60402
375.0,0.60358
376.0,0.60331
377.0,0.60351
378.0,0.60383
379.0,0.60262
380.0,0.60276
381.0,0.60208
382.0,0.60316
383.0,0.60237
384.0,0.60181
385.0,0.60169
386.0,0.60109
387.0,0.60118
388.0,0.60087
389.0,0.60151
390.0,0.60031
391.0,0.59980
392.0,0.60075
393.0,0.60072
394.0,0.60047
395.0,0.59987
396.0,0.59988
397.0,0.59984
398.0,0.60017
399.0,0.59976
400.0,0.59913
401.0,0.59952
402.0,0.59985
403.0,0.59895
404.0,0.59951
405.0,0.59902
406.0,0.59926
407.0,0.59860
408.0,0.59853
409.0,0.59949
410.0,0.59871
411.0,0.59896
412.0,0.59947
413.0,0.59967
414.0,0.59963
415.0,0.59866
416.0,0.59899
417.0,0.59856
418.0,0.59862
419.0,0.59867
420.0,0.59851
421.0,0.59878
422.0,0.59839
423.0,0.59753
424.0,0.59809
425.0,0.59788
426.0,0.59758
427.0,0.59760
428.0,0.59633
429.0,0.59688
430.0,0.59523
431.0,0.59482
432.0,0.59442
433.0,0.59225
434.0,0.59127
435.0,0.58949
436.0,0.58702
437.0,0.58556
438.0,0.58190
439.0,0.57904
440.0,0.57519
441.0,0.57085
442.0,0.56711
443.0,0.56273
444.0,0.55785
445.0,0.55211
446.0,0.54668
447.0,0.54123
448.0,0.53480
449.0,0.52860
450.0,0.52172
451.0,0.51536
452.0,0.50821
453.0,0.50157
454.0,0.49384
455.0,0.48579
456.0,0.47746
457.0,0.46975
458.0,0.46217
459.0,0.45435
460.0,0.44702
461.0,0.43792
462.0,0.43009
463.0,0.42159
464.0,0.41366
465.0,0.40630
466.0,0.39828
467.0,0.39192
468.0,0.38462
469.0,0.37722
470.0,0.37155
471.0,0.36599
472.0,0.35918
473.0,0.35401
474.0,0.34892
475.0,0.34390
476.0,0.33933
477.0,0.33561
478.0,0.33054
479.0,0.32609
480.0,0.32329
481.0,0.31916
482.0,0.31654
483.0,0.31362
484.0,0.31067
485.0,0.30706
486.0,0.30422
487.0,0.30151
488.0,0.29917
489.0,0.29714
490.0,0.29459
491.0,0.29268
492.0,0.29055
493.0,0.28804
494.0,0.28683
495.0,0.28462
496.0,0.28289
497.0,0.28090
498.0,0.27970
499.0,0.27745
