Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,70.864000E+3,8.722300E+3,-228.764500E+3,55.058500E+3,100.000000E+0
200.000000E+0,-15.791450E+3,441.050000E+0,-101.588750E+3,4.632250E+3,100.000000E+0
250.000000E+0,-33.984900E+3,9.206600E+3,-67.345900E+3,4.379300E+3,100.000000E+0
300.000000E+0,-35.103700E+3,2.856500E+3,-63.353700E+3,6.613500E+3,100.000000E+0
400.000000E+0,-41.978150E+3,5.733850E+3,-38.945900E+3,2.256600E+3,100.000000E+0
500.000000E+0,-42.392000E+3,928.700000E+0,-27.296350E+3,295.850000E+0,100.000000E+0
600.000000E+0,-37.812500E+3,1.805100E+3,-18.892450E+3,964.550000E+0,100.000000E+0
750.000000E+0,-33.710200E+3,219.600000E+0,-6.022540E+3,57.730000E+0,100.000000E+0
1.000000E+3,-27.793150E+3,219.750000E+0,2.432925E+3,111.625000E+0,100.000000E+0
1.200000E+3,-22.989100E+3,45.000000E+0,6.538605E+3,107.805000E+0,100.000000E+0
1.500000E+3,-18.119600E+3,170.500000E+0,9.227160E+3,62.030000E+0,100.000000E+0
2.000000E+3,-12.882850E+3,6.950000E+0,10.180600E+3,47.500000E+0,100.000000E+0
2.500000E+3,-8.925650E+3,9.680000E+0,10.418750E+3,31.150000E+0,100.000000E+0
3.000000E+3,-6.670030E+3,65.080000E+0,9.505805E+3,29.335000E+0,100.000000E+0
4.000000E+3,-4.105855E+3,15.515000E+0,7.961985E+3,25.405000E+0,100.000000E+0
5.000000E+3,-2.769280E+3,49.810000E+0,6.781490E+3,15.480000E+0,100.000000E+0
6.000000E+3,-1.976445E+3,1.845000E+0,5.810060E+3,12.410000E+0,100.000000E+0
7.500000E+3,-1.335350E+3,5.130000E+0,4.783100E+3,9.950000E+0,100.000000E+0
10.000000E+3,-795.705500E+0,3.987500E+0,3.666980E+3,1.700000E+0,100.000000E+0
12.000000E+3,-557.212000E+0,15.931000E+0,3.095995E+3,1.805000E+0,100.000000E+0
15.000000E+3,-358.469500E+0,1.503500E+0,2.500685E+3,6.225000E+0,100.000000E+0
20.000000E+3,-217.165000E+0,2.775000E+0,1.889915E+3,45.000003E-3,100.000000E+0
25.000000E+3,-145.991000E+0,1.356000E+0,1.518335E+3,1.665000E+0,100.000000E+0
30.000000E+3,-104.558500E+0,3.142500E+0,1.267325E+3,355.000000E-3,100.000000E+0
40.000000E+3,-64.817200E+0,430.200000E-3,952.949000E+0,450.000000E-3,100.000000E+0
50.000000E+3,-45.823800E+0,39.100000E-3,765.053500E+0,96.500000E-3,100.000000E+0
60.000000E+3,-35.426250E+0,220.150000E-3,638.346500E+0,275.500000E-3,100.000000E+0
75.000000E+3,-25.748050E+0,34.450000E-3,511.539000E+0,1.999993E-3,100.000000E+0
100.000000E+3,-17.832350E+0,387.150000E-3,384.242000E+0,77.000000E-3,100.000000E+0
120.000000E+3,-15.190250E+0,90.250000E-3,320.312000E+0,18.000000E-3,100.000000E+0
150.000000E+3,-12.651150E+0,57.650000E-3,256.695000E+0,20.000000E-3,100.000000E+0
200.000000E+3,-10.704550E+0,24.050000E-3,192.657500E+0,62.500000E-3,100.000000E+0
