Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,35.183100E+3,23.169100E+3,-97.116850E+3,17.590150E+3,100.000000E+0
200.000000E+0,-21.307150E+3,9.387550E+3,-106.979850E+3,10.159150E+3,100.000000E+0
250.000000E+0,-17.605200E+3,948.500000E+0,-60.143500E+3,427.500000E+0,100.000000E+0
300.000000E+0,-18.584900E+3,3.119400E+3,-54.769750E+3,620.350000E+0,100.000000E+0
400.000000E+0,-30.192000E+3,395.500000E+0,-48.258650E+3,586.550000E+0,100.000000E+0
500.000000E+0,-31.766350E+3,1.131450E+3,-32.427100E+3,1.230300E+3,100.000000E+0
600.000000E+0,-29.290800E+3,814.700000E+0,-20.611900E+3,952.900000E+0,100.000000E+0
750.000000E+0,-29.630200E+3,31.100000E+0,-10.874650E+3,666.550000E+0,100.000000E+0
1.000000E+3,-24.171100E+3,115.000000E+0,-4.623265E+3,1.058055E+3,100.000000E+0
1.200000E+3,-21.992500E+3,271.600000E+0,621.052500E+0,139.334500E+0,100.000000E+0
1.500000E+3,-18.294400E+3,8.700000E+0,5.625235E+3,489.325000E+0,100.000000E+0
2.000000E+3,-13.162600E+3,112.100000E+0,8.543740E+3,63.740000E+0,100.000000E+0
2.500000E+3,-9.674830E+3,25.550000E+0,8.705745E+3,22.665000E+0,100.000000E+0
3.000000E+3,-7.410775E+3,16.855000E+0,8.566475E+3,81.075000E+0,100.000000E+0
4.000000E+3,-4.426920E+3,5.210000E+0,7.771050E+3,32.180000E+0,100.000000E+0
5.000000E+3,-3.065890E+3,35.540000E+0,6.607395E+3,36.615000E+0,100.000000E+0
6.000000E+3,-2.244305E+3,136.955000E+0,5.715265E+3,57.835000E+0,100.000000E+0
7.500000E+3,-1.522155E+3,20.605000E+0,4.722875E+3,5.525000E+0,100.000000E+0
10.000000E+3,-824.475500E+0,2.706500E+0,3.678255E+3,2.365000E+0,100.000000E+0
12.000000E+3,-555.724000E+0,8.027000E+0,3.110870E+3,4.830000E+0,100.000000E+0
15.000000E+3,-371.346500E+0,5.972500E+0,2.505330E+3,450.000002E-3,100.000000E+0
20.000000E+3,-223.598500E+0,5.209500E+0,1.896865E+3,1.435000E+0,100.000000E+0
25.000000E+3,-153.263500E+0,518.500000E-3,1.523320E+3,830.000000E-3,100.000000E+0
30.000000E+3,-108.067500E+0,1.260500E+0,1.272995E+3,725.000000E-3,100.000000E+0
40.000000E+3,-68.624450E+0,220.850000E-3,956.549500E+0,508.500000E-3,100.000000E+0
50.000000E+3,-45.753150E+0,547.950000E-3,767.504500E+0,27.500000E-3,100.000000E+0
60.000000E+3,-34.245350E+0,303.950000E-3,640.501000E+0,107.000000E-3,100.000000E+0
75.000000E+3,-25.214900E+0,248.400000E-3,513.046000E+0,132.000000E-3,100.000000E+0
100.000000E+3,-17.965750E+0,126.150000E-3,385.247500E+0,46.500000E-3,100.000000E+0
120.000000E+3,-14.835150E+0,88.450000E-3,321.167000E+0,28.000000E-3,100.000000E+0
150.000000E+3,-12.463200E+0,6.300000E-3,257.312500E+0,62.500000E-3,100.000000E+0
200.000000E+3,-10.407000E+0,47.000000E-3,193.038500E+0,2.500001E-3,100.000000E+0
