Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,92.618850E+3,9.930150E+3,-121.689000E+3,423.000000E+0,100.000000E+0
200.000000E+0,3.586070E+3,5.396480E+3,-134.322000E+3,9.474000E+3,100.000000E+0
250.000000E+0,-72.926450E+3,17.572850E+3,-127.947000E+3,19.124000E+3,100.000000E+0
300.000000E+0,-36.898350E+3,673.750000E+0,-96.599950E+3,5.737050E+3,100.000000E+0
400.000000E+0,-40.269000E+3,309.900000E+0,-56.186150E+3,2.215850E+3,100.000000E+0
500.000000E+0,-41.169000E+3,1.442100E+3,-37.946300E+3,2.977300E+3,100.000000E+0
600.000000E+0,-40.097400E+3,45.700000E+0,-23.957850E+3,994.550000E+0,100.000000E+0
750.000000E+0,-38.918250E+3,746.950000E+0,-12.425500E+3,591.100000E+0,100.000000E+0
1.000000E+3,-29.654300E+3,128.000000E+0,-1.461935E+3,875.155000E+0,100.000000E+0
1.200000E+3,-24.942950E+3,179.250000E+0,2.919045E+3,91.845000E+0,100.000000E+0
1.500000E+3,-19.770100E+3,293.600000E+0,6.963740E+3,233.800000E+0,100.000000E+0
2.000000E+3,-13.666100E+3,185.100000E+0,9.371455E+3,178.265000E+0,100.000000E+0
2.500000E+3,-9.948815E+3,28.135000E+0,9.259720E+3,90.510000E+0,100.000000E+0
3.000000E+3,-7.565590E+3,80.630000E+0,8.760520E+3,29.150000E+0,100.000000E+0
4.000000E+3,-4.725600E+3,34.120000E+0,7.556050E+3,66.490000E+0,100.000000E+0
5.000000E+3,-3.165240E+3,18.730000E+0,6.479695E+3,19.145000E+0,100.000000E+0
6.000000E+3,-2.225500E+3,7.010000E+0,5.697430E+3,14.590000E+0,100.000000E+0
7.500000E+3,-1.508770E+3,2.300000E+0,4.700855E+3,625.000000E-3,100.000000E+0
10.000000E+3,-891.551000E+0,10.219000E+0,3.629650E+3,10.070000E+0,100.000000E+0
12.000000E+3,-619.388000E+0,443.000000E-3,3.067690E+3,3.370000E+0,100.000000E+0
15.000000E+3,-410.878500E+0,395.500000E-3,2.480230E+3,6.300000E+0,100.000000E+0
20.000000E+3,-252.502000E+0,2.312000E+0,1.875835E+3,3.875000E+0,100.000000E+0
25.000000E+3,-162.171000E+0,1.601000E+0,1.506540E+3,920.000000E-3,100.000000E+0
30.000000E+3,-121.680500E+0,386.500000E-3,1.259825E+3,1.975000E+0,100.000000E+0
40.000000E+3,-70.265650E+0,752.350000E-3,951.815500E+0,470.500000E-3,100.000000E+0
50.000000E+3,-49.290250E+0,157.450000E-3,762.178500E+0,746.500000E-3,100.000000E+0
60.000000E+3,-36.583300E+0,85.700000E-3,636.008000E+0,114.000000E-3,100.000000E+0
75.000000E+3,-26.453200E+0,80.400000E-3,509.658500E+0,38.500000E-3,100.000000E+0
100.000000E+3,-19.199150E+0,59.350000E-3,382.946000E+0,64.000000E-3,100.000000E+0
120.000000E+3,-15.774800E+0,171.900000E-3,319.569000E+0,108.000000E-3,100.000000E+0
150.000000E+3,-13.104100E+0,29.400000E-3,255.797500E+0,117.500000E-3,100.000000E+0
200.000000E+3,-10.964200E+0,27.000000E-3,192.181500E+0,92.500000E-3,100.000000E+0
