Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,472.475000E+3,27.084000E+3,-1.041010E+6,34.420000E+3,100.000000E+0
400.000000E+0,231.502500E+3,18.816500E+3,-861.920000E+3,15.044000E+3,100.000000E+0
500.000000E+0,138.891500E+3,999.500000E+0,-739.450000E+3,15.109000E+3,100.000000E+0
600.000000E+0,108.748900E+3,18.137100E+3,-605.316500E+3,4.637500E+3,100.000000E+0
750.000000E+0,97.122400E+3,71.200000E+0,-517.536500E+3,797.500000E+0,100.000000E+0
1.000000E+3,61.086650E+3,5.008450E+3,-400.598500E+3,3.383500E+3,100.000000E+0
1.200000E+3,42.640750E+3,525.550000E+0,-328.349000E+3,1.894000E+3,100.000000E+0
1.500000E+3,32.900950E+3,1.054350E+3,-262.218500E+3,1.209500E+3,100.000000E+0
2.000000E+3,20.451650E+3,191.650000E+0,-203.124500E+3,613.500000E+0,100.000000E+0
2.500000E+3,14.763050E+3,35.050000E+0,-164.647500E+3,226.500000E+0,100.000000E+0
3.000000E+3,11.169400E+3,315.300000E+0,-137.972000E+3,757.000000E+0,100.000000E+0
4.000000E+3,6.742565E+3,228.285000E+0,-104.649000E+3,190.000000E+0,100.000000E+0
5.000000E+3,4.585830E+3,168.730000E+0,-84.398900E+3,145.300000E+0,100.000000E+0
6.000000E+3,3.414450E+3,76.110000E+0,-70.536500E+3,90.800000E+0,100.000000E+0
7.500000E+3,2.190145E+3,59.755000E+0,-56.436050E+3,121.550000E+0,100.000000E+0
10.000000E+3,1.433080E+3,1.460000E+0,-42.528000E+3,29.400000E+0,100.000000E+0
12.000000E+3,976.927000E+0,10.040000E+0,-35.504850E+3,19.050000E+0,100.000000E+0
15.000000E+3,705.122500E+0,2.764500E+0,-28.439750E+3,8.950000E+0,100.000000E+0
20.000000E+3,441.155000E+0,15.086000E+0,-21.380800E+3,7.000000E+0,100.000000E+0
25.000000E+3,324.785500E+0,6.690500E+0,-17.143050E+3,750.000040E-3,100.000000E+0
30.000000E+3,248.230500E+0,7.317500E+0,-14.300500E+3,1.500000E+0,100.000000E+0
40.000000E+3,172.770500E+0,708.500000E-3,-10.736250E+3,4.550000E+0,100.000000E+0
50.000000E+3,128.676500E+0,354.500000E-3,-8.603515E+3,1.425000E+0,100.000000E+0
60.000000E+3,101.530000E+0,1.208000E+0,-7.178955E+3,1.035000E+0,100.000000E+0
75.000000E+3,78.688350E+0,872.950000E-3,-5.752670E+3,140.000001E-3,100.000000E+0
100.000000E+3,57.146000E+0,519.300000E-3,-4.321335E+3,225.000000E-3,100.000000E+0
120.000000E+3,47.536750E+0,54.850000E-3,-3.603810E+3,340.000002E-3,100.000000E+0
150.000000E+3,37.462650E+0,561.650000E-3,-2.886375E+3,295.000000E-3,100.000000E+0
200.000000E+3,29.162350E+0,72.550000E-3,-2.167010E+3,219.999997E-3,100.000000E+0
