Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,488.681000E+3,133.273000E+3,-1.186405E+6,80.515000E+3,100.000000E+0
400.000000E+0,255.856000E+3,15.649000E+3,-922.763000E+3,5.477000E+3,100.000000E+0
500.000000E+0,183.535500E+3,73.797500E+3,-732.826000E+3,5.382000E+3,100.000000E+0
600.000000E+0,130.020500E+3,14.519500E+3,-612.019500E+3,21.292500E+3,100.000000E+0
750.000000E+0,99.520850E+3,13.610150E+3,-499.486500E+3,6.347500E+3,100.000000E+0
1.000000E+3,57.947400E+3,3.379200E+3,-394.780500E+3,3.500000E+0,100.000000E+0
1.200000E+3,50.248050E+3,1.888750E+3,-327.407500E+3,863.500000E+0,100.000000E+0
1.500000E+3,31.769650E+3,2.786250E+3,-264.964000E+3,1.865000E+3,100.000000E+0
2.000000E+3,21.701700E+3,1.536100E+3,-204.978000E+3,1.022000E+3,100.000000E+0
2.500000E+3,14.465100E+3,1.164000E+3,-164.469000E+3,733.000000E+0,100.000000E+0
3.000000E+3,10.527550E+3,854.150000E+0,-138.635000E+3,229.000000E+0,100.000000E+0
4.000000E+3,6.578160E+3,105.770000E+0,-104.745500E+3,245.500000E+0,100.000000E+0
5.000000E+3,4.507420E+3,193.990000E+0,-84.366350E+3,184.450000E+0,100.000000E+0
6.000000E+3,3.276865E+3,71.215000E+0,-70.492950E+3,191.650000E+0,100.000000E+0
7.500000E+3,2.254860E+3,55.230000E+0,-56.312150E+3,22.450000E+0,100.000000E+0
10.000000E+3,1.413300E+3,52.470000E+0,-42.601400E+3,18.800000E+0,100.000000E+0
12.000000E+3,1.077585E+3,15.645000E+0,-35.504050E+3,949.999829E-3,100.000000E+0
15.000000E+3,697.331500E+0,2.896500E+0,-28.482600E+3,1.600000E+0,100.000000E+0
20.000000E+3,464.520500E+0,14.757500E+0,-21.379750E+3,5.950000E+0,100.000000E+0
25.000000E+3,328.437500E+0,9.083500E+0,-17.131400E+3,3.800000E+0,100.000000E+0
30.000000E+3,254.664000E+0,4.106000E+0,-14.303200E+3,1.600000E+0,100.000000E+0
40.000000E+3,175.820500E+0,94.500000E-3,-10.740550E+3,2.050000E+0,100.000000E+0
50.000000E+3,130.252500E+0,728.500000E-3,-8.606910E+3,2.570000E+0,100.000000E+0
60.000000E+3,103.911500E+0,1.011500E+0,-7.183020E+3,2.700000E+0,100.000000E+0
75.000000E+3,78.870100E+0,1.046600E+0,-5.750265E+3,235.000015E-3,100.000000E+0
100.000000E+3,57.852550E+0,287.350000E-3,-4.321090E+3,709.999999E-3,100.000000E+0
120.000000E+3,47.679500E+0,135.200000E-3,-3.603425E+3,184.999995E-3,100.000000E+0
150.000000E+3,37.100700E+0,152.000000E-3,-2.886220E+3,719.999999E-3,100.000000E+0
200.000000E+3,28.741900E+0,159.700000E-3,-2.167060E+3,130.000001E-3,100.000000E+0
