Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.1922,0.02,0.001,4.12714,206356.99999999997,209924.0,0.209924,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.1938,0.02,0.001,4.12714,206356.99999999997,339999.10000000003,0.3399991,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.1954,0.02,0.001,4.12714,206356.99999999997,383772.89999999997,0.3837729,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.1970,0.02,0.001,4.12714,206356.99999999997,191739.7,0.1917397,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.1986,0.02,0.001,4.12714,206356.99999999997,169596.2,0.1695962,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2003,0.02,0.001,4.12714,206356.99999999997,84834.7,0.0848347,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2019,0.02,0.001,4.12714,206356.99999999997,122962.7,0.1229627,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2035,0.02,0.001,4.12714,206356.99999999997,217989.6,0.2179896,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2052,0.02,0.001,4.12714,206356.99999999997,291019.3,0.2910193,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2068,0.02,0.001,4.12714,206356.99999999997,297838.4,0.2978384,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2085,0.02,0.001,4.12714,206356.99999999997,348797.9,0.3487979,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2101,0.02,0.001,4.12714,206356.99999999997,390225.4,0.3902254,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2117,0.02,0.001,4.12714,206356.99999999997,316755.7,0.3167557,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2133,0.02,0.001,4.12714,206356.99999999997,177001.8,0.1770018,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2150,0.02,0.001,4.12714,206356.99999999997,122376.1,0.1223761,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2166,0.02,0.001,4.12714,206356.99999999997,92240.40000000001,0.0922404,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2182,0.02,0.001,4.12714,206356.99999999997,235147.2,0.2351472,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2198,0.02,0.001,4.12714,206356.99999999997,264403.10000000003,0.2644031,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2215,0.02,0.001,4.12714,206356.99999999997,292045.80000000005,0.2920458,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2231,0.02,0.001,4.12714,206356.99999999997,353343.9,0.3533439,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2247,0.02,0.001,4.12714,206356.99999999997,318442.10000000003,0.3184421,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2263,0.02,0.001,4.12714,206356.99999999997,182281.1,0.1822811,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2279,0.02,0.001,4.12714,206356.99999999997,95759.9,0.0957599,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2296,0.02,0.001,4.12714,206356.99999999997,164536.90000000002,0.1645369,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2312,0.02,0.001,4.12714,206356.99999999997,219896.00000000003,0.219896,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2329,0.02,0.001,4.12714,206356.99999999997,226568.40000000002,0.2265684,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2345,0.02,0.001,4.12714,206356.99999999997,228621.40000000002,0.2286214,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2362,0.02,0.001,4.12714,206356.99999999997,269242.4,0.2692424,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2378,0.02,0.001,4.12714,206356.99999999997,295125.4,0.2951254,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2394,0.02,0.001,4.12714,206356.99999999997,350777.60000000003,0.3507776,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2410,0.02,0.001,4.12714,206356.99999999997,188366.90000000002,0.1883669,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2426,0.02,0.001,4.12714,206356.99999999997,117536.8,0.1175368,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2443,0.02,0.001,4.12714,206356.99999999997,89014.20000000001,0.0890142,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2459,0.02,0.001,4.12714,206356.99999999997,102212.30000000002,0.1022123,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2476,0.02,0.001,4.12714,206356.99999999997,90260.7,0.0902607,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2492,0.02,0.001,4.12714,206356.99999999997,131248.2,0.1312482,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2509,0.02,0.001,4.12714,206356.99999999997,228768.1,0.2287681,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2525,0.02,0.001,4.12714,206356.99999999997,329880.50000000006,0.3298805,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2541,0.02,0.001,4.12714,206356.99999999997,387439.1,0.3874391,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2558,0.02,0.001,4.12714,206356.99999999997,343225.30000000005,0.3432253,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2574,0.02,0.001,4.12714,206356.99999999997,214030.1,0.2140301,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.2590,0.02,0.001,4.12714,206356.99999999997,161384.0,0.161384,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
