Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.2055,-0.02,-0.0001,-5.0556152,252780.75999999998,297013.0,-0.0297013,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2083,-0.02,-0.0001,-5.0556152,252780.75999999998,296517.99999999994,-0.0296518,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2110,-0.02,-0.0001,-5.0556152,252780.75999999998,297673.0,-0.0297673,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2138,-0.02,-0.0001,-5.0556152,252780.75999999998,297673.0,-0.0297673,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2166,-0.02,-0.0001,-5.0556152,252780.75999999998,296298.0,-0.0296298,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2194,-0.02,-0.0001,-5.0556152,252780.75999999998,297452.99999999994,-0.0297453,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2221,-0.02,-0.0001,-5.0556152,252780.75999999998,296627.99999999994,-0.0296628,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2249,-0.02,-0.0001,-5.0556152,252780.75999999998,296132.99999999994,-0.0296133,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2277,-0.02,-0.0001,-5.0556152,252780.75999999998,294814.0,-0.0294814,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2305,-0.02,-0.0001,-5.0556152,252780.75999999998,296683.0,-0.0296683,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2332,-0.02,-0.0001,-5.0556152,252780.75999999998,295913.0,-0.0295913,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2360,-0.02,-0.0001,-5.0556152,252780.75999999998,296188.0,-0.0296188,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2387,-0.02,-0.0001,-5.0556152,252780.75999999998,296573.0,-0.0296573,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2415,-0.02,-0.0001,-5.0556152,252780.75999999998,297233.0,-0.0297233,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2443,-0.02,-0.0001,-5.0556152,252780.75999999998,294648.99999999994,-0.0294649,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2470,-0.02,-0.0001,-5.0556152,252780.75999999998,294758.99999999994,-0.0294759,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2497,-0.02,-0.0001,-5.0556152,252780.75999999998,295857.99999999994,-0.0295858,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2524,-0.02,-0.0001,-5.0556152,252780.75999999998,295199.0,-0.0295199,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2551,-0.02,-0.0001,-5.0556152,252780.75999999998,296738.0,-0.0296738,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2578,-0.02,-0.0001,-5.0556152,252780.75999999998,295528.0,-0.0295528,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2606,-0.02,-0.0001,-5.0556152,252780.75999999998,294044.0,-0.0294044,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2634,-0.02,-0.0001,-5.0556152,252780.75999999998,295747.99999999994,-0.0295748,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2662,-0.02,-0.0001,-5.0556152,252780.75999999998,294979.0,-0.0294979,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2690,-0.02,-0.0001,-5.0556152,252780.75999999998,293603.99999999994,-0.0293604,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2717,-0.02,-0.0001,-5.0556152,252780.75999999998,294979.0,-0.0294979,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2745,-0.02,-0.0001,-5.0556152,252780.75999999998,296023.0,-0.0296023,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2772,-0.02,-0.0001,-5.0556152,252780.75999999998,293659.0,-0.0293659,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2800,-0.02,-0.0001,-5.0556152,252780.75999999998,293109.0,-0.0293109,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2828,-0.02,-0.0001,-5.0556152,252780.75999999998,294483.99999999994,-0.0294484,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2855,-0.02,-0.0001,-5.0556152,252780.75999999998,294154.0,-0.0294154,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2882,-0.02,-0.0001,-5.0556152,252780.75999999998,294704.0,-0.0294704,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2910,-0.02,-0.0001,-5.0556152,252780.75999999998,292999.0,-0.0292999,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2938,-0.02,-0.0001,-5.0556152,252780.75999999998,295144.0,-0.0295144,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2966,-0.02,-0.0001,-5.0556152,252780.75999999998,293274.0,-0.0293274,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.2993,-0.02,-0.0001,-5.0556152,252780.75999999998,291954.0,-0.0291954,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3021,-0.02,-0.0001,-5.0556152,252780.75999999998,293109.0,-0.0293109,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3048,-0.02,-0.0001,-5.0556152,252780.75999999998,294319.0,-0.0294319,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3075,-0.02,-0.0001,-5.0556152,252780.75999999998,292944.0,-0.0292944,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3103,-0.02,-0.0001,-5.0556152,252780.75999999998,292284.0,-0.0292284,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3130,-0.02,-0.0001,-5.0556152,252780.75999999998,292174.0,-0.0292174,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3157,-0.02,-0.0001,-5.0556152,252780.75999999998,293053.99999999994,-0.0293054,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3185,-0.02,-0.0001,-5.0556152,252780.75999999998,294319.0,-0.0294319,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3212,-0.02,-0.0001,-5.0556152,252780.75999999998,292834.0,-0.0292834,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3239,-0.02,-0.0001,-5.0556152,252780.75999999998,291183.99999999994,-0.0291184,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3267,-0.02,-0.0001,-5.0556152,252780.75999999998,291954.0,-0.0291954,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3295,-0.02,-0.0001,-5.0556152,252780.75999999998,293109.0,-0.0293109,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3322,-0.02,-0.0001,-5.0556152,252780.75999999998,291843.99999999994,-0.0291844,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3349,-0.02,-0.0001,-5.0556152,252780.75999999998,291954.0,-0.0291954,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3377,-0.02,-0.0001,-5.0556152,252780.75999999998,291679.0,-0.0291679,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3405,-0.02,-0.0001,-5.0556152,252780.75999999998,292724.0,-0.0292724,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3432,-0.02,-0.0001,-5.0556152,252780.75999999998,291239.0,-0.0291239,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3460,-0.02,-0.0001,-5.0556152,252780.75999999998,290138.99999999994,-0.0290139,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3487,-0.02,-0.0001,-5.0556152,252780.75999999998,292503.99999999994,-0.0292504,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3515,-0.02,-0.0001,-5.0556152,252780.75999999998,291789.0,-0.0291789,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3542,-0.02,-0.0001,-5.0556152,252780.75999999998,290798.99999999994,-0.0290799,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3570,-0.02,-0.0001,-5.0556152,252780.75999999998,290304.0,-0.0290304,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3598,-0.02,-0.0001,-5.0556152,252780.75999999998,290854.0,-0.0290854,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3626,-0.02,-0.0001,-5.0556152,252780.75999999998,291019.0,-0.0291019,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3653,-0.02,-0.0001,-5.0556152,252780.75999999998,289369.0,-0.0289369,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3681,-0.02,-0.0001,-5.0556152,252780.75999999998,291073.99999999994,-0.0291074,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3709,-0.02,-0.0001,-5.0556152,252780.75999999998,291568.99999999994,-0.0291569,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3736,-0.02,-0.0001,-5.0556152,252780.75999999998,289699.0,-0.0289699,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3763,-0.02,-0.0001,-5.0556152,252780.75999999998,289424.0,-0.0289424,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3791,-0.02,-0.0001,-5.0556152,252780.75999999998,290798.99999999994,-0.0290799,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3818,-0.02,-0.0001,-5.0556152,252780.75999999998,290304.0,-0.0290304,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3846,-0.02,-0.0001,-5.0556152,252780.75999999998,290744.0,-0.0290744,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3873,-0.02,-0.0001,-5.0556152,252780.75999999998,288984.0,-0.0288984,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3901,-0.02,-0.0001,-5.0556152,252780.75999999998,291073.99999999994,-0.0291074,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3929,-0.02,-0.0001,-5.0556152,252780.75999999998,290304.0,-0.0290304,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3957,-0.02,-0.0001,-5.0556152,252780.75999999998,289093.99999999994,-0.0289094,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.3984,-0.02,-0.0001,-5.0556152,252780.75999999998,290908.99999999994,-0.0290909,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4012,-0.02,-0.0001,-5.0556152,252780.75999999998,290908.99999999994,-0.0290909,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4039,-0.02,-0.0001,-5.0556152,252780.75999999998,288379.0,-0.0288379,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4066,-0.02,-0.0001,-5.0556152,252780.75999999998,289039.0,-0.0289039,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4094,-0.02,-0.0001,-5.0556152,252780.75999999998,288489.0,-0.0288489,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4121,-0.02,-0.0001,-5.0556152,252780.75999999998,289588.99999999994,-0.0289589,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4149,-0.02,-0.0001,-5.0556152,252780.75999999998,291129.0,-0.0291129,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4177,-0.02,-0.0001,-5.0556152,252780.75999999998,287940.0,-0.028794,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4205,-0.02,-0.0001,-5.0556152,252780.75999999998,289973.99999999994,-0.0289974,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4233,-0.02,-0.0001,-5.0556152,252780.75999999998,288653.99999999994,-0.0288654,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4260,-0.02,-0.0001,-5.0556152,252780.75999999998,287225.0,-0.0287225,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4287,-0.02,-0.0001,-5.0556152,252780.75999999998,289313.99999999994,-0.0289314,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4315,-0.02,-0.0001,-5.0556152,252780.75999999998,288160.0,-0.028816,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4342,-0.02,-0.0001,-5.0556152,252780.75999999998,287885.0,-0.0287885,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4369,-0.02,-0.0001,-5.0556152,252780.75999999998,288269.99999999994,-0.028827,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4396,-0.02,-0.0001,-5.0556152,252780.75999999998,287829.99999999994,-0.028783,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4424,-0.02,-0.0001,-5.0556152,252780.75999999998,288653.99999999994,-0.0288654,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4452,-0.02,-0.0001,-5.0556152,252780.75999999998,289259.0,-0.0289259,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4480,-0.02,-0.0001,-5.0556152,252780.75999999998,286730.0,-0.028673,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4507,-0.02,-0.0001,-5.0556152,252780.75999999998,288269.99999999994,-0.028827,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4535,-0.02,-0.0001,-5.0556152,252780.75999999998,287665.0,-0.0287665,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4562,-0.02,-0.0001,-5.0556152,252780.75999999998,287115.0,-0.0287115,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4589,-0.02,-0.0001,-5.0556152,252780.75999999998,287169.99999999994,-0.028717,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4617,-0.02,-0.0001,-5.0556152,252780.75999999998,286235.0,-0.0286235,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4644,-0.02,-0.0001,-5.0556152,252780.75999999998,287775.0,-0.0287775,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4672,-0.02,-0.0001,-5.0556152,252780.75999999998,288818.99999999994,-0.0288819,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4700,-0.02,-0.0001,-5.0556152,252780.75999999998,286840.0,-0.028684,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4727,-0.02,-0.0001,-5.0556152,252780.75999999998,287444.99999999994,-0.0287445,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4755,-0.02,-0.0001,-5.0556152,252780.75999999998,288489.0,-0.0288489,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4782,-0.02,-0.0001,-5.0556152,252780.75999999998,287059.99999999994,-0.028706,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4809,-0.02,-0.0001,-5.0556152,252780.75999999998,286290.0,-0.028629,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4837,-0.02,-0.0001,-5.0556152,252780.75999999998,286455.0,-0.0286455,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4864,-0.02,-0.0001,-5.0556152,252780.75999999998,287115.0,-0.0287115,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4892,-0.02,-0.0001,-5.0556152,252780.75999999998,286345.0,-0.0286345,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4920,-0.02,-0.0001,-5.0556152,252780.75999999998,286014.99999999994,-0.0286015,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4948,-0.02,-0.0001,-5.0556152,252780.75999999998,286620.0,-0.028662,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.4976,-0.02,-0.0001,-5.0556152,252780.75999999998,287390.0,-0.028739,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5003,-0.02,-0.0001,-5.0556152,252780.75999999998,285025.0,-0.0285025,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5031,-0.02,-0.0001,-5.0556152,252780.75999999998,286840.0,-0.028684,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5059,-0.02,-0.0001,-5.0556152,252780.75999999998,286840.0,-0.028684,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5086,-0.02,-0.0001,-5.0556152,252780.75999999998,285079.99999999994,-0.028508,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5113,-0.02,-0.0001,-5.0556152,252780.75999999998,285025.0,-0.0285025,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5141,-0.02,-0.0001,-5.0556152,252780.75999999998,285189.99999999994,-0.028519,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5168,-0.02,-0.0001,-5.0556152,252780.75999999998,286399.99999999994,-0.02864,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5196,-0.02,-0.0001,-5.0556152,252780.75999999998,285574.99999999994,-0.0285575,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5224,-0.02,-0.0001,-5.0556152,252780.75999999998,284970.0,-0.028497,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5251,-0.02,-0.0001,-5.0556152,252780.75999999998,285410.0,-0.028541,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5279,-0.02,-0.0001,-5.0556152,252780.75999999998,285354.99999999994,-0.0285355,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5306,-0.02,-0.0001,-5.0556152,252780.75999999998,285189.99999999994,-0.028519,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5334,-0.02,-0.0001,-5.0556152,252780.75999999998,283430.0,-0.028343,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5361,-0.02,-0.0001,-5.0556152,252780.75999999998,284419.99999999994,-0.028442,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5388,-0.02,-0.0001,-5.0556152,252780.75999999998,284200.0,-0.02842,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5415,-0.02,-0.0001,-5.0556152,252780.75999999998,285520.0,-0.028552,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5443,-0.02,-0.0001,-5.0556152,252780.75999999998,285354.99999999994,-0.0285355,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5471,-0.02,-0.0001,-5.0556152,252780.75999999998,283980.0,-0.028398,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5499,-0.02,-0.0001,-5.0556152,252780.75999999998,285630.0,-0.028563,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5527,-0.02,-0.0001,-5.0556152,252780.75999999998,283484.99999999994,-0.0283485,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5554,-0.02,-0.0001,-5.0556152,252780.75999999998,284640.0,-0.028464,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5582,-0.02,-0.0001,-5.0556152,252780.75999999998,284804.99999999994,-0.0284805,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5609,-0.02,-0.0001,-5.0556152,252780.75999999998,283980.0,-0.028398,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5637,-0.02,-0.0001,-5.0556152,252780.75999999998,282824.99999999994,-0.0282825,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5664,-0.02,-0.0001,-5.0556152,252780.75999999998,283540.0,-0.028354,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5692,-0.02,-0.0001,-5.0556152,252780.75999999998,284804.99999999994,-0.0284805,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5719,-0.02,-0.0001,-5.0556152,252780.75999999998,285025.0,-0.0285025,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5747,-0.02,-0.0001,-5.0556152,252780.75999999998,283155.0,-0.0283155,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5774,-0.02,-0.0001,-5.0556152,252780.75999999998,284035.0,-0.0284035,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5802,-0.02,-0.0001,-5.0556152,252780.75999999998,284200.0,-0.02842,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5829,-0.02,-0.0001,-5.0556152,252780.75999999998,283815.0,-0.0283815,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5857,-0.02,-0.0001,-5.0556152,252780.75999999998,282439.99999999994,-0.028244,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5884,-0.02,-0.0001,-5.0556152,252780.75999999998,283540.0,-0.028354,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5911,-0.02,-0.0001,-5.0556152,252780.75999999998,283869.99999999994,-0.028387,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5939,-0.02,-0.0001,-5.0556152,252780.75999999998,282330.0,-0.028233,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
0.5967,-0.02,-0.0001,-5.0556152,252780.75999999998,283265.0,-0.0283265,nan,nan,nan,nan,5.0,20.0,10 V,2.0,False
