"PANI base-HCl.spc"
"Wavelength nm.","Abs."
250.0,6.00000
251.0,6.00000
252.0,6.00000
253.0,6.00000
254.0,6.00000
255.0,5.07594
256.0,6.00000
257.0,6.00000
258.0,6.00000
259.0,4.53147
260.0,4.06974
261.0,3.59377
262.0,3.29091
263.0,3.12833
264.0,3.03355
265.0,2.94867
266.0,2.87865
267.0,2.84992
268.0,2.83881
269.0,2.81838
270.0,2.83395
271.0,2.82171
272.0,2.82871
273.0,2.81747
274.0,2.80750
275.0,2.78586
276.0,2.74845
277.0,2.69684
278.0,2.64698
279.0,2.58724
280.0,2.53141
281.0,2.51153
282.0,2.49650
283.0,2.45982
284.0,2.39948
285.0,2.28079
286.0,2.14288
287.0,2.01161
288.0,1.89615
289.0,1.80468
290.0,1.72867
291.0,1.66456
292.0,1.61630
293.0,1.57678
294.0,1.53932
295.0,1.50370
296.0,1.47274
297.0,1.44088
298.0,1.40033
299.0,1.36700
300.0,1.33111
301.0,1.29618
302.0,1.26589
303.0,1.23702
304.0,1.21135
305.0,1.18668
306.0,1.16662
307.0,1.15072
308.0,1.13661
309.0,1.12082
310.0,1.11085
311.0,1.09999
312.0,1.09232
313.0,1.08372
314.0,1.07877
315.0,1.07454
316.0,1.06979
317.0,1.06469
318.0,1.06131
319.0,1.05828
320.0,1.05648
321.0,1.05236
322.0,1.04930
323.0,1.04551
324.0,1.04304
325.0,1.03856
326.0,1.03441
327.0,1.03083
328.0,1.02607
329.0,1.02086
330.0,1.01495
331.0,1.00743
332.0,1.00045
333.0,0.99280
334.0,0.98431
335.0,0.97611
336.0,0.96826
337.0,0.95753
338.0,0.94804
339.0,0.93772
340.0,0.92715
341.0,0.91453
342.0,0.90305
343.0,0.89147
344.0,0.87867
345.0,0.86420
346.0,0.85187
347.0,0.83669
348.0,0.82378
349.0,0.80866
350.0,0.79368
351.0,0.77863
352.0,0.76380
353.0,0.74879
354.0,0.73229
355.0,0.71582
356.0,0.70002
357.0,0.68386
358.0,0.66721
359.0,0.65105
360.0,0.63556
361.0,0.61991
362.0,0.60615
363.0,0.59109
364.0,0.57534
365.0,0.56158
366.0,0.54615
367.0,0.53083
368.0,0.51810
369.0,0.50530
370.0,0.49209
371.0,0.47918
372.0,0.46774
373.0,0.45584
374.0,0.44492
375.0,0.43374
376.0,0.42318
377.0,0.41372
378.0,0.40317
379.0,0.39435
380.0,0.38461
381.0,0.37528
382.0,0.36746
383.0,0.35935
384.0,0.35057
385.0,0.34303
386.0,0.33649
387.0,0.33039
388.0,0.32413
389.0,0.31717
390.0,0.31171
391.0,0.30594
392.0,0.30111
393.0,0.29478
394.0,0.29021
395.0,0.28536
396.0,0.28100
397.0,0.27657
398.0,0.27296
399.0,0.27013
400.0,0.26616
401.0,0.26245
402.0,0.25932
403.0,0.25652
404.0,0.25344
405.0,0.25007
406.0,0.24856
407.0,0.24563
408.0,0.24392
409.0,0.24224
410.0,0.23935
411.0,0.23786
412.0,0.23673
413.0,0.23445
414.0,0.23383
415.0,0.23255
416.0,0.23053
417.0,0.22976
418.0,0.22933
419.0,0.22849
420.0,0.22785
421.0,0.22682
422.0,0.22627
423.0,0.22541
424.0,0.22580
425.0,0.22463
426.0,0.22517
427.0,0.22484
428.0,0.22500
429.0,0.22547
430.0,0.22514
431.0,0.22562
432.0,0.22592
433.0,0.22641
434.0,0.22698
435.0,0.22753
436.0,0.22730
437.0,0.22826
438.0,0.22940
439.0,0.22960
440.0,0.23103
441.0,0.23170
442.0,0.23321
443.0,0.23432
444.0,0.23449
445.0,0.23633
446.0,0.23682
447.0,0.23899
448.0,0.24016
449.0,0.24140
450.0,0.24208
451.0,0.24374
452.0,0.24567
453.0,0.24730
454.0,0.24844
455.0,0.25060
456.0,0.25224
457.0,0.25429
458.0,0.25563
459.0,0.25778
460.0,0.26004
461.0,0.26090
462.0,0.26358
463.0,0.26570
464.0,0.26719
465.0,0.26986
466.0,0.27181
467.0,0.27391
468.0,0.27592
469.0,0.27857
470.0,0.28117
471.0,0.28318
472.0,0.28532
473.0,0.28765
474.0,0.28996
475.0,0.29259
476.0,0.29527
477.0,0.29707
478.0,0.29975
479.0,0.30299
480.0,0.30479
481.0,0.30796
482.0,0.31030
483.0,0.31278
484.0,0.31648
485.0,0.31897
486.0,0.32139
487.0,0.32477
488.0,0.32776
489.0,0.33043
490.0,0.33362
491.0,0.33701
492.0,0.33954
493.0,0.34254
494.0,0.34587
495.0,0.34899
496.0,0.35275
497.0,0.35550
498.0,0.35849
499.0,0.36121
500.0,0.36514
501.0,0.36819
502.0,0.37137
503.0,0.37428
504.0,0.37834
505.0,0.38170
506.0,0.38551
507.0,0.38889
508.0,0.39190
509.0,0.39572
510.0,0.39977
511.0,0.40340
512.0,0.40642
513.0,0.41001
514.0,0.41356
515.0,0.41718
516.0,0.42110
517.0,0.42494
518.0,0.42797
519.0,0.43162
520.0,0.43504
521.0,0.43939
522.0,0.44303
523.0,0.44686
524.0,0.45065
525.0,0.45389
526.0,0.45839
527.0,0.46123
528.0,0.46558
529.0,0.46961
530.0,0.47362
531.0,0.47736
532.0,0.48133
533.0,0.48529
534.0,0.48964
535.0,0.49308
536.0,0.49704
537.0,0.50134
538.0,0.50534
539.0,0.50960
540.0,0.51315
541.0,0.51753
542.0,0.52144
543.0,0.52513
544.0,0.52979
545.0,0.53328
546.0,0.53707
547.0,0.54192
548.0,0.54514
549.0,0.54986
550.0,0.55333
551.0,0.55756
552.0,0.56102
553.0,0.56543
554.0,0.56959
555.0,0.57332
556.0,0.57706
557.0,0.58093
558.0,0.58573
559.0,0.58950
560.0,0.59282
561.0,0.59736
562.0,0.60074
563.0,0.60452
564.0,0.60823
565.0,0.61173
566.0,0.61613
567.0,0.62003
568.0,0.62331
569.0,0.62709
570.0,0.63000
571.0,0.63471
572.0,0.63780
573.0,0.64090
574.0,0.64421
575.0,0.64840
576.0,0.65139
577.0,0.65518
578.0,0.65828
579.0,0.66204
580.0,0.66504
581.0,0.66869
582.0,0.67138
583.0,0.67485
584.0,0.67788
585.0,0.68139
586.0,0.68394
587.0,0.68713
588.0,0.69003
589.0,0.69228
590.0,0.69526
591.0,0.69819
592.0,0.70130
593.0,0.70388
594.0,0.70652
595.0,0.70851
596.0,0.71067
597.0,0.71332
598.0,0.71550
599.0,0.71778
600.0,0.72058
601.0,0.72223
602.0,0.72454
603.0,0.72661
604.0,0.72830
605.0,0.73026
606.0,0.73215
607.0,0.73367
608.0,0.73611
609.0,0.73765
610.0,0.73876
611.0,0.73973
612.0,0.74156
613.0,0.74357
614.0,0.74453
615.0,0.74481
616.0,0.74613
617.0,0.74793
618.0,0.74830
619.0,0.74948
620.0,0.74982
621.0,0.75111
622.0,0.75142
623.0,0.75176
624.0,0.75296
625.0,0.75343
626.0,0.75354
627.0,0.75339
628.0,0.75455
629.0,0.75386
630.0,0.75375
631.0,0.75398
632.0,0.75390
633.0,0.75316
634.0,0.75287
635.0,0.75236
636.0,0.75317
637.0,0.75118
638.0,0.75113
639.0,0.75007
640.0,0.74986
641.0,0.74861
642.0,0.74769
643.0,0.74712
644.0,0.74582
645.0,0.74426
646.0,0.74351
647.0,0.74147
648.0,0.74075
649.0,0.73823
650.0,0.73674
651.0,0.73485
652.0,0.73365
653.0,0.73144
654.0,0.72951
655.0,0.72701
656.0,0.72482
657.0,0.72253
658.0,0.72087
659.0,0.71819
660.0,0.71585
661.0,0.71353
662.0,0.71036
663.0,0.70832
664.0,0.70486
665.0,0.70291
666.0,0.69953
667.0,0.69716
668.0,0.69350
669.0,0.68995
670.0,0.68661
671.0,0.68308
672.0,0.67849
673.0,0.67604
674.0,0.67171
675.0,0.66719
676.0,0.66466
677.0,0.65977
678.0,0.65542
679.0,0.65065
680.0,0.64604
681.0,0.64180
682.0,0.63805
683.0,0.63236
684.0,0.62748
685.0,0.62282
686.0,0.61765
687.0,0.61315
688.0,0.60702
689.0,0.60322
690.0,0.59729
691.0,0.59171
692.0,0.58636
693.0,0.58080
694.0,0.57455
695.0,0.56850
696.0,0.56243
697.0,0.55699
698.0,0.55068
699.0,0.54506
700.0,0.53844
701.0,0.53287
702.0,0.52612
703.0,0.51965
704.0,0.51341
705.0,0.50694
706.0,0.50059
707.0,0.49421
708.0,0.48778
709.0,0.48167
710.0,0.47531
711.0,0.46873
712.0,0.46223
713.0,0.45688
714.0,0.44975
715.0,0.44300
716.0,0.43713
717.0,0.42989
718.0,0.42326
719.0,0.41774
720.0,0.41102
721.0,0.40423
722.0,0.39849
723.0,0.39229
724.0,0.38534
725.0,0.37963
726.0,0.37374
727.0,0.36738
728.0,0.36164
