"blanco agua.spc"
"Wavelength nm.","Abs."
250.0,0.10173
251.0,0.10176
252.0,0.10137
253.0,0.10172
254.0,0.10155
255.0,0.10168
256.0,0.10139
257.0,0.10095
258.0,0.10136
259.0,0.10144
260.0,0.10139
261.0,0.10095
262.0,0.10201
263.0,0.10169
264.0,0.10202
265.0,0.10086
266.0,0.10153
267.0,0.10161
268.0,0.10099
269.0,0.10117
270.0,0.10208
271.0,0.10209
272.0,0.10118
273.0,0.10077
274.0,0.10072
275.0,0.10016
276.0,0.10031
277.0,0.10019
278.0,0.09997
279.0,0.09979
280.0,0.09925
281.0,0.09874
282.0,0.09812
283.0,0.09721
284.0,0.09657
285.0,0.09667
286.0,0.09442
287.0,0.09371
288.0,0.09396
289.0,0.09437
290.0,0.09326
291.0,0.09250
292.0,0.09291
293.0,0.09347
294.0,0.09300
295.0,0.09180
296.0,0.09305
297.0,0.09283
298.0,0.09233
299.0,0.09250
300.0,0.09246
301.0,0.09136
302.0,0.09145
303.0,0.09227
304.0,0.09133
305.0,0.09114
306.0,0.09091
307.0,0.09233
308.0,0.09065
309.0,0.08987
310.0,0.09136
311.0,0.09062
312.0,0.08969
313.0,0.09074
314.0,0.09041
315.0,0.09077
316.0,0.09102
317.0,0.08992
318.0,0.08987
319.0,0.08961
320.0,0.08990
321.0,0.09028
322.0,0.08933
323.0,0.08957
324.0,0.08970
325.0,0.08968
326.0,0.08906
327.0,0.08936
328.0,0.08916
329.0,0.08910
330.0,0.08871
331.0,0.08877
332.0,0.08885
333.0,0.08911
334.0,0.08797
335.0,0.08845
336.0,0.08841
337.0,0.08817
338.0,0.08803
339.0,0.08800
340.0,0.08833
341.0,0.08697
342.0,0.08807
343.0,0.08717
344.0,0.08762
345.0,0.08674
346.0,0.08688
347.0,0.08719
348.0,0.08730
349.0,0.08643
350.0,0.08665
351.0,0.08644
352.0,0.08673
353.0,0.08703
354.0,0.08629
355.0,0.08610
356.0,0.08562
357.0,0.08560
358.0,0.08556
359.0,0.08557
360.0,0.08538
361.0,0.08553
362.0,0.08692
363.0,0.08685
364.0,0.08624
365.0,0.08530
366.0,0.08539
367.0,0.08467
368.0,0.08478
369.0,0.08512
370.0,0.08508
371.0,0.08510
372.0,0.08491
373.0,0.08469
374.0,0.08493
375.0,0.08467
376.0,0.08468
377.0,0.08481
378.0,0.08400
379.0,0.08491
380.0,0.08398
381.0,0.08352
382.0,0.08438
383.0,0.08352
384.0,0.08346
385.0,0.08287
386.0,0.08320
387.0,0.08366
388.0,0.08338
389.0,0.08340
390.0,0.08389
391.0,0.08331
392.0,0.08352
393.0,0.08238
394.0,0.08235
395.0,0.08210
396.0,0.08237
397.0,0.08187
398.0,0.08236
399.0,0.08244
400.0,0.08216
401.0,0.08236
402.0,0.08182
403.0,0.08233
404.0,0.08185
405.0,0.08168
406.0,0.08159
407.0,0.08095
408.0,0.08189
409.0,0.08198
410.0,0.08107
411.0,0.08073
412.0,0.08152
413.0,0.08111
414.0,0.08096
415.0,0.08089
416.0,0.08114
417.0,0.08025
418.0,0.08103
419.0,0.08074
420.0,0.08082
421.0,0.08065
422.0,0.08006
423.0,0.07959
424.0,0.08052
425.0,0.07969
426.0,0.08007
427.0,0.07997
428.0,0.07981
429.0,0.07988
430.0,0.07942
431.0,0.07981
432.0,0.07907
433.0,0.07937
434.0,0.07962
435.0,0.07965
436.0,0.07862
437.0,0.07842
438.0,0.07913
439.0,0.07858
440.0,0.07902
441.0,0.07878
442.0,0.07896
443.0,0.07906
444.0,0.07876
445.0,0.07871
446.0,0.07903
447.0,0.07920
448.0,0.07913
449.0,0.07875
450.0,0.07806
451.0,0.07839
452.0,0.07849
453.0,0.07844
454.0,0.07794
455.0,0.07797
456.0,0.07803
457.0,0.07832
458.0,0.07769
459.0,0.07811
460.0,0.07789
461.0,0.07766
462.0,0.07803
463.0,0.07768
464.0,0.07747
465.0,0.07809
466.0,0.07746
467.0,0.07732
468.0,0.07747
469.0,0.07748
470.0,0.07806
471.0,0.07753
472.0,0.07769
473.0,0.07750
474.0,0.07755
475.0,0.07719
476.0,0.07769
477.0,0.07717
478.0,0.07727
479.0,0.07722
480.0,0.07687
481.0,0.07713
482.0,0.07676
483.0,0.07680
484.0,0.07756
485.0,0.07721
486.0,0.07673
487.0,0.07700
488.0,0.07684
489.0,0.07683
490.0,0.07717
491.0,0.07678
492.0,0.07655
493.0,0.07639
494.0,0.07642
495.0,0.07643
496.0,0.07708
497.0,0.07700
498.0,0.07714
499.0,0.07627
500.0,0.07667
501.0,0.07670
502.0,0.07640
503.0,0.07588
504.0,0.07609
505.0,0.07612
506.0,0.07657
507.0,0.07634
508.0,0.07616
509.0,0.07684
510.0,0.07685
511.0,0.07648
512.0,0.07675
513.0,0.07595
514.0,0.07649
515.0,0.07561
516.0,0.07657
517.0,0.07619
518.0,0.07554
519.0,0.07610
520.0,0.07536
521.0,0.07634
522.0,0.07622
523.0,0.07604
524.0,0.07610
525.0,0.07595
526.0,0.07619
527.0,0.07506
528.0,0.07568
529.0,0.07543
530.0,0.07576
531.0,0.07482
532.0,0.07552
533.0,0.07505
534.0,0.07516
535.0,0.07500
536.0,0.07530
537.0,0.07499
538.0,0.07531
539.0,0.07530
540.0,0.07478
541.0,0.07485
542.0,0.07430
543.0,0.07448
544.0,0.07446
545.0,0.07438
546.0,0.07439
547.0,0.07485
548.0,0.07455
549.0,0.07556
550.0,0.07492
551.0,0.07450
552.0,0.07418
553.0,0.07507
554.0,0.07490
555.0,0.07484
556.0,0.07421
557.0,0.07466
558.0,0.07493
559.0,0.07491
560.0,0.07404
561.0,0.07529
562.0,0.07453
563.0,0.07424
564.0,0.07413
565.0,0.07413
566.0,0.07425
567.0,0.07458
568.0,0.07423
569.0,0.07408
570.0,0.07415
571.0,0.07490
572.0,0.07413
573.0,0.07432
574.0,0.07437
575.0,0.07493
576.0,0.07399
577.0,0.07496
578.0,0.07456
579.0,0.07481
580.0,0.07401
581.0,0.07447
582.0,0.07420
583.0,0.07474
584.0,0.07512
585.0,0.07490
586.0,0.07456
587.0,0.07442
588.0,0.07467
589.0,0.07398
590.0,0.07442
591.0,0.07494
592.0,0.07460
593.0,0.07516
594.0,0.07492
595.0,0.07453
596.0,0.07447
597.0,0.07476
598.0,0.07500
599.0,0.07439
600.0,0.07512
601.0,0.07468
602.0,0.07474
603.0,0.07481
604.0,0.07484
605.0,0.07481
606.0,0.07468
607.0,0.07465
608.0,0.07524
609.0,0.07510
610.0,0.07454
611.0,0.07449
612.0,0.07487
613.0,0.07483
614.0,0.07487
615.0,0.07427
616.0,0.07437
617.0,0.07483
618.0,0.07460
619.0,0.07497
620.0,0.07424
621.0,0.07464
622.0,0.07439
623.0,0.07472
624.0,0.07502
625.0,0.07514
626.0,0.07472
627.0,0.07446
628.0,0.07529
629.0,0.07470
630.0,0.07458
631.0,0.07471
632.0,0.07492
633.0,0.07439
634.0,0.07489
635.0,0.07446
636.0,0.07495
637.0,0.07440
638.0,0.07509
639.0,0.07463
640.0,0.07483
641.0,0.07505
642.0,0.07471
643.0,0.07504
644.0,0.07471
645.0,0.07438
646.0,0.07461
647.0,0.07440
648.0,0.07520
649.0,0.07433
650.0,0.07466
651.0,0.07455
652.0,0.07500
653.0,0.07523
654.0,0.07455
655.0,0.07466
656.0,0.07435
657.0,0.07481
658.0,0.07497
659.0,0.07475
660.0,0.07503
661.0,0.07513
662.0,0.07481
663.0,0.07519
664.0,0.07497
665.0,0.07543
666.0,0.07469
667.0,0.07599
668.0,0.07543
669.0,0.07510
670.0,0.07492
671.0,0.07542
672.0,0.07488
673.0,0.07548
674.0,0.07478
675.0,0.07465
676.0,0.07541
677.0,0.07500
678.0,0.07468
679.0,0.07428
680.0,0.07433
681.0,0.07502
682.0,0.07528
683.0,0.07510
684.0,0.07458
685.0,0.07474
686.0,0.07436
687.0,0.07519
688.0,0.07491
689.0,0.07551
690.0,0.07498
691.0,0.07489
692.0,0.07525
693.0,0.07552
694.0,0.07513
695.0,0.07491
696.0,0.07482
697.0,0.07534
698.0,0.07499
699.0,0.07580
700.0,0.07516
701.0,0.07580
702.0,0.07588
703.0,0.07591
704.0,0.07567
705.0,0.07610
706.0,0.07591
707.0,0.07616
708.0,0.07564
709.0,0.07634
710.0,0.07624
711.0,0.07667
712.0,0.07681
713.0,0.07703
714.0,0.07713
715.0,0.07764
716.0,0.07738
717.0,0.07745
718.0,0.07812
719.0,0.07835
720.0,0.07839
721.0,0.07862
722.0,0.07873
723.0,0.07894
724.0,0.07893
725.0,0.07908
726.0,0.08014
727.0,0.08056
728.0,0.08033
729.0,0.08105
730.0,0.08136
731.0,0.08178
732.0,0.08281
733.0,0.08314
734.0,0.08372
735.0,0.08428
736.0,0.08402
737.0,0.08442
738.0,0.08536
739.0,0.08433
740.0,0.08451
741.0,0.08510
742.0,0.08479
743.0,0.08531
744.0,0.08574
745.0,0.08440
746.0,0.08504
747.0,0.08517
748.0,0.08534
749.0,0.08529
750.0,0.08491
751.0,0.08467
752.0,0.08584
753.0,0.08515
754.0,0.08475
755.0,0.08545
756.0,0.08576
757.0,0.08469
758.0,0.08490
759.0,0.08566
760.0,0.08564
761.0,0.08635
762.0,0.08469
763.0,0.08588
764.0,0.08581
765.0,0.08454
766.0,0.08565
767.0,0.08504
768.0,0.08505
769.0,0.08527
770.0,0.08455
771.0,0.08477
772.0,0.08508
773.0,0.08418
774.0,0.08578
775.0,0.08479
776.0,0.08517
777.0,0.08477
778.0,0.08536
779.0,0.08476
780.0,0.08433
781.0,0.08427
782.0,0.08501
783.0,0.08445
784.0,0.08467
785.0,0.08475
786.0,0.08441
787.0,0.08468
788.0,0.08534
789.0,0.08450
790.0,0.08451
791.0,0.08362
792.0,0.08484
793.0,0.08463
794.0,0.08468
795.0,0.08442
796.0,0.08402
797.0,0.08367
798.0,0.08422
799.0,0.08256
800.0,0.08433
801.0,0.08352
802.0,0.08433
803.0,0.08339
804.0,0.08395
805.0,0.08412
806.0,0.08356
807.0,0.08374
808.0,0.08354
809.0,0.08327
810.0,0.08408
811.0,0.08398
812.0,0.08322
813.0,0.08345
814.0,0.08337
815.0,0.08396
816.0,0.08453
817.0,0.08375
818.0,0.08393
819.0,0.08463
820.0,0.08435
821.0,0.08436
822.0,0.08434
823.0,0.08408
824.0,0.08406
825.0,0.08493
826.0,0.08502
827.0,0.08564
828.0,0.08493
829.0,0.08644
830.0,0.08732
831.0,0.09136
832.0,0.09069
833.0,0.09108
834.0,0.09357
835.0,0.09228
836.0,0.09205
837.0,0.09207
838.0,0.09015
839.0,0.09124
840.0,0.09388
841.0,0.09322
842.0,0.09153
843.0,0.09367
844.0,0.09213
845.0,0.09251
846.0,0.09424
847.0,0.09420
848.0,0.09353
849.0,0.09422
850.0,0.09455
