"agua PANI-PSS acetona 5 dias.spc"
"Wavelength nm.","Abs."
250.0,2.23607
251.0,2.23811
252.0,2.24583
253.0,2.24895
254.0,2.26896
255.0,2.28834
256.0,2.30121
257.0,2.31225
258.0,2.32778
259.0,2.34537
260.0,2.37309
261.0,2.39968
262.0,2.42596
263.0,2.44337
264.0,2.45913
265.0,2.45993
266.0,2.47885
267.0,2.49663
268.0,2.52262
269.0,2.51468
270.0,2.51182
271.0,2.49533
272.0,2.45486
273.0,2.40798
274.0,2.35854
275.0,2.31551
276.0,2.28845
277.0,2.25199
278.0,2.20981
279.0,2.11742
280.0,2.00490
281.0,1.88067
282.0,1.77223
283.0,1.68096
284.0,1.60702
285.0,1.55104
286.0,1.50517
287.0,1.46363
288.0,1.43175
289.0,1.40112
290.0,1.37264
291.0,1.35211
292.0,1.32988
293.0,1.30866
294.0,1.29183
295.0,1.27771
296.0,1.26067
297.0,1.24791
298.0,1.23519
299.0,1.22454
300.0,1.21320
301.0,1.20768
302.0,1.19935
303.0,1.19562
304.0,1.18876
305.0,1.18807
306.0,1.18688
307.0,1.18612
308.0,1.18580
309.0,1.18486
310.0,1.18810
311.0,1.19093
312.0,1.19023
313.0,1.19767
314.0,1.20016
315.0,1.20582
316.0,1.21242
317.0,1.21574
318.0,1.22074
319.0,1.22681
320.0,1.23374
321.0,1.24019
322.0,1.24573
323.0,1.25261
324.0,1.26205
325.0,1.26698
326.0,1.27294
327.0,1.28272
328.0,1.28850
329.0,1.29356
330.0,1.30359
331.0,1.31171
332.0,1.31805
333.0,1.32599
334.0,1.33263
335.0,1.33980
336.0,1.34584
337.0,1.35431
338.0,1.35938
339.0,1.36433
340.0,1.36831
341.0,1.37380
342.0,1.38018
343.0,1.38213
344.0,1.38725
345.0,1.38963
346.0,1.39478
347.0,1.39769
348.0,1.40130
349.0,1.40101
350.0,1.40347
351.0,1.40640
352.0,1.40666
353.0,1.40895
354.0,1.40732
355.0,1.40811
356.0,1.40894
357.0,1.40968
358.0,1.40862
359.0,1.40898
360.0,1.40918
361.0,1.40755
362.0,1.40692
363.0,1.40711
364.0,1.40479
365.0,1.40601
366.0,1.40388
367.0,1.40087
368.0,1.40144
369.0,1.40081
370.0,1.39961
371.0,1.39807
372.0,1.39720
373.0,1.39515
374.0,1.39263
375.0,1.39357
376.0,1.39163
377.0,1.39218
378.0,1.38818
379.0,1.38940
380.0,1.38744
381.0,1.38636
382.0,1.38769
383.0,1.38479
384.0,1.38393
385.0,1.38276
386.0,1.38304
387.0,1.38189
388.0,1.38148
389.0,1.37966
390.0,1.37998
391.0,1.37863
392.0,1.37780
393.0,1.37667
394.0,1.37767
395.0,1.37617
396.0,1.37654
397.0,1.37602
398.0,1.37524
399.0,1.37527
400.0,1.37351
401.0,1.37439
402.0,1.37427
403.0,1.37258
404.0,1.37208
405.0,1.37089
406.0,1.37121
407.0,1.37122
408.0,1.37113
409.0,1.36975
410.0,1.36906
411.0,1.36861
412.0,1.36661
413.0,1.36537
414.0,1.36632
415.0,1.36323
416.0,1.36360
417.0,1.36130
418.0,1.36023
419.0,1.35824
420.0,1.35569
421.0,1.35409
422.0,1.35199
423.0,1.34905
424.0,1.34792
425.0,1.34460
426.0,1.34196
427.0,1.33811
428.0,1.33231
429.0,1.32824
430.0,1.32176
431.0,1.31558
432.0,1.30716
433.0,1.29927
434.0,1.29043
435.0,1.27952
436.0,1.26595
437.0,1.25373
