# --- BURST CONFIGURATION LOG ---
# Waveform Shape: PULS
# Frequency (Hz): 1000
# Amplitude Applied (V): 0.15
# Burst Cycles: 3
# Limiting Resistor (Ohm): 1000.0
# Hard Max Voltage Limit (V): 0.4
# Sense Channels AC Coupled: True
# V_Sample Calculation: CH4 - CH3
# Savitzky-Golay Filter: Window=101, Poly=3
# -------------------------------
Time_s,CH1_V_Supply_Raw,CH2_V_Resistor_Raw,CH3_V_SenseP_Raw,CH4_V_SenseN_Raw,I_Sample_A_Raw,V_Sample_V_Raw,I_Sample_A_Filt,V_Sample_V_Filt
0.0,0.0,-0.006912,0.0,-0.007776,6.912e-06,-0.007776,3.183716620205704e-06,-0.002269911087255988
2e-09,0.0,-0.003456,-0.005664,-0.016848000000000002,3.456e-06,-0.011184000000000003,2.9683537079236133e-06,-0.0020766111199214685
4e-09,-0.001672,0.001728,-0.005664,-0.005184,-3.4e-06,0.0004799999999999995,2.7617610362292597e-06,-0.0018904945760472498
6.000000000000001e-09,0.0,0.003456,0.001416,0.010368,-3.456e-06,0.008952,2.563791327064495e-06,-0.0017114480257504824
8e-09,0.0,-0.005183999999999999,0.0070799999999999995,0.009072,5.183999999999999e-06,0.0019920000000000007,2.3742973023711716e-06,-0.0015393580391483172
1e-08,0.0,-0.010367999999999999,0.0035399999999999997,-0.005184,1.0367999999999998e-05,-0.008723999999999999,2.193131684091142e-06,-0.0013741111863579043
1.2000000000000002e-08,0.0,-0.006912,-0.002124,-0.014256000000000001,6.912e-06,-0.012132,2.0201471941662584e-06,-0.0012155940374963948
1.4000000000000001e-08,-0.001672,0.0,-0.0035399999999999997,-0.005184,-1.672e-06,-0.0016440000000000005,1.855196554538373e-06,-0.0010636931626809394
1.6e-08,0.0,0.001728,0.000708,0.009072,-1.728e-06,0.008364,1.6981324871493382e-06,-0.0009182951320286883
1.8000000000000002e-08,0.0,-0.006912,0.004248,0.014256000000000001,6.912e-06,0.010008000000000001,1.5488077139410064e-06,-0.0007792865156567928
2e-08,0.001672,-0.00864,0.002832,0.001296,1.0312e-05,-0.0015359999999999998,1.4070749568552306e-06,-0.0006465538836824031
2.2000000000000002e-08,0.0,-0.005183999999999999,-0.002124,-0.010368,5.183999999999999e-06,-0.008244000000000001,1.2727869378338619e-06,-0.0005199838062226699
2.4000000000000003e-08,0.0,0.005183999999999999,-0.0049559999999999995,-0.007776,-5.183999999999999e-06,-0.0028200000000000005,1.1457963788187534e-06,-0.00039946285339474436
2.6e-08,-0.001672,0.006912,-0.002124,0.009072,-8.584e-06,0.011196000000000001,1.0259560017517574e-06,-0.00028487759531577606
2.8000000000000003e-08,0.0,-0.001728,0.002124,0.014256000000000001,1.728e-06,0.012132,9.131185285747268e-07,-0.00017611460210291722
3.0000000000000004e-08,0.001672,-0.003456,0.000708,0.001296,5.128e-06,0.0005880000000000001,8.071366812295119e-07,-7.30604438733168e-05
3.2e-08,0.001672,-0.001728,-0.004248,-0.011664,3.4e-06,-0.007416000000000001,7.078631816579673e-07,2.4398309255873208e-05
3.4e-08,0.0,0.006912,-0.0049559999999999995,-0.012960000000000001,-6.912e-06,-0.008004,6.151507518019443e-07,0.00011637508716750254
3.6000000000000005e-08,-0.001672,0.006912,-0.001416,0.0,-8.584e-06,0.001416,5.288521136032962e-07,0.00020298331974442094
3.8e-08,-0.001672,0.003456,0.002124,0.009072,-5.128e-06,0.006948,4.488199890038737e-07,0.0002843364368694773
4e-08,0.0,-0.003456,0.002832,0.002592,3.456e-06,-0.00023999999999999976,3.7490709994552935e-07,0.0003605478684255213
4.2000000000000006e-08,0.0,-0.003456,0.000708,-0.003888,3.456e-06,-0.004596,3.0696616837011726e-07,0.0004317310442954014
4.4000000000000004e-08,0.0,0.005183999999999999,-0.000708,-0.007776,-5.183999999999999e-06,-0.007068,2.4484991621948824e-07,0.0004979993943619683
4.6e-08,-0.001672,0.003456,0.0,-0.001296,-5.128e-06,-0.001296,1.884110654354952e-07,0.0005594663485080707
4.8000000000000006e-08,-0.001672,0.0,0.000708,0.0064800000000000005,-1.672e-06,0.005772,1.3750233795999015e-07,0.0006162453366165576
5.0000000000000004e-08,0.0,-0.006912,0.0,0.007776,6.912e-06,0.007776,9.197645573482518e-08,0.0006684497885702787
5.2e-08,0.001672,-0.003456,-0.001416,0.001296,5.128e-06,0.002712,5.16861407018536e-08,0.0007161931342520834
5.4e-08,0.001672,0.003456,-0.002124,-0.005184,-1.7839999999999998e-06,-0.0030600000000000002,1.648411480292746e-08,0.0007595888035448208
5.6000000000000005e-08,-0.001672,0.001728,-0.000708,-0.001296,-3.4e-06,-0.0005880000000000001,-1.3776900020102037e-08,0.0007987502263313404
5.8e-08,-0.001672,-0.001728,-0.000708,0.003888,5.5999999999999846e-08,0.004596,-3.9244181825381566e-08,0.0008337908324944914
6.000000000000001e-08,0.0,-0.006912,-0.001416,0.0064800000000000005,6.912e-06,0.007896,-6.006500867105823e-08,0.0008648240519171235
6.2e-08,0.0,-0.003456,-0.002124,0.001296,3.456e-06,0.0034200000000000003,-7.638665861528083e-08,0.0008919633144820853
6.4e-08,0.0,0.0,-0.002124,-0.003888,0.0,-0.001764,-8.835640971619645e-08,0.0009153220500722268
6.600000000000001e-08,-0.001672,0.003456,0.0,-0.002592,-5.128e-06,-0.002592,-9.612154003195264e-08,0.0009350136885703975
6.8e-08,-0.003344,0.0,0.000708,-0.003888,-3.344e-06,-0.004596,-9.982932762069776e-08,0.0009511516598594452
7e-08,-0.001672,-0.006912,0.000708,0.001296,5.24e-06,0.0005880000000000001,-9.962705054057933e-08,0.0009638493938222215
7.200000000000001e-08,0.001672,-0.001728,0.001416,0.003888,3.4e-06,0.0024720000000000002,-9.566198684974361e-08,0.0009732203203415743
7.4e-08,0.001672,0.0,0.002124,0.002592,1.672e-06,0.0004680000000000001,-8.808141460634025e-08,0.000979377869300354
7.6e-08,0.0,0.005183999999999999,0.001416,-0.003888,-5.183999999999999e-06,-0.005304,-7.703261186851465e-08,0.0009824354705814083
7.800000000000001e-08,-0.001672,0.0,0.0,-0.005184,-1.672e-06,-0.005184,-6.26628566944173e-08,0.0009825065540675876
8e-08,0.0,-0.003456,-0.000708,0.001296,3.456e-06,0.002004,-4.5119427142194024e-08,0.0009797045496417415
8.2e-08,0.001672,-0.003456,-0.001416,0.0064800000000000005,5.128e-06,0.007896,-2.4549601269991937e-08,0.0009741428871867181
8.400000000000001e-08,0.001672,0.001728,-0.000708,0.005184,-5.5999999999999846e-08,0.0058920000000000005,-1.1006571359602537e-09,0.0009659349965853688
8.6e-08,0.0,0.006912,-0.000708,-0.002592,-6.912e-06,-0.0018840000000000003,2.50801272017535e-08,0.0009551943077205412
8.800000000000001e-08,-0.001672,0.0,-0.001416,-0.002592,-1.672e-06,-0.0011760000000000002,5.384547368500265e-08,0.0009420342504750851
9.000000000000001e-08,-0.001672,-0.005183999999999999,-0.002124,-0.001296,3.5119999999999996e-06,0.000828,8.504810425563924e-08,0.0009265682547318502
9.2e-08,0.0,-0.003456,-0.002124,0.003888,3.456e-06,0.006012,1.1854074085551491e-07,0.000908909750373684
9.400000000000001e-08,0.001672,0.003456,-0.000708,0.003888,-1.7839999999999998e-06,0.004596,1.5417610542648297e-07,0.000889172167283439
9.600000000000001e-08,0.0,0.006912,-0.000708,-0.001296,-6.912e-06,-0.0005880000000000001,1.9180691991039674e-07,0.0008674689353439626
9.8e-08,-0.001672,0.0,-0.002124,-0.007776,-1.672e-06,-0.005652,2.3128590624910575e-07,0.0008439134844381059
1.0000000000000001e-07,-0.001672,-0.001728,-0.000708,-0.005184,5.5999999999999846e-08,-0.004476,2.7246578638442497e-07,0.0008186192444485998
1.02e-07,0.0,-0.003456,0.000708,0.005184,3.456e-06,0.004476,3.892192170672822e-07,0.0007639600115350253
1.04e-07,0.003344,0.001728,0.0035399999999999997,0.007776,1.6160000000000003e-06,0.004236,5.582208395596044e-07,0.0005148762682092717
1.0600000000000001e-07,0.0,0.003456,0.002124,0.0,-3.456e-06,-0.002124,5.64888007247246e-07,0.0004420531140492057
1.08e-07,-0.003344,0.0,-0.000708,-0.0064800000000000005,-3.344e-06,-0.005772,4.606042895551032e-07,0.000586991689460124
1.1e-07,-0.001672,-0.00864,-0.001416,-0.002592,6.968e-06,-0.0011760000000000002,4.625965586849284e-07,0.0006599690648675574
1.1200000000000001e-07,0.0,-0.00864,0.0,0.005184,8.64e-06,0.005184,6.308220880339559e-07,0.0004881502713377438
1.14e-07,0.003344,-0.001728,0.002124,0.0064800000000000005,5.072e-06,0.0043560000000000005,8.324471437433816e-07,0.0001691418035007144
1.16e-07,0.0,0.0,0.0,-0.001296,0.0,-0.001296,8.293115214432877e-07,4.098723270384703e-05
1.1800000000000001e-07,-0.001672,-0.001728,-0.002124,-0.007776,5.5999999999999846e-08,-0.005652,7.476694077173635e-07,0.00019577482020043856
1.2000000000000002e-07,-0.003344,-0.012095999999999999,-0.0035399999999999997,-0.0064800000000000005,8.751999999999999e-06,-0.0029400000000000008,7.533706069635013e-07,0.0003902967500633002
1.22e-07,0.0,-0.006912,-0.001416,0.002592,6.912e-06,0.004008,8.818221084243086e-07,0.0003010646928770117
1.24e-07,0.003344,-0.001728,0.0,0.009072,5.072e-06,0.009072,1.0732918884119887e-06,7.481677488136088e-05
1.2600000000000002e-07,0.001672,0.001728,0.000708,0.002592,-5.5999999999999846e-08,0.0018840000000000003,1.1299371335190155e-06,2.896217000340398e-05
1.28e-07,-0.003344,0.001728,-0.001416,-0.010368,-5.072e-06,-0.008952,1.0188424434675018e-06,0.00029149140545118305
1.3e-07,-0.003344,-0.003456,-0.0035399999999999997,-0.007776,1.1199999999999969e-07,-0.004236,9.81638839611976e-07,0.0005811116373772469
1.3200000000000002e-07,0.0,-0.001728,-0.000708,0.003888,1.728e-06,0.004596,1.056965875228148e-06,0.0005545078080622804
1.34e-07,0.001672,0.003456,0.0035399999999999997,0.011664,-1.7839999999999998e-06,0.008124000000000001,1.238036160897466e-06,0.00030481675740385216
1.36e-07,0.001672,0.006912,0.0035399999999999997,0.001296,-5.24e-06,-0.0022439999999999995,1.3042526776947673e-06,0.00014918200169529398
1.3800000000000002e-07,-0.001672,0.005183999999999999,0.000708,-0.009072,-6.855999999999999e-06,-0.00978,1.1975414784195152e-06,0.00024505658332820053
1.4e-07,-0.0050160000000000005,-0.003456,-0.002832,-0.010368,-1.5600000000000005e-06,-0.007536000000000001,9.834914520576866e-07,0.00042555846652620355
1.42e-07,0.0,-0.001728,-0.002124,0.002592,1.728e-06,0.004716,9.793772542301371e-07,0.0003137469436263567
1.4400000000000002e-07,0.001672,0.001728,-0.000708,0.010368,-5.5999999999999846e-08,0.011076,1.1084704819994976e-06,5.029220591961392e-05
1.46e-07,0.003344,0.003456,0.002124,0.005184,-1.1199999999999969e-07,0.0030600000000000002,1.1753375337532072e-06,-0.0001862979385316905
1.48e-07,-0.001672,-0.003456,-0.000708,-0.007776,1.7839999999999998e-06,-0.007068,1.098328535766041e-06,-0.00010597159910164249
1.5000000000000002e-07,-0.003344,-0.006912,-0.004248,-0.010368,3.5679999999999996e-06,-0.0061200000000000004,9.423417370861951e-07,0.00011498875324423996
1.52e-07,0.0,-0.005183999999999999,-0.004248,0.0,5.183999999999999e-06,0.004248,9.270452637495434e-07,0.00017911501053015377
1.54e-07,0.003344,-0.001728,-0.001416,0.012960000000000001,5.072e-06,0.014376000000000002,1.0506365354980594e-06,3.985951604868664e-05
1.5600000000000002e-07,0.001672,0.0,0.002124,0.009072,1.672e-06,0.006948,1.191806722419644e-06,-5.740029536933457e-05
1.58e-07,-0.001672,-0.005183999999999999,0.0,-0.009072,3.5119999999999996e-06,-0.009072,1.1670876291510975e-06,4.700437810770689e-05
1.6e-07,-0.0050160000000000005,-0.003456,-0.0035399999999999997,-0.015552,-1.5600000000000005e-06,-0.012012,9.901059775879082e-07,0.00029389847334243785
1.6200000000000002e-07,-0.001672,-0.001728,-0.0035399999999999997,-0.002592,5.5999999999999846e-08,0.0009479999999999996,9.824440152751733e-07,0.00041786201532768673
1.64e-07,0.001672,0.001728,0.000708,0.012960000000000001,-5.5999999999999846e-08,0.012252,1.111211882353125e-06,0.00036802114774579027
