Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Ancho pulso (s),Periodo (s),Vcc (V),Vrange,NPLC,Ch2?,N bias
0.4888,0.04,0.001,9.0743575,226858.93749999997,1009120.2,1.0091202,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.5124,0.038,0.001,9.0685283,238645.48157894737,1009978.1000000001,1.0099781,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.5359,0.036,0.001,9.0634581,251762.725,977466.7000000001,0.9774667,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.5594,0.033999999999999996,0.001,9.0575299,266397.9382352942,1031326.1000000001,1.0313261,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.5830,0.031999999999999994,0.001,9.0516127,282862.8968750001,1010176.1000000001,1.0101761,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.6064,0.029999999999999992,0.001,9.0441668,301472.2266666667,1017699.0,1.017699,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.6298,0.02799999999999999,0.001,9.0365008,322732.1714285716,1053906.1,1.0539061,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.6532,0.02599999999999999,0.001,9.0277681,347221.85000000015,1062429.9,1.0624299,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.6768,0.023999999999999987,0.001,9.0171764,375715.6833333335,1053015.3,1.0530153,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.7004,0.021999999999999985,0.001,9.0046381,409301.73181818204,1029258.4,1.0292584,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.7238,0.019999999999999983,0.001,8.9889213,449446.0650000003,1053785.2000000002,1.0537852,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.7472,0.01799999999999998,0.001,8.9680573,498225.4055555561,1069370.0,1.06937,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.7710,0.01599999999999998,0.001,8.9216108,557600.6750000007,1093412.6,1.0934126,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.7943,0.01399999999999998,0.001,8.4289451,602067.507142858,1095304.3,1.0953043,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8061,0.01399999999999998,0.001,8.4289451,602067.507142858,1107633.6,1.1076336,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8179,0.01399999999999998,0.001,8.4289451,602067.507142858,1099549.7000000002,1.0995497,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8297,0.01399999999999998,0.001,8.4289451,602067.507142858,1119280.9,1.1192809,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8414,0.01399999999999998,0.001,8.4289451,602067.507142858,1120743.7,1.1207437,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8531,0.01399999999999998,0.001,8.4289451,602067.507142858,1098548.9,1.0985489,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8648,0.01399999999999998,0.001,8.4289451,602067.507142858,1106632.7000000002,1.1066327,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8764,0.01399999999999998,0.001,8.4289451,602067.507142858,1094369.4,1.0943694,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.8883,0.01399999999999998,0.001,8.4289451,602067.507142858,1112813.9,1.1128139,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9001,0.01399999999999998,0.001,8.4289451,602067.507142858,1116223.4000000001,1.1162234,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9118,0.01399999999999998,0.001,8.4289451,602067.507142858,1123691.3,1.1236913,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9234,0.01399999999999998,0.001,8.4289451,602067.507142858,1123163.4,1.1231634,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9352,0.01399999999999998,0.001,8.4289451,602067.507142858,1114408.6,1.1144086,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9471,0.01399999999999998,0.001,8.4289451,602067.507142858,1133260.0,1.13326,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9586,0.01399999999999998,0.001,8.4289451,602067.507142858,1133469.0,1.133469,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9704,0.01399999999999998,0.001,8.4289451,602067.507142858,1116839.3,1.1168393,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9821,0.01399999999999998,0.001,8.4289451,602067.507142858,1120446.8,1.1204468,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
0.9940,0.01399999999999998,0.001,8.4289451,602067.507142858,1132358.1,1.1323581,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0058,0.01399999999999998,0.001,8.4289451,602067.507142858,1132446.0999999999,1.1324461,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0173,0.01399999999999998,0.001,8.4289451,602067.507142858,1130697.3,1.1306973,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0291,0.01399999999999998,0.001,8.4289451,602067.507142858,1133721.9000000001,1.1337219,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0411,0.01399999999999998,0.001,8.4289451,602067.507142858,1120017.8,1.1200178,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0529,0.01399999999999998,0.001,8.4289451,602067.507142858,1142828.6,1.1428286,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0646,0.01399999999999998,0.001,8.4289451,602067.507142858,1118368.1,1.1183681,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0762,0.01399999999999998,0.001,8.4289451,602067.507142858,1135954.6,1.1359546,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.0882,0.01399999999999998,0.001,8.4289451,602067.507142858,1131786.2000000002,1.1317862,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.1000,0.01399999999999998,0.001,8.4289451,602067.507142858,1126111.0000000002,1.126111,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.1118,0.01399999999999998,0.001,8.4289451,602067.507142858,1131819.2000000002,1.1318192,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.1236,0.01399999999999998,0.001,8.4289451,602067.507142858,1127606.8,1.1276068,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
1.1348,0.01399999999999998,0.001,8.4289451,602067.507142858,1135800.6,1.1358006,nan,nan,nan,nan,0.35,0.7,10.0,10 V,1.0,True,1
