Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Ancho pulso (s),Periodo (s),Vcc (V),Vrange,NPLC,Ch2?,N bias
0.0644,1e-05,0.0001,0.0003904,39040.0,39208.99999999999,0.0039209,0.0001698862,16988.62,18946.925,0.0018946925,0.5,1.0,2.0,10 V,2.0,True,1
0.1269,0.00021,0.0001,0.0082323,39201.42857142857,39319.0,0.0039319,0.0040072763,19082.268095238098,18963.722999999998,0.0018963723,0.5,1.0,2.0,10 V,2.0,True,1
0.1896,0.00041,0.0001,0.0160962,39259.0243902439,39264.0,0.0039264,0.0078412425,19124.981707317074,18943.533,0.0018943533,0.5,1.0,2.0,10 V,2.0,True,1
0.2553,0.00061,0.0001,0.0239381,39242.78688524591,39319.0,0.0039319,0.011674165,19137.975409836068,18950.864999999998,0.0018950865,0.5,1.0,2.0,10 V,2.0,True,1
0.3209,0.00081,0.0001,0.0317855,39241.35802469136,39264.0,0.0039264,0.01550753,19145.0987654321,18970.015999999996,0.0018970016,0.5,1.0,2.0,10 V,2.0,True,1
0.3864,0.00101,0.0001,0.0396329,39240.49504950495,39319.0,0.0039319,0.019343277,19151.759405940593,18956.172,0.0018956172,0.5,1.0,2.0,10 V,2.0,True,1
0.4520,0.0012100000000000001,0.0001,0.0474858,39244.46280991736,39319.0,0.0039319,0.023174208,19152.238016528925,18948.237999999998,0.0018948238,0.5,1.0,2.0,10 V,2.0,True,1
0.5177,0.0014100000000000002,0.0001,0.0553332,39243.40425531914,39373.99999999999,0.0039374,0.027003861,19151.674468085104,18933.082,0.0018933082,0.5,1.0,2.0,10 V,2.0,True,1
0.5833,0.0016100000000000003,0.0001,0.0631641,39232.3602484472,39429.0,0.0039429,0.030842491,19156.82670807453,18954.913999999997,0.0018954914,0.5,1.0,2.0,10 V,2.0,True,1
0.6488,0.0018100000000000004,0.0001,0.0710225,39238.950276243086,39429.0,0.0039429,0.034684608,19162.766850828724,18991.137,0.0018991137,0.5,1.0,2.0,10 V,2.0,True,1
0.7143,0.0020100000000000005,0.0001,0.0788699,39238.756218905466,39429.0,0.0039429,0.038531543,19169.92189054726,18984.570999999996,0.0018984571,0.5,1.0,2.0,10 V,2.0,True,1
0.7799,0.0022100000000000006,0.0001,0.0867228,39241.08597285067,39538.99999999999,0.0039539,0.042362032,19168.34027149321,18966.841999999997,0.0018966842,0.5,1.0,2.0,10 V,2.0,True,1
0.8455,0.0024100000000000007,0.0001,0.0945867,39247.59336099584,39538.99999999999,0.0039539,0.046199222,19169.801659751032,19013.843999999997,0.0019013844,0.5,1.0,2.0,10 V,2.0,True,1
0.9112,0.0026100000000000008,0.0001,0.1024121,39238.35249042144,39429.0,0.0039429,0.050029651,19168.448659003825,19036.278,0.0019036278,0.5,1.0,2.0,10 V,2.0,True,1
0.9767,0.002810000000000001,0.0001,0.110265,39240.21352313166,39484.0,0.0039484,0.053844907,19161.888612099636,19004.596999999998,0.0019004597,0.5,1.0,2.0,10 V,2.0,True,1
1.0423,0.003010000000000001,0.0001,0.1182389,39282.02657807308,39649.0,0.0039649,0.057733938,19180.710299003316,19052.364999999998,0.0019052365,0.5,1.0,2.0,10 V,2.0,True,1
1.1080,0.003210000000000001,0.0001,0.1260478,39267.2274143302,39538.99999999999,0.0039539,0.061584751,19185.280685358248,19026.265,0.0019026265,0.5,1.0,2.0,10 V,2.0,True,1
1.1737,0.003410000000000001,0.0001,0.1338787,39260.615835777106,39703.99999999999,0.0039704,0.065414574,19183.15953079178,19053.896999999997,0.0019053897,0.5,1.0,2.0,10 V,2.0,True,1
1.2393,0.0036100000000000012,0.0001,0.1417096,39254.736842105245,39759.0,0.0039759,0.069225842,19176.133518005532,19081.639,0.0019081639,0.5,1.0,2.0,10 V,2.0,True,1
1.3048,0.0038100000000000013,0.0001,0.149546,39250.918635170594,39759.0,0.0039759,0.07308402,19182.157480314956,19058.766999999996,0.0019058767,0.5,1.0,2.0,10 V,2.0,True,1
1.3704,0.004010000000000001,0.0001,0.1574099,39254.33915211968,39759.0,0.0039759,0.076912459,19180.164339152114,19070.313,0.0019070313,0.5,1.0,2.0,10 V,2.0,True,1
1.4359,0.004210000000000001,0.0001,0.1652463,39250.9026128266,39868.99999999999,0.0039869,0.080684459,19164.954631828972,19051.599,0.0019051599,0.5,1.0,2.0,10 V,2.0,True,1
1.5015,0.004410000000000001,0.0001,0.1730717,39245.28344671201,39814.0,0.0039814,0.084545241,19171.25646258503,19088.588,0.0019088588,0.5,1.0,2.0,10 V,2.0,True,1
