Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,153.612350E+3,77.091650E+3,-1.336175E+6,8.835000E+3,100.000000E+0
400.000000E+0,172.285500E+3,8.733500E+3,-922.688500E+3,25.430500E+3,100.000000E+0
500.000000E+0,113.677550E+3,30.406450E+3,-733.554500E+3,2.967500E+3,100.000000E+0
600.000000E+0,109.320500E+3,5.560500E+3,-642.349500E+3,14.734500E+3,100.000000E+0
750.000000E+0,92.284550E+3,15.644450E+3,-509.807500E+3,7.719500E+3,100.000000E+0
1.000000E+3,49.572450E+3,2.786550E+3,-386.064500E+3,3.298500E+3,100.000000E+0
1.200000E+3,40.772600E+3,3.059900E+3,-328.412000E+3,3.298000E+3,100.000000E+0
1.500000E+3,30.564700E+3,1.999000E+3,-264.499000E+3,99.000000E+0,100.000000E+0
2.000000E+3,20.359850E+3,268.450000E+0,-204.819500E+3,813.500000E+0,100.000000E+0
2.500000E+3,13.012050E+3,684.650000E+0,-165.335000E+3,942.000000E+0,100.000000E+0
3.000000E+3,11.256150E+3,242.350000E+0,-137.774500E+3,125.500000E+0,100.000000E+0
4.000000E+3,6.400260E+3,111.660000E+0,-104.533500E+3,248.500000E+0,100.000000E+0
5.000000E+3,4.463155E+3,42.995000E+0,-84.456500E+3,61.400000E+0,100.000000E+0
6.000000E+3,3.230730E+3,36.030000E+0,-70.318800E+3,98.000000E+0,100.000000E+0
7.500000E+3,2.181160E+3,196.730000E+0,-56.228450E+3,137.150000E+0,100.000000E+0
10.000000E+3,1.375060E+3,58.790000E+0,-42.566200E+3,19.000000E+0,100.000000E+0
12.000000E+3,981.058000E+0,23.912000E+0,-35.514100E+3,13.100000E+0,100.000000E+0
15.000000E+3,673.524000E+0,10.414000E+0,-28.486450E+3,43.650000E+0,100.000000E+0
20.000000E+3,446.243000E+0,3.340000E+0,-21.384150E+3,11.350000E+0,100.000000E+0
25.000000E+3,329.167000E+0,2.247000E+0,-17.137000E+3,2.400000E+0,100.000000E+0
30.000000E+3,242.857500E+0,997.500000E-3,-14.297050E+3,5.150000E+0,100.000000E+0
40.000000E+3,165.816500E+0,4.531500E+0,-10.740750E+3,2.450000E+0,100.000000E+0
50.000000E+3,128.563500E+0,1.842500E+0,-8.607785E+3,1.605000E+0,100.000000E+0
60.000000E+3,101.523000E+0,1.375000E+0,-7.179640E+3,670.000005E-3,100.000000E+0
75.000000E+3,79.330450E+0,226.450000E-3,-5.751255E+3,1.005000E+0,100.000000E+0
100.000000E+3,57.653300E+0,621.600000E-3,-4.321035E+3,335.000000E-3,100.000000E+0
120.000000E+3,46.879550E+0,357.950000E-3,-3.603785E+3,115.000010E-3,100.000000E+0
150.000000E+3,37.636250E+0,206.850000E-3,-2.886360E+3,520.000000E-3,100.000000E+0
200.000000E+3,28.575550E+0,8.850000E-3,-2.167100E+3,69.999994E-3,100.000000E+0
