Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,500.328000E+3,95.240000E+3,-1.091615E+6,31.655000E+3,100.000000E+0
400.000000E+0,315.111500E+3,29.429500E+3,-914.403500E+3,24.327500E+3,100.000000E+0
500.000000E+0,181.928500E+3,20.069500E+3,-705.061000E+3,16.919000E+3,100.000000E+0
600.000000E+0,123.031000E+3,18.941000E+3,-628.402500E+3,1.823500E+3,100.000000E+0
750.000000E+0,100.789650E+3,13.302350E+3,-533.366500E+3,6.401500E+3,100.000000E+0
1.000000E+3,56.138200E+3,2.207300E+3,-395.066500E+3,7.799500E+3,100.000000E+0
1.200000E+3,51.705200E+3,1.859200E+3,-326.106000E+3,1.529000E+3,100.000000E+0
1.500000E+3,33.418900E+3,1.513300E+3,-263.475000E+3,2.342000E+3,100.000000E+0
2.000000E+3,21.917150E+3,1.481250E+3,-204.803000E+3,273.000000E+0,100.000000E+0
2.500000E+3,14.245750E+3,642.450000E+0,-164.392000E+3,252.000000E+0,100.000000E+0
3.000000E+3,10.663000E+3,595.600000E+0,-138.032000E+3,353.000000E+0,100.000000E+0
4.000000E+3,6.958535E+3,284.555000E+0,-104.712000E+3,328.000000E+0,100.000000E+0
5.000000E+3,4.837610E+3,79.100000E+0,-84.074100E+3,221.800000E+0,100.000000E+0
6.000000E+3,3.487265E+3,75.485000E+0,-70.437050E+3,66.950000E+0,100.000000E+0
7.500000E+3,2.241265E+3,35.455000E+0,-56.406700E+3,182.700000E+0,100.000000E+0
10.000000E+3,1.392355E+3,46.265000E+0,-42.551400E+3,8.600000E+0,100.000000E+0
12.000000E+3,1.062795E+3,23.585000E+0,-35.484750E+3,20.550000E+0,100.000000E+0
15.000000E+3,741.764000E+0,2.181000E+0,-28.460900E+3,13.500000E+0,100.000000E+0
20.000000E+3,465.862500E+0,1.557500E+0,-21.396150E+3,4.150000E+0,100.000000E+0
25.000000E+3,333.540000E+0,8.561000E+0,-17.134500E+3,3.600000E+0,100.000000E+0
30.000000E+3,252.591500E+0,951.500000E-3,-14.302950E+3,2.350000E+0,100.000000E+0
40.000000E+3,170.537500E+0,1.827500E+0,-10.745600E+3,900.000001E-3,100.000000E+0
50.000000E+3,129.293500E+0,248.500000E-3,-8.607460E+3,1.250000E+0,100.000000E+0
60.000000E+3,103.482500E+0,534.500000E-3,-7.181265E+3,1.165000E+0,100.000000E+0
75.000000E+3,79.123050E+0,25.650000E-3,-5.751495E+3,684.999995E-3,100.000000E+0
100.000000E+3,57.809050E+0,1.161850E+0,-4.321360E+3,1.110000E+0,100.000000E+0
120.000000E+3,47.529150E+0,788.950000E-3,-3.604140E+3,359.999997E-3,100.000000E+0
150.000000E+3,37.765300E+0,628.300000E-3,-2.886240E+3,110.000008E-3,100.000000E+0
200.000000E+3,28.612800E+0,231.000000E-3,-2.167205E+3,15.000003E-3,100.000000E+0
