Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,191.528500E+3,956.500000E+0,-1.201370E+6,4.290000E+3,100.000000E+0
400.000000E+0,88.408500E+3,11.786500E+3,-964.042500E+3,29.473500E+3,100.000000E+0
500.000000E+0,78.307300E+3,30.266700E+3,-771.114500E+3,9.116500E+3,100.000000E+0
600.000000E+0,63.299600E+3,8.903100E+3,-646.654500E+3,14.800500E+3,100.000000E+0
750.000000E+0,57.707000E+3,13.942000E+3,-507.834500E+3,7.655500E+3,100.000000E+0
1.000000E+3,37.008700E+3,44.600000E+0,-391.073500E+3,3.106500E+3,100.000000E+0
1.200000E+3,32.019700E+3,684.000000E+0,-329.020000E+3,1.749000E+3,100.000000E+0
1.500000E+3,26.667250E+3,4.075450E+3,-264.578000E+3,91.000000E+0,100.000000E+0
2.000000E+3,16.686850E+3,1.013450E+3,-202.757000E+3,344.000000E+0,100.000000E+0
2.500000E+3,13.664650E+3,863.450000E+0,-164.396000E+3,1.330000E+3,100.000000E+0
3.000000E+3,9.661380E+3,70.550000E+0,-137.575500E+3,707.500000E+0,100.000000E+0
4.000000E+3,6.074630E+3,90.640000E+0,-104.527500E+3,238.500000E+0,100.000000E+0
5.000000E+3,4.366995E+3,96.315000E+0,-83.749050E+3,6.550000E+0,100.000000E+0
6.000000E+3,2.840005E+3,293.055000E+0,-70.302050E+3,214.950000E+0,100.000000E+0
7.500000E+3,2.090270E+3,59.050000E+0,-56.408000E+3,5.600000E+0,100.000000E+0
10.000000E+3,1.227085E+3,111.125000E+0,-42.490150E+3,39.050000E+0,100.000000E+0
12.000000E+3,945.135000E+0,3.291000E+0,-35.492350E+3,21.950000E+0,100.000000E+0
15.000000E+3,662.824500E+0,14.114500E+0,-28.454200E+3,8.000000E+0,100.000000E+0
20.000000E+3,426.878000E+0,1.755000E+0,-21.377350E+3,4.050000E+0,100.000000E+0
25.000000E+3,322.096500E+0,5.074500E+0,-17.137150E+3,1.950000E+0,100.000000E+0
30.000000E+3,232.597500E+0,12.091500E+0,-14.290850E+3,1.350000E+0,100.000000E+0
40.000000E+3,167.562000E+0,711.000000E-3,-10.737050E+3,950.000010E-3,100.000000E+0
50.000000E+3,124.760000E+0,2.422000E+0,-8.602540E+3,2.590000E+0,100.000000E+0
60.000000E+3,101.474000E+0,106.000000E-3,-7.178840E+3,10.000085E-3,100.000000E+0
75.000000E+3,78.070800E+0,1.454100E+0,-5.750285E+3,245.000006E-3,100.000000E+0
100.000000E+3,56.990700E+0,876.000000E-3,-4.319700E+3,589.999996E-3,100.000000E+0
120.000000E+3,47.282900E+0,75.400000E-3,-3.603785E+3,95.000010E-3,100.000000E+0
150.000000E+3,37.385950E+0,86.550000E-3,-2.886070E+3,70.000007E-3,100.000000E+0
200.000000E+3,29.016850E+0,31.250000E-3,-2.166780E+3,60.000011E-3,100.000000E+0
