Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,454.154500E+3,36.330500E+3,-1.198795E+6,112.325000E+3,100.000000E+0
400.000000E+0,333.127000E+3,21.503000E+3,-866.793500E+3,3.934500E+3,100.000000E+0
500.000000E+0,259.660000E+3,7.355000E+3,-756.476000E+3,13.864000E+3,100.000000E+0
600.000000E+0,180.797000E+3,4.765000E+3,-612.895500E+3,5.058500E+3,100.000000E+0
750.000000E+0,114.811500E+3,4.492500E+3,-510.616000E+3,9.203000E+3,100.000000E+0
1.000000E+3,70.294050E+3,463.450000E+0,-392.898000E+3,618.000000E+0,100.000000E+0
1.200000E+3,52.336200E+3,397.800000E+0,-333.772500E+3,1.506500E+3,100.000000E+0
1.500000E+3,34.327150E+3,661.350000E+0,-265.552000E+3,66.000000E+0,100.000000E+0
2.000000E+3,23.710250E+3,395.850000E+0,-204.284500E+3,168.500000E+0,100.000000E+0
2.500000E+3,15.616350E+3,1.119850E+3,-164.591000E+3,69.000000E+0,100.000000E+0
3.000000E+3,11.755500E+3,793.900000E+0,-137.941000E+3,646.000000E+0,100.000000E+0
4.000000E+3,7.328285E+3,22.835000E+0,-104.824500E+3,36.500000E+0,100.000000E+0
5.000000E+3,4.881655E+3,92.915000E+0,-84.360650E+3,312.050000E+0,100.000000E+0
6.000000E+3,3.520725E+3,19.325000E+0,-70.396300E+3,19.500000E+0,100.000000E+0
7.500000E+3,2.380620E+3,62.260000E+0,-56.485400E+3,14.300000E+0,100.000000E+0
10.000000E+3,1.488750E+3,50.600000E+0,-42.626150E+3,44.350000E+0,100.000000E+0
12.000000E+3,1.043135E+3,11.405000E+0,-35.515750E+3,25.150000E+0,100.000000E+0
15.000000E+3,751.238000E+0,26.092000E+0,-28.477750E+3,29.850000E+0,100.000000E+0
20.000000E+3,478.705000E+0,7.218000E+0,-21.403500E+3,8.500000E+0,100.000000E+0
25.000000E+3,343.160500E+0,5.490500E+0,-17.143150E+3,7.250000E+0,100.000000E+0
30.000000E+3,259.022500E+0,9.455500E+0,-14.307150E+3,8.450000E+0,100.000000E+0
40.000000E+3,171.226000E+0,1.858000E+0,-10.743350E+3,4.350000E+0,100.000000E+0
50.000000E+3,131.532500E+0,2.946500E+0,-8.605665E+3,734.999989E-3,100.000000E+0
60.000000E+3,103.923000E+0,1.967000E+0,-7.181205E+3,84.999996E-3,100.000000E+0
75.000000E+3,78.983900E+0,741.700000E-3,-5.754555E+3,824.999997E-3,100.000000E+0
100.000000E+3,57.123750E+0,60.050000E-3,-4.321260E+3,89.999996E-3,100.000000E+0
120.000000E+3,47.368350E+0,309.650000E-3,-3.604365E+3,405.000004E-3,100.000000E+0
150.000000E+3,37.370050E+0,228.850000E-3,-2.886140E+3,0.000000E+0,100.000000E+0
200.000000E+3,28.946950E+0,326.250000E-3,-2.167130E+3,9.999945E-3,100.000000E+0
