Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,461.108500E+3,19.580500E+3,-1.055680E+6,26.200000E+3,100.000000E+0
400.000000E+0,266.864000E+3,35.052000E+3,-904.785000E+3,19.582000E+3,100.000000E+0
500.000000E+0,214.768000E+3,30.126000E+3,-755.747000E+3,495.000000E+0,100.000000E+0
600.000000E+0,160.071000E+3,14.251000E+3,-619.161500E+3,7.847500E+3,100.000000E+0
750.000000E+0,107.064450E+3,15.528550E+3,-502.983500E+3,1.129500E+3,100.000000E+0
1.000000E+3,70.584150E+3,3.644150E+3,-390.363500E+3,1.173500E+3,100.000000E+0
1.200000E+3,48.087450E+3,4.870850E+3,-333.108500E+3,1.300500E+3,100.000000E+0
1.500000E+3,36.394850E+3,17.150000E+0,-270.008000E+3,1.731000E+3,100.000000E+0
2.000000E+3,23.150050E+3,1.053250E+3,-203.842500E+3,165.500000E+0,100.000000E+0
2.500000E+3,16.286850E+3,117.850000E+0,-164.823000E+3,649.000000E+0,100.000000E+0
3.000000E+3,11.606600E+3,228.600000E+0,-138.181000E+3,113.000000E+0,100.000000E+0
4.000000E+3,6.870445E+3,378.965000E+0,-104.544000E+3,232.000000E+0,100.000000E+0
5.000000E+3,4.930065E+3,262.075000E+0,-84.219300E+3,37.200000E+0,100.000000E+0
6.000000E+3,3.500245E+3,199.495000E+0,-70.256700E+3,43.200000E+0,100.000000E+0
7.500000E+3,2.343750E+3,20.990000E+0,-56.358500E+3,60.500000E+0,100.000000E+0
10.000000E+3,1.447895E+3,38.455000E+0,-42.493100E+3,14.800000E+0,100.000000E+0
12.000000E+3,1.062535E+3,41.245000E+0,-35.513400E+3,22.900000E+0,100.000000E+0
15.000000E+3,723.986000E+0,12.253000E+0,-28.466550E+3,46.350000E+0,100.000000E+0
20.000000E+3,459.448000E+0,501.000000E-3,-21.396550E+3,10.850000E+0,100.000000E+0
25.000000E+3,332.174000E+0,10.890000E+0,-17.142200E+3,8.800000E+0,100.000000E+0
30.000000E+3,267.301500E+0,2.187500E+0,-14.299250E+3,1.950000E+0,100.000000E+0
40.000000E+3,173.489000E+0,2.418000E+0,-10.745200E+3,1.400000E+0,100.000000E+0
50.000000E+3,130.641500E+0,1.222500E+0,-8.607345E+3,3.155000E+0,100.000000E+0
60.000000E+3,103.609000E+0,355.000000E-3,-7.180215E+3,1.175000E+0,100.000000E+0
75.000000E+3,78.542200E+0,284.900000E-3,-5.751720E+3,140.000027E-3,100.000000E+0
100.000000E+3,58.036950E+0,188.350000E-3,-4.321610E+3,420.000002E-3,100.000000E+0
120.000000E+3,47.564400E+0,54.900000E-3,-3.604225E+3,235.000000E-3,100.000000E+0
150.000000E+3,37.161500E+0,327.800000E-3,-2.886800E+3,559.999999E-3,100.000000E+0
200.000000E+3,28.937050E+0,140.750000E-3,-2.167015E+3,154.999996E-3,100.000000E+0
