Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
300.000000E+0,452.333000E+3,10.333000E+3,-1.198920E+6,85.250000E+3,100.000000E+0
400.000000E+0,140.507800E+3,57.828200E+3,-964.093000E+3,27.634000E+3,100.000000E+0
500.000000E+0,138.694000E+3,23.472000E+3,-699.046500E+3,9.747500E+3,100.000000E+0
600.000000E+0,88.708750E+3,19.543250E+3,-621.078000E+3,19.633000E+3,100.000000E+0
750.000000E+0,81.945200E+3,2.257600E+3,-513.331500E+3,4.077500E+3,100.000000E+0
1.000000E+3,48.265350E+3,1.199250E+3,-392.536500E+3,3.969500E+3,100.000000E+0
1.200000E+3,37.910750E+3,3.799650E+3,-329.730500E+3,3.337500E+3,100.000000E+0
1.500000E+3,29.067150E+3,2.104250E+3,-264.014000E+3,1.272000E+3,100.000000E+0
2.000000E+3,20.549850E+3,650.850000E+0,-203.756500E+3,537.500000E+0,100.000000E+0
2.500000E+3,13.294000E+3,402.500000E+0,-164.187000E+3,182.000000E+0,100.000000E+0
3.000000E+3,9.911110E+3,57.900000E+0,-136.885500E+3,156.500000E+0,100.000000E+0
4.000000E+3,5.870810E+3,93.370000E+0,-104.529500E+3,182.500000E+0,100.000000E+0
5.000000E+3,4.387630E+3,154.510000E+0,-84.109150E+3,94.650000E+0,100.000000E+0
6.000000E+3,3.007205E+3,59.505000E+0,-70.446450E+3,53.650000E+0,100.000000E+0
7.500000E+3,2.087780E+3,6.430000E+0,-56.357300E+3,90.700000E+0,100.000000E+0
10.000000E+3,1.309690E+3,4.010000E+0,-42.530050E+3,34.750000E+0,100.000000E+0
12.000000E+3,960.802500E+0,6.306500E+0,-35.522250E+3,7.550000E+0,100.000000E+0
15.000000E+3,674.839000E+0,21.103000E+0,-28.463200E+3,20.400000E+0,100.000000E+0
20.000000E+3,444.326000E+0,1.300000E+0,-21.378150E+3,5.150000E+0,100.000000E+0
25.000000E+3,329.637000E+0,4.118000E+0,-17.137350E+3,10.350000E+0,100.000000E+0
30.000000E+3,249.943500E+0,5.699500E+0,-14.296900E+3,4.200000E+0,100.000000E+0
40.000000E+3,168.852000E+0,1.868000E+0,-10.736100E+3,1.800000E+0,100.000000E+0
50.000000E+3,125.685500E+0,245.500000E-3,-8.604315E+3,1.215000E+0,100.000000E+0
60.000000E+3,101.307500E+0,723.500000E-3,-7.178945E+3,1.215000E+0,100.000000E+0
75.000000E+3,79.270150E+0,686.850000E-3,-5.751205E+3,225.000000E-3,100.000000E+0
100.000000E+3,56.931850E+0,635.750000E-3,-4.320095E+3,195.000008E-3,100.000000E+0
120.000000E+3,47.093200E+0,621.400000E-3,-3.603950E+3,30.000006E-3,100.000000E+0
150.000000E+3,37.533050E+0,466.050000E-3,-2.886640E+3,629.999999E-3,100.000000E+0
200.000000E+3,28.948800E+0,103.300000E-3,-2.167095E+3,204.999997E-3,100.000000E+0
