Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.082668E+6,629.351010E+3,-113.695150E+3,109.389173E+3,100.000000E+0
25.000000E+0,1.446935E+6,19.054375E+3,-136.500800E+3,68.821877E+3,100.000000E+0
30.000000E+0,1.496450E+6,128.420434E+3,-10.901700E+3,157.751202E+3,100.000000E+0
40.000000E+0,1.200870E+6,285.372735E+3,452.277100E+3,302.965429E+3,100.000000E+0
50.000000E+0,1.618618E+6,1.139641E+6,-127.869750E+3,746.903578E+3,100.000000E+0
60.000000E+0,1.279212E+6,226.839010E+3,-434.074450E+3,449.804970E+3,100.000000E+0
75.000000E+0,1.321982E+6,287.906907E+3,-371.709500E+3,50.844415E+3,100.000000E+0
100.000000E+0,1.262926E+6,435.826966E+3,-1.089489E+6,772.346104E+3,100.000000E+0
120.000000E+0,1.374168E+6,91.589137E+3,-544.027250E+3,251.766308E+3,100.000000E+0
150.000000E+0,1.333679E+6,319.266260E+3,-656.606500E+3,211.357498E+3,100.000000E+0
200.000000E+0,973.950000E+3,12.183514E+3,-613.366750E+3,15.935667E+3,100.000000E+0
250.000000E+0,688.569250E+3,16.695078E+3,-643.423500E+3,60.810247E+3,100.000000E+0
300.000000E+0,673.438750E+3,99.595036E+3,-694.869000E+3,28.781065E+3,100.000000E+0
400.000000E+0,448.231000E+3,32.618183E+3,-697.340000E+3,27.313431E+3,100.000000E+0
500.000000E+0,345.582250E+3,9.737395E+3,-601.801750E+3,15.988064E+3,100.000000E+0
600.000000E+0,264.659250E+3,13.162699E+3,-540.955500E+3,4.593160E+3,100.000000E+0
750.000000E+0,196.986500E+3,7.610944E+3,-461.398000E+3,10.256577E+3,100.000000E+0
1.000000E+3,121.217250E+3,3.333786E+3,-375.908500E+3,6.492857E+3,100.000000E+0
1.200000E+3,86.064300E+3,1.597478E+3,-320.417750E+3,2.959156E+3,100.000000E+0
1.500000E+3,62.251225E+3,946.858776E+0,-264.054000E+3,1.079176E+3,100.000000E+0
2.000000E+3,35.678475E+3,1.055459E+3,-203.267500E+3,1.111212E+3,100.000000E+0
2.500000E+3,23.529150E+3,1.267932E+3,-164.885250E+3,755.643228E+0,100.000000E+0
3.000000E+3,16.922825E+3,425.536922E+0,-138.586000E+3,441.045349E+0,100.000000E+0
4.000000E+3,9.880507E+3,394.293557E+0,-104.703000E+3,486.315227E+0,100.000000E+0
5.000000E+3,6.518642E+3,154.832841E+0,-84.570000E+3,209.408381E+0,100.000000E+0
6.000000E+3,4.703957E+3,161.425288E+0,-70.485350E+3,295.262819E+0,100.000000E+0
7.500000E+3,3.003585E+3,93.577631E+0,-56.565975E+3,147.092613E+0,100.000000E+0
10.000000E+3,1.818765E+3,64.564032E+0,-42.661475E+3,27.569492E+0,100.000000E+0
12.000000E+3,1.343072E+3,33.072128E+0,-35.586450E+3,16.606399E+0,100.000000E+0
15.000000E+3,874.979500E+0,21.660482E+0,-28.499350E+3,25.631085E+0,100.000000E+0
20.000000E+3,556.510000E+0,11.005112E+0,-21.415825E+3,12.484866E+0,100.000000E+0
25.000000E+3,393.454750E+0,7.819311E+0,-17.153400E+3,8.329766E+0,100.000000E+0
30.000000E+3,290.472250E+0,4.055211E+0,-14.317775E+3,1.759794E+0,100.000000E+0
40.000000E+3,189.128000E+0,4.294717E+0,-10.749875E+3,4.498541E+0,100.000000E+0
50.000000E+3,142.087000E+0,2.367907E+0,-8.614947E+3,920.390558E-3,100.000000E+0
60.000000E+3,110.917250E+0,2.083948E+0,-7.185475E+3,1.193702E+0,100.000000E+0
75.000000E+3,83.281300E+0,574.709013E-3,-5.756498E+3,911.053647E-3,100.000000E+0
100.000000E+3,59.135575E+0,626.032736E-3,-4.323200E+3,353.482672E-3,100.000000E+0
120.000000E+3,48.497750E+0,106.130333E-3,-3.605400E+3,460.488869E-3,100.000000E+0
150.000000E+3,37.533175E+0,456.645554E-3,-2.887193E+3,105.682303E-3,100.000000E+0
200.000000E+3,28.788325E+0,178.487246E-3,-2.167540E+3,204.572727E-3,100.000000E+0
