Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,3.612568E+6,2.134156E+6,-811.675000E+3,3.701505E+6,100.000000E+0
25.000000E+0,8.087525E+6,2.396577E+6,-3.190475E+6,1.978890E+6,100.000000E+0
30.000000E+0,5.589790E+6,1.898916E+6,6.291286E+6,4.654635E+6,100.000000E+0
40.000000E+0,-427.036000E+3,1.533082E+6,245.289750E+3,1.185204E+6,100.000000E+0
50.000000E+0,-765.316500E+3,1.322449E+6,-88.838650E+3,635.674948E+3,100.000000E+0
60.000000E+0,1.702412E+6,2.105497E+6,-1.463907E+6,1.183167E+6,100.000000E+0
75.000000E+0,-6.439774E+6,11.171986E+6,2.362172E+6,12.388796E+6,100.000000E+0
100.000000E+0,531.360500E+3,1.423078E+6,-926.561750E+3,464.875376E+3,100.000000E+0
120.000000E+0,1.918722E+6,1.435015E+6,-4.500262E+6,1.736247E+6,100.000000E+0
150.000000E+0,774.140250E+3,844.864836E+3,-1.920932E+6,1.022423E+6,100.000000E+0
200.000000E+0,325.131250E+3,51.059749E+3,-1.647112E+6,40.904329E+3,100.000000E+0
250.000000E+0,181.616500E+3,324.550985E+3,-1.408740E+6,172.349406E+3,100.000000E+0
300.000000E+0,225.435500E+3,37.782775E+3,-1.175440E+6,72.702483E+3,100.000000E+0
400.000000E+0,86.364183E+3,72.635769E+3,-933.455250E+3,43.760655E+3,100.000000E+0
500.000000E+0,110.461750E+3,25.340915E+3,-752.698750E+3,41.678417E+3,100.000000E+0
600.000000E+0,94.907500E+3,7.484993E+3,-614.911500E+3,20.962124E+3,100.000000E+0
750.000000E+0,64.424175E+3,5.407177E+3,-521.543250E+3,10.626826E+3,100.000000E+0
1.000000E+3,46.134550E+3,7.151578E+3,-392.056750E+3,2.734192E+3,100.000000E+0
1.200000E+3,35.193150E+3,4.005384E+3,-328.537500E+3,1.799952E+3,100.000000E+0
1.500000E+3,24.205700E+3,2.947879E+3,-269.701000E+3,3.500769E+3,100.000000E+0
2.000000E+3,18.390425E+3,1.411034E+3,-205.413250E+3,1.149404E+3,100.000000E+0
2.500000E+3,11.643270E+3,1.172147E+3,-165.896750E+3,855.369620E+0,100.000000E+0
3.000000E+3,9.128285E+3,208.534495E+0,-138.260500E+3,497.012324E+0,100.000000E+0
4.000000E+3,5.895993E+3,283.566187E+0,-104.979500E+3,541.899668E+0,100.000000E+0
5.000000E+3,3.917980E+3,247.128610E+0,-84.636850E+3,57.343374E+0,100.000000E+0
6.000000E+3,2.666628E+3,157.866260E+0,-70.702875E+3,290.052283E+0,100.000000E+0
7.500000E+3,1.905275E+3,112.699522E+0,-56.801775E+3,41.824895E+0,100.000000E+0
10.000000E+3,1.159740E+3,45.517973E+0,-42.696000E+3,31.404219E+0,100.000000E+0
12.000000E+3,897.793500E+0,18.683912E+0,-35.665250E+3,22.904639E+0,100.000000E+0
15.000000E+3,626.986500E+0,25.057652E+0,-28.566325E+3,23.753355E+0,100.000000E+0
20.000000E+3,412.108000E+0,2.480772E+0,-21.448275E+3,14.683898E+0,100.000000E+0
25.000000E+3,312.867750E+0,4.010134E+0,-17.197600E+3,5.394905E+0,100.000000E+0
30.000000E+3,240.439250E+0,2.302251E+0,-14.347600E+3,4.153914E+0,100.000000E+0
40.000000E+3,171.290500E+0,6.085806E+0,-10.781425E+3,2.325269E+0,100.000000E+0
50.000000E+3,133.466750E+0,1.737117E+0,-8.635640E+3,1.845440E+0,100.000000E+0
60.000000E+3,110.794500E+0,2.552207E+0,-7.206895E+3,2.807441E+0,100.000000E+0
75.000000E+3,88.870175E+0,1.168005E+0,-5.773205E+3,1.102917E+0,100.000000E+0
100.000000E+3,68.963250E+0,608.409453E-3,-4.336958E+3,606.027020E-3,100.000000E+0
120.000000E+3,59.319700E+0,217.329761E-3,-3.616740E+3,377.690350E-3,100.000000E+0
150.000000E+3,50.131600E+0,214.696635E-3,-2.896770E+3,236.326044E-3,100.000000E+0
200.000000E+3,42.031825E+0,147.253597E-3,-2.175207E+3,117.340322E-3,100.000000E+0
