Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.044638E+6,605.136367E+3,-30.545750E+3,166.823351E+3,100.000000E+0
25.000000E+0,1.335270E+6,64.748429E+3,-135.024675E+3,44.023076E+3,100.000000E+0
30.000000E+0,1.330792E+6,95.340146E+3,-173.376800E+3,117.526757E+3,100.000000E+0
40.000000E+0,1.473957E+6,455.312433E+3,-211.261250E+3,765.341962E+3,100.000000E+0
50.000000E+0,1.042590E+6,255.062641E+3,-325.926950E+3,679.820304E+3,100.000000E+0
60.000000E+0,1.293730E+6,259.196360E+3,-334.405125E+3,339.782984E+3,100.000000E+0
75.000000E+0,1.207967E+6,331.747507E+3,-277.489275E+3,187.826259E+3,100.000000E+0
100.000000E+0,1.402181E+6,554.268237E+3,-934.461800E+3,1.119806E+6,100.000000E+0
120.000000E+0,931.494750E+3,105.445141E+3,-430.236250E+3,84.189262E+3,100.000000E+0
150.000000E+0,1.104996E+6,280.634827E+3,-547.172000E+3,104.632926E+3,100.000000E+0
200.000000E+0,878.956000E+3,12.410467E+3,-606.456000E+3,55.400887E+3,100.000000E+0
250.000000E+0,733.146750E+3,57.052932E+3,-576.376000E+3,64.850925E+3,100.000000E+0
300.000000E+0,672.492500E+3,36.284954E+3,-640.806000E+3,17.298368E+3,100.000000E+0
400.000000E+0,477.204250E+3,18.005766E+3,-628.080250E+3,10.926900E+3,100.000000E+0
500.000000E+0,357.544000E+3,15.789850E+3,-595.070000E+3,24.879656E+3,100.000000E+0
600.000000E+0,288.166500E+3,7.585332E+3,-543.583000E+3,26.004236E+3,100.000000E+0
750.000000E+0,199.586750E+3,6.773654E+3,-455.822000E+3,13.134856E+3,100.000000E+0
1.000000E+3,127.645500E+3,3.576925E+3,-370.313750E+3,5.222576E+3,100.000000E+0
1.200000E+3,91.590025E+3,2.765019E+3,-317.460500E+3,4.788020E+3,100.000000E+0
1.500000E+3,63.516100E+3,1.988933E+3,-263.743500E+3,1.582945E+3,100.000000E+0
2.000000E+3,37.844125E+3,972.688186E+0,-203.559500E+3,1.621342E+3,100.000000E+0
2.500000E+3,25.701375E+3,198.019549E+0,-164.528000E+3,460.266770E+0,100.000000E+0
3.000000E+3,17.764800E+3,590.710267E+0,-138.611750E+3,361.749482E+0,100.000000E+0
4.000000E+3,10.385950E+3,153.226866E+0,-104.845500E+3,304.054683E+0,100.000000E+0
5.000000E+3,7.116343E+3,351.089933E+0,-84.527950E+3,94.568639E+0,100.000000E+0
6.000000E+3,4.755715E+3,123.772961E+0,-70.595800E+3,125.778516E+0,100.000000E+0
7.500000E+3,3.217210E+3,135.776424E+0,-56.610425E+3,45.163280E+0,100.000000E+0
10.000000E+3,1.931102E+3,67.719025E+0,-42.661875E+3,34.553970E+0,100.000000E+0
12.000000E+3,1.391425E+3,65.272172E+0,-35.581200E+3,16.845029E+0,100.000000E+0
15.000000E+3,922.211500E+0,29.779518E+0,-28.505350E+3,30.636702E+0,100.000000E+0
20.000000E+3,592.245500E+0,17.102033E+0,-21.414625E+3,25.653204E+0,100.000000E+0
25.000000E+3,402.853750E+0,7.371633E+0,-17.150950E+3,6.018513E+0,100.000000E+0
30.000000E+3,306.560750E+0,6.356863E+0,-14.315800E+3,777.817433E-3,100.000000E+0
40.000000E+3,199.596000E+0,512.918610E-3,-10.753350E+3,1.145644E+0,100.000000E+0
50.000000E+3,145.137500E+0,1.786464E+0,-8.612118E+3,2.281736E+0,100.000000E+0
60.000000E+3,114.793000E+0,1.430496E+0,-7.184587E+3,1.699020E+0,100.000000E+0
75.000000E+3,85.008775E+0,1.148082E+0,-5.755425E+3,573.781314E-3,100.000000E+0
100.000000E+3,60.090350E+0,598.780834E-3,-4.322020E+3,104.163357E-3,100.000000E+0
120.000000E+3,49.352125E+0,362.785621E-3,-3.604780E+3,299.833290E-3,100.000000E+0
150.000000E+3,38.569025E+0,233.246376E-3,-2.886910E+3,285.394466E-3,100.000000E+0
200.000000E+3,29.069550E+0,197.774626E-3,-2.167295E+3,100.623055E-3,100.000000E+0
