Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,5.405152E+6,3.125728E+6,-1.889495E+6,1.184845E+6,1.200000E+3
25.000000E+0,6.443678E+6,246.685114E+3,-3.570578E+6,275.856409E+3,1.200000E+3
30.000000E+0,5.993812E+6,384.594084E+3,-3.472230E+6,105.690767E+3,1.200000E+3
40.000000E+0,4.505095E+6,694.502439E+3,-3.286040E+6,634.109291E+3,1.200000E+3
50.000000E+0,3.873182E+6,1.028310E+6,-4.445460E+6,784.905493E+3,1.200000E+3
60.000000E+0,2.574752E+6,172.530600E+3,-3.789465E+6,70.878335E+3,1.200000E+3
75.000000E+0,2.723438E+6,188.547077E+3,-3.994932E+6,257.641633E+3,1.200000E+3
100.000000E+0,1.214032E+6,101.315202E+3,-3.065075E+6,195.347563E+3,1.200000E+3
120.000000E+0,1.074870E+6,46.237579E+3,-2.377798E+6,39.023537E+3,1.200000E+3
150.000000E+0,1.032127E+6,68.631351E+3,-2.126648E+6,94.876061E+3,1.200000E+3
200.000000E+0,555.725250E+3,10.902560E+3,-1.879155E+6,16.607002E+3,1.200000E+3
250.000000E+0,462.299000E+3,14.720329E+3,-1.524325E+6,16.898021E+3,1.200000E+3
300.000000E+0,294.413000E+3,10.119924E+3,-1.395385E+6,6.597903E+3,1.200000E+3
400.000000E+0,142.602000E+3,10.728390E+3,-1.042710E+6,3.880728E+3,1.200000E+3
500.000000E+0,101.587500E+3,3.429415E+3,-851.518750E+3,1.919556E+3,1.200000E+3
600.000000E+0,54.787375E+3,3.579602E+3,-700.135500E+3,2.709682E+3,1.200000E+3
750.000000E+0,43.347025E+3,2.247276E+3,-563.456000E+3,3.160506E+3,1.200000E+3
1.000000E+3,25.011350E+3,655.933268E+0,-426.041750E+3,271.948869E+0,1.200000E+3
1.200000E+3,17.693625E+3,724.952845E+0,-354.613500E+3,285.112697E+0,1.200000E+3
1.500000E+3,11.502125E+3,336.137207E+0,-284.470250E+3,191.962724E+0,1.200000E+3
2.000000E+3,7.829488E+3,142.624014E+0,-214.333250E+3,174.243185E+0,1.200000E+3
2.500000E+3,4.695665E+3,117.373234E+0,-171.397250E+3,149.837203E+0,1.200000E+3
3.000000E+3,3.702008E+3,24.373858E+0,-142.898250E+3,50.938075E+0,1.200000E+3
4.000000E+3,2.336008E+3,22.060802E+0,-107.312250E+3,55.665856E+0,1.200000E+3
5.000000E+3,1.652473E+3,21.994852E+0,-86.063725E+3,31.261908E+0,1.200000E+3
6.000000E+3,1.188032E+3,29.885406E+0,-71.765825E+3,18.870397E+0,1.200000E+3
7.500000E+3,874.306500E+0,28.268405E+0,-57.433425E+3,49.600271E+0,1.200000E+3
10.000000E+3,597.435750E+0,4.316599E+0,-43.173850E+3,15.065607E+0,1.200000E+3
12.000000E+3,461.977000E+0,2.285558E+0,-36.008725E+3,4.022049E+0,1.200000E+3
15.000000E+3,332.135500E+0,4.377779E+0,-28.828725E+3,1.772533E+0,1.200000E+3
20.000000E+3,235.227000E+0,1.525894E+0,-21.652050E+3,1.143460E+0,1.200000E+3
25.000000E+3,185.461250E+0,741.358677E-3,-17.342750E+3,1.180042E+0,1.200000E+3
30.000000E+3,150.222750E+0,2.363584E+0,-14.463975E+3,1.575397E+0,1.200000E+3
40.000000E+3,109.961750E+0,271.226266E-3,-10.864125E+3,449.305004E-3,1.200000E+3
50.000000E+3,91.440425E+0,1.522269E+0,-8.699118E+3,780.588719E-3,1.200000E+3
60.000000E+3,74.105450E+0,192.900201E-3,-7.258777E+3,213.585498E-3,1.200000E+3
75.000000E+3,57.807300E+0,182.511000E-3,-5.815260E+3,283.637102E-3,1.200000E+3
100.000000E+3,43.834650E+0,88.752817E-3,-4.366720E+3,91.378374E-3,1.200000E+3
120.000000E+3,37.913875E+0,81.927998E-3,-3.641703E+3,73.612143E-3,1.200000E+3
150.000000E+3,30.406575E+0,143.937510E-3,-2.914977E+3,169.908063E-3,1.200000E+3
200.000000E+3,23.136875E+0,20.799925E-3,-2.187802E+3,12.990419E-3,1.200000E+3
