Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,6.057612E+6,3.705460E+6,-1.263988E+6,1.303309E+6,400.000000E+0
25.000000E+0,6.568952E+6,234.183319E+3,-3.535545E+6,426.130275E+3,400.000000E+0
30.000000E+0,5.193558E+6,381.343429E+3,-3.230100E+6,237.023507E+3,400.000000E+0
40.000000E+0,9.740692E+6,2.153662E+6,-2.936033E+6,3.031110E+6,400.000000E+0
50.000000E+0,3.233163E+6,6.833950E+6,-5.295621E+6,3.842853E+6,400.000000E+0
60.000000E+0,1.509220E+6,331.022292E+3,-4.262928E+6,484.323567E+3,400.000000E+0
75.000000E+0,3.031220E+6,659.997156E+3,-4.511810E+6,932.093600E+3,400.000000E+0
100.000000E+0,619.263250E+3,443.217565E+3,-3.452918E+6,905.213181E+3,400.000000E+0
120.000000E+0,1.444978E+6,136.718369E+3,-2.222365E+6,40.088628E+3,400.000000E+0
150.000000E+0,935.717000E+3,139.527478E+3,-2.061288E+6,139.832593E+3,400.000000E+0
200.000000E+0,546.442500E+3,19.375490E+3,-1.882460E+6,9.486901E+3,400.000000E+0
250.000000E+0,536.921250E+3,21.173086E+3,-1.496485E+6,11.144296E+3,400.000000E+0
300.000000E+0,310.601750E+3,9.709409E+3,-1.393698E+6,20.260266E+3,400.000000E+0
400.000000E+0,141.669250E+3,3.995509E+3,-1.031502E+6,12.561265E+3,400.000000E+0
500.000000E+0,84.507050E+3,9.353057E+3,-842.169250E+3,8.773036E+3,400.000000E+0
600.000000E+0,48.693375E+3,2.597242E+3,-693.490250E+3,4.946064E+3,400.000000E+0
750.000000E+0,44.388500E+3,2.805177E+3,-561.032500E+3,2.119418E+3,400.000000E+0
1.000000E+3,23.090625E+3,949.002469E+0,-426.159750E+3,974.415049E+0,400.000000E+0
1.200000E+3,18.472650E+3,1.592063E+3,-353.932000E+3,677.929937E+0,400.000000E+0
1.500000E+3,12.018700E+3,524.045203E+0,-284.166500E+3,603.315216E+0,400.000000E+0
2.000000E+3,7.823805E+3,819.041799E+0,-213.650250E+3,114.709143E+0,400.000000E+0
2.500000E+3,4.527283E+3,137.693699E+0,-171.167750E+3,189.758234E+0,400.000000E+0
3.000000E+3,3.796565E+3,140.210952E+0,-142.423750E+3,127.022390E+0,400.000000E+0
4.000000E+3,2.335195E+3,53.468514E+0,-106.979000E+3,89.677199E+0,400.000000E+0
5.000000E+3,1.732602E+3,35.045298E+0,-85.859200E+3,103.909408E+0,400.000000E+0
6.000000E+3,1.159212E+3,32.641986E+0,-71.526375E+3,22.953036E+0,400.000000E+0
7.500000E+3,855.766500E+0,41.860448E+0,-57.219775E+3,33.556398E+0,400.000000E+0
10.000000E+3,567.968250E+0,23.119762E+0,-43.041375E+3,22.294772E+0,400.000000E+0
12.000000E+3,452.759000E+0,7.436023E+0,-35.872900E+3,10.967680E+0,400.000000E+0
15.000000E+3,328.817250E+0,2.685872E+0,-28.727125E+3,5.615325E+0,400.000000E+0
20.000000E+3,231.464500E+0,4.525790E+0,-21.582900E+3,3.680353E+0,400.000000E+0
25.000000E+3,185.587250E+0,2.879756E+0,-17.285500E+3,2.419711E+0,400.000000E+0
30.000000E+3,149.876000E+0,2.826609E+0,-14.416700E+3,3.720887E+0,400.000000E+0
40.000000E+3,106.549500E+0,542.789324E-3,-10.829250E+3,1.494155E+0,400.000000E+0
50.000000E+3,88.103550E+0,1.310993E+0,-8.673138E+3,1.496452E+0,400.000000E+0
60.000000E+3,71.519325E+0,447.611915E-3,-7.235427E+3,426.812306E-3,400.000000E+0
75.000000E+3,56.702475E+0,495.083626E-3,-5.795487E+3,256.649094E-3,400.000000E+0
100.000000E+3,43.777400E+0,153.308137E-3,-4.352398E+3,74.958329E-3,400.000000E+0
120.000000E+3,36.942275E+0,27.174011E-3,-3.629552E+3,70.843125E-3,400.000000E+0
150.000000E+3,29.805200E+0,159.993297E-3,-2.905935E+3,67.268136E-3,400.000000E+0
200.000000E+3,22.898650E+0,43.858722E-3,-2.181085E+3,18.027754E-3,400.000000E+0
