Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.032988E+6,596.696627E+3,-133.990000E+3,86.907919E+3,100.000000E+0
25.000000E+0,1.502048E+6,45.082703E+3,-192.031500E+3,52.417405E+3,100.000000E+0
30.000000E+0,1.393565E+6,90.472869E+3,-225.754525E+3,128.706989E+3,100.000000E+0
40.000000E+0,977.751250E+3,60.558911E+3,54.409825E+3,292.713119E+3,100.000000E+0
50.000000E+0,3.448730E+6,541.121692E+3,884.466500E+3,526.145203E+3,100.000000E+0
60.000000E+0,1.174802E+6,131.069467E+3,-205.737850E+3,165.127057E+3,100.000000E+0
75.000000E+0,1.254577E+6,269.623504E+3,-382.103750E+3,129.823836E+3,100.000000E+0
100.000000E+0,1.139114E+6,243.471744E+3,-1.013435E+6,383.601778E+3,100.000000E+0
120.000000E+0,1.086348E+6,96.587321E+3,-463.126750E+3,91.852458E+3,100.000000E+0
150.000000E+0,1.234324E+6,221.221205E+3,-388.562250E+3,135.445707E+3,100.000000E+0
200.000000E+0,907.415250E+3,39.584648E+3,-646.221000E+3,35.481492E+3,100.000000E+0
250.000000E+0,704.040500E+3,70.527610E+3,-752.233000E+3,57.794506E+3,100.000000E+0
300.000000E+0,701.858500E+3,41.643939E+3,-786.281000E+3,39.983150E+3,100.000000E+0
400.000000E+0,448.156750E+3,12.515043E+3,-671.940250E+3,39.620213E+3,100.000000E+0
500.000000E+0,353.718000E+3,16.231449E+3,-582.657000E+3,6.992765E+3,100.000000E+0
600.000000E+0,259.711000E+3,25.257653E+3,-542.030250E+3,11.742122E+3,100.000000E+0
750.000000E+0,192.032000E+3,9.914673E+3,-458.293250E+3,5.259564E+3,100.000000E+0
1.000000E+3,120.020500E+3,6.228463E+3,-367.918000E+3,5.239665E+3,100.000000E+0
1.200000E+3,86.969725E+3,6.029606E+3,-322.373750E+3,3.190046E+3,100.000000E+0
1.500000E+3,59.031725E+3,2.872464E+3,-265.238500E+3,1.853801E+3,100.000000E+0
2.000000E+3,36.362600E+3,1.434366E+3,-202.820500E+3,1.668949E+3,100.000000E+0
2.500000E+3,23.583750E+3,1.300227E+3,-166.224000E+3,588.700688E+0,100.000000E+0
3.000000E+3,17.498725E+3,523.291565E+0,-139.284000E+3,377.086860E+0,100.000000E+0
4.000000E+3,10.010368E+3,364.057529E+0,-104.895250E+3,351.944154E+0,100.000000E+0
5.000000E+3,6.530425E+3,218.856979E+0,-84.499250E+3,188.840005E+0,100.000000E+0
6.000000E+3,4.680750E+3,102.059196E+0,-70.678175E+3,143.887567E+0,100.000000E+0
7.500000E+3,3.159457E+3,106.034907E+0,-56.658525E+3,87.470148E+0,100.000000E+0
10.000000E+3,1.855125E+3,34.216984E+0,-42.679900E+3,37.616419E+0,100.000000E+0
12.000000E+3,1.369255E+3,40.864285E+0,-35.595500E+3,36.098476E+0,100.000000E+0
15.000000E+3,910.217750E+0,44.070937E+0,-28.510300E+3,13.551199E+0,100.000000E+0
20.000000E+3,563.780250E+0,12.862204E+0,-21.405825E+3,6.250350E+0,100.000000E+0
25.000000E+3,398.862500E+0,5.409674E+0,-17.157600E+3,3.775579E+0,100.000000E+0
30.000000E+3,297.968000E+0,3.246311E+0,-14.315375E+3,3.683324E+0,100.000000E+0
40.000000E+3,199.154750E+0,5.629025E+0,-10.750300E+3,2.472853E+0,100.000000E+0
50.000000E+3,145.096750E+0,1.578992E+0,-8.611542E+3,4.321697E+0,100.000000E+0
60.000000E+3,111.770500E+0,940.849217E-3,-7.187083E+3,709.132381E-3,100.000000E+0
75.000000E+3,84.268675E+0,1.178749E+0,-5.754740E+3,338.304602E-3,100.000000E+0
100.000000E+3,59.756300E+0,361.736693E-3,-4.322475E+3,509.337801E-3,100.000000E+0
120.000000E+3,48.791725E+0,204.990565E-3,-3.605343E+3,466.871234E-3,100.000000E+0
150.000000E+3,38.250850E+0,377.719767E-3,-2.887275E+3,376.662980E-3,100.000000E+0
200.000000E+3,28.987775E+0,165.780674E-3,-2.167483E+3,30.310869E-3,100.000000E+0
