Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.041605E+6,605.245370E+3,-101.956975E+3,95.882303E+3,100.000000E+0
25.000000E+0,1.323032E+6,40.000065E+3,-117.961175E+3,44.197521E+3,100.000000E+0
30.000000E+0,1.411002E+6,69.642631E+3,4.081760E+3,45.130084E+3,100.000000E+0
40.000000E+0,1.066344E+6,238.697317E+3,295.847550E+3,274.516780E+3,100.000000E+0
50.000000E+0,2.059850E+6,966.236186E+3,-258.062250E+3,889.071894E+3,100.000000E+0
60.000000E+0,1.413528E+6,85.200823E+3,-575.351675E+3,326.828666E+3,100.000000E+0
75.000000E+0,1.329785E+6,360.865807E+3,-396.924750E+3,129.054352E+3,100.000000E+0
100.000000E+0,1.195424E+6,404.824669E+3,-260.372250E+3,333.000861E+3,100.000000E+0
120.000000E+0,1.159836E+6,180.969559E+3,-679.872500E+3,43.959176E+3,100.000000E+0
150.000000E+0,1.015921E+6,207.559303E+3,-340.108500E+3,94.175885E+3,100.000000E+0
200.000000E+0,897.425500E+3,46.117007E+3,-565.192250E+3,14.367529E+3,100.000000E+0
250.000000E+0,713.628500E+3,100.549971E+3,-521.729500E+3,31.842525E+3,100.000000E+0
300.000000E+0,659.673500E+3,48.370203E+3,-708.987250E+3,72.950211E+3,100.000000E+0
400.000000E+0,499.461000E+3,29.063856E+3,-648.620500E+3,38.180984E+3,100.000000E+0
500.000000E+0,376.790250E+3,11.460412E+3,-593.227250E+3,14.656306E+3,100.000000E+0
600.000000E+0,282.249500E+3,13.233882E+3,-523.816250E+3,16.452764E+3,100.000000E+0
750.000000E+0,196.034750E+3,12.488473E+3,-447.400250E+3,7.814210E+3,100.000000E+0
1.000000E+3,129.418750E+3,6.551519E+3,-365.456000E+3,2.701726E+3,100.000000E+0
1.200000E+3,92.943650E+3,1.863521E+3,-314.422250E+3,3.172953E+3,100.000000E+0
1.500000E+3,62.977075E+3,3.113307E+3,-265.539250E+3,3.283673E+3,100.000000E+0
2.000000E+3,38.425450E+3,2.225705E+3,-201.532000E+3,840.695545E+0,100.000000E+0
2.500000E+3,25.332975E+3,505.849663E+0,-164.163750E+3,386.889761E+0,100.000000E+0
3.000000E+3,18.062425E+3,387.870651E+0,-138.357250E+3,677.551981E+0,100.000000E+0
4.000000E+3,10.471275E+3,189.895884E+0,-104.826750E+3,333.807860E+0,100.000000E+0
5.000000E+3,7.178142E+3,242.303559E+0,-84.631575E+3,87.881351E+0,100.000000E+0
6.000000E+3,4.955855E+3,96.209683E+0,-70.642300E+3,34.325064E+0,100.000000E+0
7.500000E+3,3.193660E+3,87.912921E+0,-56.624500E+3,64.380354E+0,100.000000E+0
10.000000E+3,1.933820E+3,20.231971E+0,-42.624250E+3,50.717724E+0,100.000000E+0
12.000000E+3,1.422828E+3,21.432781E+0,-35.541050E+3,45.319670E+0,100.000000E+0
15.000000E+3,951.241250E+0,15.659232E+0,-28.495050E+3,11.676793E+0,100.000000E+0
20.000000E+3,588.023750E+0,16.234615E+0,-21.407275E+3,15.326183E+0,100.000000E+0
25.000000E+3,418.621500E+0,2.810811E+0,-17.156225E+3,6.572813E+0,100.000000E+0
30.000000E+3,313.332750E+0,5.926982E+0,-14.318375E+3,7.020461E+0,100.000000E+0
40.000000E+3,204.902750E+0,4.405507E+0,-10.748550E+3,3.461575E+0,100.000000E+0
50.000000E+3,145.662500E+0,5.093036E+0,-8.613443E+3,1.934184E+0,100.000000E+0
60.000000E+3,113.879000E+0,1.869938E+0,-7.183930E+3,1.371441E+0,100.000000E+0
75.000000E+3,85.378375E+0,774.203327E-3,-5.755528E+3,370.902610E-3,100.000000E+0
100.000000E+3,60.223450E+0,338.766442E-3,-4.321940E+3,747.897051E-3,100.000000E+0
120.000000E+3,48.699500E+0,201.241360E-3,-3.605102E+3,375.124978E-3,100.000000E+0
150.000000E+3,38.586375E+0,461.181897E-3,-2.886850E+3,157.003179E-3,100.000000E+0
200.000000E+3,29.256375E+0,192.187986E-3,-2.167368E+3,99.089599E-3,100.000000E+0
