Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
2.055475E+3	285.440786E+0	286.360000E+0	182.354843E-3	100.000000E+0	6.306225E+6	6.306225E+6	974.752144E+3	974.752144E+3	999.915000E-3	
2.060963E+3	285.349381E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.463450E+6	6.463450E+6	1.008289E+6	1.008289E+6	999.314000E-3	
2.066459E+3	285.257909E+0	286.360000E+0	0.000000E+0	100.000000E+0	5.868822E+6	5.868822E+6	909.203805E+3	909.203805E+3	999.519000E-3	
2.071955E+3	285.166304E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.920926E+6	6.920926E+6	1.083367E+6	1.083367E+6	999.797000E-3	
2.077444E+3	285.074716E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.296341E+6	6.296341E+6	929.666226E+3	929.666226E+3	999.796000E-3	
2.082921E+3	284.983227E+0	286.360000E+0	0.000000E+0	100.000000E+0	5.680352E+6	5.680352E+6	854.085276E+3	854.085276E+3	999.174000E-3	
2.088404E+3	284.891938E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.908371E+6	6.908371E+6	1.082719E+6	1.082719E+6	1.000194E+0	
2.093882E+3	284.800550E+0	286.360000E+0	0.000000E+0	100.000000E+0	7.477861E+6	7.477861E+6	1.178151E+6	1.178151E+6	1.000463E+0	
2.099368E+3	284.709261E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.211897E+6	6.211897E+6	1.025596E+6	1.025596E+6	999.867000E-3	
2.104863E+3	284.617823E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.227264E+6	6.227264E+6	1.020079E+6	1.020079E+6	999.289000E-3	
2.110348E+3	284.526234E+0	286.360000E+0	0.000000E+0	100.000000E+0	5.828967E+6	5.828967E+6	896.290840E+3	896.290840E+3	999.085000E-3	
2.115839E+3	284.434829E+0	286.360000E+0	0.000000E+0	100.000000E+0	7.178422E+6	7.178422E+6	1.162595E+6	1.162595E+6	1.000026E+0	
2.121341E+3	284.343307E+0	286.360000E+0	0.000000E+0	100.000000E+0	9.920741E+6	9.920741E+6	1.602914E+6	1.602914E+6	999.217000E-3	
2.126827E+3	284.251602E+0	286.360000E+0	0.000000E+0	100.000000E+0	7.175065E+6	7.175065E+6	1.069128E+6	1.069128E+6	999.056000E-3	
2.132318E+3	284.160180E+0	286.360000E+0	0.000000E+0	100.000000E+0	6.405057E+6	6.405057E+6	1.015718E+6	1.015718E+6	999.317000E-3	
2.137881E+3	284.068658E+0	286.260000E+0	0.000000E+0	100.000000E+0	7.190851E+6	7.190851E+6	1.136353E+6	1.136353E+6	999.744000E-3	
2.143369E+3	283.975936E+0	286.260000E+0	0.000000E+0	100.000000E+0	7.047657E+6	7.047657E+6	1.166154E+6	1.166154E+6	999.992000E-3	
2.148850E+3	283.884481E+0	286.150000E+0	-182.338219E-3	100.000000E+0	5.883682E+6	5.883682E+6	975.458292E+3	975.458292E+3	999.461000E-3	
2.154340E+3	283.793126E+0	286.150000E+0	-364.842839E-3	100.000000E+0	6.583539E+6	6.583539E+6	993.286326E+3	993.286326E+3	999.052000E-3	
2.159828E+3	283.701620E+0	286.040000E+0	-564.867767E-3	100.000000E+0	6.971301E+6	6.971301E+6	1.075377E+6	1.075377E+6	999.336000E-3	
2.165323E+3	283.610165E+0	286.040000E+0	-582.481754E-3	99.000000E+0	8.373333E+6	8.373333E+6	1.378737E+6	1.378737E+6	999.776000E-3	
2.170813E+3	283.518577E+0	285.930000E+0	-600.329974E-3	100.000000E+0	7.417372E+6	7.417372E+6	1.089834E+6	1.089834E+6	1.000381E+0	
2.176294E+3	283.427071E+0	285.820000E+0	-600.603157E-3	98.000000E+0	6.978777E+6	6.978777E+6	1.038531E+6	1.038531E+6	999.989000E-3	
2.181776E+3	283.335716E+0	285.710000E+0	-601.369394E-3	98.000000E+0	11.710752E+6	11.710752E+6	1.799023E+6	1.799023E+6	999.864000E-3	
2.187262E+3	283.244361E+0	285.710000E+0	-802.453440E-3	98.000000E+0	8.309001E+6	8.309001E+6	1.246034E+6	1.246034E+6	1.000653E+0	
2.192747E+3	283.152922E+0	285.600000E+0	-1.002679E+0	97.000000E+0	6.580024E+6	6.580024E+6	954.815254E+3	954.815254E+3	999.045000E-3	
2.198228E+3	283.061500E+0	285.490000E+0	-1.002222E+0	98.000000E+0	8.076327E+6	8.076327E+6	1.203169E+6	1.203169E+6	999.930000E-3	
2.203714E+3	282.970162E+0	285.270000E+0	-801.174281E-3	98.000000E+0	9.832062E+6	9.832062E+6	1.426762E+6	1.426762E+6	1.000609E+0	
2.209205E+3	282.878723E+0	285.170000E+0	-801.575736E-3	100.000000E+0	6.194157E+6	6.194157E+6	1.005444E+6	1.005444E+6	999.737000E-3	
2.214694E+3	282.787201E+0	285.060000E+0	-1.201443E+0	98.000000E+0	6.711162E+6	6.711162E+6	1.059787E+6	1.059787E+6	999.292000E-3	
2.220174E+3	282.695729E+0	284.950000E+0	-1.582680E+0	96.000000E+0	7.659328E+6	7.659328E+6	1.261623E+6	1.261623E+6	1.000538E+0	
2.225656E+3	282.604391E+0	284.840000E+0	-1.563413E+0	96.000000E+0	6.376163E+6	6.376163E+6	1.022059E+6	1.022059E+6	999.336000E-3	
2.231160E+3	282.513019E+0	284.640000E+0	-1.363406E+0	97.000000E+0	8.140529E+6	8.140529E+6	1.294841E+6	1.294841E+6	1.000471E+0	
2.236642E+3	282.421297E+0	284.530000E+0	-1.182815E+0	97.000000E+0	6.471680E+6	6.471680E+6	989.526060E+3	989.526060E+3	999.551000E-3	
2.242126E+3	282.329925E+0	284.430000E+0	-1.363432E+0	96.000000E+0	6.165557E+6	6.165557E+6	940.184980E+3	940.184980E+3	999.930000E-3	
2.247620E+3	282.238520E+0	284.320000E+0	-1.525891E+0	96.000000E+0	5.957426E+6	5.957426E+6	939.268474E+3	939.268474E+3	999.656000E-3	
2.253121E+3	282.146965E+0	284.210000E+0	-1.507906E+0	98.000000E+0	8.043571E+6	8.043571E+6	1.283600E+6	1.283600E+6	999.655000E-3	
2.258609E+3	282.055276E+0	283.990000E+0	-1.328437E+0	97.000000E+0	9.105748E+6	9.105748E+6	1.355880E+6	1.355880E+6	999.629000E-3	
2.264088E+3	281.963804E+0	283.890000E+0	-1.166306E+0	98.000000E+0	7.535236E+6	7.535236E+6	1.249577E+6	1.249577E+6	999.549000E-3	
2.269566E+3	281.872482E+0	283.780000E+0	-1.384533E+0	99.000000E+0	6.825962E+6	6.825962E+6	1.055974E+6	1.055974E+6	1.000140E+0	
2.275062E+3	281.781194E+0	283.560000E+0	-1.585476E+0	98.000000E+0	6.189190E+6	6.189190E+6	1.000180E+6	1.000180E+6	999.121000E-3	
2.280551E+3	281.689589E+0	283.450000E+0	-1.567832E+0	98.000000E+0	6.595228E+6	6.595228E+6	970.638284E+3	970.638284E+3	999.177000E-3	
2.286038E+3	281.598100E+0	283.350000E+0	-1.567558E+0	98.000000E+0	6.251789E+6	6.251789E+6	912.231953E+3	912.231953E+3	999.411000E-3	
2.291513E+3	281.506661E+0	283.240000E+0	-1.583775E+0	98.000000E+0	7.032381E+6	7.032381E+6	1.135161E+6	1.135161E+6	999.864000E-3	
2.296996E+3	281.415406E+0	283.130000E+0	-1.582939E+0	98.000000E+0	6.408036E+6	6.408036E+6	935.611663E+3	935.611663E+3	999.974000E-3	
2.302479E+3	281.324018E+0	283.020000E+0	-1.364532E+0	98.000000E+0	6.058191E+6	6.058191E+6	943.793563E+3	943.793563E+3	999.541000E-3	
2.307963E+3	281.232646E+0	282.920000E+0	-1.165601E+0	100.000000E+0	7.702304E+6	7.702304E+6	1.247090E+6	1.247090E+6	999.605000E-3	
2.313448E+3	281.141241E+0	282.700000E+0	-1.184775E+0	99.000000E+0	6.681058E+6	6.681058E+6	1.083058E+6	1.083058E+6	1.000288E+0	
2.318932E+3	281.049819E+0	282.590000E+0	-1.184949E+0	99.000000E+0	7.197476E+6	7.197476E+6	1.115709E+6	1.115709E+6	1.000953E+0	
2.324419E+3	280.958430E+0	282.490000E+0	-1.366866E+0	99.000000E+0	8.393860E+6	8.393860E+6	1.344385E+6	1.344385E+6	999.373000E-3	
2.329942E+3	280.866975E+0	282.380000E+0	-1.564761E+0	100.000000E+0	6.759091E+6	6.759091E+6	1.034864E+6	1.034864E+6	999.602000E-3	
2.335455E+3	280.774920E+0	282.270000E+0	-1.561956E+0	99.000000E+0	6.340613E+6	6.340613E+6	1.025353E+6	1.025353E+6	999.344000E-3	
2.340974E+3	280.683048E+0	282.160000E+0	-1.360213E+0	98.000000E+0	5.979542E+6	5.979542E+6	945.513848E+3	945.513848E+3	999.600000E-3	
2.346454E+3	280.591059E+0	282.060000E+0	-1.161769E+0	100.000000E+0	6.539482E+6	6.539482E+6	959.194139E+3	959.194139E+3	999.756000E-3	
2.351933E+3	280.499721E+0	281.950000E+0	-1.182108E+0	98.000000E+0	14.146462E+6	14.146462E+6	2.165323E+6	2.165323E+6	1.001711E+0	
2.357423E+3	280.408415E+0	281.950000E+0	-1.183358E+0	99.000000E+0	9.006215E+6	9.006215E+6	1.325279E+6	1.325279E+6	999.870000E-3	
2.362902E+3	280.316910E+0	281.840000E+0	-1.165567E+0	98.000000E+0	7.941845E+6	7.941845E+6	1.178526E+6	1.178526E+6	999.640000E-3	
2.368387E+3	280.225588E+0	281.740000E+0	-965.633611E-3	98.000000E+0	8.016923E+6	8.016923E+6	1.198790E+6	1.198790E+6	999.069000E-3	
2.373888E+3	280.134166E+0	281.630000E+0	-783.639030E-3	95.000000E+0	7.316486E+6	7.316486E+6	1.064403E+6	1.064403E+6	1.000310E+0	
2.379371E+3	280.042494E+0	281.520000E+0	-783.708819E-3	98.000000E+0	9.629372E+6	9.629372E+6	1.440202E+6	1.440202E+6	998.951000E-3	
2.384848E+3	279.951106E+0	281.420000E+0	-966.248011E-3	92.000000E+0	7.842092E+6	7.842092E+6	1.249596E+6	1.249596E+6	1.000651E+0	
2.390346E+3	279.859817E+0	281.420000E+0	-1.166564E+0	93.000000E+0	6.296481E+6	6.296481E+6	963.011582E+3	963.011582E+3	1.000322E+0	
2.395864E+3	279.768195E+0	281.310000E+0	-1.165833E+0	92.000000E+0	7.206742E+6	7.206742E+6	1.064821E+6	1.064821E+6	999.431000E-3	
2.401361E+3	279.676223E+0	281.220000E+0	-965.044774E-3	91.000000E+0	6.869214E+6	6.869214E+6	1.054753E+6	1.054753E+6	998.715000E-3	
2.406852E+3	279.584602E+0	281.220000E+0	-764.545982E-3	93.000000E+0	9.967799E+6	9.967799E+6	1.449023E+6	1.449023E+6	1.000767E+0	
2.412330E+3	279.493096E+0	281.110000E+0	-746.514327E-3	90.000000E+0	6.407593E+6	6.407593E+6	976.393164E+3	976.393164E+3	999.200000E-3	
2.417838E+3	279.401791E+0	281.010000E+0	-728.376756E-3	91.000000E+0	6.653130E+6	6.653130E+6	971.942928E+3	971.942928E+3	999.034000E-3	
2.423317E+3	279.309986E+0	280.900000E+0	-728.431465E-3	87.000000E+0	10.001252E+6	10.001252E+6	1.578497E+6	1.578497E+6	998.825000E-3	
2.428811E+3	279.218681E+0	280.790000E+0	-746.671855E-3	89.000000E+0	6.237278E+6	6.237278E+6	920.180678E+3	920.180678E+3	999.399000E-3	
2.434292E+3	279.127109E+0	280.690000E+0	-964.448700E-3	90.000000E+0	6.062662E+6	6.062662E+6	878.357602E+3	878.357602E+3	999.248000E-3	
2.439780E+3	279.035753E+0	280.690000E+0	-1.164601E+0	89.000000E+0	7.283434E+6	7.283434E+6	1.051858E+6	1.051858E+6	1.000234E+0	
2.445279E+3	278.944298E+0	280.580000E+0	-1.164880E+0	87.000000E+0	6.740834E+6	6.740834E+6	1.041975E+6	1.041975E+6	999.396000E-3	
2.450809E+3	278.852643E+0	280.580000E+0	-965.025023E-3	90.000000E+0	7.526900E+6	7.526900E+6	1.089649E+6	1.089649E+6	999.497000E-3	
2.456306E+3	278.760471E+0	280.470000E+0	-764.272535E-3	86.000000E+0	5.891012E+6	5.891012E+6	941.919790E+3	941.919790E+3	999.587000E-3	
2.461788E+3	278.668849E+0	280.370000E+0	-581.575396E-3	86.000000E+0	6.765408E+6	6.765408E+6	1.082736E+6	1.082736E+6	999.386000E-3	
2.467277E+3	278.577494E+0	280.260000E+0	-599.966504E-3	89.000000E+0	7.315848E+6	7.315848E+6	1.160810E+6	1.160810E+6	999.857000E-3	
2.472788E+3	278.486005E+0	280.160000E+0	-782.584626E-3	85.000000E+0	5.994776E+6	5.994776E+6	908.718287E+3	908.718287E+3	999.509000E-3	
2.478326E+3	278.394150E+0	280.050000E+0	-965.351506E-3	88.000000E+0	9.704193E+6	9.704193E+6	1.493904E+6	1.493904E+6	999.920000E-3	
2.483800E+3	278.301861E+0	279.940000E+0	-1.147789E+0	86.000000E+0	10.114522E+6	10.114522E+6	1.637323E+6	1.637323E+6	1.001540E+0	
2.489275E+3	278.210623E+0	279.840000E+0	-1.148347E+0	89.000000E+0	5.526306E+6	5.526306E+6	802.554032E+3	802.554032E+3	999.764000E-3	
2.494765E+3	278.119368E+0	279.730000E+0	-1.166096E+0	88.000000E+0	5.963186E+6	5.963186E+6	956.837411E+3	956.837411E+3	999.430000E-3	
2.500298E+3	278.027879E+0	279.620000E+0	-1.165226E+0	89.000000E+0	7.403040E+6	7.403040E+6	1.052873E+6	1.052873E+6	998.596000E-3	
2.505777E+3	277.935657E+0	279.520000E+0	-1.164703E+0	86.000000E+0	5.715823E+6	5.715823E+6	906.894264E+3	906.894264E+3	999.526000E-3	
2.511257E+3	277.844335E+0	279.410000E+0	-1.165324E+0	85.000000E+0	7.254762E+6	7.254762E+6	1.170113E+6	1.170113E+6	999.416000E-3	
2.516771E+3	277.753013E+0	279.310000E+0	-1.165602E+0	88.000000E+0	8.238623E+6	8.238623E+6	1.212822E+6	1.212822E+6	998.274000E-3	
2.522259E+3	277.661108E+0	279.200000E+0	-1.164491E+0	88.000000E+0	12.674848E+6	12.674848E+6	1.846372E+6	1.846372E+6	1.000806E+0	
2.527754E+3	277.569636E+0	279.110000E+0	-1.145529E+0	87.000000E+0	8.640939E+6	8.640939E+6	1.386138E+6	1.386138E+6	999.843000E-3	
2.533275E+3	277.478064E+0	279.010000E+0	-1.145251E+0	89.000000E+0	8.006483E+6	8.006483E+6	1.284348E+6	1.284348E+6	999.049000E-3	
2.538803E+3	277.386042E+0	278.900000E+0	-1.127458E+0	89.000000E+0	12.848478E+6	12.848478E+6	1.964521E+6	1.964521E+6	1.000511E+0	
2.544309E+3	277.293904E+0	278.800000E+0	-1.091571E+0	87.000000E+0	6.470605E+6	6.470605E+6	930.367038E+3	930.367038E+3	999.579000E-3	
2.549836E+3	277.202149E+0	278.690000E+0	-1.090843E+0	90.000000E+0	6.482141E+6	6.482141E+6	945.765515E+3	945.765515E+3	999.611000E-3	
2.555317E+3	277.110027E+0	278.590000E+0	-1.108636E+0	91.000000E+0	7.764598E+6	7.764598E+6	1.135599E+6	1.135599E+6	999.459000E-3	
2.560796E+3	277.018671E+0	278.480000E+0	-1.145290E+0	89.000000E+0	6.989847E+6	6.989847E+6	1.105950E+6	1.105950E+6	999.618000E-3	
2.566276E+3	276.927350E+0	278.270000E+0	-1.145463E+0	89.000000E+0	7.620669E+6	7.620669E+6	1.219056E+6	1.219056E+6	1.000670E+0	
2.571767E+3	276.836028E+0	278.160000E+0	-1.145463E+0	90.000000E+0	6.248500E+6	6.248500E+6	910.343211E+3	910.343211E+3	999.510000E-3	
2.577244E+3	276.744506E+0	278.060000E+0	-1.345910E+0	89.000000E+0	7.165481E+6	7.165481E+6	1.151153E+6	1.151153E+6	999.298000E-3	
2.582729E+3	276.653217E+0	277.950000E+0	-1.547391E+0	90.000000E+0	7.182625E+6	7.182625E+6	1.138117E+6	1.138117E+6	999.965000E-3	
2.588214E+3	276.561812E+0	277.850000E+0	-1.546838E+0	92.000000E+0	7.021180E+6	7.021180E+6	1.042359E+6	1.042359E+6	999.465000E-3	
2.593704E+3	276.470390E+0	277.740000E+0	-1.344584E+0	92.000000E+0	6.408569E+6	6.408569E+6	1.040480E+6	1.040480E+6	999.160000E-3	
2.599202E+3	276.378885E+0	277.640000E+0	-1.143589E+0	91.000000E+0	7.343714E+6	7.343714E+6	1.198844E+6	1.198844E+6	999.406000E-3	
2.604695E+3	276.287263E+0	277.550000E+0	-1.144592E+0	91.000000E+0	7.436337E+6	7.436337E+6	1.157800E+6	1.157800E+6	999.518000E-3	
2.610178E+3	276.195708E+0	277.450000E+0	-1.146120E+0	91.000000E+0	6.275607E+6	6.275607E+6	1.003718E+6	1.003718E+6	999.516000E-3	
2.615672E+3	276.104319E+0	277.340000E+0	-1.110167E+0	93.000000E+0	8.754694E+6	8.754694E+6	1.267295E+6	1.267295E+6	999.786000E-3	
2.621158E+3	276.012764E+0	277.240000E+0	-1.074220E+0	93.000000E+0	6.534087E+6	6.534087E+6	964.938885E+3	964.938885E+3	999.650000E-3	
2.626691E+3	275.921325E+0	277.130000E+0	-1.057075E+0	91.000000E+0	16.491904E+6	16.491904E+6	2.650532E+6	2.650532E+6	1.000234E+0	
2.632181E+3	275.829103E+0	277.030000E+0	-1.076110E+0	91.000000E+0	7.056622E+6	7.056622E+6	1.019609E+6	1.019609E+6	1.000135E+0	
2.637677E+3	275.737615E+0	276.920000E+0	-1.110984E+0	92.000000E+0	7.028080E+6	7.028080E+6	1.038516E+6	1.038516E+6	999.393000E-3	
2.643207E+3	275.646010E+0	276.820000E+0	-1.110191E+0	91.000000E+0	7.185044E+6	7.185044E+6	1.129031E+6	1.129031E+6	999.727000E-3	
2.648706E+3	275.553838E+0	276.820000E+0	-1.110699E+0	91.000000E+0	6.441451E+6	6.441451E+6	960.792102E+3	960.792102E+3	999.842000E-3	
2.654204E+3	275.462182E+0	276.710000E+0	-1.112188E+0	91.000000E+0	6.589130E+6	6.589130E+6	962.032084E+3	962.032084E+3	1.000164E+0	
2.659683E+3	275.370560E+0	276.610000E+0	-929.885724E-3	90.000000E+0	7.132421E+6	7.132421E+6	1.054116E+6	1.054116E+6	1.000322E+0	
2.665170E+3	275.279239E+0	276.500000E+0	-765.143811E-3	89.000000E+0	6.054897E+6	6.054897E+6	857.634926E+3	857.634926E+3	999.603000E-3	
2.670698E+3	275.187783E+0	276.400000E+0	-764.657636E-3	92.000000E+0	8.758093E+6	8.758093E+6	1.321896E+6	1.321896E+6	1.000437E+0	
2.676215E+3	275.095661E+0	276.300000E+0	-963.579207E-3	90.000000E+0	9.448896E+6	9.448896E+6	1.396791E+6	1.396791E+6	1.001016E+0	
2.681693E+3	275.003706E+0	276.210000E+0	-1.145286E+0	93.000000E+0	6.724479E+6	6.724479E+6	1.024129E+6	1.024129E+6	999.392000E-3	
2.687207E+3	274.912401E+0	276.210000E+0	-1.127807E+0	90.000000E+0	6.800551E+6	6.800551E+6	1.030136E+6	1.030136E+6	999.613000E-3	
2.692696E+3	274.820512E+0	276.100000E+0	-1.092563E+0	91.000000E+0	7.614236E+6	7.614236E+6	1.223180E+6	1.223180E+6	1.000206E+0	
2.698180E+3	274.729024E+0	276.000000E+0	-874.150833E-3	91.000000E+0	8.315929E+6	8.315929E+6	1.227601E+6	1.227601E+6	999.741000E-3	
2.703667E+3	274.637619E+0	275.900000E+0	-506.694978E-3	89.000000E+0	6.735362E+6	6.735362E+6	1.047029E+6	1.047029E+6	999.393000E-3	
2.709152E+3	274.546180E+0	275.900000E+0	-154.407570E-3	91.000000E+0	10.311688E+6	10.311688E+6	1.547258E+6	1.547258E+6	999.615000E-3	
2.714664E+3	274.454758E+0	275.790000E+0	-360.713930E-3	89.000000E+0	14.428406E+6	14.428406E+6	2.212623E+6	2.212623E+6	999.600000E-3	
2.720155E+3	274.362886E+0	275.690000E+0	-545.502169E-3	89.000000E+0	6.402795E+6	6.402795E+6	929.563517E+3	929.563517E+3	998.964000E-3	
2.725642E+3	274.271381E+0	275.580000E+0	-752.493863E-3	89.000000E+0	6.085569E+6	6.085569E+6	968.826037E+3	968.826037E+3	999.433000E-3	
2.731122E+3	274.179926E+0	275.480000E+0	-764.878699E-3	90.000000E+0	8.539017E+6	8.539017E+6	1.340012E+6	1.340012E+6	1.000602E+0	
2.736620E+3	274.088587E+0	275.370000E+0	-965.581238E-3	89.000000E+0	6.156297E+6	6.156297E+6	979.581871E+3	979.581871E+3	999.721000E-3	
2.742104E+3	273.996965E+0	275.270000E+0	-1.147580E+0	89.000000E+0	6.796464E+6	6.796464E+6	982.079083E+3	982.079083E+3	999.488000E-3	
2.747590E+3	273.905560E+0	275.270000E+0	-1.147615E+0	87.000000E+0	9.146420E+6	9.146420E+6	1.392568E+6	1.392568E+6	1.000344E+0	
2.753096E+3	273.814121E+0	275.170000E+0	-1.148068E+0	87.000000E+0	8.206389E+6	8.206389E+6	1.315983E+6	1.315983E+6	999.374000E-3	
2.758599E+3	273.722350E+0	275.060000E+0	-947.189454E-3	89.000000E+0	7.319766E+6	7.319766E+6	1.117557E+6	1.117557E+6	999.148000E-3	
2.764086E+3	273.630644E+0	274.980000E+0	-746.380797E-3	85.000000E+0	7.176520E+6	7.176520E+6	1.068333E+6	1.068333E+6	999.474000E-3	
2.769571E+3	273.539189E+0	274.980000E+0	-746.904518E-3	86.000000E+0	6.687918E+6	6.687918E+6	1.073005E+6	1.073005E+6	999.710000E-3	
2.775082E+3	273.447767E+0	274.870000E+0	-911.710999E-3	86.000000E+0	13.086262E+6	13.086262E+6	1.892584E+6	1.892584E+6	999.267000E-3	
2.780590E+3	273.355929E+0	274.770000E+0	-875.352758E-3	87.000000E+0	6.654495E+6	6.654495E+6	1.026186E+6	1.026186E+6	1.000104E+0	
2.786076E+3	273.264123E+0	274.660000E+0	-691.481136E-3	87.000000E+0	8.058833E+6	8.058833E+6	1.211989E+6	1.211989E+6	999.940000E-3	
2.791566E+3	273.172685E+0	274.560000E+0	-725.920697E-3	86.000000E+0	6.475826E+6	6.475826E+6	1.001485E+6	1.001485E+6	999.220000E-3	
2.797048E+3	273.081196E+0	274.460000E+0	-963.087593E-3	86.000000E+0	7.135890E+6	7.135890E+6	1.112100E+6	1.112100E+6	999.310000E-3	
2.802564E+3	272.989824E+0	274.350000E+0	-1.146854E+0	87.000000E+0	6.150905E+6	6.150905E+6	975.705846E+3	975.705846E+3	999.522000E-3	
2.808069E+3	272.897886E+0	274.250000E+0	-1.130827E+0	84.000000E+0	6.290500E+6	6.290500E+6	971.828255E+3	971.828255E+3	999.183000E-3	
2.813554E+3	272.806147E+0	274.150000E+0	-1.130478E+0	86.000000E+0	6.294377E+6	6.294377E+6	957.524400E+3	957.524400E+3	999.610000E-3	
2.819046E+3	272.714725E+0	274.150000E+0	-1.129503E+0	86.000000E+0	8.370061E+6	8.370061E+6	1.242478E+6	1.242478E+6	1.000306E+0	
2.824530E+3	272.623187E+0	274.040000E+0	-1.129269E+0	86.000000E+0	6.218255E+6	6.218255E+6	910.704019E+3	910.704019E+3	999.398000E-3	
2.830012E+3	272.531798E+0	273.960000E+0	-929.523005E-3	84.000000E+0	12.336220E+6	12.336220E+6	1.767222E+6	1.767222E+6	999.974000E-3	
2.835491E+3	272.440426E+0	273.850000E+0	-748.150774E-3	85.000000E+0	7.538641E+6	7.538641E+6	1.129235E+6	1.129235E+6	999.473000E-3	
2.840969E+3	272.349104E+0	273.750000E+0	-729.088594E-3	86.000000E+0	8.401865E+6	8.401865E+6	1.248337E+6	1.248337E+6	1.000074E+0	
2.846452E+3	272.257799E+0	273.650000E+0	-890.981364E-3	87.000000E+0	6.198661E+6	6.198661E+6	964.991009E+3	964.991009E+3	999.658000E-3	
2.851936E+3	272.166427E+0	273.540000E+0	-1.071660E+0	86.000000E+0	8.230596E+6	8.230596E+6	1.209800E+6	1.209800E+6	1.000429E+0	
2.857414E+3	272.075022E+0	273.440000E+0	-1.089759E+0	85.000000E+0	7.454051E+6	7.454051E+6	1.086176E+6	1.086176E+6	999.961000E-3	
2.862922E+3	271.983717E+0	273.340000E+0	-1.126745E+0	86.000000E+0	7.782281E+6	7.782281E+6	1.124192E+6	1.124192E+6	999.634000E-3	
2.868407E+3	271.891928E+0	273.230000E+0	-1.127300E+0	86.000000E+0	7.945850E+6	7.945850E+6	1.274918E+6	1.274918E+6	999.429000E-3	
2.873911E+3	271.800506E+0	273.130000E+0	-1.126738E+0	83.000000E+0	11.128953E+6	11.128953E+6	1.606513E+6	1.606513E+6	1.000159E+0	
2.879392E+3	271.708768E+0	273.030000E+0	-1.126946E+0	83.000000E+0	7.451960E+6	7.451960E+6	1.075331E+6	1.075331E+6	999.904000E-3	
2.884879E+3	271.617429E+0	272.940000E+0	-1.127747E+0	85.000000E+0	7.089894E+6	7.089894E+6	1.088410E+6	1.088410E+6	999.746000E-3	
2.890409E+3	271.525974E+0	272.940000E+0	-1.128839E+0	86.000000E+0	7.880315E+6	7.880315E+6	1.267533E+6	1.267533E+6	1.000406E+0	
2.895890E+3	271.433802E+0	272.840000E+0	-1.092365E+0	86.000000E+0	9.088912E+6	9.088912E+6	1.397433E+6	1.397433E+6	1.000053E+0	
2.901408E+3	271.342463E+0	272.740000E+0	-873.295790E-3	85.000000E+0	6.741328E+6	6.741328E+6	981.778655E+3	981.778655E+3	999.267000E-3	
2.906902E+3	271.250492E+0	272.630000E+0	-691.323172E-3	83.000000E+0	7.386599E+6	7.386599E+6	1.081870E+6	1.081870E+6	999.333000E-3	
2.912386E+3	271.158920E+0	272.530000E+0	-710.284666E-3	85.000000E+0	8.241996E+6	8.241996E+6	1.254678E+6	1.254678E+6	999.919000E-3	
2.917869E+3	271.067531E+0	272.430000E+0	-929.040214E-3	83.000000E+0	7.731621E+6	7.731621E+6	1.203961E+6	1.203961E+6	999.544000E-3	
2.923349E+3	270.976142E+0	272.330000E+0	-1.129617E+0	83.000000E+0	7.667470E+6	7.667470E+6	1.106321E+6	1.106321E+6	999.608000E-3	
2.928854E+3	270.884804E+0	272.220000E+0	-1.130148E+0	84.000000E+0	8.361258E+6	8.361258E+6	1.317351E+6	1.317351E+6	1.000759E+0	
2.934342E+3	270.793065E+0	272.120000E+0	-1.111837E+0	84.000000E+0	7.787052E+6	7.787052E+6	1.111826E+6	1.111826E+6	1.000169E+0	
2.939820E+3	270.701593E+0	272.040000E+0	-1.111105E+0	83.000000E+0	7.146312E+6	7.146312E+6	1.020609E+6	1.020609E+6	999.912000E-3	
2.945308E+3	270.610288E+0	271.930000E+0	-1.129129E+0	82.000000E+0	7.156592E+6	7.156592E+6	1.063905E+6	1.063905E+6	999.919000E-3	
2.950820E+3	270.518816E+0	271.830000E+0	-1.092864E+0	83.000000E+0	8.380935E+6	8.380935E+6	1.327659E+6	1.327659E+6	1.000516E+0	
2.956302E+3	270.426961E+0	271.730000E+0	-1.056929E+0	81.000000E+0	6.501145E+6	6.501145E+6	984.383170E+3	984.383170E+3	999.681000E-3	
2.961820E+3	270.335589E+0	271.730000E+0	-1.056894E+0	85.000000E+0	7.166370E+6	7.166370E+6	1.076649E+6	1.076649E+6	999.637000E-3	
2.967295E+3	270.243617E+0	271.630000E+0	-1.093557E+0	81.000000E+0	6.184328E+6	6.184328E+6	921.616983E+3	921.616983E+3	999.944000E-3	
2.972781E+3	270.152379E+0	271.520000E+0	-929.630904E-3	83.000000E+0	8.699383E+6	8.699383E+6	1.275280E+6	1.275280E+6	1.000777E+0	
2.978308E+3	270.060940E+0	271.420000E+0	-728.855331E-3	83.000000E+0	6.578512E+6	6.578512E+6	1.045796E+6	1.045796E+6	1.000197E+0	
