# --- BURST CONFIGURATION LOG ---
# Waveform Shape: SQU
# Frequency (Hz): 1000
# Amplitude Applied (V): 0.15
# Burst Cycles: 5
# Limiting Resistor (Ohm): 1000.0
# Hard Max Voltage Limit (V): 0.4
# Sense Channels AC Coupled: True
# V_Sample Calculation: CH4 - CH3
# Savitzky-Golay Filter: Window=101, Poly=3
# -------------------------------
Time_s,CH1_V_Supply_Raw,CH2_V_Resistor_Raw,CH3_V_SenseP_Raw,CH4_V_SenseN_Raw,I_Sample_A_Raw,V_Sample_V_Raw,I_Sample_A_Filt,V_Sample_V_Filt
0.0,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.4713080763772004e-06,5.9588656770170874e-05
1e-06,0.0,-0.001432,-0.001312,-0.00132,1.4319999999999998e-06,-7.999999999999978e-06,1.4406684274419604e-06,5.815594683573239e-05
2e-06,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.4113726050635184e-06,5.687495679761689e-05
3e-06,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.3833939664345043e-06,5.574166125984303e-05
4e-06,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.3567058687475478e-06,5.475203482642948e-05
4.9999999999999996e-06,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.331281669195279e-06,5.3902052101394894e-05
6e-06,0.0,-0.002864,-0.001312,-0.00132,2.8639999999999996e-06,-7.999999999999978e-06,1.307094724970328e-06,5.3187687688757946e-05
7e-06,0.0,-0.001432,-0.001312,-0.00132,1.4319999999999998e-06,-7.999999999999978e-06,1.2841183932653242e-06,5.2604916192537296e-05
8e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2623260312728978e-06,5.2149712216751604e-05
9e-06,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.2416909961856788e-06,5.181805036541954e-05
9.999999999999999e-06,-0.001504,-0.002864,-0.001312,-0.00132,1.36e-06,-7.999999999999978e-06,1.222186645196297e-06,5.1605905242559764e-05
1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2037863354973825e-06,5.1509251452190935e-05
1.2e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.1864634242815648e-06,5.152406359833172e-05
1.3e-05,-0.001504,-0.001432,0.0,0.0,-7.200000000000001e-08,0.0,1.1701912687414743e-06,5.16463162850008e-05
1.4e-05,-0.001504,-0.001432,-0.001312,-0.00132,-7.200000000000001e-08,-7.999999999999978e-06,1.1549432260697405e-06,5.1871984116216814e-05
1.4999999999999999e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.1406926534589937e-06,5.2197041695998435e-05
1.6e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.1274129081018636e-06,5.261746362836433e-05
1.7e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.11507734719098e-06,5.312922451733316e-05
1.8e-05,0.0,-0.001432,0.0,-0.00132,1.4319999999999998e-06,-0.00132,1.1036593279189728e-06,5.372829896692359e-05
1.8999999999999998e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0931322074784722e-06,5.441066158115428e-05
1.9999999999999998e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.083469343062108e-06,5.51722869640439e-05
2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0746440918625102e-06,5.60091497196111e-05
2.2e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0666298110723084e-06,5.691722445187456e-05
2.3e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0593998578841328e-06,5.789248576485294e-05
2.4e-05,0.0,-0.001432,-0.001312,-0.00132,1.4319999999999998e-06,-7.999999999999978e-06,1.052927589490613e-06,5.8930908262564896e-05
2.4999999999999998e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0471863630843794e-06,6.0028466549029094e-05
2.6e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0421495358580617e-06,6.11811352282642e-05
2.7e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.0377904650042899e-06,6.23848889042889e-05
2.8e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0340825077156934e-06,6.363570218112181e-05
2.9e-05,-0.001504,-0.002864,-0.001312,-0.00132,1.36e-06,-7.999999999999978e-06,1.0309990211849027e-06,6.492954966278163e-05
2.9999999999999997e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0285133626045473e-06,6.626240595328701e-05
3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0265988891672576e-06,6.763024565665661e-05
3.2e-05,0.0,-0.002864,0.0,0.0,2.8639999999999996e-06,0.0,1.025228958065663e-06,6.902904337690913e-05
3.2999999999999996e-05,-0.001504,-0.001432,-0.001312,-0.00132,-7.200000000000001e-08,-7.999999999999978e-06,1.0243769264923938e-06,7.045477371806318e-05
3.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0240161516400798e-06,7.190341128413746e-05
3.5e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0241199907013506e-06,7.33709306791506e-05
3.6e-05,-0.001504,-0.001432,-0.001312,-0.00132,-7.200000000000001e-08,-7.999999999999978e-06,1.0246618008688369e-06,7.48533065071213e-05
3.7e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.0256149393351676e-06,7.634651337206822e-05
3.7999999999999995e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0269527632929734e-06,7.784652587801002e-05
3.9e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.0286486299348837e-06,7.934931862896532e-05
3.9999999999999996e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.030675896453529e-06,8.085086622895287e-05
4.1e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0330079200415387e-06,8.234714328199126e-05
4.2e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0356180578915427e-06,8.383412439209916e-05
4.2999999999999995e-05,0.0,-0.001432,-0.001312,-0.00132,1.4319999999999998e-06,-7.999999999999978e-06,1.0384796671961713e-06,8.530778416329527e-05
4.4e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0415661051480542e-06,8.676409719959825e-05
4.4999999999999996e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.0448507289398213e-06,8.819903810502672e-05
4.6e-05,-0.001504,-0.002864,-0.001312,-0.00132,1.36e-06,-7.999999999999978e-06,1.0483068957641024e-06,8.960858148359939e-05
4.7e-05,-0.001504,-0.001432,0.0,-0.00132,-7.200000000000001e-08,-0.00132,1.0519079628135276e-06,9.09887019393349e-05
4.8e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.055627287280727e-06,9.233537407625192e-05
4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.05943822635833e-06,9.364457249836912e-05
4.9999999999999996e-05,0.0,-0.001432,0.0,-0.00132,1.4319999999999998e-06,-0.00132,1.0633141372388141e-06,9.491227180969167e-05
5.1e-05,-0.001504,-0.001432,0.0,-0.00132,-7.200000000000001e-08,-0.00132,1.0980838744067008e-06,9.53494417402769e-05
5.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1084046501735968e-06,9.543948569612877e-05
5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0975479916922159e-06,9.54200274396235e-05
5.4e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.1091076641643159e-06,9.529106697076112e-05
5.4999999999999995e-05,-0.001504,-0.002864,-0.001312,-0.00132,1.36e-06,-7.999999999999978e-06,1.1186453324942544e-06,9.481498052716538e-05
5.6e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.1070910896913349e-06,0.00011458582751477395
5.6999999999999996e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.1191278040423799e-06,0.00011550849842264129
5.8e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.112220822082049e-06,0.0001162350720508778
5.9e-05,-0.001504,-0.001432,-0.001312,-0.00132,-7.200000000000001e-08,-7.999999999999978e-06,1.084263641898015e-06,9.835086032873724e-05
5.9999999999999995e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.0777909169556191e-06,0.00010071311597177696
6.1e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.071444402692543e-06,8.418851205507698e-05
6.2e-05,0.0,-0.001432,-0.001312,0.0,1.4319999999999998e-06,0.001312,1.0450212788267622e-06,8.798496937071093e-05
6.3e-05,0.0,-0.001432,-0.001312,-0.00132,1.4319999999999998e-06,-7.999999999999978e-06,1.061291131054701e-06,9.163324099398923e-05
6.4e-05,0.0,-0.001432,-0.001312,-0.00132,1.4319999999999998e-06,-7.999999999999978e-06,1.0531333444022508e-06,9.489570316253569e-05
6.5e-05,0.0,-0.001432,0.0,0.0,1.4319999999999998e-06,0.0,1.020547918869411e-06,9.777235587635036e-05
