"PANI-pss 7 dias (++ conc).spc"
"Wavelength nm.","Abs."
601.0,0.72524
602.0,0.72920
603.0,0.73175
604.0,0.73553
605.0,0.73923
606.0,0.74434
607.0,0.74746
608.0,0.75191
609.0,0.75468
610.0,0.75848
611.0,0.76237
612.0,0.76595
613.0,0.77086
614.0,0.77589
615.0,0.78031
616.0,0.78364
617.0,0.78773
618.0,0.79328
619.0,0.79844
620.0,0.80317
621.0,0.80644
622.0,0.81186
623.0,0.81419
624.0,0.81889
625.0,0.82327
626.0,0.82872
627.0,0.83430
628.0,0.84128
629.0,0.84710
630.0,0.85268
631.0,0.85780
632.0,0.86472
633.0,0.87009
634.0,0.87525
635.0,0.88186
636.0,0.88828
637.0,0.89445
638.0,0.89999
639.0,0.90572
640.0,0.91085
641.0,0.91596
642.0,0.92173
643.0,0.92737
644.0,0.93350
645.0,0.93884
646.0,0.94572
647.0,0.95122
648.0,0.95752
649.0,0.96432
650.0,0.97225
651.0,0.97982
652.0,0.98638
653.0,0.99425
654.0,1.00030
655.0,1.00770
656.0,1.01388
657.0,1.02117
658.0,1.02937
659.0,1.03814
660.0,1.04614
661.0,1.05453
662.0,1.06178
663.0,1.06834
664.0,1.07697
665.0,1.08491
666.0,1.09090
667.0,1.09930
668.0,1.10743
669.0,1.11536
670.0,1.12398
671.0,1.13268
672.0,1.14242
673.0,1.14894
674.0,1.15507
675.0,1.16445
676.0,1.17317
677.0,1.17985
678.0,1.18856
679.0,1.19874
680.0,1.20608
681.0,1.21554
682.0,1.22463
683.0,1.23293
684.0,1.23965
685.0,1.24913
686.0,1.25653
687.0,1.26189
688.0,1.26886
689.0,1.27891
690.0,1.28679
691.0,1.29469
692.0,1.30550
693.0,1.31596
694.0,1.32416
695.0,1.33357
696.0,1.34462
697.0,1.35049
698.0,1.35669
699.0,1.36565
700.0,1.37297
701.0,1.38298
702.0,1.39195
703.0,1.40111
704.0,1.40743
705.0,1.41476
706.0,1.42145
707.0,1.43082
708.0,1.43801
709.0,1.44443
710.0,1.45077
711.0,1.46019
712.0,1.46758
713.0,1.47407
714.0,1.47877
715.0,1.48687
716.0,1.49413
717.0,1.50115
718.0,1.50661
719.0,1.51258
720.0,1.51831
721.0,1.52643
722.0,1.53310
723.0,1.53733
724.0,1.54152
725.0,1.55162
726.0,1.55516
727.0,1.56002
728.0,1.56920
729.0,1.57245
730.0,1.57966
731.0,1.58453
732.0,1.58966
733.0,1.59227
734.0,1.59773
735.0,1.60327
736.0,1.60998
737.0,1.61233
738.0,1.61767
739.0,1.62397
740.0,1.62657
741.0,1.62906
742.0,1.63024
743.0,1.63976
744.0,1.63758
745.0,1.64275
746.0,1.64419
747.0,1.64586
748.0,1.65234
749.0,1.65458
750.0,1.65744
751.0,1.65896
752.0,1.66219
753.0,1.66384
754.0,1.66395
755.0,1.66228
756.0,1.66435
757.0,1.66841
758.0,1.66938
759.0,1.67054
760.0,1.67239
761.0,1.67420
762.0,1.67771
763.0,1.67701
764.0,1.67468
765.0,1.67783
766.0,1.67921
767.0,1.68021
768.0,1.68244
769.0,1.68199
770.0,1.68341
771.0,1.68467
772.0,1.68441
773.0,1.68786
774.0,1.68786
775.0,1.68913
776.0,1.68660
777.0,1.68588
778.0,1.68420
779.0,1.68385
780.0,1.68559
781.0,1.68684
782.0,1.68807
783.0,1.68744
784.0,1.68618
785.0,1.68662
786.0,1.68256
787.0,1.68465
788.0,1.67967
789.0,1.68090
790.0,1.68162
791.0,1.68048
792.0,1.67854
793.0,1.67848
794.0,1.67575
795.0,1.67457
796.0,1.67299
797.0,1.67335
798.0,1.67080
799.0,1.66542
800.0,1.66834
801.0,1.66891
802.0,1.66480
803.0,1.66081
804.0,1.65729
805.0,1.65557
806.0,1.65608
807.0,1.65835
808.0,1.65543
809.0,1.65616
810.0,1.64973
811.0,1.65456
812.0,1.65354
813.0,1.64551
814.0,1.64265
815.0,1.64262
816.0,1.64179
817.0,1.64485
818.0,1.63909
819.0,1.63620
820.0,1.63364
821.0,1.63829
822.0,1.63724
823.0,1.64088
824.0,1.63278
825.0,1.63126
826.0,1.62681
827.0,1.62026
828.0,1.61550
829.0,1.61607
830.0,1.61661
831.0,1.60066
832.0,1.67018
833.0,1.62810
834.0,1.61290
835.0,1.61506
836.0,1.59727
837.0,1.63785
838.0,1.59982
839.0,1.62176
840.0,1.59949
841.0,1.61164
842.0,1.60251
843.0,1.56691
844.0,1.62346
845.0,1.57979
846.0,1.61040
847.0,1.58664
848.0,1.55637
849.0,1.58356
850.0,1.58160
