Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.2012,0.02,nan,5.8918848,294594.23999999993,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2083,0.02,nan,5.891402,294570.1,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2155,0.02,nan,5.8916528,294582.63999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2226,0.02,nan,5.8942132,294710.66,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2298,0.02,nan,5.901173,295058.64999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2369,0.02,nan,5.9071441,295357.20499999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2440,0.02,nan,5.9052689,295263.445,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2512,0.02,nan,5.9056076,295280.37999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2583,0.02,nan,5.907253,295362.64999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2655,0.02,nan,5.908454,295422.69999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2727,0.02,nan,5.9097551,295487.75499999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2798,0.02,nan,5.9128028,295640.13999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2869,0.02,nan,5.9153434,295767.17,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2941,0.02,nan,5.917894,295894.7,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3012,0.02,nan,5.919205,295960.24999999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3084,0.02,nan,5.91785,295892.49999999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3156,0.02,nan,5.9163421,295817.105,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3227,0.02,nan,5.9151323,295756.615,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3298,0.02,nan,5.9148738,295743.68999999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3369,0.02,nan,5.9104656,295523.27999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3440,0.02,nan,5.9075048,295375.24,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3513,0.02,nan,5.9059893,295299.46499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3584,0.02,nan,5.9004691,295023.45499999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3655,0.02,nan,5.8944563,294722.81499999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3727,0.02,nan,5.8920234,294601.17,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3798,0.02,nan,5.8891209,294456.045,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3870,0.02,nan,5.8853649,294268.245,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3942,0.02,nan,5.88205,294102.49999999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4013,0.02,nan,5.8767191,293835.95499999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4084,0.02,nan,5.8722801,293614.005,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4156,0.02,nan,5.8699327,293496.63499999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4227,0.02,nan,5.8667102,293335.50999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4299,0.02,nan,5.8622921,293114.605,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4370,0.02,nan,5.859152,292957.6,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4441,0.02,nan,5.8555313,292776.565,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4513,0.02,nan,5.8513156,292565.77999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4584,0.02,nan,5.8478214,292391.06999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4656,0.02,nan,5.8408726,292043.62999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4727,0.02,nan,5.8391931,291959.65499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4799,0.02,nan,5.8356527,291782.63499999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4870,0.02,nan,5.8295695,291478.475,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4941,0.02,nan,5.8284861,291424.305,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5013,0.02,nan,5.8248566,291242.83,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5084,0.02,nan,5.8218057,291090.285,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5230,0.02,-0.001,5.8218057,291090.285,302064.2,-0.3020642,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5459,0.02,-0.001,5.8218057,291090.285,340419.1,-0.3404191,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5687,0.02,-0.001,5.8218057,291090.285,341059.2,-0.3410592,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5915,0.02,-0.001,5.8218057,291090.285,338484.4,-0.3384844,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6143,0.02,-0.001,5.8218057,291090.285,336975.5,-0.3369755,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6371,0.02,-0.001,5.8218057,291090.285,335247.6,-0.3352476,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6599,0.02,-0.001,5.8218057,291090.285,332864.2,-0.3328642,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6826,0.02,-0.001,5.8218057,291090.285,331370.60000000003,-0.3313706,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7055,0.02,-0.001,5.8218057,291090.285,329610.9,-0.3296109,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7282,0.02,-0.001,5.8218057,291090.285,328297.7,-0.3282977,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7512,0.02,-0.001,5.8218057,291090.285,327034.0,-0.327034,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7740,0.02,-0.001,5.8218057,291090.285,326025.4,-0.3260254,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7968,0.02,-0.001,5.8218057,291090.285,324495.5,-0.3244955,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8196,0.02,-0.001,5.8218057,291090.285,323906.00000000006,-0.323906,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8424,0.02,-0.001,5.8218057,291090.285,322828.10000000003,-0.3228281,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8653,0.02,-0.001,5.8218057,291090.285,321465.4,-0.3214654,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8881,0.02,-0.001,5.8218057,291090.285,320176.4,-0.3201764,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9110,0.02,-0.001,5.8218057,291090.285,318997.4,-0.3189974,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9340,0.02,-0.001,5.8218057,291090.285,317874.4,-0.3178744,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9567,0.02,-0.001,5.8218057,291090.285,316489.7,-0.3164897,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9795,0.02,-0.001,5.8218057,291090.285,316006.89999999997,-0.3160069,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0024,0.02,-0.001,5.8218057,291090.285,315167.7,-0.3151677,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0252,0.02,-0.001,5.8218057,291090.285,314027.2,-0.3140272,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0481,0.02,-0.001,5.8218057,291090.285,313221.00000000006,-0.313221,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0709,0.02,-0.001,5.8218057,291090.285,312657.9,-0.3126579,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0936,0.02,-0.001,5.8218057,291090.285,311971.60000000003,-0.3119716,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1165,0.02,-0.001,5.8218057,291090.285,311044.4,-0.3110444,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1393,0.02,-0.001,5.8218057,291090.285,310017.1,-0.3100171,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1622,0.02,-0.001,5.8218057,291090.285,309693.80000000005,-0.3096938,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1849,0.02,-0.001,5.8218057,291090.285,308931.6,-0.3089316,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2077,0.02,-0.001,5.8218057,291090.285,308256.3,-0.3082563,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2306,0.02,-0.001,5.8218057,291090.285,307735.0,-0.307735,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2534,0.02,-0.001,5.8218057,291090.285,307247.7,-0.3072477,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2764,0.02,-0.001,5.8218057,291090.285,306542.7,-0.3065427,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2991,0.02,-0.001,5.8218057,291090.285,305999.39999999997,-0.3059994,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3219,0.02,-0.001,5.8218057,291090.285,305299.9,-0.3052999,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3447,0.02,-0.001,5.8218057,291090.285,304951.3,-0.3049513,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3674,0.02,-0.001,5.8218057,291090.285,304468.39999999997,-0.3044684,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3901,0.02,-0.001,5.8218057,291090.285,304083.5,-0.3040835,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4131,0.02,-0.001,5.8218057,291090.285,303629.2,-0.3036292,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4357,0.02,-0.001,5.8218057,291090.285,303261.89999999997,-0.3032619,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4585,0.02,-0.001,5.8218057,291090.285,302562.4,-0.3025624,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4813,0.02,-0.001,5.8218057,291090.285,302077.4,-0.3020774,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5042,0.02,-0.001,5.8218057,291090.285,301477.9,-0.3014779,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5270,0.02,-0.001,5.8218057,291090.285,301295.4,-0.3012954,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5497,0.02,-0.001,5.8218057,291090.285,300866.39999999997,-0.3008664,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5726,0.02,-0.001,5.8218057,291090.285,300667.39999999997,-0.3006674,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5955,0.02,-0.001,5.8218057,291090.285,300370.4,-0.3003704,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6184,0.02,-0.001,5.8218057,291090.285,300214.2,-0.3002142,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6412,0.02,-0.001,5.8218057,291090.285,299795.2,-0.2997952,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6640,0.02,-0.001,5.8218057,291090.285,299322.2,-0.2993222,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6867,0.02,-0.001,5.8218057,291090.285,299310.10000000003,-0.2993101,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7095,0.02,-0.001,5.8218057,291090.285,298872.4,-0.2988724,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7324,0.02,-0.001,5.8218057,291090.285,298681.0,-0.298681,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7552,0.02,-0.001,5.8218057,291090.285,298432.5,-0.2984325,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7779,0.02,-0.001,5.8218057,291090.285,297947.39999999997,-0.2979474,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8007,0.02,-0.001,5.8218057,291090.285,297801.2,-0.2978012,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8235,0.02,-0.001,5.8218057,291090.285,297569.1,-0.2975691,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8463,0.02,-0.001,5.8218057,291090.285,297481.10000000003,-0.2974811,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8692,0.02,-0.001,5.8218057,291090.285,297116.0,-0.297116,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8921,0.02,-0.001,5.8218057,291090.285,296839.9,-0.2968399,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9150,0.02,-0.001,5.8218057,291090.285,296578.10000000003,-0.2965781,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9379,0.02,-0.001,5.8218057,291090.285,296141.5,-0.2961415,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9607,0.02,-0.001,5.8218057,291090.285,296112.9,-0.2961129,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9836,0.02,-0.001,5.8218057,291090.285,295818.1,-0.2958181,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0064,0.02,-0.001,5.8218057,291090.285,295613.6,-0.2956136,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0293,0.02,-0.001,5.8218057,291090.285,295506.9,-0.2955069,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0522,0.02,-0.001,5.8218057,291090.285,295319.9,-0.2953199,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0752,0.02,-0.001,5.8218057,291090.285,295173.6,-0.2951736,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0981,0.02,-0.001,5.8218057,291090.285,294922.9,-0.2949229,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1209,0.02,-0.001,5.8218057,291090.285,294939.4,-0.2949394,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1436,0.02,-0.001,5.8218057,291090.285,294732.60000000003,-0.2947326,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1664,0.02,-0.001,5.8218057,291090.285,294304.8,-0.2943048,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1892,0.02,-0.001,5.8218057,291090.285,294164.0,-0.294164,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2120,0.02,-0.001,5.8218057,291090.285,294149.7,-0.2941497,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2347,0.02,-0.001,5.8218057,291090.285,293788.9,-0.2937889,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2576,0.02,-0.001,5.8218057,291090.285,293749.3,-0.2937493,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2804,0.02,-0.001,5.8218057,291090.285,293507.39999999997,-0.2935074,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3032,0.02,-0.001,5.8218057,291090.285,293482.10000000003,-0.2934821,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3260,0.02,-0.001,5.8218057,291090.285,292899.10000000003,-0.2928991,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3487,0.02,-0.001,5.8218057,291090.285,293068.5,-0.2930685,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3717,0.02,-0.001,5.8218057,291090.285,293039.9,-0.2930399,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3947,0.02,-0.001,5.8218057,291090.285,292875.0,-0.292875,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4174,0.02,-0.001,5.8218057,291090.285,292465.8,-0.2924658,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4404,0.02,-0.001,5.8218057,291090.285,292496.60000000003,-0.2924966,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4632,0.02,-0.001,5.8218057,291090.285,292283.2,-0.2922832,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4861,0.02,-0.001,5.8218057,291090.285,292373.4,-0.2923734,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5091,0.02,-0.001,5.8218057,291090.285,292111.7,-0.2921117,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5321,0.02,-0.001,5.8218057,291090.285,291910.4,-0.2919104,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5551,0.02,-0.001,5.8218057,291090.285,291713.5,-0.2917135,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5781,0.02,-0.001,5.8218057,291090.285,291646.39999999997,-0.2916464,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6010,0.02,-0.001,5.8218057,291090.285,291593.60000000003,-0.2915936,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6239,0.02,-0.001,5.8218057,291090.285,291647.5,-0.2916475,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6468,0.02,-0.001,5.8218057,291090.285,291744.30000000005,-0.2917443,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6695,0.02,-0.001,5.8218057,291090.285,291669.50000000006,-0.2916695,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6924,0.02,-0.001,5.8218057,291090.285,291486.9,-0.2914869,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7152,0.02,-0.001,5.8218057,291090.285,291435.30000000005,-0.2914353,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7380,0.02,-0.001,5.8218057,291090.285,291066.80000000005,-0.2910668,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7608,0.02,-0.001,5.8218057,291090.285,291171.30000000005,-0.2911713,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7838,0.02,-0.001,5.8218057,291090.285,290987.60000000003,-0.2909876,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8067,0.02,-0.001,5.8218057,291090.285,290823.7,-0.2908237,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8294,0.02,-0.001,5.8218057,291090.285,290824.8,-0.2908248,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8523,0.02,-0.001,5.8218057,291090.285,290481.7,-0.2904817,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8752,0.02,-0.001,5.8218057,291090.285,290558.7,-0.2905587,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8981,0.02,-0.001,5.8218057,291090.285,290571.9,-0.2905719,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9210,0.02,-0.001,5.8218057,291090.285,290398.1,-0.2903981,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9438,0.02,-0.001,5.8218057,291090.285,290566.4,-0.2905664,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9666,0.02,-0.001,5.8218057,291090.285,290504.80000000005,-0.2905048,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9895,0.02,-0.001,5.8218057,291090.285,290398.1,-0.2903981,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0123,0.02,-0.001,5.8218057,291090.285,290368.4,-0.2903684,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0352,0.02,-0.001,5.8218057,291090.285,290035.2,-0.2900352,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0578,0.02,-0.001,5.8218057,291090.285,290236.4,-0.2902364,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0807,0.02,-0.001,5.8218057,291090.285,289952.7,-0.2899527,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1034,0.02,-0.001,5.8218057,291090.285,289958.2,-0.2899582,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1262,0.02,-0.001,5.8218057,291090.285,289965.9,-0.2899659,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1490,0.02,-0.001,5.8218057,291090.285,289798.7,-0.2897987,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1719,0.02,-0.001,5.8218057,291090.285,289893.30000000005,-0.2898933,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1948,0.02,-0.001,5.8218057,291090.285,289520.4,-0.2895204,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2177,0.02,-0.001,5.8218057,291090.285,289489.60000000003,-0.2894896,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2405,0.02,-0.001,5.8218057,291090.285,289443.4,-0.2894434,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2632,0.02,-0.001,5.8218057,291090.285,289408.2,-0.2894082,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2860,0.02,-0.001,5.8218057,291090.285,289406.0,-0.289406,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3088,0.02,-0.001,5.8218057,291090.285,289284.0,-0.289284,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3316,0.02,-0.001,5.8218057,291090.285,289090.4,-0.2890904,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3545,0.02,-0.001,5.8218057,291090.285,289172.9,-0.2891729,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3775,0.02,-0.001,5.8218057,291090.285,289199.3,-0.2891993,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4003,0.02,-0.001,5.8218057,291090.285,289169.60000000003,-0.2891696,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4232,0.02,-0.001,5.8218057,291090.285,289022.2,-0.2890222,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4460,0.02,-0.001,5.8218057,291090.285,288985.9,-0.2889859,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4688,0.02,-0.001,5.8218057,291090.285,288811.0,-0.288811,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4916,0.02,-0.001,5.8218057,291090.285,288905.6,-0.2889056,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.5144,0.02,-0.001,5.8218057,291090.285,288564.7,-0.2885647,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
