Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.6255,0.02,0.001,4.5740954,228704.77,256355.50000000003,0.2563555,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6336,0.02,0.001,4.5740954,228704.77,256368.7,0.2563687,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6416,0.02,0.001,4.5740954,228704.77,256325.80000000002,0.2563258,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6496,0.02,0.001,4.5740954,228704.77,256285.1,0.2562851,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6577,0.02,0.001,4.5740954,228704.77,256301.60000000003,0.2563016,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6658,0.02,0.001,4.5740954,228704.77,256163.0,0.256163,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6739,0.02,0.001,4.5740954,228704.77,256232.30000000005,0.2562323,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6820,0.02,0.001,4.5740954,228704.77,256277.4,0.2562774,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6900,0.02,0.001,4.5740954,228704.77,256457.80000000002,0.2564578,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.6982,0.02,0.001,4.5740954,228704.77,256187.2,0.2561872,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7063,0.02,0.001,4.5740954,228704.77,255970.5,0.2559705,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7143,0.02,0.001,4.5740954,228704.77,255851.80000000002,0.2558518,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7224,0.02,0.001,4.5740954,228704.77,256164.1,0.2561641,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7305,0.02,0.001,4.5740954,228704.77,255525.1,0.2555251,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7386,0.02,0.001,4.5740954,228704.77,255458.00000000003,0.255458,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7467,0.02,0.001,4.5740954,228704.77,255474.5,0.2554745,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7548,0.02,0.001,4.5740954,228704.77,255454.69999999998,0.2554547,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7628,0.02,0.001,4.5740954,228704.77,255398.59999999998,0.2553986,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7709,0.02,0.001,4.5740954,228704.77,255488.80000000002,0.2554888,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7790,0.02,0.001,4.5740954,228704.77,255284.20000000004,0.2552842,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7871,0.02,0.001,4.5740954,228704.77,255387.6,0.2553876,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.7951,0.02,0.001,4.5740954,228704.77,255406.3,0.2554063,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8032,0.02,0.001,4.5740954,228704.77,255462.4,0.2554624,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8112,0.02,0.001,4.5740954,228704.77,255310.6,0.2553106,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8193,0.02,0.001,4.5740954,228704.77,255565.80000000002,0.2555658,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8273,0.02,0.001,4.5740954,228704.77,255472.3,0.2554723,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8354,0.02,0.001,4.5740954,228704.77,255420.6,0.2554206,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8435,0.02,0.001,4.5740954,228704.77,255581.2,0.2555812,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8515,0.02,0.001,4.5740954,228704.77,255623.0,0.255623,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8595,0.02,0.001,4.5740954,228704.77,255306.19999999998,0.2553062,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8676,0.02,0.001,4.5740954,228704.77,255189.60000000003,0.2551896,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8757,0.02,0.001,4.5740954,228704.77,255272.1,0.2552721,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8837,0.02,0.001,4.5740954,228704.77,255185.2,0.2551852,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8918,0.02,0.001,4.5740954,228704.77,255067.6,0.2550676,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.8999,0.02,0.001,4.5740954,228704.77,255078.6,0.2550786,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9080,0.02,0.001,4.5740954,228704.77,255176.40000000002,0.2551764,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9161,0.02,0.001,4.5740954,228704.77,255029.1,0.2550291,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9241,0.02,0.001,4.5740954,228704.77,254969.70000000004,0.2549697,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9322,0.02,0.001,4.5740954,228704.77,254878.40000000002,0.2548784,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9403,0.02,0.001,4.5740954,228704.77,255065.40000000002,0.2550654,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9484,0.02,0.001,4.5740954,228704.77,255233.6,0.2552336,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9565,0.02,0.001,4.5740954,228704.77,255318.30000000002,0.2553183,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9646,0.02,0.001,4.5740954,228704.77,255245.70000000004,0.2552457,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9727,0.02,0.001,4.5740954,228704.77,255190.7,0.2551907,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9808,0.02,0.001,4.5740954,228704.77,255025.80000000005,0.2550258,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9889,0.02,0.001,4.5740954,228704.77,255117.1,0.2551171,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
0.9970,0.02,0.001,4.5740954,228704.77,254964.19999999998,0.2549642,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0050,0.02,0.001,4.5740954,228704.77,254973.00000000003,0.254973,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0131,0.02,0.001,4.5740954,228704.77,254947.7,0.2549477,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0213,0.02,0.001,4.5740954,228704.77,254927.9,0.2549279,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0294,0.02,0.001,4.5740954,228704.77,255194.0,0.255194,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0375,0.02,0.001,4.5740954,228704.77,255070.9,0.2550709,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0456,0.02,0.001,4.5740954,228704.77,255141.30000000002,0.2551413,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0536,0.02,0.001,4.5740954,228704.77,254996.1,0.2549961,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0617,0.02,0.001,4.5740954,228704.77,254896.00000000003,0.254896,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0697,0.02,0.001,4.5740954,228704.77,254909.2,0.2549092,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0779,0.02,0.001,4.5740954,228704.77,254902.59999999998,0.2549026,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0860,0.02,0.001,4.5740954,228704.77,254940.0,0.25494,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.0941,0.02,0.001,4.5740954,228704.77,254930.1,0.2549301,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1022,0.02,0.001,4.5740954,228704.77,255014.8,0.2550148,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1103,0.02,0.001,4.5740954,228704.77,254866.3,0.2548663,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1184,0.02,0.001,4.5740954,228704.77,255020.3,0.2550203,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1264,0.02,0.001,4.5740954,228704.77,255077.50000000003,0.2550775,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1345,0.02,0.001,4.5740954,228704.77,255026.90000000002,0.2550269,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1425,0.02,0.001,4.5740954,228704.77,254912.5,0.2549125,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1506,0.02,0.001,4.5740954,228704.77,254891.6,0.2548916,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1587,0.02,0.001,4.5740954,228704.77,254930.1,0.2549301,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1668,0.02,0.001,4.5740954,228704.77,254909.2,0.2549092,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1748,0.02,0.001,4.5740954,228704.77,254574.8,0.2545748,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1830,0.02,0.001,4.5740954,228704.77,254865.2,0.2548652,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1911,0.02,0.001,4.5740954,228704.77,254787.1,0.2547871,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.1992,0.02,0.001,4.5740954,228704.77,254944.40000000002,0.2549444,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2073,0.02,0.001,4.5740954,228704.77,254946.60000000003,0.2549466,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2153,0.02,0.001,4.5740954,228704.77,254874.0,0.254874,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2234,0.02,0.001,4.5740954,228704.77,254770.60000000003,0.2547706,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2315,0.02,0.001,4.5740954,228704.77,254849.80000000002,0.2548498,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2396,0.02,0.001,4.5740954,228704.77,254925.69999999998,0.2549257,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2476,0.02,0.001,4.5740954,228704.77,254769.5,0.2547695,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2557,0.02,0.001,4.5740954,228704.77,254854.19999999998,0.2548542,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2637,0.02,0.001,4.5740954,228704.77,254677.1,0.2546771,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2719,0.02,0.001,4.5740954,228704.77,254759.59999999998,0.2547596,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2799,0.02,0.001,4.5740954,228704.77,254627.60000000003,0.2546276,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2881,0.02,0.001,4.5740954,228704.77,254847.6,0.2548476,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.2961,0.02,0.001,4.5740954,228704.77,254959.80000000002,0.2549598,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3042,0.02,0.001,4.5740954,228704.77,254780.50000000003,0.2547805,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3122,0.02,0.001,4.5740954,228704.77,254688.09999999998,0.2546881,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3203,0.02,0.001,4.5740954,228704.77,254640.80000000002,0.2546408,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3284,0.02,0.001,4.5740954,228704.77,254530.80000000002,0.2545308,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3364,0.02,0.001,4.5740954,228704.77,254541.8,0.2545418,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3445,0.02,0.001,4.5740954,228704.77,254426.4,0.2544264,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3526,0.02,0.001,4.5740954,228704.77,254500.00000000003,0.2545,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3607,0.02,0.001,4.5740954,228704.77,254611.09999999998,0.2546111,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3688,0.02,0.001,4.5740954,228704.77,254718.90000000002,0.2547189,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3769,0.02,0.001,4.5740954,228704.77,254860.80000000002,0.2548608,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3850,0.02,0.001,4.5740954,228704.77,254781.6,0.2547816,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.3931,0.02,0.001,4.5740954,228704.77,254504.40000000002,0.2545044,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4011,0.02,0.001,4.5740954,228704.77,254549.5,0.2545495,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4092,0.02,0.001,4.5740954,228704.77,254312.0,0.254312,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4173,0.02,0.001,4.5740954,228704.77,254360.4,0.2543604,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4253,0.02,0.001,4.5740954,228704.77,254048.0,0.254048,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4334,0.02,0.001,4.5740954,228704.77,254178.9,0.2541789,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4415,0.02,0.001,4.5740954,228704.77,254090.90000000002,0.2540909,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4496,0.02,0.001,4.5740954,228704.77,254101.9,0.2541019,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4577,0.02,0.001,4.5740954,228704.77,254476.90000000002,0.2544769,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4658,0.02,0.001,4.5740954,228704.77,254380.2,0.2543802,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4739,0.02,0.001,4.5740954,228704.77,254458.30000000005,0.2544583,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4820,0.02,0.001,4.5740954,228704.77,254392.30000000002,0.2543923,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4901,0.02,0.001,4.5740954,228704.77,254335.1,0.2543351,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.4981,0.02,0.001,4.5740954,228704.77,254506.60000000003,0.2545066,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5062,0.02,0.001,4.5740954,228704.77,254525.30000000002,0.2545253,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5142,0.02,0.001,4.5740954,228704.77,254442.90000000005,0.2544429,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5223,0.02,0.001,4.5740954,228704.77,254070.00000000003,0.25407,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5304,0.02,0.001,4.5740954,228704.77,253954.50000000003,0.2539545,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5385,0.02,0.001,4.5740954,228704.77,253954.50000000003,0.2539545,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5466,0.02,0.001,4.5740954,228704.77,254006.20000000004,0.2540062,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5546,0.02,0.001,4.5740954,228704.77,254269.10000000003,0.2542691,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5627,0.02,0.001,4.5740954,228704.77,254259.20000000004,0.2542592,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5708,0.02,0.001,4.5740954,228704.77,254251.50000000003,0.2542515,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5789,0.02,0.001,4.5740954,228704.77,254088.7,0.2540887,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5870,0.02,0.001,4.5740954,228704.77,253949.0,0.253949,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.5951,0.02,0.001,4.5740954,228704.77,254052.40000000002,0.2540524,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6031,0.02,0.001,4.5740954,228704.77,254198.7,0.2541987,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6112,0.02,0.001,4.5740954,228704.77,254325.19999999998,0.2543252,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6193,0.02,0.001,4.5740954,228704.77,254357.1,0.2543571,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6274,0.02,0.001,4.5740954,228704.77,254365.9,0.2543659,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6355,0.02,0.001,4.5740954,228704.77,254043.6,0.2540436,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6436,0.02,0.001,4.5740954,228704.77,254122.8,0.2541228,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6517,0.02,0.001,4.5740954,228704.77,253819.20000000004,0.2538192,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6597,0.02,0.001,4.5740954,228704.77,254199.8,0.2541998,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6679,0.02,0.001,4.5740954,228704.77,254121.7,0.2541217,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6759,0.02,0.001,4.5740954,228704.77,253782.9,0.2537829,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6840,0.02,0.001,4.5740954,228704.77,253868.7,0.2538687,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.6921,0.02,0.001,4.5740954,228704.77,254005.1,0.2540051,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7002,0.02,0.001,4.5740954,228704.77,254192.09999999998,0.2541921,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7082,0.02,0.001,4.5740954,228704.77,254279.0,0.254279,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7163,0.02,0.001,4.5740954,228704.77,254387.90000000002,0.2543879,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7244,0.02,0.001,4.5740954,228704.77,254233.90000000002,0.2542339,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7324,0.02,0.001,4.5740954,228704.77,254188.80000000002,0.2541888,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7406,0.02,0.001,4.5740954,228704.77,254164.60000000003,0.2541646,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7486,0.02,0.001,4.5740954,228704.77,254141.50000000003,0.2541415,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7567,0.02,0.001,4.5740954,228704.77,254176.69999999998,0.2541767,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7648,0.02,0.001,4.5740954,228704.77,254241.60000000003,0.2542416,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7729,0.02,0.001,4.5740954,228704.77,253955.6,0.2539556,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7811,0.02,0.001,4.5740954,228704.77,254118.40000000002,0.2541184,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7892,0.02,0.001,4.5740954,228704.77,254133.80000000005,0.2541338,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.7973,0.02,0.001,4.5740954,228704.77,254235.0,0.254235,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.8053,0.02,0.001,4.5740954,228704.77,253905.0,0.253905,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.8134,0.02,0.001,4.5740954,228704.77,254239.40000000002,0.2542394,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.8215,0.02,0.001,4.5740954,228704.77,254205.30000000005,0.2542053,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.8297,0.02,0.001,4.5740954,228704.77,254096.40000000002,0.2540964,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
1.8377,0.02,0.001,4.5740954,228704.77,254368.1,0.2543681,nan,nan,nan,nan,10.0,20.0,10 V,10.0,False
