Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.1297,-0.03,nan,-8.6190129,287300.43,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1368,-0.03,nan,-8.7062433,290208.11,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1439,-0.03,nan,-8.7945004,293150.01333333337,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1510,-0.03,nan,-8.8858048,296193.49333333335,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1582,-0.03,nan,-8.9814776,299382.58666666667,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1653,-0.03,nan,-9.0839001,302796.67,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1724,-0.03,nan,-9.1825392,306084.64,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1796,-0.03,nan,-9.2828578,309428.5933333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1867,-0.03,nan,-9.3918464,313061.5466666667,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1939,-0.03,nan,-9.5023068,316743.56,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2010,-0.03,nan,-9.6144201,320480.67,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2081,-0.03,nan,-9.7332721,324442.4033333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2153,-0.03,nan,-9.8515935,328386.45,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2224,-0.03,nan,-9.9725064,332416.88,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2295,-0.03,nan,-10.09356,336452.0,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2367,-0.03,nan,-10.21521,340507.0,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2438,-0.03,nan,-10.337826,344594.19999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2509,-0.03,nan,-10.461321,348710.7,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2580,-0.03,nan,-10.589182,352972.7333333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2652,-0.03,nan,-10.718206,357273.5333333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2723,-0.03,nan,-10.852689,361756.3,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2794,-0.03,nan,-10.985614,366187.1333333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2865,-0.03,nan,-11.114183,370472.76666666666,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2936,-0.03,nan,-11.241425,374714.1666666666,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3008,-0.03,nan,-11.375149,379171.63333333336,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3079,-0.03,nan,-11.514091,383803.0333333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3150,-0.03,nan,-11.658763,388625.43333333335,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3221,-0.03,nan,-11.799044,393301.4666666667,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3292,-0.03,nan,-11.939623,397987.4333333333,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3363,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3434,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3506,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3577,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3648,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3719,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3790,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3862,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3933,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4004,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4076,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4147,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4218,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4289,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4361,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4432,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4503,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4575,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4646,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4718,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4789,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4860,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4931,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5002,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5074,-0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5220,-0.03,0.001,nan,nan,518257.50000000006,0.5182575,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5450,-0.03,0.001,nan,nan,526836.3,0.5268363,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5678,-0.03,0.001,nan,nan,523217.8,0.5232178,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5905,-0.03,0.001,nan,nan,519433.20000000007,0.5194332,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6132,-0.03,0.001,nan,nan,515821.30000000005,0.5158213,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6361,-0.03,0.001,nan,nan,512291.9,0.5122919,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6589,-0.03,0.001,nan,nan,509535.70000000007,0.5095357,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6817,-0.03,0.001,nan,nan,507033.6,0.5070336,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7047,-0.03,0.001,nan,nan,504641.4,0.5046414,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7276,-0.03,0.001,nan,nan,502738.7,0.5027387,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7505,-0.03,0.001,nan,nan,500857.89999999997,0.5008579,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7734,-0.03,0.001,nan,nan,498784.70000000007,0.4987847,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7962,-0.03,0.001,nan,nan,497225.1,0.4972251,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8191,-0.03,0.001,nan,nan,495774.4,0.4957744,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8420,-0.03,0.001,nan,nan,494295.2,0.4942952,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8649,-0.03,0.001,nan,nan,492996.2,0.4929962,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8879,-0.03,0.001,nan,nan,491821.60000000003,0.4918216,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9108,-0.03,0.001,nan,nan,490612.9,0.4906129,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9337,-0.03,0.001,nan,nan,489546.0,0.489546,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9564,-0.03,0.001,nan,nan,488713.4,0.4887134,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9793,-0.03,0.001,nan,nan,487995.2,0.4879952,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0022,-0.03,0.001,nan,nan,487186.9,0.4871869,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0250,-0.03,0.001,nan,nan,486156.3,0.4861563,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0477,-0.03,0.001,nan,nan,485589.9,0.4855899,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0707,-0.03,0.001,nan,nan,484702.3,0.4847023,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0935,-0.03,0.001,nan,nan,484085.30000000005,0.4840853,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1165,-0.03,0.001,nan,nan,483549.70000000007,0.4835497,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1393,-0.03,0.001,nan,nan,482879.9,0.4828799,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1623,-0.03,0.001,nan,nan,482303.5,0.4823035,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1850,-0.03,0.001,nan,nan,481882.3,0.4818823,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2080,-0.03,0.001,nan,nan,481343.4,0.4813434,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2309,-0.03,0.001,nan,nan,480715.4,0.4807154,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2537,-0.03,0.001,nan,nan,480194.00000000006,0.480194,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2767,-0.03,0.001,nan,nan,479581.4,0.4795814,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2994,-0.03,0.001,nan,nan,479120.60000000003,0.4791206,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3223,-0.03,0.001,nan,nan,478892.9,0.4788929,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3450,-0.03,0.001,nan,nan,478383.70000000007,0.4783837,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3678,-0.03,0.001,nan,nan,477989.9,0.4779899,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3907,-0.03,0.001,nan,nan,477532.4,0.4775324,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4137,-0.03,0.001,nan,nan,477048.5,0.4770485,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4368,-0.03,0.001,nan,nan,476659.10000000003,0.4766591,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4596,-0.03,0.001,nan,nan,476296.2,0.4762962,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4825,-0.03,0.001,nan,nan,476039.9,0.4760399,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5054,-0.03,0.001,nan,nan,475605.50000000006,0.4756055,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5283,-0.03,0.001,nan,nan,475141.3,0.4751413,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5513,-0.03,0.001,nan,nan,474854.30000000005,0.4748543,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5741,-0.03,0.001,nan,nan,474639.80000000005,0.4746398,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5971,-0.03,0.001,nan,nan,474207.60000000003,0.4742076,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6200,-0.03,0.001,nan,nan,473777.50000000006,0.4737775,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6427,-0.03,0.001,nan,nan,473514.7,0.4735147,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6655,-0.03,0.001,nan,nan,473071.4,0.4730714,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6883,-0.03,0.001,nan,nan,472742.60000000003,0.4727426,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7112,-0.03,0.001,nan,nan,472422.50000000006,0.4724225,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7340,-0.03,0.001,nan,nan,471936.4,0.4719364,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7568,-0.03,0.001,nan,nan,471550.4,0.4715504,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7796,-0.03,0.001,nan,nan,471476.70000000007,0.4714767,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8024,-0.03,0.001,nan,nan,471132.4,0.4711324,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8251,-0.03,0.001,nan,nan,470714.5,0.4707145,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8480,-0.03,0.001,nan,nan,470435.10000000003,0.4704351,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8708,-0.03,0.001,nan,nan,470103.0,0.470103,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8937,-0.03,0.001,nan,nan,469716.9,0.4697169,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9165,-0.03,0.001,nan,nan,469454.0,0.469454,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9394,-0.03,0.001,nan,nan,469108.7,0.4691087,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9623,-0.03,0.001,nan,nan,468570.9,0.4685709,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9851,-0.03,0.001,nan,nan,468295.9,0.4682959,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0078,-0.03,0.001,nan,nan,467864.80000000005,0.4678648,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0307,-0.03,0.001,nan,nan,467582.10000000003,0.4675821,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0536,-0.03,0.001,nan,nan,467302.7,0.4673027,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0763,-0.03,0.001,nan,nan,466956.3,0.4669563,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0991,-0.03,0.001,nan,nan,466472.4,0.4664724,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1220,-0.03,0.001,nan,nan,466272.20000000007,0.4662722,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1448,-0.03,0.001,nan,nan,465946.60000000003,0.4659466,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1676,-0.03,0.001,nan,nan,465631.00000000006,0.465631,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1904,-0.03,0.001,nan,nan,465445.10000000003,0.4654451,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2133,-0.03,0.001,nan,nan,464882.00000000006,0.464882,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2361,-0.03,0.001,nan,nan,464567.4,0.4645674,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2589,-0.03,0.001,nan,nan,464248.50000000006,0.4642485,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2819,-0.03,0.001,nan,nan,464013.10000000003,0.4640131,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3048,-0.03,0.001,nan,nan,463632.60000000003,0.4636326,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3276,-0.03,0.001,nan,nan,463334.5,0.4633345,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3504,-0.03,0.001,nan,nan,462889.10000000003,0.4628891,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3734,-0.03,0.001,nan,nan,462594.30000000005,0.4625943,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3963,-0.03,0.001,nan,nan,462325.9,0.4623259,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4192,-0.03,0.001,nan,nan,462037.80000000005,0.4620378,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4422,-0.03,0.001,nan,nan,461768.30000000005,0.4617683,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4652,-0.03,0.001,nan,nan,461461.50000000006,0.4614615,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4882,-0.03,0.001,nan,nan,461073.2,0.4610732,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5111,-0.03,0.001,nan,nan,460877.5,0.4608775,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5341,-0.03,0.001,nan,nan,460460.60000000003,0.4604606,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5571,-0.03,0.001,nan,nan,460236.2,0.4602362,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5799,-0.03,0.001,nan,nan,459843.60000000003,0.4598436,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6030,-0.03,0.001,nan,nan,459537.8,0.4595378,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6258,-0.03,0.001,nan,nan,459323.4,0.4593234,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6487,-0.03,0.001,nan,nan,458851.50000000006,0.4588515,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6715,-0.03,0.001,nan,nan,458363.20000000007,0.4583632,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6943,-0.03,0.001,nan,nan,458209.2,0.4582092,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7171,-0.03,0.001,nan,nan,457977.2,0.4579772,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7400,-0.03,0.001,nan,nan,457742.9,0.4577429,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7627,-0.03,0.001,nan,nan,457312.9,0.4573129,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7857,-0.03,0.001,nan,nan,456905.9,0.4569059,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8086,-0.03,0.001,nan,nan,456572.7,0.4565727,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8316,-0.03,0.001,nan,nan,456312.0,0.456312,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8544,-0.03,0.001,nan,nan,456142.60000000003,0.4561426,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8773,-0.03,0.001,nan,nan,455690.60000000003,0.4556906,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9002,-0.03,0.001,nan,nan,455516.80000000005,0.4555168,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9231,-0.03,0.001,nan,nan,455241.8,0.4552418,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9461,-0.03,0.001,nan,nan,454968.0,0.454968,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9690,-0.03,0.001,nan,nan,454609.4,0.4546094,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9920,-0.03,0.001,nan,nan,454219.0,0.454219,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0149,-0.03,0.001,nan,nan,453961.60000000003,0.4539616,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0379,-0.03,0.001,nan,nan,453583.30000000005,0.4535833,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0606,-0.03,0.001,nan,nan,453278.6,0.4532786,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0835,-0.03,0.001,nan,nan,453135.60000000003,0.4531356,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1065,-0.03,0.001,nan,nan,452855.2,0.4528552,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1295,-0.03,0.001,nan,nan,452545.0,0.452545,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1525,-0.03,0.001,nan,nan,452243.70000000007,0.4522437,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1753,-0.03,0.001,nan,nan,451899.4,0.4518994,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1981,-0.03,0.001,nan,nan,451507.9,0.4515079,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2210,-0.03,0.001,nan,nan,451173.5,0.4511735,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2440,-0.03,0.001,nan,nan,450952.4,0.4509524,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2670,-0.03,0.001,nan,nan,450551.0,0.450551,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2898,-0.03,0.001,nan,nan,450497.1,0.4504971,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3127,-0.03,0.001,nan,nan,450272.70000000007,0.4502727,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3355,-0.03,0.001,nan,nan,450022.0,0.450022,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3585,-0.03,0.001,nan,nan,449624.9,0.4496249,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3814,-0.03,0.001,nan,nan,449309.30000000005,0.4493093,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4045,-0.03,0.001,nan,nan,448968.3,0.4489683,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4273,-0.03,0.001,nan,nan,448723.10000000003,0.4487231,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4501,-0.03,0.001,nan,nan,448233.60000000003,0.4482336,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4730,-0.03,0.001,nan,nan,448180.8,0.4481808,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4959,-0.03,0.001,nan,nan,447826.70000000007,0.4478267,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.5187,-0.03,0.001,nan,nan,447490.10000000003,0.4474901,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
