Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.1729,-0.02,nan,-4.8784107,243920.53499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1800,-0.02,nan,-4.8904551,244522.75499999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1871,-0.02,nan,-4.9012281,245061.40499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.1942,-0.02,nan,-4.9126852,245634.26,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2014,-0.02,nan,-4.9240761,246203.80499999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2086,-0.02,nan,-4.934837,246741.84999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2157,-0.02,nan,-4.9458563,247292.81499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2229,-0.02,nan,-4.9561795,247808.97499999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2301,-0.02,nan,-4.9663762,248318.80999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2372,-0.02,nan,-4.9765453,248827.26499999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2444,-0.02,nan,-4.9866232,249331.16,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2515,-0.02,nan,-4.9970805,249854.025,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2587,-0.02,nan,-5.0061774,250308.87,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2658,-0.02,nan,-5.0161563,250807.81499999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2729,-0.02,nan,-5.0256633,251283.16499999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2801,-0.02,nan,-5.0348391,251741.955,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2872,-0.02,nan,-5.0430693,252153.46499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2943,-0.02,nan,-5.0518735,252593.675,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3014,-0.02,nan,-5.0606877,253034.38499999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3085,-0.02,nan,-5.0703114,253515.56999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3157,-0.02,nan,-5.0792718,253963.58999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3228,-0.02,nan,-5.0878726,254393.62999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3299,-0.02,nan,-5.0962842,254814.21,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3371,-0.02,nan,-5.1045913,255229.56499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3442,-0.02,nan,-5.1115842,255579.21,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3513,-0.02,nan,-5.1202861,256014.305,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3584,-0.02,nan,-5.1282358,256411.78999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3656,-0.02,nan,-5.135829,256791.44999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3727,-0.02,nan,-5.1439656,257198.27999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3799,-0.02,nan,-5.1515919,257579.59499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3870,-0.02,nan,-5.1593096,257965.47999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3941,-0.02,nan,-5.1661517,258307.585,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4013,-0.02,nan,-5.1740728,258703.63999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4084,-0.02,nan,-5.1810348,259051.73999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4155,-0.02,nan,-5.1883664,259418.31999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4227,-0.02,nan,-5.1955616,259778.07999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4298,-0.02,nan,-5.2017515,260087.57499999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4370,-0.02,nan,-5.2093393,260466.96499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4441,-0.02,nan,-5.2149947,260749.735,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4512,-0.02,nan,-5.2219282,261096.40999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4584,-0.02,nan,-5.2287263,261436.31499999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4656,-0.02,nan,-5.2359435,261797.175,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4727,-0.02,nan,-5.2427942,262139.70999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4799,-0.02,nan,-5.2495209,262476.045,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4870,-0.02,nan,-5.2565566,262827.82999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4942,-0.02,nan,-5.2632898,263164.49,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5013,-0.02,nan,-5.2704498,263522.49,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5084,-0.02,nan,-5.277292,263864.6,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5231,-0.02,-0.001,-5.277292,263864.6,286226.4,-0.2862264,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5459,-0.02,-0.001,-5.277292,263864.6,280087.0,-0.280087,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5689,-0.02,-0.001,-5.277292,263864.6,278639.7,-0.2786397,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5918,-0.02,-0.001,-5.277292,263864.6,277894.0,-0.277894,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6147,-0.02,-0.001,-5.277292,263864.6,277275.80000000005,-0.2772758,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6375,-0.02,-0.001,-5.277292,263864.6,276714.9,-0.2767149,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6603,-0.02,-0.001,-5.277292,263864.6,276255.2,-0.2762552,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6832,-0.02,-0.001,-5.277292,263864.6,275721.80000000005,-0.2757218,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7061,-0.02,-0.001,-5.277292,263864.6,275353.30000000005,-0.2753533,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7289,-0.02,-0.001,-5.277292,263864.6,274889.2,-0.2748892,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7518,-0.02,-0.001,-5.277292,263864.6,274555.9,-0.2745559,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7747,-0.02,-0.001,-5.277292,263864.6,274173.2,-0.2741732,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7975,-0.02,-0.001,-5.277292,263864.6,273805.8,-0.2738058,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8202,-0.02,-0.001,-5.277292,263864.6,273495.7,-0.2734957,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8431,-0.02,-0.001,-5.277292,263864.6,273246.0,-0.273246,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8660,-0.02,-0.001,-5.277292,263864.6,272959.0,-0.272959,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8887,-0.02,-0.001,-5.277292,263864.6,272690.60000000003,-0.2726906,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9116,-0.02,-0.001,-5.277292,263864.6,272370.5,-0.2723705,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9344,-0.02,-0.001,-5.277292,263864.6,272057.10000000003,-0.2720571,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9573,-0.02,-0.001,-5.277292,263864.6,271831.60000000003,-0.2718316,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9802,-0.02,-0.001,-5.277292,263864.6,271602.8,-0.2716028,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0030,-0.02,-0.001,-5.277292,263864.6,271464.3,-0.2714643,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0258,-0.02,-0.001,-5.277292,263864.6,271087.00000000006,-0.271087,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0486,-0.02,-0.001,-5.277292,263864.6,270824.2,-0.2708242,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0714,-0.02,-0.001,-5.277292,263864.6,270619.60000000003,-0.2706196,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0942,-0.02,-0.001,-5.277292,263864.6,270415.0,-0.270415,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1171,-0.02,-0.001,-5.277292,263864.6,269970.7,-0.2699707,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1400,-0.02,-0.001,-5.277292,263864.6,269991.60000000003,-0.2699916,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1629,-0.02,-0.001,-5.277292,263864.6,269867.3,-0.2698673,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1858,-0.02,-0.001,-5.277292,263864.6,269592.30000000005,-0.2695923,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2086,-0.02,-0.001,-5.277292,263864.6,269496.6,-0.2694966,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2315,-0.02,-0.001,-5.277292,263864.6,269226.10000000003,-0.2692261,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2544,-0.02,-0.001,-5.277292,263864.6,268990.7,-0.2689907,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2772,-0.02,-0.001,-5.277292,263864.6,268922.5,-0.2689225,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3001,-0.02,-0.001,-5.277292,263864.6,268785.0,-0.268785,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3229,-0.02,-0.001,-5.277292,263864.6,268583.8,-0.2685838,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3456,-0.02,-0.001,-5.277292,263864.6,268451.80000000005,-0.2684518,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3683,-0.02,-0.001,-5.277292,263864.6,268853.2,-0.2688532,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3913,-0.02,-0.001,-5.277292,263864.6,268855.4,-0.2688554,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4141,-0.02,-0.001,-5.277292,263864.6,268661.9,-0.2686619,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4369,-0.02,-0.001,-5.277292,263864.6,268638.80000000005,-0.2686388,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4598,-0.02,-0.001,-5.277292,263864.6,268472.7,-0.2684727,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4827,-0.02,-0.001,-5.277292,263864.6,268286.8,-0.2682868,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5054,-0.02,-0.001,-5.277292,263864.6,268153.7,-0.2681537,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5282,-0.02,-0.001,-5.277292,263864.6,267986.5,-0.2679865,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5509,-0.02,-0.001,-5.277292,263864.6,267883.2,-0.2678832,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5737,-0.02,-0.001,-5.277292,263864.6,267797.4,-0.2677974,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5966,-0.02,-0.001,-5.277292,263864.6,267625.80000000005,-0.2676258,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6193,-0.02,-0.001,-5.277292,263864.6,267548.8,-0.2675488,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6422,-0.02,-0.001,-5.277292,263864.6,267368.4,-0.2673684,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6649,-0.02,-0.001,-5.277292,263864.6,267272.8,-0.2672728,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6878,-0.02,-0.001,-5.277292,263864.6,267177.10000000003,-0.2671771,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7106,-0.02,-0.001,-5.277292,263864.6,267055.0,-0.267055,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7334,-0.02,-0.001,-5.277292,263864.6,266930.7,-0.2669307,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7563,-0.02,-0.001,-5.277292,263864.6,266732.7,-0.2667327,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7792,-0.02,-0.001,-5.277292,263864.6,266591.9,-0.2665919,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8019,-0.02,-0.001,-5.277292,263864.6,266482.0,-0.266482,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8248,-0.02,-0.001,-5.277292,263864.6,266388.5,-0.2663885,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8477,-0.02,-0.001,-5.277292,263864.6,266285.10000000003,-0.2662851,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8705,-0.02,-0.001,-5.277292,263864.6,266194.9,-0.2661949,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8932,-0.02,-0.001,-5.277292,263864.6,266083.8,-0.2660838,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9161,-0.02,-0.001,-5.277292,263864.6,265949.60000000003,-0.2659496,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9389,-0.02,-0.001,-5.277292,263864.6,265839.7,-0.2658397,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9618,-0.02,-0.001,-5.277292,263864.6,265836.39999999997,-0.2658364,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9846,-0.02,-0.001,-5.277292,263864.6,265780.30000000005,-0.2657803,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0074,-0.02,-0.001,-5.277292,263864.6,265594.4,-0.2655944,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0303,-0.02,-0.001,-5.277292,263864.6,265521.8,-0.2655218,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0532,-0.02,-0.001,-5.277292,263864.6,265426.10000000003,-0.2654261,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0761,-0.02,-0.001,-5.277292,263864.6,265414.0,-0.265414,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0990,-0.02,-0.001,-5.277292,263864.6,265311.7,-0.2653117,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1218,-0.02,-0.001,-5.277292,263864.6,265276.50000000006,-0.2652765,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1446,-0.02,-0.001,-5.277292,263864.6,265183.0,-0.265183,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1674,-0.02,-0.001,-5.277292,263864.6,265117.10000000003,-0.2651171,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1902,-0.02,-0.001,-5.277292,263864.6,265084.1,-0.2650841,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2130,-0.02,-0.001,-5.277292,263864.6,264998.30000000005,-0.2649983,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2359,-0.02,-0.001,-5.277292,263864.6,264905.9,-0.2649059,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2588,-0.02,-0.001,-5.277292,263864.6,264809.10000000003,-0.2648091,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2816,-0.02,-0.001,-5.277292,263864.6,264768.4,-0.2647684,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3044,-0.02,-0.001,-5.277292,263864.6,264671.60000000003,-0.2646716,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3274,-0.02,-0.001,-5.277292,263864.6,264592.4,-0.2645924,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3501,-0.02,-0.001,-5.277292,263864.6,264626.5,-0.2646265,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3730,-0.02,-0.001,-5.277292,263864.6,264545.1,-0.2645451,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3960,-0.02,-0.001,-5.277292,263864.6,264494.50000000006,-0.2644945,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4187,-0.02,-0.001,-5.277292,263864.6,264428.5,-0.2644285,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4415,-0.02,-0.001,-5.277292,263864.6,264336.2,-0.2643362,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4643,-0.02,-0.001,-5.277292,263864.6,264262.5,-0.2642625,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4872,-0.02,-0.001,-5.277292,263864.6,264221.80000000005,-0.2642218,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5100,-0.02,-0.001,-5.277292,263864.6,264151.39999999997,-0.2641514,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5330,-0.02,-0.001,-5.277292,263864.6,263996.30000000005,-0.2639963,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5557,-0.02,-0.001,-5.277292,263864.6,264050.2,-0.2640502,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5787,-0.02,-0.001,-5.277292,263864.6,263943.5,-0.2639435,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6015,-0.02,-0.001,-5.277292,263864.6,263828.0,-0.263828,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6243,-0.02,-0.001,-5.277292,263864.6,263754.3,-0.2637543,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6472,-0.02,-0.001,-5.277292,263864.6,263626.8,-0.2636268,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6699,-0.02,-0.001,-5.277292,263864.6,263644.4,-0.2636444,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6928,-0.02,-0.001,-5.277292,263864.6,263652.10000000003,-0.2636521,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7157,-0.02,-0.001,-5.277292,263864.6,263564.10000000003,-0.2635641,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7384,-0.02,-0.001,-5.277292,263864.6,263542.10000000003,-0.2635421,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7612,-0.02,-0.001,-5.277292,263864.6,263498.10000000003,-0.2634981,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7840,-0.02,-0.001,-5.277292,263864.6,263445.3,-0.2634453,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8068,-0.02,-0.001,-5.277292,263864.6,263306.7,-0.2633067,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8296,-0.02,-0.001,-5.277292,263864.6,263295.7,-0.2632957,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8525,-0.02,-0.001,-5.277292,263864.6,263285.80000000005,-0.2632858,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8752,-0.02,-0.001,-5.277292,263864.6,263181.30000000005,-0.2631813,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8980,-0.02,-0.001,-5.277292,263864.6,263189.0,-0.263189,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9207,-0.02,-0.001,-5.277292,263864.6,263137.30000000005,-0.2631373,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9435,-0.02,-0.001,-5.277292,263864.6,263162.60000000003,-0.2631626,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9663,-0.02,-0.001,-5.277292,263864.6,263057.0,-0.263057,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9892,-0.02,-0.001,-5.277292,263864.6,263035.00000000006,-0.263035,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0119,-0.02,-0.001,-5.277292,263864.6,263093.3,-0.2630933,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0347,-0.02,-0.001,-5.277292,263864.6,263046.0,-0.263046,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0576,-0.02,-0.001,-5.277292,263864.6,262971.30000000005,-0.2629713,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0804,-0.02,-0.001,-5.277292,263864.6,262955.9,-0.2629559,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1032,-0.02,-0.001,-5.277292,263864.6,262915.2,-0.2629152,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1259,-0.02,-0.001,-5.277292,263864.6,262878.9,-0.2628789,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1488,-0.02,-0.001,-5.277292,263864.6,262848.1,-0.2628481,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1715,-0.02,-0.001,-5.277292,263864.6,262755.7,-0.2627557,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1945,-0.02,-0.001,-5.277292,263864.6,262755.7,-0.2627557,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2172,-0.02,-0.001,-5.277292,263864.6,262715.0,-0.262715,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2401,-0.02,-0.001,-5.277292,263864.6,262656.7,-0.2626567,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2632,-0.02,-0.001,-5.277292,263864.6,262650.10000000003,-0.2626501,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2861,-0.02,-0.001,-5.277292,263864.6,262687.50000000006,-0.2626875,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3089,-0.02,-0.001,-5.277292,263864.6,262613.80000000005,-0.2626138,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3318,-0.02,-0.001,-5.277292,263864.6,262510.39999999997,-0.2625104,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3545,-0.02,-0.001,-5.277292,263864.6,262519.2,-0.2625192,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3772,-0.02,-0.001,-5.277292,263864.6,262622.6,-0.2626226,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3999,-0.02,-0.001,-5.277292,263864.6,262507.1,-0.2625071,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4227,-0.02,-0.001,-5.277292,263864.6,262409.2,-0.2624092,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4455,-0.02,-0.001,-5.277292,263864.6,262446.6,-0.2624466,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4684,-0.02,-0.001,-5.277292,263864.6,262383.9,-0.2623839,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4911,-0.02,-0.001,-5.277292,263864.6,262325.6,-0.2623256,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.5139,-0.02,-0.001,-5.277292,263864.6,262534.60000000003,-0.2625346,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
