Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.1698,0.02,0.001,4.6093069,230465.34499999997,275632.5,0.2756325,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.1927,0.02,0.001,4.6093069,230465.34499999997,274345.7,0.2743457,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.2155,0.02,0.001,4.6093069,230465.34499999997,274343.50000000006,0.2743435,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.2384,0.02,0.001,4.6093069,230465.34499999997,273660.5,0.2736605,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.2613,0.02,0.001,4.6093069,230465.34499999997,272940.10000000003,0.2729401,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.2843,0.02,0.001,4.6093069,230465.34499999997,272763.0,0.272763,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.3072,0.02,0.001,4.6093069,230465.34499999997,272447.3,0.2724473,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.3299,0.02,0.001,4.6093069,230465.34499999997,272896.1,0.2728961,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.3528,0.02,0.001,4.6093069,230465.34499999997,272588.10000000003,0.2725881,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.3756,0.02,0.001,4.6093069,230465.34499999997,272245.0,0.272245,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.3984,0.02,0.001,4.6093069,230465.34499999997,272065.7,0.2720657,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.4214,0.02,0.001,4.6093069,230465.34499999997,271849.0,0.271849,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.4442,0.02,0.001,4.6093069,230465.34499999997,271733.5,0.2717335,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.4671,0.02,0.001,4.6093069,230465.34499999997,271768.7,0.2717687,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.4900,0.02,0.001,4.6093069,230465.34499999997,271552.0,0.271552,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.5128,0.02,0.001,4.6093069,230465.34499999997,271357.4,0.2713574,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.5356,0.02,0.001,4.6093069,230465.34499999997,270583.10000000003,0.2705831,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.5585,0.02,0.001,4.6093069,230465.34499999997,270595.2,0.2705952,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.5813,0.02,0.001,4.6093069,230465.34499999997,270679.89999999997,0.2706799,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.6043,0.02,0.001,4.6093069,230465.34499999997,270472.0,0.270472,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.6271,0.02,0.001,4.6093069,230465.34499999997,270551.2,0.2705512,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.6500,0.02,0.001,4.6093069,230465.34499999997,270830.6,0.2708306,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.6729,0.02,0.001,4.6093069,230465.34499999997,270519.30000000005,0.2705193,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.6956,0.02,0.001,4.6093069,230465.34499999997,270377.4,0.2703774,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.7186,0.02,0.001,4.6093069,230465.34499999997,270472.0,0.270472,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.7414,0.02,0.001,4.6093069,230465.34499999997,270447.80000000005,0.2704478,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.7644,0.02,0.001,4.6093069,230465.34499999997,270585.3,0.2705853,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.7872,0.02,0.001,4.6093069,230465.34499999997,270467.6,0.2704676,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8100,0.02,0.001,4.6093069,230465.34499999997,270532.5,0.2705325,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8327,0.02,0.001,4.6093069,230465.34499999997,270277.3,0.2702773,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8554,0.02,0.001,4.6093069,230465.34499999997,270289.4,0.2702894,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8782,0.02,0.001,4.6093069,230465.34499999997,269649.3,0.2696493,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9010,0.02,0.001,4.6093069,230465.34499999997,269718.6,0.2697186,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9239,0.02,0.001,4.6093069,230465.34499999997,270027.7,0.2700277,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9467,0.02,0.001,4.6093069,230465.34499999997,269849.50000000006,0.2698495,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9695,0.02,0.001,4.6093069,230465.34499999997,269816.5,0.2698165,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9923,0.02,0.001,4.6093069,230465.34499999997,269595.4,0.2695954,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0153,0.02,0.001,4.6093069,230465.34499999997,269729.60000000003,0.2697296,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0383,0.02,0.001,4.6093069,230465.34499999997,269273.2,0.2692732,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0613,0.02,0.001,4.6093069,230465.34499999997,269373.3,0.2693733,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0841,0.02,0.001,4.6093069,230465.34499999997,269710.89999999997,0.2697109,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1070,0.02,0.001,4.6093069,230465.34499999997,269360.1,0.2693601,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1299,0.02,0.001,4.6093069,230465.34499999997,269553.60000000003,0.2695536,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1528,0.02,0.001,4.6093069,230465.34499999997,269180.8,0.2691808,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1756,0.02,0.001,4.6093069,230465.34499999997,269170.9,0.2691709,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1984,0.02,0.001,4.6093069,230465.34499999997,268880.50000000006,0.2688805,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2214,0.02,0.001,4.6093069,230465.34499999997,268992.7,0.2689927,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2442,0.02,0.001,4.6093069,230465.34499999997,268599.0,0.268599,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2671,0.02,0.001,4.6093069,230465.34499999997,268956.4,0.2689564,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2900,0.02,0.001,4.6093069,230465.34499999997,269044.4,0.2690444,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3129,0.02,0.001,4.6093069,230465.34499999997,268771.60000000003,0.2687716,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3357,0.02,0.001,4.6093069,230465.34499999997,268878.30000000005,0.2688783,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3586,0.02,0.001,4.6093069,230465.34499999997,269194.0,0.269194,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3815,0.02,0.001,4.6093069,230465.34499999997,269132.4,0.2691324,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4044,0.02,0.001,4.6093069,230465.34499999997,268845.30000000005,0.2688453,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4274,0.02,0.001,4.6093069,230465.34499999997,268751.8,0.2687518,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4502,0.02,0.001,4.6093069,230465.34499999997,268761.7,0.2687617,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4730,0.02,0.001,4.6093069,230465.34499999997,268776.0,0.268776,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4960,0.02,0.001,4.6093069,230465.34499999997,268494.50000000006,0.2684945,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5188,0.02,0.001,4.6093069,230465.34499999997,268722.10000000003,0.2687221,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5415,0.02,0.001,4.6093069,230465.34499999997,268613.3,0.2686133,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5643,0.02,0.001,4.6093069,230465.34499999997,268619.9,0.2686199,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5871,0.02,0.001,4.6093069,230465.34499999997,268590.2,0.2685902,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6099,0.02,0.001,4.6093069,230465.34499999997,268601.2,0.2686012,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6327,0.02,0.001,4.6093069,230465.34499999997,268770.50000000006,0.2687705,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6555,0.02,0.001,4.6093069,230465.34499999997,268630.9,0.2686309,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6784,0.02,0.001,4.6093069,230465.34499999997,268515.4,0.2685154,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7012,0.02,0.001,4.6093069,230465.34499999997,268358.1,0.2683581,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7240,0.02,0.001,4.6093069,230465.34499999997,268925.6,0.2689256,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7470,0.02,0.001,4.6093069,230465.34499999997,268583.6,0.2685836,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7699,0.02,0.001,4.6093069,230465.34499999997,268507.7,0.2685077,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7927,0.02,0.001,4.6093069,230465.34499999997,268506.6,0.2685066,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8156,0.02,0.001,4.6093069,230465.34499999997,268495.60000000003,0.2684956,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8385,0.02,0.001,4.6093069,230465.34499999997,268419.7,0.2684197,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8614,0.02,0.001,4.6093069,230465.34499999997,268495.60000000003,0.2684956,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8842,0.02,0.001,4.6093069,230465.34499999997,268487.9,0.2684879,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9071,0.02,0.001,4.6093069,230465.34499999997,268796.9,0.2687969,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9300,0.02,0.001,4.6093069,230465.34499999997,268533.00000000006,0.268533,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9530,0.02,0.001,4.6093069,230465.34499999997,268836.5,0.2688365,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9758,0.02,0.001,4.6093069,230465.34499999997,268654.0,0.268654,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9987,0.02,0.001,4.6093069,230465.34499999997,268960.8,0.2689608,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0216,0.02,0.001,4.6093069,230465.34499999997,268957.5,0.2689575,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0443,0.02,0.001,4.6093069,230465.34499999997,268996.0,0.268996,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0671,0.02,0.001,4.6093069,230465.34499999997,268692.5,0.2686925,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0900,0.02,0.001,4.6093069,230465.34499999997,268517.60000000003,0.2685176,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1128,0.02,0.001,4.6093069,230465.34499999997,268430.7,0.2684307,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1356,0.02,0.001,4.6093069,230465.34499999997,268684.8,0.2686848,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1585,0.02,0.001,4.6093069,230465.34499999997,268569.30000000005,0.2685693,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1812,0.02,0.001,4.6093069,230465.34499999997,268522.0,0.268522,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2040,0.02,0.001,4.6093069,230465.34499999997,268421.9,0.2684219,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2270,0.02,0.001,4.6093069,230465.34499999997,268269.0,0.268269,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2499,0.02,0.001,4.6093069,230465.34499999997,268468.1,0.2684681,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2726,0.02,0.001,4.6093069,230465.34499999997,268694.7,0.2686947,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2955,0.02,0.001,4.6093069,230465.34499999997,268638.60000000003,0.2686386,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3185,0.02,0.001,4.6093069,230465.34499999997,268802.4,0.2688024,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3414,0.02,0.001,4.6093069,230465.34499999997,268617.7,0.2686177,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3644,0.02,0.001,4.6093069,230465.34499999997,268826.60000000003,0.2688266,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3874,0.02,0.001,4.6093069,230465.34499999997,268980.60000000003,0.2689806,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4104,0.02,0.001,4.6093069,230465.34499999997,268413.10000000003,0.2684131,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4332,0.02,0.001,4.6093069,230465.34499999997,268608.9,0.2686089,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4562,0.02,0.001,4.6093069,230465.34499999997,268526.4,0.2685264,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4790,0.02,0.001,4.6093069,230465.34499999997,268527.5,0.2685275,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5019,0.02,0.001,4.6093069,230465.34499999997,268128.2,0.2681282,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5248,0.02,0.001,4.6093069,230465.34499999997,268275.60000000003,0.2682756,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5478,0.02,0.001,4.6093069,230465.34499999997,268031.39999999997,0.2680314,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5706,0.02,0.001,4.6093069,230465.34499999997,268320.7,0.2683207,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5934,0.02,0.001,4.6093069,230465.34499999997,268099.6,0.2680996,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6162,0.02,0.001,4.6093069,230465.34499999997,268091.9,0.2680919,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6390,0.02,0.001,4.6093069,230465.34499999997,267796.1,0.2677961,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6617,0.02,0.001,4.6093069,230465.34499999997,268274.50000000006,0.2682745,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6845,0.02,0.001,4.6093069,230465.34499999997,268245.89999999997,0.2682459,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7073,0.02,0.001,4.6093069,230465.34499999997,268152.4,0.2681524,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7302,0.02,0.001,4.6093069,230465.34499999997,268437.3,0.2684373,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7531,0.02,0.001,4.6093069,230465.34499999997,268733.10000000003,0.2687331,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7759,0.02,0.001,4.6093069,230465.34499999997,268661.7,0.2686617,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7988,0.02,0.001,4.6093069,230465.34499999997,268496.7,0.2684967,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8217,0.02,0.001,4.6093069,230465.34499999997,268614.39999999997,0.2686144,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8445,0.02,0.001,4.6093069,230465.34499999997,268496.7,0.2684967,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8674,0.02,0.001,4.6093069,230465.34499999997,268362.5,0.2683625,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8903,0.02,0.001,4.6093069,230465.34499999997,268756.2,0.2687562,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9132,0.02,0.001,4.6093069,230465.34499999997,268616.6,0.2686166,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9362,0.02,0.001,4.6093069,230465.34499999997,268390.00000000006,0.26839,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9591,0.02,0.001,4.6093069,230465.34499999997,268667.2,0.2686672,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9820,0.02,0.001,4.6093069,230465.34499999997,268624.3,0.2686243,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
3.0048,0.02,0.001,4.6093069,230465.34499999997,268586.9,0.2685869,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
