Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.7645,0.01,0.001,2.4230455,242304.55,266027.5,0.2660275,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.7873,0.01,0.001,2.4230455,242304.55,265921.9,0.2659219,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8101,0.01,0.001,2.4230455,242304.55,265932.9,0.2659329,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8329,0.01,0.001,2.4230455,242304.55,265594.2,0.2655942,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8558,0.01,0.001,2.4230455,242304.55,265091.6,0.2650916,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.8787,0.01,0.001,2.4230455,242304.55,265138.80000000005,0.2651388,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9014,0.01,0.001,2.4230455,242304.55,265457.80000000005,0.2654578,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9243,0.01,0.001,2.4230455,242304.55,265396.2,0.2653962,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9472,0.01,0.001,2.4230455,242304.55,265487.5,0.2654875,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9700,0.01,0.001,2.4230455,242304.55,265808.7,0.2658087,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
0.9929,0.01,0.001,2.4230455,242304.55,265467.7,0.2654677,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0158,0.01,0.001,2.4230455,242304.55,265943.9,0.2659439,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0386,0.01,0.001,2.4230455,242304.55,266220.0,0.26622,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0613,0.01,0.001,2.4230455,242304.55,265877.9,0.2658779,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.0842,0.01,0.001,2.4230455,242304.55,265762.5,0.2657625,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1070,0.01,0.001,2.4230455,242304.55,265941.7,0.2659417,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1298,0.01,0.001,2.4230455,242304.55,266058.30000000005,0.2660583,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1527,0.01,0.001,2.4230455,242304.55,266040.7,0.2660407,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1756,0.01,0.001,2.4230455,242304.55,265884.50000000006,0.2658845,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.1983,0.01,0.001,2.4230455,242304.55,266012.1,0.2660121,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2212,0.01,0.001,2.4230455,242304.55,265981.3,0.2659813,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2440,0.01,0.001,2.4230455,242304.55,265938.4,0.2659384,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2670,0.01,0.001,2.4230455,242304.55,265945.0,0.265945,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.2900,0.01,0.001,2.4230455,242304.55,265935.1,0.2659351,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3129,0.01,0.001,2.4230455,242304.55,266044.0,0.266044,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3360,0.01,0.001,2.4230455,242304.55,266105.60000000003,0.2661056,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3588,0.01,0.001,2.4230455,242304.55,266013.2,0.2660132,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.3816,0.01,0.001,2.4230455,242304.55,265954.9,0.2659549,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4043,0.01,0.001,2.4230455,242304.55,265838.39999999997,0.2658384,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4271,0.01,0.001,2.4230455,242304.55,265551.3,0.2655513,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4500,0.01,0.001,2.4230455,242304.55,265973.6,0.2659736,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4727,0.01,0.001,2.4230455,242304.55,266136.4,0.2661364,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.4955,0.01,0.001,2.4230455,242304.55,265983.5,0.2659835,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5183,0.01,0.001,2.4230455,242304.55,266123.2,0.2661232,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5411,0.01,0.001,2.4230455,242304.55,266421.30000000005,0.2664213,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5640,0.01,0.001,2.4230455,242304.55,266303.6,0.2663036,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.5868,0.01,0.001,2.4230455,242304.55,266361.9,0.2663619,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6095,0.01,0.001,2.4230455,242304.55,266233.2,0.2662332,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6323,0.01,0.001,2.4230455,242304.55,266150.7,0.2661507,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6552,0.01,0.001,2.4230455,242304.55,266192.5,0.2661925,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.6779,0.01,0.001,2.4230455,242304.55,266311.3,0.2663113,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7008,0.01,0.001,2.4230455,242304.55,266350.9,0.2663509,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7235,0.01,0.001,2.4230455,242304.55,265960.4,0.2659604,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7463,0.01,0.001,2.4230455,242304.55,265660.2,0.2656602,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7692,0.01,0.001,2.4230455,242304.55,265615.1,0.2656151,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.7920,0.01,0.001,2.4230455,242304.55,265892.2,0.2658922,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8147,0.01,0.001,2.4230455,242304.55,266012.1,0.2660121,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8375,0.01,0.001,2.4230455,242304.55,266185.89999999997,0.2661859,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8604,0.01,0.001,2.4230455,242304.55,266282.7,0.2662827,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.8832,0.01,0.001,2.4230455,242304.55,266234.3,0.2662343,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9061,0.01,0.001,2.4230455,242304.55,266194.7,0.2661947,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9290,0.01,0.001,2.4230455,242304.55,266424.60000000003,0.2664246,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9519,0.01,0.001,2.4230455,242304.55,266445.5,0.2664455,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9748,0.01,0.001,2.4230455,242304.55,266438.89999999997,0.2664389,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
1.9976,0.01,0.001,2.4230455,242304.55,266291.5,0.2662915,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0205,0.01,0.001,2.4230455,242304.55,266030.80000000005,0.2660308,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0434,0.01,0.001,2.4230455,242304.55,265617.3,0.2656173,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0663,0.01,0.001,2.4230455,242304.55,265596.4,0.2655964,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.0891,0.01,0.001,2.4230455,242304.55,265956.00000000006,0.265956,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1120,0.01,0.001,2.4230455,242304.55,266162.8,0.2661628,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1350,0.01,0.001,2.4230455,242304.55,265958.2,0.2659582,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1578,0.01,0.001,2.4230455,242304.55,265893.3,0.2658933,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.1806,0.01,0.001,2.4230455,242304.55,265831.80000000005,0.2658318,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2035,0.01,0.001,2.4230455,242304.55,265965.89999999997,0.2659659,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2264,0.01,0.001,2.4230455,242304.55,265881.2,0.2658812,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2492,0.01,0.001,2.4230455,242304.55,265694.3,0.2656943,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2720,0.01,0.001,2.4230455,242304.55,265744.9,0.2657449,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.2949,0.01,0.001,2.4230455,242304.55,265755.9,0.2657559,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3177,0.01,0.001,2.4230455,242304.55,265744.9,0.2657449,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3405,0.01,0.001,2.4230455,242304.55,265898.8,0.2658988,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3635,0.01,0.001,2.4230455,242304.55,265870.2,0.2658702,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.3862,0.01,0.001,2.4230455,242304.55,265941.7,0.2659417,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4092,0.01,0.001,2.4230455,242304.55,265777.9,0.2657779,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4321,0.01,0.001,2.4230455,242304.55,265812.0,0.265812,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4550,0.01,0.001,2.4230455,242304.55,265749.30000000005,0.2657493,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.4777,0.01,0.001,2.4230455,242304.55,265960.4,0.2659604,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5005,0.01,0.001,2.4230455,242304.55,266162.8,0.2661628,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5233,0.01,0.001,2.4230455,242304.55,266119.9,0.2661199,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5462,0.01,0.001,2.4230455,242304.55,265953.80000000005,0.2659538,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5692,0.01,0.001,2.4230455,242304.55,266179.30000000005,0.2661793,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.5920,0.01,0.001,2.4230455,242304.55,266073.7,0.2660737,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6148,0.01,0.001,2.4230455,242304.55,265642.60000000003,0.2656426,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6377,0.01,0.001,2.4230455,242304.55,265515.0,0.265515,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6607,0.01,0.001,2.4230455,242304.55,265947.2,0.2659472,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.6836,0.01,0.001,2.4230455,242304.55,265816.4,0.2658164,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7064,0.01,0.001,2.4230455,242304.55,264848.5,0.2648485,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7293,0.01,0.001,2.4230455,242304.55,265780.10000000003,0.2657801,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7521,0.01,0.001,2.4230455,242304.55,265825.2,0.2658252,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7751,0.01,0.001,2.4230455,242304.55,266038.5,0.2660385,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.7980,0.01,0.001,2.4230455,242304.55,265784.5,0.2657845,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8209,0.01,0.001,2.4230455,242304.55,265931.8,0.2659318,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8437,0.01,0.001,2.4230455,242304.55,265708.60000000003,0.2657086,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8665,0.01,0.001,2.4230455,242304.55,265781.2,0.2657812,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.8893,0.01,0.001,2.4230455,242304.55,265740.5,0.2657405,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9121,0.01,0.001,2.4230455,242304.55,265792.2,0.2657922,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9348,0.01,0.001,2.4230455,242304.55,265724.0,0.265724,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9577,0.01,0.001,2.4230455,242304.55,265750.4,0.2657504,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
2.9806,0.01,0.001,2.4230455,242304.55,265979.10000000003,0.2659791,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
3.0033,0.01,0.001,2.4230455,242304.55,266011.0,0.266011,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
3.0262,0.01,0.001,2.4230455,242304.55,265942.8,0.2659428,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
3.0490,0.01,0.001,2.4230455,242304.55,266149.6,0.2661496,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
3.0719,0.01,0.001,2.4230455,242304.55,265934.0,0.265934,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
3.0948,0.01,0.001,2.4230455,242304.55,266023.10000000003,0.2660231,nan,nan,nan,nan,5.0,20.0,10 V,10.0,False
