Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.2375,0.01,nan,2.4814704,248147.03999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2446,0.01,nan,2.4819125,248191.24999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2518,0.01,nan,2.4830311,248303.10999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2590,0.01,nan,2.4836096,248360.95999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2661,0.01,nan,2.4850416,248504.16,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2732,0.01,nan,2.4860292,248602.91999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2803,0.01,nan,2.4872589,248725.88999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2874,0.01,nan,2.4886513,248865.12999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.2945,0.01,nan,2.4894519,248945.19,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3016,0.01,nan,2.4902196,249021.96,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3087,0.01,nan,2.4914053,249140.52999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3159,0.01,nan,2.492812,249281.19999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3230,0.01,nan,2.4934191,249341.91,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3302,0.01,nan,2.4937084,249370.84,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3373,0.01,nan,2.4947741,249477.40999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3445,0.01,nan,2.4954296,249542.96,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3516,0.01,nan,2.4958278,249582.77999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3587,0.01,nan,2.4969309,249693.09,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3658,0.01,nan,2.4977811,249778.11,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3730,0.01,nan,2.4985246,249852.46,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3801,0.01,nan,2.4997047,249970.47,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3873,0.01,nan,2.5005681,250056.81,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.3944,0.01,nan,2.5008277,250082.76999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4016,0.01,nan,2.5014414,250144.13999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4086,0.01,nan,2.5024389,250243.88999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4158,0.01,nan,2.5029196,250291.95999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4229,0.01,nan,2.5035344,250353.43999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4300,0.01,nan,2.5032748,250327.47999999995,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4371,0.01,nan,2.5041382,250413.81999999998,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4443,0.01,nan,2.5044769,250447.68999999994,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4515,0.01,nan,2.5059749,250597.49,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4586,0.01,nan,2.5068306,250683.05999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4658,0.01,nan,2.5076247,250762.46999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4729,0.01,nan,2.5079184,250791.83999999997,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4801,0.01,nan,2.5073233,250732.32999999996,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4872,0.01,nan,2.5089071,250890.71,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.4943,0.01,nan,2.5089896,250898.96,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5015,0.01,nan,2.5091161,250911.61,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5086,0.01,nan,2.5096561,250965.61,nan,nan,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5232,0.01,0.001,2.5096561,250965.61,313752.0,0.313752,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5461,0.01,0.001,2.5096561,250965.61,304911.5,0.3049115,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5690,0.01,0.001,2.5096561,250965.61,300649.60000000003,0.3006496,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.5919,0.01,0.001,2.5096561,250965.61,297440.2,0.2974402,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6147,0.01,0.001,2.5096561,250965.61,295143.7,0.2951437,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6376,0.01,0.001,2.5096561,250965.61,293586.4,0.2935864,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6606,0.01,0.001,2.5096561,250965.61,291963.0,0.291963,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.6834,0.01,0.001,2.5096561,250965.61,290403.39999999997,0.2904034,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7064,0.01,0.001,2.5096561,250965.61,289691.8,0.2896918,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7293,0.01,0.001,2.5096561,250965.61,289406.9,0.2894069,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7521,0.01,0.001,2.5096561,250965.61,288737.10000000003,0.2887371,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7749,0.01,0.001,2.5096561,250965.61,287760.5,0.2877605,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.7979,0.01,0.001,2.5096561,250965.61,286745.3,0.2867453,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8208,0.01,0.001,2.5096561,250965.61,286622.1,0.2866221,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8438,0.01,0.001,2.5096561,250965.61,286382.4,0.2863824,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8667,0.01,0.001,2.5096561,250965.61,285986.39999999997,0.2859864,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.8895,0.01,0.001,2.5096561,250965.61,285415.6,0.2854156,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9125,0.01,0.001,2.5096561,250965.61,284720.5,0.2847205,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9354,0.01,0.001,2.5096561,250965.61,284318.0,0.284318,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9583,0.01,0.001,2.5096561,250965.61,284138.7,0.2841387,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
0.9812,0.01,0.001,2.5096561,250965.61,284109.0,0.284109,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0041,0.01,0.001,2.5096561,250965.61,283929.7,0.2839297,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0270,0.01,0.001,2.5096561,250965.61,283507.4,0.2835074,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0499,0.01,0.001,2.5096561,250965.61,283413.9,0.2834139,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0727,0.01,0.001,2.5096561,250965.61,283005.8,0.2830058,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.0956,0.01,0.001,2.5096561,250965.61,282187.6,0.2821876,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1185,0.01,0.001,2.5096561,250965.61,282053.4,0.2820534,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1414,0.01,0.001,2.5096561,250965.61,281576.0,0.281576,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1644,0.01,0.001,2.5096561,250965.61,281621.10000000003,0.2816211,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.1873,0.01,0.001,2.5096561,250965.61,281777.30000000005,0.2817773,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2101,0.01,0.001,2.5096561,250965.61,281414.4,0.2814144,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2330,0.01,0.001,2.5096561,250965.61,281249.4,0.2812494,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2559,0.01,0.001,2.5096561,250965.61,281672.8,0.2816728,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.2787,0.01,0.001,2.5096561,250965.61,281150.4,0.2811504,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3015,0.01,0.001,2.5096561,250965.61,281113.0,0.281113,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3243,0.01,0.001,2.5096561,250965.61,281080.0,0.28108,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3471,0.01,0.001,2.5096561,250965.61,281050.3,0.2810503,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3700,0.01,0.001,2.5096561,250965.61,281108.6,0.2811086,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.3929,0.01,0.001,2.5096561,250965.61,280951.30000000005,0.2809513,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4160,0.01,0.001,2.5096561,250965.61,280412.4,0.2804124,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4389,0.01,0.001,2.5096561,250965.61,280313.4,0.2803134,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4617,0.01,0.001,2.5096561,250965.61,280086.80000000005,0.2800868,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.4845,0.01,0.001,2.5096561,250965.61,280233.10000000003,0.2802331,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5074,0.01,0.001,2.5096561,250965.61,279914.2,0.2799142,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5303,0.01,0.001,2.5096561,250965.61,280306.80000000005,0.2803068,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5532,0.01,0.001,2.5096561,250965.61,279820.7,0.2798207,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5761,0.01,0.001,2.5096561,250965.61,279616.1,0.2796161,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.5988,0.01,0.001,2.5096561,250965.61,279487.4,0.2794874,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6217,0.01,0.001,2.5096561,250965.61,279045.3,0.2790453,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6445,0.01,0.001,2.5096561,250965.61,278535.0,0.278535,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6673,0.01,0.001,2.5096561,250965.61,278526.2,0.2785262,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.6901,0.01,0.001,2.5096561,250965.61,279078.3,0.2790783,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7131,0.01,0.001,2.5096561,250965.61,279083.8,0.2790838,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7361,0.01,0.001,2.5096561,250965.61,278677.89999999997,0.2786779,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7589,0.01,0.001,2.5096561,250965.61,278403.0,0.278403,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.7818,0.01,0.001,2.5096561,250965.61,278437.1,0.2784371,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8047,0.01,0.001,2.5096561,250965.61,278289.7,0.2782897,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8277,0.01,0.001,2.5096561,250965.61,278536.10000000003,0.2785361,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8507,0.01,0.001,2.5096561,250965.61,278427.2,0.2784272,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8735,0.01,0.001,2.5096561,250965.61,277956.4,0.2779564,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.8964,0.01,0.001,2.5096561,250965.61,278761.5,0.2787615,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9193,0.01,0.001,2.5096561,250965.61,278383.2,0.2783832,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9422,0.01,0.001,2.5096561,250965.61,277980.60000000003,0.2779806,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9652,0.01,0.001,2.5096561,250965.61,277947.7,0.2779477,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
1.9880,0.01,0.001,2.5096561,250965.61,278377.7,0.2783777,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0110,0.01,0.001,2.5096561,250965.61,277859.7,0.2778597,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0339,0.01,0.001,2.5096561,250965.61,277529.7,0.2775297,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0566,0.01,0.001,2.5096561,250965.61,277769.5,0.2777695,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.0795,0.01,0.001,2.5096561,250965.61,277185.5,0.2771855,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1025,0.01,0.001,2.5096561,250965.61,277479.1,0.2774791,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1254,0.01,0.001,2.5096561,250965.61,277203.1,0.2772031,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1484,0.01,0.001,2.5096561,250965.61,277490.10000000003,0.2774901,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1712,0.01,0.001,2.5096561,250965.61,277206.4,0.2772064,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.1939,0.01,0.001,2.5096561,250965.61,277245.9,0.2772459,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2167,0.01,0.001,2.5096561,250965.61,277474.7,0.2774747,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2397,0.01,0.001,2.5096561,250965.61,277085.4,0.2770854,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2626,0.01,0.001,2.5096561,250965.61,276663.0,0.276663,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.2855,0.01,0.001,2.5096561,250965.61,277224.00000000006,0.277224,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3084,0.01,0.001,2.5096561,250965.61,277454.9,0.2774549,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3314,0.01,0.001,2.5096561,250965.61,277085.4,0.2770854,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3543,0.01,0.001,2.5096561,250965.61,277079.9,0.2770799,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.3772,0.01,0.001,2.5096561,250965.61,276760.89999999997,0.2767609,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4000,0.01,0.001,2.5096561,250965.61,276655.3,0.2766553,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4230,0.01,0.001,2.5096561,250965.61,276941.3,0.2769413,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4458,0.01,0.001,2.5096561,250965.61,276809.3,0.2768093,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4687,0.01,0.001,2.5096561,250965.61,277198.7,0.2771987,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.4916,0.01,0.001,2.5096561,250965.61,276814.80000000005,0.2768148,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5143,0.01,0.001,2.5096561,250965.61,276749.9,0.2767499,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5371,0.01,0.001,2.5096561,250965.61,276665.2,0.2766652,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5599,0.01,0.001,2.5096561,250965.61,276929.2,0.2769292,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.5826,0.01,0.001,2.5096561,250965.61,276288.0,0.276288,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6055,0.01,0.001,2.5096561,250965.61,276675.10000000003,0.2766751,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6283,0.01,0.001,2.5096561,250965.61,276223.10000000003,0.2762231,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6512,0.01,0.001,2.5096561,250965.61,276454.1,0.2764541,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6742,0.01,0.001,2.5096561,250965.61,276588.2,0.2765882,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.6970,0.01,0.001,2.5096561,250965.61,276741.10000000003,0.2767411,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7199,0.01,0.001,2.5096561,250965.61,276632.2,0.2766322,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7428,0.01,0.001,2.5096561,250965.61,276565.10000000003,0.2765651,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7656,0.01,0.001,2.5096561,250965.61,276064.7,0.2760647,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.7885,0.01,0.001,2.5096561,250965.61,276065.8,0.2760658,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8115,0.01,0.001,2.5096561,250965.61,276457.4,0.2764574,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8345,0.01,0.001,2.5096561,250965.61,276601.4,0.2766014,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8573,0.01,0.001,2.5096561,250965.61,276511.30000000005,0.2765113,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.8803,0.01,0.001,2.5096561,250965.61,276769.7,0.2767697,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9031,0.01,0.001,2.5096561,250965.61,276802.7,0.2768027,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9260,0.01,0.001,2.5096561,250965.61,276784.0,0.276784,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9488,0.01,0.001,2.5096561,250965.61,276462.9,0.2764629,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9716,0.01,0.001,2.5096561,250965.61,276505.80000000005,0.2765058,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
2.9946,0.01,0.001,2.5096561,250965.61,276481.60000000003,0.2764816,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0176,0.01,0.001,2.5096561,250965.61,276244.0,0.276244,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0403,0.01,0.001,2.5096561,250965.61,276468.4,0.2764684,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0632,0.01,0.001,2.5096561,250965.61,276643.2,0.2766432,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.0860,0.01,0.001,2.5096561,250965.61,276362.80000000005,0.2763628,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1087,0.01,0.001,2.5096561,250965.61,276525.6,0.2765256,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1317,0.01,0.001,2.5096561,250965.61,276512.4,0.2765124,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1546,0.01,0.001,2.5096561,250965.61,276319.9,0.2763199,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.1774,0.01,0.001,2.5096561,250965.61,276638.80000000005,0.2766388,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2002,0.01,0.001,2.5096561,250965.61,276062.5,0.2760625,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2231,0.01,0.001,2.5096561,250965.61,276092.2,0.2760922,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2459,0.01,0.001,2.5096561,250965.61,276341.89999999997,0.2763419,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2687,0.01,0.001,2.5096561,250965.61,276109.80000000005,0.2761098,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.2915,0.01,0.001,2.5096561,250965.61,275923.9,0.2759239,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3144,0.01,0.001,2.5096561,250965.61,276223.10000000003,0.2762231,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3372,0.01,0.001,2.5096561,250965.61,275981.1,0.2759811,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3599,0.01,0.001,2.5096561,250965.61,276016.3,0.2760163,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.3826,0.01,0.001,2.5096561,250965.61,276010.8,0.2760108,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4057,0.01,0.001,2.5096561,250965.61,275848.0,0.275848,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4286,0.01,0.001,2.5096561,250965.61,276046.0,0.276046,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4514,0.01,0.001,2.5096561,250965.61,275843.60000000003,0.2758436,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4742,0.01,0.001,2.5096561,250965.61,276267.1,0.2762671,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.4971,0.01,0.001,2.5096561,250965.61,276163.7,0.2761637,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
3.5201,0.01,0.001,2.5096561,250965.61,276002.00000000006,0.276002,nan,nan,nan,nan,30.0,20.0,10 V,10.0,False
