Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Ancho pulso (s),Periodo (s),Vcc (V),Vrange,NPLC,Ch2?,N bias
13.6800,-0.0008000000000000004,0.0001,-0.7875099,984387.3749999995,947462.0,0.0947462,-0.3632123,454015.37499999977,489452.99999999994,0.0489453,1.5,0.5,20.0,10 V,10.0,True,1
13.7662,-0.0009000000000000004,0.0001,-0.8819263,979918.1111111108,912585.9999999999,0.0912586,-0.396146,440162.222222222,461968.0,0.0461968,1.5,0.5,20.0,10 V,10.0,True,1
13.8524,-0.001,0.0001,-0.9766933,976693.3,880602.0,0.0880602,-0.4272158,427215.8,436935.99999999994,0.0436936,1.5,0.5,20.0,10 V,10.0,True,1
13.9386,-0.0009,0.0001,-0.8988166,998685.1111111111,872066.9999999999,0.0872067,-0.3861495,429055.0,425441.99999999994,0.0425442,1.5,0.5,20.0,10 V,10.0,True,1
14.0250,-0.0007999999999999999,0.0001,-0.8151721,1018965.125,870681.9999999999,0.0870682,-0.3466959,433369.875,420470.99999999994,0.0420471,1.5,0.5,20.0,10 V,10.0,True,1
14.1113,-0.0006999999999999999,0.0001,-0.7254599,1036371.285714286,875542.9999999999,0.0875543,-0.3071938,438848.2857142858,419360.0,0.041936,1.5,0.5,20.0,10 V,10.0,True,1
14.1975,-0.0005999999999999998,0.0001,-0.6313593,1052265.5000000002,885353.9999999999,0.0885354,-0.2678249,446374.8333333334,421824.0,0.0421824,1.5,0.5,20.0,10 V,10.0,True,1
14.2838,-0.0004999999999999998,0.0001,-0.5338458,1067691.6000000006,897649.9999999999,0.089765,-0.2282634,456526.8000000002,427333.99999999994,0.0427334,1.5,0.5,20.0,10 V,10.0,True,1
14.3700,-0.0003999999999999998,0.0001,-0.4327953,1081988.2500000005,914433.9999999999,0.0914434,-0.1870828,467707.0000000002,436551.0,0.0436551,1.5,0.5,20.0,10 V,10.0,True,1
14.4562,-0.0002999999999999998,0.0001,-0.3288399,1096133.0000000007,935001.0,0.0935001,-0.1443956,481318.666666667,447735.99999999994,0.0447736,1.5,0.5,20.0,10 V,10.0,True,1
14.5423,-0.00019999999999999982,0.0001,-0.2223331,1111665.500000001,959746.9999999999,0.0959747,-0.0998772,499386.0000000004,462496.0,0.0462496,1.5,0.5,20.0,10 V,10.0,True,1
14.6285,-9.999999999999982e-05,0.0001,-0.1140058,1140058.000000002,990411.0,0.0990411,-0.0526419,526419.0000000009,481248.0,0.0481248,1.5,0.5,20.0,10 V,10.0,True,1
