Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Ancho pulso (s),Periodo (s),Vcc (V),Vrange,NPLC,Ch2?,N bias
1.2174,8e-05,1e-05,5.5744473,69680591.25,156113350.0,1.5611335,nan,nan,nan,nan,0.8,0.2,20.0,10 V,20.0,False,1
1.2689,7.000000000000001e-05,1e-05,5.0683109,72404441.42857143,156513530.0,1.5651353,nan,nan,nan,nan,0.8,0.2,20.0,10 V,20.0,False,1
1.3202,6.000000000000001e-05,1e-05,4.521156,75352600.0,155808580.0,1.5580858,nan,nan,nan,nan,0.8,0.2,20.0,10 V,20.0,False,1
1.3715,5.000000000000001e-05,1e-05,3.9120114,78240227.99999999,148758410.0,1.4875841,nan,nan,nan,nan,0.8,0.2,20.0,10 V,20.0,False,1
1.4228,4.000000000000001e-05,1e-05,3.322669,83066724.99999997,144695400.0,1.446954,nan,nan,nan,nan,0.8,0.2,20.0,10 V,20.0,False,1
1.4740,3.000000000000001e-05,1e-05,2.7166039,90553463.3333333,136570350.0,1.3657035,nan,nan,nan,nan,2.8,0.2,20.0,10 V,20.0,False,1
1.6446,2.0000000000000012e-05,1e-05,2.1272084,106360419.99999994,128193589.99999999,1.2819359,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
1.8149,1.0000000000000011e-05,1e-05,1.2543023,125430229.99999985,124948310.0,1.2494831,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
1.9853,1.0164395367051604e-20,1e-05,1.2433307,nan,125548020.0,1.2554802,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
2.1557,-9.99999999999999e-06,1e-05,-1.1043175,nan,117739500.0,1.177395,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
2.3260,-1.999999999999999e-05,1e-05,-2.075855,103792750.00000004,114692240.0,1.1469224,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
2.4963,-2.999999999999999e-05,1e-05,-2.930617,97687233.33333336,112088239.99999999,1.1208824,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
2.6666,-3.999999999999999e-05,1e-05,-3.6632253,91580632.50000003,109768450.0,1.0976845,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
2.8369,-4.999999999999999e-05,1e-05,-4.37556,87511200.00000001,110479090.0,1.1047909,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.0072,-5.999999999999999e-05,1e-05,-4.9965082,83275136.66666667,108141829.99999999,1.0814183,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.1776,-7e-05,1e-05,-5.5468744,79241062.85714287,107333729.99999999,1.0733373,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.3478,-7.999999999999999e-05,1e-05,-6.0332037,75415046.25,105848700.0,1.058487,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.5182,-8.999999999999999e-05,1e-05,-6.5320007,72577785.55555555,105429510.0,1.0542951,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.6886,-9.999999999999999e-05,1e-05,-6.9870507,69870507.0,103746699.99999999,1.037467,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.8589,-0.0001,1e-05,-7.0141374,70141374.0,104662729.99999999,1.0466273,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
3.9441,-0.0001,1e-05,-7.0141374,70141374.0,136449020.0,1.3644902,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.0293,-0.0001,1e-05,-7.0141374,70141374.0,138200900.0,1.382009,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.1145,-0.0001,1e-05,-7.0141374,70141374.0,137850290.0,1.3785029,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.1997,-0.0001,1e-05,-7.0141374,70141374.0,138368070.0,1.3836807,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.2848,-0.0001,1e-05,-7.0141374,70141374.0,138426110.0,1.3842611,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.3700,-0.0001,1e-05,-7.0141374,70141374.0,138809070.0,1.3880907,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.4551,-0.0001,1e-05,-7.0141374,70141374.0,139593410.0,1.3959341,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.5402,-0.0001,1e-05,-7.0141374,70141374.0,137821990.0,1.3782199,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
4.6254,-0.0001,1e-05,-7.0141374,70141374.0,136984890.0,1.3698489,nan,nan,nan,nan,2.8,0.2,20.0,10 V,100.0,False,1
