Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Ancho pulso (s),Periodo (s),Vcc (V),Vrange,NPLC,Ch2?,N bias
2.4510,-2.9999999999999997e-05,1e-05,-1.0029114,33430380.0,10756490.0,0.1075649,-1.9560766,65202553.33333334,60118720.99999999,0.60118721,0.5,0.2,30.0,10 V,2.0,True,1
2.4862,-3.9999999999999996e-05,1e-05,-1.6105656,40264140.00000001,-17367130.0,-0.1736713,-2.7903426,69758565.0,33060603.0,0.33060603,0.5,0.2,30.0,10 V,2.0,True,1
2.5236,-4.9999999999999996e-05,1e-05,-2.1487091,42974182.0,-40879650.0,-0.4087965,-3.581835,71636700.0,2830907.0,0.02830907,0.5,0.2,30.0,10 V,2.0,True,1
2.5610,-5e-05,1e-05,-2.2365099,44730198.0,-43248180.0,-0.4324818,-3.656091,73121820.0,-591976.0,-0.00591976,0.5,0.2,30.0,10 V,2.0,True,1
2.5961,-4e-05,1e-05,-1.8313926,45784815.0,-24590390.0,-0.2459039,-2.9122932,72807330.0,19983155.0,0.19983155,0.5,0.2,30.0,10 V,2.0,True,1
2.6312,-3.0000000000000004e-05,1e-05,-1.3751436,45838119.99999999,-14987059.999999998,-0.1498706,-2.3079557,76931856.66666666,27706968.999999996,0.27706969,0.5,0.2,30.0,10 V,2.0,True,1
2.6663,-2.0000000000000005e-05,1e-05,-0.8934879,44674394.999999985,7267229.999999999,0.0726723,-1.5207685,76038424.99999997,43557774.0,0.43557774,0.5,0.2,30.0,10 V,2.0,True,1
2.6985,-1.0000000000000004e-05,1e-05,-0.3484974,34849739.999999985,32550500.0,0.325505,-0.62139878,62139877.99999997,56761152.0,0.56761152,0.8,0.2,30.0,10 V,2.0,True,1
2.7408,-3.3881317890172014e-21,1e-05,0.846156,nan,98352680.0,0.9835268,1.0056862,nan,115432580.0,1.1543258,0.8,0.2,30.0,10 V,2.0,True,1
2.7843,9.999999999999997e-06,1e-05,1.0642282,nan,107447319.99999999,1.0744732,1.079439,nan,125295620.0,1.2529562,0.8,0.2,30.0,10 V,2.0,True,1
2.8265,1.9999999999999998e-05,1e-05,1.7030413,85152065.00000001,128605630.0,1.2860563,2.0167564,100837820.0,145141280.0,1.4514128,0.8,0.2,30.0,10 V,2.0,True,1
2.8686,2.9999999999999997e-05,1e-05,2.3570931,78569770.00000001,147340980.0,1.4734098,2.8289661,94298870.00000001,160940590.0,1.6094059,0.8,0.2,30.0,10 V,2.0,True,1
2.9108,3.9999999999999996e-05,1e-05,2.9890326,74725815.0,164011360.0,1.6401136,3.6529994,91324985.00000001,176594150.0,1.7659415,0.8,0.2,30.0,10 V,2.0,True,1
2.9530,4.9999999999999996e-05,1e-05,3.5803216,71606432.0,179062780.0,1.7906278,4.4086388,88172776.00000001,191846290.0,1.9184629,0.8,0.2,30.0,10 V,2.0,True,1
2.9952,5e-05,1e-05,3.6433922,72867844.0,182985380.0,1.8298538,4.4678435,89356869.99999999,194590400.0,1.945904,0.8,0.2,30.0,10 V,2.0,True,1
3.0374,4e-05,1e-05,3.1588269,78970672.5,173661960.0,1.7366196,3.8399239,95998097.5,188711730.0,1.8871173,0.8,0.2,30.0,10 V,2.0,True,1
3.0795,3.0000000000000004e-05,1e-05,2.6135004,87116679.99999999,164361660.0,1.6436166,3.1288395,104294650.0,179172220.0,1.7917222,0.8,0.2,30.0,10 V,2.0,True,1
3.1218,2.0000000000000005e-05,1e-05,2.0320387,101601934.99999997,149591810.0,1.4959181,2.3926676,119633379.99999994,167446720.0,1.6744672,0.8,0.2,30.0,10 V,2.0,True,1
3.1641,1.0000000000000004e-05,1e-05,1.3697328,136973279.99999994,132979169.99999999,1.3297917,1.5491067,154910669.99999994,153874610.0,1.5387461,0.8,0.2,30.0,10 V,2.0,True,1
3.2064,3.3881317890172014e-21,1e-05,1.3218948,nan,132319809.99999999,1.3231981,1.5172991,nan,150666360.0,1.5066636,0.8,0.2,30.0,10 V,2.0,True,1
3.2514,-9.999999999999997e-06,1e-05,0.0320495,nan,99903460.0,0.9990346,-0.15652555,nan,109991820.0,1.0999182,0.8,0.2,30.0,10 V,2.0,True,1
3.3123,-1.9999999999999998e-05,1e-05,-0.4065242,20326210.000000004,31362990.0,0.3136299,-1.293768,64688400.00000001,132502600.0,1.325026,0.8,0.2,30.0,10 V,10.0,True,1
3.3693,-2.9999999999999997e-05,1e-05,-0.7640832,25469440.0,16555860.0,0.1655586,-2.1461927,71539756.66666667,111627040.00000001,1.1162704,0.8,0.2,30.0,10 V,10.0,True,1
3.4303,-3.9999999999999996e-05,1e-05,-1.1036574,27591435.0,-8613330.0,-0.0861333,-3.4342545,85856362.50000001,86418145.0,0.86418145,0.8,0.2,30.0,10 V,10.0,True,1
3.4914,-4.9999999999999996e-05,1e-05,-1.4596953,29193906.0,-27579989.999999996,-0.2757999,-4.5095195,90190390.0,69665778.0,0.69665778,0.8,0.2,30.0,10 V,10.0,True,1
3.5526,-5e-05,1e-05,-1.4855042,29710084.0,-28024210.0,-0.2802421,-4.5377878,90755756.0,65115384.0,0.65115384,0.8,0.2,30.0,10 V,10.0,True,1
3.6139,-4e-05,1e-05,-1.2118096,30295240.0,-15442290.0,-0.1544229,-3.5334571,88336427.5,70052115.0,0.70052115,0.8,0.2,30.0,10 V,10.0,True,1
3.6750,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,-8138640.0,-0.0813864,-2.7988708,93295693.33333331,74117174.0,0.74117174,0.8,0.2,30.0,10 V,10.0,True,1
3.7015,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,47655680.0,0.4765568,-2.7988708,93295693.33333331,93711582.0,0.93711582,0.8,0.2,30.0,10 V,10.0,True,1
3.7281,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,52825290.0,0.5282529,-2.7988708,93295693.33333331,100897989.99999999,1.0089799,0.8,0.2,30.0,10 V,10.0,True,1
3.7545,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,56437839.99999999,0.5643784,-2.7988708,93295693.33333331,106797429.99999999,1.0679743,0.8,0.2,30.0,10 V,10.0,True,1
3.7810,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,58513030.0,0.5851303,-2.7988708,93295693.33333331,108320569.99999999,1.0832057,0.8,0.2,30.0,10 V,10.0,True,1
3.8074,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,59396870.0,0.5939687,-2.7988708,93295693.33333331,111847710.0,1.1184771,0.8,0.2,30.0,10 V,10.0,True,1
3.8339,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,60861970.0,0.6086197,-2.7988708,93295693.33333331,113082449.99999999,1.1308245,0.8,0.2,30.0,10 V,10.0,True,1
3.8602,-3.0000000000000004e-05,1e-05,-0.9241571,30805236.66666666,61249109.99999999,0.6124911,-2.7988708,93295693.33333331,114341230.0,1.1434123,0.8,0.2,30.0,10 V,10.0,True,1
