Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,250.000000E+0
25.000000E+0,29.682500E+0,0.000000E+0,20.959000E+0,0.000000E+0,250.000000E+0
30.000000E+0,29.381000E+0,0.000000E+0,13.668600E+0,0.000000E+0,250.000000E+0
40.000000E+0,28.467600E+0,0.000000E+0,9.854650E+0,0.000000E+0,250.000000E+0
50.000000E+0,30.505500E+0,0.000000E+0,8.282660E+0,0.000000E+0,250.000000E+0
60.000000E+0,28.796500E+0,0.000000E+0,6.704270E+0,0.000000E+0,250.000000E+0
75.000000E+0,28.996700E+0,0.000000E+0,4.619040E+0,0.000000E+0,250.000000E+0
100.000000E+0,30.241500E+0,0.000000E+0,3.882770E+0,0.000000E+0,250.000000E+0
120.000000E+0,28.948200E+0,0.000000E+0,2.757290E+0,0.000000E+0,250.000000E+0
150.000000E+0,28.742800E+0,0.000000E+0,2.161170E+0,0.000000E+0,250.000000E+0
200.000000E+0,32.792300E+0,0.000000E+0,1.156340E+0,0.000000E+0,250.000000E+0
250.000000E+0,28.876200E+0,0.000000E+0,527.291000E-3,0.000000E+0,250.000000E+0
300.000000E+0,28.988400E+0,0.000000E+0,-162.417000E-3,0.000000E+0,250.000000E+0
400.000000E+0,28.977200E+0,0.000000E+0,-912.049000E-3,0.000000E+0,250.000000E+0
500.000000E+0,28.806200E+0,0.000000E+0,-1.591370E+0,0.000000E+0,250.000000E+0
600.000000E+0,28.385100E+0,0.000000E+0,-2.095510E+0,0.000000E+0,250.000000E+0
750.000000E+0,32.828100E+0,0.000000E+0,-2.801640E+0,0.000000E+0,250.000000E+0
1.000000E+3,31.081600E+0,0.000000E+0,-4.187480E+0,0.000000E+0,250.000000E+0
1.200000E+3,28.622300E+0,0.000000E+0,-5.133440E+0,0.000000E+0,250.000000E+0
1.500000E+3,28.870000E+0,0.000000E+0,-6.531800E+0,0.000000E+0,250.000000E+0
2.000000E+3,28.140700E+0,0.000000E+0,-8.889720E+0,0.000000E+0,250.000000E+0
2.500000E+3,27.521700E+0,0.000000E+0,-11.135500E+0,0.000000E+0,250.000000E+0
3.000000E+3,26.955000E+0,0.000000E+0,-13.346900E+0,0.000000E+0,250.000000E+0
4.000000E+3,29.390900E+0,0.000000E+0,-17.917900E+0,0.000000E+0,250.000000E+0
5.000000E+3,26.122400E+0,0.000000E+0,-21.840800E+0,0.000000E+0,250.000000E+0
6.000000E+3,23.191400E+0,0.000000E+0,-25.966800E+0,0.000000E+0,250.000000E+0
7.500000E+3,20.148300E+0,0.000000E+0,-31.514900E+0,0.000000E+0,250.000000E+0
10.000000E+3,14.267700E+0,0.000000E+0,-41.157800E+0,0.000000E+0,250.000000E+0
12.000000E+3,13.806100E+0,0.000000E+0,-46.513800E+0,0.000000E+0,250.000000E+0
15.000000E+3,3.753520E+0,0.000000E+0,-56.394100E+0,0.000000E+0,250.000000E+0
20.000000E+3,-14.558400E+0,0.000000E+0,-66.928800E+0,0.000000E+0,250.000000E+0
25.000000E+3,-31.466900E+0,0.000000E+0,-72.342900E+0,0.000000E+0,250.000000E+0
30.000000E+3,-57.688200E+0,0.000000E+0,-77.675800E+0,0.000000E+0,250.000000E+0
40.000000E+3,-94.345300E+0,0.000000E+0,-70.795100E+0,0.000000E+0,250.000000E+0
50.000000E+3,-131.558000E+0,0.000000E+0,-50.261400E+0,0.000000E+0,250.000000E+0
60.000000E+3,-161.698000E+0,0.000000E+0,-22.708100E+0,0.000000E+0,250.000000E+0
75.000000E+3,-185.421000E+0,0.000000E+0,31.707200E+0,0.000000E+0,250.000000E+0
100.000000E+3,-181.834000E+0,0.000000E+0,117.020000E+0,0.000000E+0,250.000000E+0
120.000000E+3,-157.019000E+0,0.000000E+0,173.680000E+0,0.000000E+0,250.000000E+0
150.000000E+3,-96.995400E+0,0.000000E+0,225.211000E+0,0.000000E+0,250.000000E+0
200.000000E+3,7.729000E+0,0.000000E+0,249.072000E+0,0.000000E+0,250.000000E+0
