Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,300.000000E+0
25.000000E+0,23.225600E+0,0.000000E+0,19.755500E+0,0.000000E+0,300.000000E+0
30.000000E+0,22.933700E+0,0.000000E+0,12.868100E+0,0.000000E+0,300.000000E+0
40.000000E+0,23.699300E+0,0.000000E+0,10.290400E+0,0.000000E+0,300.000000E+0
50.000000E+0,21.938300E+0,0.000000E+0,8.007710E+0,0.000000E+0,300.000000E+0
60.000000E+0,23.007000E+0,0.000000E+0,6.547060E+0,0.000000E+0,300.000000E+0
75.000000E+0,23.491500E+0,0.000000E+0,5.086490E+0,0.000000E+0,300.000000E+0
100.000000E+0,22.655900E+0,0.000000E+0,3.698970E+0,0.000000E+0,300.000000E+0
120.000000E+0,23.042400E+0,0.000000E+0,2.765610E+0,0.000000E+0,300.000000E+0
150.000000E+0,22.881100E+0,0.000000E+0,2.138440E+0,0.000000E+0,300.000000E+0
200.000000E+0,25.487900E+0,0.000000E+0,1.153340E+0,0.000000E+0,300.000000E+0
250.000000E+0,22.545200E+0,0.000000E+0,396.438000E-3,0.000000E+0,300.000000E+0
300.000000E+0,22.933000E+0,0.000000E+0,63.672100E-3,0.000000E+0,300.000000E+0
400.000000E+0,22.550000E+0,0.000000E+0,-618.690000E-3,0.000000E+0,300.000000E+0
500.000000E+0,22.674800E+0,0.000000E+0,-1.118980E+0,0.000000E+0,300.000000E+0
600.000000E+0,22.849600E+0,0.000000E+0,-1.653800E+0,0.000000E+0,300.000000E+0
750.000000E+0,25.604200E+0,0.000000E+0,-2.485450E+0,0.000000E+0,300.000000E+0
1.000000E+3,24.312100E+0,0.000000E+0,-3.685430E+0,0.000000E+0,300.000000E+0
1.200000E+3,22.714600E+0,0.000000E+0,-4.421380E+0,0.000000E+0,300.000000E+0
1.500000E+3,22.357000E+0,0.000000E+0,-5.652470E+0,0.000000E+0,300.000000E+0
2.000000E+3,22.135500E+0,0.000000E+0,-7.502810E+0,0.000000E+0,300.000000E+0
2.500000E+3,21.663900E+0,0.000000E+0,-9.470890E+0,0.000000E+0,300.000000E+0
3.000000E+3,21.228500E+0,0.000000E+0,-11.367500E+0,0.000000E+0,300.000000E+0
4.000000E+3,22.391800E+0,0.000000E+0,-14.862800E+0,0.000000E+0,300.000000E+0
5.000000E+3,19.623700E+0,0.000000E+0,-18.919800E+0,0.000000E+0,300.000000E+0
6.000000E+3,17.144300E+0,0.000000E+0,-22.617900E+0,0.000000E+0,300.000000E+0
7.500000E+3,14.976600E+0,0.000000E+0,-27.501400E+0,0.000000E+0,300.000000E+0
10.000000E+3,9.792060E+0,0.000000E+0,-35.060100E+0,0.000000E+0,300.000000E+0
12.000000E+3,5.198780E+0,0.000000E+0,-39.583400E+0,0.000000E+0,300.000000E+0
15.000000E+3,-720.167000E-3,0.000000E+0,-46.453300E+0,0.000000E+0,300.000000E+0
20.000000E+3,-18.368600E+0,0.000000E+0,-56.018700E+0,0.000000E+0,300.000000E+0
25.000000E+3,-35.340200E+0,0.000000E+0,-61.048500E+0,0.000000E+0,300.000000E+0
30.000000E+3,-56.388300E+0,0.000000E+0,-61.683100E+0,0.000000E+0,300.000000E+0
40.000000E+3,-94.125100E+0,0.000000E+0,-51.042600E+0,0.000000E+0,300.000000E+0
50.000000E+3,-124.597000E+0,0.000000E+0,-29.602300E+0,0.000000E+0,300.000000E+0
60.000000E+3,-150.879000E+0,0.000000E+0,718.483000E-3,0.000000E+0,300.000000E+0
75.000000E+3,-168.905000E+0,0.000000E+0,55.014700E+0,0.000000E+0,300.000000E+0
100.000000E+3,-160.920000E+0,0.000000E+0,144.711000E+0,0.000000E+0,300.000000E+0
120.000000E+3,-124.000000E+0,0.000000E+0,197.914000E+0,0.000000E+0,300.000000E+0
150.000000E+3,-50.151300E+0,0.000000E+0,243.414000E+0,0.000000E+0,300.000000E+0
200.000000E+3,58.230100E+0,0.000000E+0,260.100000E+0,0.000000E+0,300.000000E+0
