Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,3.201850E+0,0.000000E+0,21.085100E+0,0.000000E+0,100.000000E+0
25.000000E+0,2.975240E+0,0.000000E+0,16.381100E+0,0.000000E+0,100.000000E+0
30.000000E+0,3.176490E+0,0.000000E+0,13.523700E+0,0.000000E+0,100.000000E+0
40.000000E+0,5.152930E+0,0.000000E+0,11.480800E+0,0.000000E+0,100.000000E+0
50.000000E+0,706.316000E-3,0.000000E+0,6.175320E+0,0.000000E+0,100.000000E+0
60.000000E+0,4.233780E+0,0.000000E+0,5.694620E+0,0.000000E+0,100.000000E+0
75.000000E+0,3.027040E+0,0.000000E+0,5.750290E+0,0.000000E+0,100.000000E+0
100.000000E+0,639.808000E-3,0.000000E+0,2.155780E+0,0.000000E+0,100.000000E+0
120.000000E+0,3.978390E+0,0.000000E+0,3.536060E+0,0.000000E+0,100.000000E+0
150.000000E+0,3.054510E+0,0.000000E+0,2.500400E+0,0.000000E+0,100.000000E+0
200.000000E+0,2.990060E+0,0.000000E+0,1.247090E+0,0.000000E+0,100.000000E+0
250.000000E+0,2.452370E+0,0.000000E+0,585.845000E-3,0.000000E+0,100.000000E+0
300.000000E+0,3.113270E+0,0.000000E+0,176.318000E-3,0.000000E+0,100.000000E+0
400.000000E+0,2.851390E+0,0.000000E+0,-593.904000E-3,0.000000E+0,100.000000E+0
500.000000E+0,2.944580E+0,0.000000E+0,-936.276000E-3,0.000000E+0,100.000000E+0
600.000000E+0,3.168610E+0,0.000000E+0,-1.491930E+0,0.000000E+0,100.000000E+0
750.000000E+0,2.441870E+0,0.000000E+0,-2.745380E+0,0.000000E+0,100.000000E+0
1.000000E+3,2.715130E+0,0.000000E+0,-3.650820E+0,0.000000E+0,100.000000E+0
1.200000E+3,2.646750E+0,0.000000E+0,-4.596340E+0,0.000000E+0,100.000000E+0
1.500000E+3,2.457400E+0,0.000000E+0,-5.756830E+0,0.000000E+0,100.000000E+0
2.000000E+3,2.385950E+0,0.000000E+0,-7.666780E+0,0.000000E+0,100.000000E+0
2.500000E+3,1.939010E+0,0.000000E+0,-9.533510E+0,0.000000E+0,100.000000E+0
3.000000E+3,1.487690E+0,0.000000E+0,-11.719300E+0,0.000000E+0,100.000000E+0
4.000000E+3,526.382000E-3,0.000000E+0,-15.206900E+0,0.000000E+0,100.000000E+0
5.000000E+3,-743.396000E-3,0.000000E+0,-18.592700E+0,0.000000E+0,100.000000E+0
6.000000E+3,-2.410260E+0,0.000000E+0,-21.991200E+0,0.000000E+0,100.000000E+0
7.500000E+3,-5.029810E+0,0.000000E+0,-26.896900E+0,0.000000E+0,100.000000E+0
10.000000E+3,-10.276000E+0,0.000000E+0,-35.128100E+0,0.000000E+0,100.000000E+0
12.000000E+3,-15.160300E+0,0.000000E+0,-40.529200E+0,0.000000E+0,100.000000E+0
15.000000E+3,-23.556600E+0,0.000000E+0,-47.749000E+0,0.000000E+0,100.000000E+0
20.000000E+3,-39.677400E+0,0.000000E+0,-55.643500E+0,0.000000E+0,100.000000E+0
25.000000E+3,-56.728900E+0,0.000000E+0,-58.665300E+0,0.000000E+0,100.000000E+0
30.000000E+3,-76.433800E+0,0.000000E+0,-59.799300E+0,0.000000E+0,100.000000E+0
40.000000E+3,-111.406000E+0,0.000000E+0,-46.168100E+0,0.000000E+0,100.000000E+0
50.000000E+3,-143.998000E+0,0.000000E+0,-22.490800E+0,0.000000E+0,100.000000E+0
60.000000E+3,-162.118000E+0,0.000000E+0,13.021200E+0,0.000000E+0,100.000000E+0
75.000000E+3,-178.650000E+0,0.000000E+0,69.817000E+0,0.000000E+0,100.000000E+0
100.000000E+3,-153.202000E+0,0.000000E+0,159.885000E+0,0.000000E+0,100.000000E+0
120.000000E+3,-106.845000E+0,0.000000E+0,212.368000E+0,0.000000E+0,100.000000E+0
150.000000E+3,-30.366500E+0,0.000000E+0,257.783000E+0,0.000000E+0,100.000000E+0
200.000000E+3,86.038000E+0,0.000000E+0,262.903000E+0,0.000000E+0,100.000000E+0
