Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
1.346594E+0,-3.800000E+3,-3.800300E+0,-5.311800E-2,7.154449E+4,7.311111E+4,1.350000E-3,9.870000E-2,-1.732950E+0,-5.311800E-2,3.262453E+4,2.303704E+4,1.350000E-3,3.110000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.300000E+1
1.374545E+0,-3.400000E+3,-3.400500E+0,-4.572100E-2,7.437501E+4,8.556876E+4,1.178000E-3,1.008000E-1,-1.548890E+0,-4.572100E-2,3.387699E+4,2.333616E+4,1.178000E-3,2.749000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.400000E+1
1.402630E+0,-3.000000E+3,-2.999600E+0,-3.758900E-2,7.979994E+4,5.880632E+4,1.709000E-3,1.005000E-1,-1.361360E+0,-3.758900E-2,3.621698E+4,2.009947E+4,1.709000E-3,3.435000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.500000E+1
1.430832E+0,-2.600000E+3,-2.600200E+0,-3.183500E-2,8.167740E+4,1.057895E+6,9.500000E-5,1.005000E-1,-1.176080E+0,-3.183500E-2,3.694299E+4,3.156842E+5,9.500000E-5,2.999000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.600000E+1
1.458933E+0,-2.200000E+3,-2.199400E+0,-2.670400E-2,8.236219E+4,6.268750E+5,1.600000E-4,1.003000E-1,-9.908000E-1,-2.670400E-2,3.710306E+4,1.953750E+5,1.600000E-4,3.126000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.700000E+1
1.486852E+0,-1.800000E+3,-1.800800E+0,-2.118700E-2,8.499552E+4,8.906667E+4,1.125000E-3,1.002000E-1,-8.038100E-1,-2.118700E-2,3.793883E+4,2.456889E+4,1.125000E-3,2.764000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.800000E+1
1.514903E+0,-1.400000E+3,-1.400200E+0,-1.571900E-2,8.907691E+4,1.061422E+5,9.280000E-4,9.850000E-2,-6.142200E-1,-1.571900E-2,3.907500E+4,3.196121E+4,9.280000E-4,2.966000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.900000E+1
1.542755E+0,-1.000000E+3,-9.995000E-1,-1.229400E-2,8.129982E+4,6.492921E+4,1.554000E-3,1.009000E-1,-4.405900E-1,-1.229400E-2,3.583781E+4,1.991634E+4,1.554000E-3,3.095000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.000000E+1
1.570723E+0,-6.000000E+2,-5.999000E-1,-5.871000E-3,1.021802E+5,5.230366E+4,1.910000E-3,9.990000E-2,-2.509500E-1,-5.871000E-3,4.274400E+4,1.483770E+4,1.910000E-3,2.834000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.100000E+1
1.598791E+0,-2.000000E+2,-2.006000E-1,-2.817000E-3,7.121051E+4,1.161290E+5,8.680000E-4,1.008000E-1,-9.459000E-2,-2.817000E-3,3.357827E+4,3.412442E+4,8.680000E-4,2.962000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.200000E+1
1.626643E+0,2.000000E+2,2.000000E-1,1.245000E-3,1.606426E+5,4.716279E+5,2.150000E-4,1.014000E-1,7.617000E-2,1.245000E-3,6.118072E+4,1.559535E+5,2.150000E-4,3.353000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.300000E+1
1.654595E+0,6.000000E+2,5.985000E-1,7.844000E-3,7.630036E+4,6.027561E+4,1.669000E-3,1.006000E-1,2.506200E-1,7.844000E-3,3.195054E+4,2.065908E+4,1.669000E-3,3.448000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.400000E+1
1.682463E+0,1.000000E+3,1.000500E+0,1.184800E-2,8.444463E+4,6.219588E+4,1.603000E-3,9.970000E-2,4.156900E-1,1.184800E-2,3.508525E+4,2.382408E+4,1.603000E-3,3.819000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.500000E+1
1.710331E+0,1.400000E+3,1.400200E+0,1.663600E-2,8.416687E+4,4.735840E+4,2.101000E-3,9.950000E-2,5.956000E-1,1.663600E-2,3.580188E+4,1.807235E+4,2.101000E-3,3.797000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.600000E+1
1.738599E+0,1.800000E+3,1.799300E+0,2.012400E-2,8.941065E+4,5.566090E+4,1.793000E-3,9.980000E-2,7.749500E-1,2.012400E-2,3.850875E+4,1.867262E+4,1.793000E-3,3.348000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.700000E+1
1.766484E+0,2.200000E+3,2.201000E+0,2.540300E-2,8.664331E+4,7.524454E+4,1.329000E-3,1.000000E-1,9.485100E-1,2.540300E-2,3.733850E+4,2.809631E+4,1.329000E-3,3.734000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.800000E+1
1.794336E+0,2.600000E+3,2.601300E+0,3.063900E-2,8.490160E+4,1.151163E+5,8.600000E-4,9.900000E-2,1.142030E+0,3.063900E-2,3.727374E+4,3.526744E+4,8.600000E-4,3.033000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,5.900000E+1
1.822354E+0,3.000000E+3,2.999900E+0,3.601500E-2,8.329585E+4,3.646209E+5,2.770000E-4,1.010000E-1,1.323250E+0,3.601500E-2,3.674164E+4,1.439711E+5,2.770000E-4,3.988000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.000000E+1
1.850423E+0,3.400000E+3,3.400000E+0,4.238100E-2,8.022463E+4,1.021407E+5,9.810000E-4,1.002000E-1,1.503990E+0,4.238100E-2,3.548736E+4,4.828746E+4,9.810000E-4,4.737000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.100000E+1
1.878341E+0,3.800000E+3,3.800000E+0,4.836300E-2,7.857246E+4,8.708551E+4,1.146000E-3,9.980000E-2,1.693840E+0,4.836300E-2,3.502347E+4,2.897033E+4,1.146000E-3,3.320000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.200000E+1
1.906309E+0,4.200000E+3,4.200900E+0,5.383500E-2,7.803288E+4,1.345845E+5,7.460000E-4,1.004000E-1,1.875460E+0,5.383500E-2,3.483719E+4,5.270777E+4,7.460000E-4,3.932000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.300000E+1
1.934144E+0,4.600000E+3,4.599200E+0,5.825700E-2,7.894674E+4,2.890490E+5,3.470000E-4,1.003000E-1,2.062830E+0,5.825700E-2,3.540914E+4,1.120749E+5,3.470000E-4,3.889000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.400000E+1
1.961979E+0,5.000000E+3,5.000400E+0,6.476500E-2,7.720837E+4,6.410423E+4,1.535000E-3,9.840000E-2,2.240600E+0,6.476500E-2,3.459585E+4,3.013681E+4,1.535000E-3,4.626000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.500000E+1
1.989814E+0,5.000000E+3,5.000200E+0,6.635100E-2,7.535983E+4,-2.055670E+5,-4.850000E-4,9.970000E-2,2.234620E+0,6.635100E-2,3.367877E+4,-1.005155E+5,-4.850000E-4,4.875000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.600000E+1
2.017949E+0,4.600000E+3,4.600200E+0,5.807000E-2,7.921818E+4,7.430919E+4,1.339000E-3,9.950000E-2,2.056740E+0,5.807000E-2,3.541829E+4,3.383122E+4,1.339000E-3,4.530000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.700000E+1
2.045884E+0,4.200000E+3,4.199100E+0,5.205200E-2,8.067125E+4,2.024096E+5,4.980000E-4,1.008000E-1,1.858900E+0,5.205200E-2,3.571236E+4,8.263052E+4,4.980000E-4,4.115000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.800000E+1
2.073752E+0,3.800000E+3,3.800100E+0,4.596100E-2,8.268097E+4,2.816156E+5,3.590000E-4,1.011000E-1,1.673670E+0,4.596100E-2,3.641500E+4,1.140390E+5,3.590000E-4,4.094000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,6.900000E+1
2.101570E+0,3.400000E+3,3.400300E+0,4.231400E-2,8.035875E+4,5.865328E+4,1.693000E-3,9.930000E-2,1.488350E+0,4.231400E-2,3.517394E+4,2.443001E+4,1.693000E-3,4.136000E-2,1.000000E-1,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,7.000000E+1
