Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
4.998453E-1,4.800000E+3,3.517600E+0,9.999640E-1,3.517727E+3,3.680613E+3,8.164400E-2,3.005000E-1,9.910000E+37,9.999640E-1,9.910357E+40,1.213806E+42,8.164400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,1.700000E+1
5.214132E-1,5.000000E+3,3.520100E+0,1.000027E+0,3.520005E+3,3.682302E+3,8.133500E-2,2.995000E-1,9.910000E+37,1.000027E+0,9.909732E+40,1.218418E+42,8.133500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,1.800000E+1
5.430977E-1,4.700000E+3,3.521900E+0,9.996840E-1,3.523013E+3,3.681465E+3,8.127200E-2,2.992000E-1,9.910000E+37,9.996840E-1,9.913133E+40,1.219362E+42,8.127200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,1.900000E+1
5.646823E-1,4.400000E+3,3.521900E+0,9.997140E-1,3.522908E+3,3.688605E+3,8.119600E-2,2.995000E-1,9.910000E+37,9.997140E-1,9.912835E+40,1.220503E+42,8.119600E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.000000E+1
5.862335E-1,4.100000E+3,3.525900E+0,1.000260E+0,3.524984E+3,3.700054E+3,8.118800E-2,3.004000E-1,9.910000E+37,1.000260E+0,9.907424E+40,1.220624E+42,8.118800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.100000E+1
6.077348E-1,3.800000E+3,3.525700E+0,9.999040E-1,3.526038E+3,3.695136E+3,8.126900E-2,3.003000E-1,9.910000E+37,9.999040E-1,9.910951E+40,1.219407E+42,8.126900E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.200000E+1
6.293027E-1,3.500000E+3,3.495100E+0,9.910760E-1,3.526571E+3,3.692293E+3,8.146700E-2,3.008000E-1,9.910000E+37,9.910760E-1,9.999233E+40,1.216443E+42,8.146700E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.300000E+1
6.508372E-1,3.200000E+3,3.198800E+0,9.072110E-1,3.525971E+3,3.696184E+3,8.127300E-2,3.004000E-1,9.910000E+37,9.072110E-1,1.092359E+41,1.219347E+42,8.127300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.400000E+1
6.725718E-1,2.900000E+3,2.900600E+0,8.223580E-1,3.527174E+3,3.695270E+3,8.123900E-2,3.002000E-1,9.910000E+37,8.223580E-1,1.205071E+41,1.219857E+42,8.123900E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.500000E+1
6.942730E-1,2.600000E+3,2.600100E+0,7.366560E-1,3.529599E+3,3.691226E+3,8.132800E-2,3.002000E-1,9.910000E+37,7.366560E-1,1.345268E+41,1.218523E+42,8.132800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.600000E+1
7.158409E-1,2.300000E+3,2.299700E+0,6.509230E-1,3.532983E+3,3.686081E+3,8.133300E-2,2.998000E-1,9.910000E+37,6.509230E-1,1.522454E+41,1.218448E+42,8.133300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.700000E+1
7.373588E-1,2.000000E+3,1.999500E+0,5.648180E-1,3.540078E+3,3.688630E+3,8.133100E-2,3.000000E-1,9.910000E+37,5.648180E-1,1.754547E+41,1.218478E+42,8.133100E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.800000E+1
7.590601E-1,1.700000E+3,1.700200E+0,4.794730E-1,3.545977E+3,3.684991E+3,8.154700E-2,3.005000E-1,9.910000E+37,4.794730E-1,2.066853E+41,1.215250E+42,8.154700E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,2.900000E+1
7.807447E-1,1.400000E+3,1.399000E+0,3.934930E-1,3.555336E+3,3.684456E+3,8.139600E-2,2.999000E-1,9.910000E+37,3.934930E-1,2.518469E+41,1.217505E+42,8.139600E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.000000E+1
8.023626E-1,1.100000E+3,1.099800E+0,3.080260E-1,3.570478E+3,3.683874E+3,8.124600E-2,2.993000E-1,9.910000E+37,3.080260E-1,3.217261E+41,1.219752E+42,8.124600E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.100000E+1
8.240138E-1,8.000000E+2,7.989000E-1,2.224820E-1,3.590852E+3,3.686528E+3,8.107900E-2,2.989000E-1,9.910000E+37,2.224820E-1,4.454293E+41,1.222265E+42,8.107900E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.200000E+1
8.456984E-1,5.000000E+2,4.987000E-1,1.378420E-1,3.617910E+3,3.696063E+3,8.095100E-2,2.992000E-1,9.910000E+37,1.378420E-1,7.189391E+41,1.224197E+42,8.095100E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.300000E+1
8.673163E-1,2.000000E+2,1.999000E-1,5.358300E-2,3.730661E+3,3.683991E+3,8.135200E-2,2.997000E-1,9.910000E+37,5.358300E-2,1.849467E+42,1.218163E+42,8.135200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.400000E+1
8.890342E-1,0.000000E+0,-4.000000E-4,-3.075000E-3,1.300813E+2,3.682803E+3,8.151400E-2,3.002000E-1,9.910000E+37,-3.075000E-3,-3.222764E+43,1.215742E+42,8.151400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.500000E+1
9.106688E-1,3.000000E+2,2.996000E-1,8.138000E-2,3.681494E+3,3.687203E+3,8.125400E-2,2.996000E-1,9.910000E+37,8.138000E-2,1.217744E+42,1.219632E+42,8.125400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.600000E+1
9.323200E-1,6.000000E+2,5.999000E-1,1.661870E-1,3.609789E+3,3.673975E+3,8.160100E-2,2.998000E-1,9.910000E+37,1.661870E-1,5.963162E+41,1.214446E+42,8.160100E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.700000E+1
9.540212E-1,9.000000E+2,8.995000E-1,2.510490E-1,3.582966E+3,3.680326E+3,8.143300E-2,2.997000E-1,9.910000E+37,2.510490E-1,3.947437E+41,1.216951E+42,8.143300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.800000E+1
9.755391E-1,1.200000E+3,1.199800E+0,3.365320E-1,3.565188E+3,3.675089E+3,8.141300E-2,2.992000E-1,9.910000E+37,3.365320E-1,2.944742E+41,1.217250E+42,8.141300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.900000E+1
9.972070E-1,1.500000E+3,1.500100E+0,4.221910E-1,3.553131E+3,3.697824E+3,8.126400E-2,3.005000E-1,9.910000E+37,4.221910E-1,2.347279E+41,1.219482E+42,8.126400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.000000E+1
1.019225E+0,1.800000E+3,1.800500E+0,5.082940E-1,3.542241E+3,3.683092E+3,8.139900E-2,2.998000E-1,9.910000E+37,5.082940E-1,1.949659E+41,1.217460E+42,8.139900E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.100000E+1
1.041043E+0,2.100000E+3,2.099600E+0,5.941330E-1,3.533889E+3,3.688907E+3,8.135200E-2,3.001000E-1,9.910000E+37,5.941330E-1,1.667977E+41,1.218163E+42,8.135200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.200000E+1
1.062711E+0,2.400000E+3,2.399700E+0,6.803530E-1,3.527140E+3,3.685352E+3,8.113200E-2,2.990000E-1,9.910000E+37,6.803530E-1,1.456597E+41,1.221466E+42,8.113200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.300000E+1
1.084262E+0,2.700000E+3,2.699200E+0,7.660460E-1,3.523548E+3,3.688108E+3,8.169500E-2,3.013000E-1,9.910000E+37,7.660460E-1,1.293656E+41,1.213049E+42,8.169500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.400000E+1
1.105930E+0,3.000000E+3,3.000500E+0,8.515690E-1,3.523496E+3,3.689014E+3,8.118700E-2,2.995000E-1,9.910000E+37,8.515690E-1,1.163734E+41,1.220639E+42,8.118700E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.500000E+1
1.127548E+0,3.300000E+3,3.299100E+0,9.361180E-1,3.524235E+3,3.700377E+3,8.126200E-2,3.007000E-1,9.910000E+37,9.361180E-1,1.058627E+41,1.219512E+42,8.126200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.600000E+1
1.149199E+0,3.600000E+3,3.525900E+0,1.000040E+0,3.525759E+3,3.688701E+3,8.122100E-2,2.996000E-1,9.910000E+37,1.000040E+0,9.909604E+40,1.220128E+42,8.122100E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.700000E+1
1.170750E+0,3.900000E+3,3.528300E+0,1.000136E+0,3.527820E+3,3.686517E+3,8.124200E-2,2.995000E-1,9.910000E+37,1.000136E+0,9.908652E+40,1.219812E+42,8.124200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.800000E+1
1.192368E+0,4.200000E+3,3.529500E+0,1.000071E+0,3.529249E+3,3.699833E+3,8.132800E-2,3.009000E-1,9.910000E+37,1.000071E+0,9.909296E+40,1.218523E+42,8.132800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.900000E+1
1.213936E+0,4.500000E+3,3.530900E+0,1.000137E+0,3.530416E+3,3.701287E+3,8.121500E-2,3.006000E-1,9.910000E+37,1.000137E+0,9.908643E+40,1.220218E+42,8.121500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.000000E+1
1.235671E+0,4.800000E+3,3.529100E+0,9.997800E-1,3.529877E+3,3.686177E+3,8.135800E-2,2.999000E-1,9.910000E+37,9.997800E-1,9.912181E+40,1.218073E+42,8.135800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.100000E+1
1.257255E+0,5.000000E+3,3.532700E+0,9.999850E-1,3.532753E+3,3.688056E+3,8.142500E-2,3.003000E-1,9.910000E+37,9.999850E-1,9.910149E+40,1.217071E+42,8.142500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.200000E+1
1.278723E+0,4.700000E+3,3.534300E+0,9.999810E-1,3.534367E+3,3.705076E+3,8.094300E-2,2.999000E-1,9.910000E+37,9.999810E-1,9.910188E+40,1.224318E+42,8.094300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.300000E+1
1.300458E+0,4.400000E+3,3.533900E+0,9.998970E-1,3.534264E+3,3.705251E+3,8.139800E-2,3.016000E-1,9.910000E+37,9.998970E-1,9.911021E+40,1.217475E+42,8.139800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.400000E+1
1.322176E+0,4.100000E+3,3.535300E+0,9.997870E-1,3.536053E+3,3.705849E+3,8.114200E-2,3.007000E-1,9.910000E+37,9.997870E-1,9.912111E+40,1.221316E+42,8.114200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.500000E+1
1.343694E+0,3.800000E+3,3.538400E+0,1.000131E+0,3.537937E+3,3.707039E+3,8.106200E-2,3.005000E-1,9.910000E+37,1.000131E+0,9.908702E+40,1.222521E+42,8.106200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.600000E+1
1.365295E+0,3.500000E+3,3.493700E+0,9.874820E-1,3.537989E+3,3.683078E+3,8.134500E-2,2.996000E-1,9.910000E+37,9.874820E-1,1.003563E+41,1.218268E+42,8.134500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.700000E+1
1.386879E+0,3.200000E+3,3.200200E+0,9.048540E-1,3.536703E+3,3.684120E+3,8.151200E-2,3.003000E-1,9.910000E+37,9.048540E-1,1.095204E+41,1.215772E+42,8.151200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.800000E+1
1.408331E+0,2.900000E+3,2.900000E+0,8.199080E-1,3.536982E+3,3.692927E+3,8.145300E-2,3.008000E-1,9.910000E+37,8.199080E-1,1.208672E+41,1.216653E+42,8.145300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,5.900000E+1
1.430098E+0,2.600000E+3,2.600700E+0,7.350510E-1,3.538122E+3,3.697793E+3,8.145400E-2,3.012000E-1,9.910000E+37,7.350510E-1,1.348206E+41,1.216638E+42,8.145400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.000000E+1
1.451616E+0,2.300000E+3,2.298900E+0,6.495820E-1,3.539045E+3,3.697049E+3,8.125400E-2,3.004000E-1,9.910000E+37,6.495820E-1,1.525596E+41,1.219632E+42,8.125400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.100000E+1
1.473234E+0,2.000000E+3,2.000200E+0,5.642370E-1,3.544964E+3,3.681856E+3,8.137200E-2,2.996000E-1,9.910000E+37,5.642370E-1,1.756354E+41,1.217864E+42,8.137200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.200000E+1
1.494969E+0,1.700000E+3,1.699400E+0,4.785470E-1,3.551166E+3,3.689897E+3,8.154700E-2,3.009000E-1,9.910000E+37,4.785470E-1,2.070852E+41,1.215250E+42,8.154700E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.300000E+1
1.516537E+0,1.400000E+3,1.399900E+0,3.928100E-1,3.563809E+3,3.693912E+3,8.132300E-2,3.004000E-1,9.910000E+37,3.928100E-1,2.522848E+41,1.218597E+42,8.132300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.400000E+1
1.538155E+0,1.100000E+3,1.100300E+0,3.077830E-1,3.574921E+3,3.687220E+3,8.133500E-2,2.999000E-1,9.910000E+37,3.077830E-1,3.219801E+41,1.218418E+42,8.133500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.500000E+1
1.559623E+0,8.000000E+2,8.000000E-1,2.224840E-1,3.595764E+3,3.682563E+3,8.146500E-2,3.000000E-1,9.910000E+37,2.224840E-1,4.454253E+41,1.216473E+42,8.146500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.600000E+1
1.581190E+0,5.000000E+2,4.996000E-1,1.378980E-1,3.622968E+3,3.690928E+3,8.117200E-2,2.996000E-1,9.910000E+37,1.378980E-1,7.186471E+41,1.220864E+42,8.117200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.700000E+1
1.602875E+0,2.000000E+2,2.008000E-1,5.321200E-2,3.773585E+3,3.681585E+3,8.137800E-2,2.996000E-1,9.910000E+37,5.321200E-2,1.862362E+42,1.217774E+42,8.137800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.800000E+1
1.624510E+0,0.000000E+0,-4.000000E-4,-2.912000E-3,1.373626E+2,3.684036E+3,8.154100E-2,3.004000E-1,9.910000E+37,-2.912000E-3,-3.403159E+43,1.215340E+42,8.154100E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,6.900000E+1
1.645994E+0,3.000000E+2,2.983000E-1,8.121100E-2,3.673148E+3,3.690241E+3,8.116000E-2,2.995000E-1,9.910000E+37,8.121100E-2,1.220278E+42,1.221045E+42,8.116000E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.000000E+1
1.667695E+0,6.000000E+2,5.990000E-1,1.660630E-1,3.607065E+3,3.685864E+3,8.117500E-2,2.992000E-1,9.910000E+37,1.660630E-1,5.967615E+41,1.220819E+42,8.117500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.100000E+1
1.689330E+0,9.000000E+2,9.005000E-1,2.508690E-1,3.589523E+3,3.683798E+3,8.168200E-2,3.009000E-1,9.910000E+37,2.508690E-1,3.950269E+41,1.213242E+42,8.168200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.200000E+1
1.711015E+0,1.200000E+3,1.201900E+0,3.365590E-1,3.571142E+3,3.681941E+3,8.118000E-2,2.989000E-1,9.910000E+37,3.365590E-1,2.944506E+41,1.220744E+42,8.118000E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.300000E+1
1.732732E+0,1.500000E+3,1.500300E+0,4.215620E-1,3.558907E+3,3.681818E+3,8.140000E-2,2.997000E-1,9.910000E+37,4.215620E-1,2.350781E+41,1.217445E+42,8.140000E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.400000E+1
1.754217E+0,1.800000E+3,1.799500E+0,5.070840E-1,3.548722E+3,3.677938E+3,8.164900E-2,3.003000E-1,9.910000E+37,5.070840E-1,1.954311E+41,1.213732E+42,8.164900E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.500000E+1
1.775935E+0,2.100000E+3,2.100100E+0,5.932450E-1,3.540021E+3,3.696712E+3,8.104500E-2,2.996000E-1,9.910000E+37,5.932450E-1,1.670473E+41,1.222777E+42,8.104500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.600000E+1
1.797469E+0,2.400000E+3,2.399800E+0,6.788410E-1,3.535143E+3,3.695690E+3,8.133800E-2,3.006000E-1,9.910000E+37,6.788410E-1,1.459841E+41,1.218373E+42,8.133800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,7.700000E+1
