Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
7.897935E+0,4.100000E+3,4.099700E+0,6.906300E-1,5.936174E+3,5.990442E+3,5.001300E-2,2.996000E-1,9.910000E+37,6.906300E-1,1.434922E+41,1.981485E+42,5.001300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.610000E+2
7.919620E+0,3.800000E+3,3.799900E+0,6.414910E-1,5.923544E+3,6.004454E+3,5.029600E-2,3.020000E-1,9.910000E+37,6.414910E-1,1.544839E+41,1.970336E+42,5.029600E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.620000E+2
7.941171E+0,3.500000E+3,3.499000E+0,6.015590E-1,5.816553E+3,6.016414E+3,4.971400E-2,2.991000E-1,9.910000E+37,6.015590E-1,1.647386E+41,1.993402E+42,4.971400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.630000E+2
7.962805E+0,3.200000E+3,3.200000E+0,5.520780E-1,5.796282E+3,6.016881E+3,4.976000E-2,2.994000E-1,9.910000E+37,5.520780E-1,1.795036E+41,1.991559E+42,4.976000E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.640000E+2
7.984457E+0,2.900000E+3,2.899600E+0,5.009670E-1,5.788006E+3,5.981849E+3,5.013500E-2,2.999000E-1,9.910000E+37,5.009670E-1,1.978174E+41,1.976663E+42,5.013500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.650000E+2
8.005925E+0,2.600000E+3,2.600000E+0,4.498430E-1,5.779794E+3,6.015369E+3,4.997200E-2,3.006000E-1,9.910000E+37,4.498430E-1,2.202991E+41,1.983111E+42,4.997200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.660000E+2
8.027559E+0,2.300000E+3,2.300200E+0,3.978810E-1,5.781126E+3,6.007802E+3,4.998500E-2,3.003000E-1,9.910000E+37,3.978810E-1,2.490694E+41,1.982595E+42,4.998500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.670000E+2
8.049077E+0,2.000000E+3,2.000800E+0,3.459390E-1,5.783679E+3,5.967468E+3,5.010500E-2,2.990000E-1,9.910000E+37,3.459390E-1,2.864667E+41,1.977847E+42,5.010500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.680000E+2
8.070462E+0,1.700000E+3,1.700200E+0,2.937470E-1,5.787974E+3,5.969143E+3,5.042600E-2,3.010000E-1,9.910000E+37,2.937470E-1,3.373651E+41,1.965256E+42,5.042600E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.690000E+2
8.092063E+0,1.400000E+3,1.400300E+0,2.412920E-1,5.803342E+3,6.028902E+3,4.989300E-2,3.008000E-1,9.910000E+37,2.412920E-1,4.107057E+41,1.986251E+42,4.989300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.700000E+2
8.113647E+0,1.100000E+3,1.099200E+0,1.890920E-1,5.813043E+3,5.982531E+3,5.014600E-2,3.000000E-1,9.910000E+37,1.890920E-1,5.240835E+41,1.976229E+42,5.014600E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.710000E+2
8.135232E+0,8.000000E+2,7.995000E-1,1.368130E-1,5.843743E+3,5.958122E+3,5.038500E-2,3.002000E-1,9.910000E+37,1.368130E-1,7.243464E+41,1.966855E+42,5.038500E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.720000E+2
8.156800E+0,5.000000E+2,4.994000E-1,8.477800E-2,5.890679E+3,5.952476E+3,5.024800E-2,2.991000E-1,9.910000E+37,8.477800E-2,1.168935E+42,1.972218E+42,5.024800E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.730000E+2
8.178584E+0,2.000000E+2,1.996000E-1,3.278600E-2,6.087964E+3,5.987785E+3,5.010200E-2,3.000000E-1,9.910000E+37,3.278600E-2,3.022632E+42,1.977965E+42,5.010200E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.740000E+2
8.200202E+0,0.000000E+0,0.000000E+0,-1.935000E-3,0.000000E+0,5.988595E+3,5.032900E-2,3.014000E-1,9.910000E+37,-1.935000E-3,-5.121447E+43,1.969044E+42,5.032900E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.750000E+2
8.221837E+0,3.000000E+2,2.990000E-1,4.986300E-2,5.996430E+3,5.989213E+3,4.987300E-2,2.987000E-1,9.910000E+37,4.986300E-2,1.987446E+42,1.987047E+42,4.987300E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.760000E+2
8.243488E+0,6.000000E+2,5.987000E-1,1.018340E-1,5.879176E+3,5.990332E+3,5.006400E-2,2.999000E-1,9.910000E+37,1.018340E-1,9.731524E+41,1.979466E+42,5.006400E-2,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.770000E+2
8.265056E+0,9.000000E+2,9.005000E-1,1.544520E-1,5.830290E+3,5.985958E+3,5.013400E-2,3.001000E-1,9.910000E+37,1.544520E-1,6.416233E+41,1.976702E+42,5.013400E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.780000E+2
8.286507E+0,1.200000E+3,1.200500E+0,2.060600E-1,5.825973E+3,6.081136E+3,4.930000E-2,2.998000E-1,9.910000E+37,2.060600E-1,4.809279E+41,2.010142E+42,4.930000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.790000E+2
8.308159E+0,1.500000E+3,1.499600E+0,2.583000E-1,5.805652E+3,6.063658E+3,4.964000E-2,3.010000E-1,9.910000E+37,2.583000E-1,3.836624E+41,1.996374E+42,4.964000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.800000E+2
8.329710E+0,1.800000E+3,1.800500E+0,3.110300E-1,5.788831E+3,6.076923E+3,4.940000E-2,3.002000E-1,9.910000E+37,3.110300E-1,3.186188E+41,2.006073E+42,4.940000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.810000E+2
8.351344E+0,2.100000E+3,2.100200E+0,3.632700E-1,5.781375E+3,6.067824E+3,4.954000E-2,3.006000E-1,9.910000E+37,3.632700E-1,2.727998E+41,2.000404E+42,4.954000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.820000E+2
8.372762E+0,2.400000E+3,2.400000E+0,4.154600E-1,5.776729E+3,6.042381E+3,4.955000E-2,2.994000E-1,9.910000E+37,4.154600E-1,2.385308E+41,2.000000E+42,4.955000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.830000E+2
8.394430E+0,2.700000E+3,2.700400E+0,4.674400E-1,5.776998E+3,6.028939E+3,4.976000E-2,3.000000E-1,9.910000E+37,4.674400E-1,2.120058E+41,1.991559E+42,4.976000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.840000E+2
8.416065E+0,3.000000E+3,2.999500E+0,5.192600E-1,5.776490E+3,6.062739E+3,4.973000E-2,3.015000E-1,9.910000E+37,5.192600E-1,1.908485E+41,1.992761E+42,4.973000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.850000E+2
8.437599E+0,3.300000E+3,3.298700E+0,5.706100E-1,5.781006E+3,6.076923E+3,4.940000E-2,3.002000E-1,9.910000E+37,5.706100E-1,1.736738E+41,2.006073E+42,4.940000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.860000E+2
8.459317E+0,3.600000E+3,3.599600E+0,6.206300E-1,5.799913E+3,6.053269E+3,4.956000E-2,3.000000E-1,9.910000E+37,6.206300E-1,1.596765E+41,1.999596E+42,4.956000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.870000E+2
8.480985E+0,3.900000E+3,3.900300E+0,6.592800E-1,5.915999E+3,6.051199E+3,4.961000E-2,3.002000E-1,9.910000E+37,6.592800E-1,1.503155E+41,1.997581E+42,4.961000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.880000E+2
8.502486E+0,4.200000E+3,4.200900E+0,7.073400E-1,5.939011E+3,6.097462E+3,4.925000E-2,3.003000E-1,9.910000E+37,7.073400E-1,1.401024E+41,2.012183E+42,4.925000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.890000E+2
8.524138E+0,4.500000E+3,4.500200E+0,7.552700E-1,5.958399E+3,6.089159E+3,4.935000E-2,3.005000E-1,9.910000E+37,7.552700E-1,1.312114E+41,2.008105E+42,4.935000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.900000E+2
8.545855E+0,4.800000E+3,4.801000E+0,8.018700E-1,5.987255E+3,6.101867E+3,4.928000E-2,3.007000E-1,9.910000E+37,8.018700E-1,1.235861E+41,2.010958E+42,4.928000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.910000E+2
8.567557E+0,5.100000E+3,5.100700E+0,8.487100E-1,6.009945E+3,6.119616E+3,4.899000E-2,2.998000E-1,9.910000E+37,8.487100E-1,1.167654E+41,2.022862E+42,4.899000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.920000E+2
8.589141E+0,5.400000E+3,5.401100E+0,8.939300E-1,6.041972E+3,6.135107E+3,4.885000E-2,2.997000E-1,9.910000E+37,8.939300E-1,1.108588E+41,2.028659E+42,4.885000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.930000E+2
8.610826E+0,5.700000E+3,5.698700E+0,9.391200E-1,6.068128E+3,6.116227E+3,4.887000E-2,2.989000E-1,9.910000E+37,9.391200E-1,1.055243E+41,2.027829E+42,4.887000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.940000E+2
8.632310E+0,6.000000E+3,5.999400E+0,9.672400E-1,6.202597E+3,6.114727E+3,4.916000E-2,3.006000E-1,9.910000E+37,9.672400E-1,1.024565E+41,2.015867E+42,4.916000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.950000E+2
8.653795E+0,6.300000E+3,6.300100E+0,1.037800E+0,6.070630E+3,6.057108E+3,4.938000E-2,2.991000E-1,9.910000E+37,1.037800E+0,9.549046E+40,2.006885E+42,4.938000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.960000E+2
8.675496E+0,6.600000E+3,6.599700E+0,1.094150E+0,6.031806E+3,5.978022E+3,5.005000E-2,2.992000E-1,9.910000E+37,1.094150E+0,9.057259E+40,1.980020E+42,5.005000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.970000E+2
8.697147E+0,6.900000E+3,6.900100E+0,1.348280E+0,5.117706E+3,4.984232E+3,6.025000E-2,3.003000E-1,9.910000E+37,1.348280E+0,7.350105E+40,1.644813E+42,6.025000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.980000E+2
8.718765E+0,7.200000E+3,7.199300E+0,1.425220E+0,5.051360E+3,4.822604E+3,6.229000E-2,3.004000E-1,9.910000E+37,1.425220E+0,6.953312E+40,1.590946E+42,6.229000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,3.990000E+2
8.740367E+0,7.500000E+3,7.501500E+0,8.748500E-1,8.574613E+3,8.830787E+3,3.404000E-2,3.006000E-1,9.910000E+37,8.748500E-1,1.132766E+41,2.911281E+42,3.404000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.000000E+2
8.761784E+0,7.800000E+3,7.799300E+0,1.590950E+0,4.902291E+3,4.649938E+3,6.456000E-2,3.002000E-1,9.910000E+37,1.590950E+0,6.228983E+40,1.535006E+42,6.456000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.010000E+2
8.783452E+0,8.000000E+3,7.504300E+0,2.000280E+0,3.751625E+3,4.349211E+3,6.907000E-2,3.004000E-1,9.910000E+37,2.000280E+0,4.954306E+40,1.434776E+42,6.907000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.020000E+2
8.805070E+0,7.700000E+3,7.700300E+0,1.711690E+0,4.498653E+3,4.319654E+3,6.945000E-2,3.000000E-1,9.910000E+37,1.711690E+0,5.789600E+40,1.426926E+42,6.945000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.030000E+2
8.826538E+0,7.400000E+3,6.540700E+0,2.000040E+0,3.270285E+3,3.126303E+3,9.596000E-2,3.000000E-1,9.910000E+37,2.000040E+0,4.954901E+40,1.032722E+42,9.596000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.040000E+2
8.848023E+0,7.100000E+3,6.518200E+0,1.999810E+0,3.259410E+3,3.130153E+3,9.581000E-2,2.999000E-1,9.910000E+37,1.999810E+0,4.955471E+40,1.034339E+42,9.581000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.050000E+2
8.869624E+0,6.800000E+3,6.504100E+0,1.999820E+0,3.252343E+3,3.112748E+3,9.641000E-2,3.001000E-1,9.910000E+37,1.999820E+0,4.955446E+40,1.027902E+42,9.641000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.060000E+2
8.891075E+0,6.500000E+3,6.480300E+0,1.995710E+0,3.247115E+3,3.111895E+3,9.634000E-2,2.998000E-1,9.910000E+37,1.995710E+0,4.965651E+40,1.028649E+42,9.634000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.070000E+2
8.912526E+0,6.200000E+3,6.198500E+0,1.921110E+0,3.226520E+3,3.100021E+3,9.658000E-2,2.994000E-1,9.910000E+37,1.921110E+0,5.158476E+40,1.026092E+42,9.658000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.080000E+2
8.934111E+0,5.900000E+3,5.899000E+0,1.838560E+0,3.208489E+3,3.098999E+3,9.687000E-2,3.002000E-1,9.910000E+37,1.838560E+0,5.390088E+40,1.023021E+42,9.687000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.090000E+2
8.955579E+0,5.600000E+3,5.599400E+0,1.756260E+0,3.188252E+3,3.102242E+3,9.722000E-2,3.016000E-1,9.910000E+37,1.756260E+0,5.642672E+40,1.019338E+42,9.722000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.100000E+2
8.977197E+0,5.300000E+3,5.300700E+0,1.683190E+0,3.149199E+3,3.098504E+3,9.695000E-2,3.004000E-1,9.910000E+37,1.683190E+0,5.887630E+40,1.022176E+42,9.695000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.110000E+2
8.999381E+0,5.000000E+3,4.998700E+0,1.597760E+0,3.128567E+3,3.101704E+3,9.685000E-2,3.004000E-1,9.910000E+37,1.597760E+0,6.202433E+40,1.023232E+42,9.685000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.120000E+2
9.020849E+0,4.700000E+3,4.699800E+0,1.510360E+0,3.111708E+3,3.097692E+3,9.704000E-2,3.006000E-1,9.910000E+37,1.510360E+0,6.561350E+40,1.021228E+42,9.704000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.130000E+2
9.042501E+0,4.400000E+3,4.400000E+0,1.421480E+0,3.095365E+3,3.096714E+3,9.678000E-2,2.997000E-1,9.910000E+37,1.421480E+0,6.971607E+40,1.023972E+42,9.678000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.140000E+2
9.063952E+0,4.100000E+3,4.100000E+0,1.331190E+0,3.079951E+3,3.096934E+3,9.687000E-2,3.000000E-1,9.910000E+37,1.331190E+0,7.444467E+40,1.023021E+42,9.687000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.150000E+2
9.085470E+0,3.800000E+3,3.800400E+0,1.240020E+0,3.064789E+3,3.110973E+3,9.624000E-2,2.994000E-1,9.910000E+37,1.240020E+0,7.991807E+40,1.029717E+42,9.624000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.160000E+2
9.107154E+0,3.500000E+3,3.499100E+0,1.147460E+0,3.049431E+3,3.103413E+3,9.641000E-2,2.992000E-1,9.910000E+37,1.147460E+0,8.636467E+40,1.027902E+42,9.641000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.170000E+2
9.129439E+0,3.200000E+3,3.199000E+0,1.053580E+0,3.036314E+3,3.109636E+3,9.641000E-2,2.998000E-1,9.910000E+37,1.053580E+0,9.406025E+40,1.027902E+42,9.641000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.180000E+2
9.150840E+0,2.900000E+3,2.899600E+0,9.584600E-1,3.025270E+3,3.108921E+3,9.640000E-2,2.997000E-1,9.910000E+37,9.584600E-1,1.033950E+41,1.028008E+42,9.640000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.190000E+2
9.172441E+0,2.600000E+3,2.599800E+0,8.620300E-1,3.015904E+3,3.116883E+3,9.625000E-2,3.000000E-1,9.910000E+37,8.620300E-1,1.149612E+41,1.029610E+42,9.625000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.200000E+2
9.194093E+0,2.300000E+3,2.299800E+0,7.643400E-1,3.008870E+3,3.101272E+3,9.667000E-2,2.998000E-1,9.910000E+37,7.643400E-1,1.296543E+41,1.025137E+42,9.667000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.210000E+2
9.215794E+0,2.000000E+3,1.999300E+0,6.657400E-1,3.003124E+3,3.103770E+3,9.656000E-2,2.997000E-1,9.910000E+37,6.657400E-1,1.488569E+41,1.026305E+42,9.656000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.220000E+2
9.237595E+0,1.700000E+3,1.700600E+0,5.666000E-1,3.001412E+3,3.106766E+3,9.666000E-2,3.003000E-1,9.910000E+37,5.666000E-1,1.749029E+41,1.025243E+42,9.666000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.230000E+2
9.259196E+0,1.400000E+3,1.399500E+0,4.663200E-1,3.001158E+3,3.107912E+3,9.656000E-2,3.001000E-1,9.910000E+37,4.663200E-1,2.125150E+41,1.026305E+42,9.656000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.240000E+2
9.280647E+0,1.100000E+3,1.099900E+0,3.659400E-1,3.005684E+3,3.106084E+3,9.681000E-2,3.007000E-1,9.910000E+37,3.659400E-1,2.708094E+41,1.023655E+42,9.681000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.250000E+2
9.302199E+0,8.000000E+2,8.000000E-1,2.651200E-1,3.017502E+3,3.103555E+3,9.676000E-2,3.003000E-1,9.910000E+37,2.651200E-1,3.737930E+41,1.024184E+42,9.676000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.260000E+2
9.323700E+0,5.000000E+2,4.999000E-1,1.642000E-1,3.044458E+3,3.095066E+3,9.667000E-2,2.992000E-1,9.910000E+37,1.642000E-1,6.035323E+41,1.025137E+42,9.667000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.270000E+2
9.345301E+0,2.000000E+2,1.995000E-1,6.309000E-2,3.162149E+3,3.102628E+3,9.666000E-2,2.999000E-1,9.910000E+37,6.309000E-2,1.570772E+42,1.025243E+42,9.666000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.280000E+2
9.366786E+0,0.000000E+0,8.000000E-4,-3.940000E-3,-2.030457E+2,3.100464E+3,9.705000E-2,3.009000E-1,9.910000E+37,-3.940000E-3,-2.515228E+43,1.021123E+42,9.705000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.290000E+2
9.388454E+0,3.000000E+2,3.000000E-1,9.675000E-2,3.100775E+3,3.081670E+3,9.722000E-2,2.996000E-1,9.910000E+37,9.675000E-2,1.024289E+42,1.019338E+42,9.722000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.300000E+2
9.409938E+0,6.000000E+2,6.003000E-1,1.978800E-1,3.033657E+3,3.091362E+3,9.643000E-2,2.981000E-1,9.910000E+37,1.978800E-1,5.008086E+41,1.027688E+42,9.643000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.310000E+2
9.431606E+0,9.000000E+2,8.993000E-1,2.986900E-1,3.010814E+3,3.098315E+3,9.673000E-2,2.997000E-1,9.910000E+37,2.986900E-1,3.317821E+41,1.024501E+42,9.673000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.320000E+2
9.453174E+0,1.200000E+3,1.200300E+0,3.995900E-1,3.003829E+3,3.088962E+3,9.712000E-2,3.000000E-1,9.910000E+37,3.995900E-1,2.480042E+41,1.020387E+42,9.712000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.330000E+2
9.475392E+0,1.500000E+3,1.499400E+0,4.998700E-1,2.999580E+3,3.101488E+3,9.676000E-2,3.001000E-1,9.910000E+37,4.998700E-1,1.982515E+41,1.024184E+42,9.676000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.340000E+2
9.496877E+0,1.800000E+3,1.800200E+0,6.001100E-1,2.999783E+3,3.087373E+3,9.717000E-2,3.000000E-1,9.910000E+37,6.001100E-1,1.651364E+41,1.019862E+42,9.717000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.350000E+2
9.518594E+0,1.500000E+3,1.499500E+0,5.000600E-1,2.998640E+3,3.103092E+3,9.671000E-2,3.001000E-1,9.910000E+37,5.000600E-1,1.981762E+41,1.024713E+42,9.671000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.360000E+2
9.540129E+0,1.200000E+3,1.199400E+0,3.994400E-1,3.002704E+3,3.096535E+3,9.727000E-2,3.012000E-1,9.910000E+37,3.994400E-1,2.480973E+41,1.018814E+42,9.727000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.370000E+2
9.561697E+0,9.000000E+2,8.996000E-1,2.986200E-1,3.012524E+3,3.094305E+3,9.692000E-2,2.999000E-1,9.910000E+37,2.986200E-1,3.318599E+41,1.022493E+42,9.692000E-2,9.910000E+37,1.000000E-1,0.000000E+0,2.000000E+0,1.000000E+1,1.000000E+0,1.000000E+1,1.000000E+0,4.380000E+2
