Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
3.178682E-1,-5.000000E+2,-4.994000E-1,-1.375600E-2,3.630416E+4,5.391211E+4,9.330000E-4,5.030000E-2,9.910000E+37,-1.375600E-2,-7.204129E+42,1.062165E+44,9.330000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.100000E+1
3.336024E-1,-5.000000E+2,-5.004000E-1,-1.378600E-2,3.629769E+4,7.011331E+4,7.060000E-4,4.950000E-2,9.910000E+37,-1.378600E-2,-7.188452E+42,1.403683E+44,7.060000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.200000E+1
3.492033E-1,-4.500000E+2,-4.500000E-1,-1.227100E-2,3.667183E+4,4.451273E+4,1.139000E-3,5.070000E-2,9.910000E+37,-1.227100E-2,-8.075951E+42,8.700615E+43,1.139000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.300000E+1
3.649875E-1,-4.000000E+2,-4.005000E-1,-1.095800E-2,3.654864E+4,5.534730E+4,9.070000E-4,5.020000E-2,9.910000E+37,-1.095800E-2,-9.043621E+42,1.092613E+44,9.070000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.400000E+1
3.808718E-1,-3.500000E+2,-3.504000E-1,-9.531000E-3,3.676424E+4,4.476950E+4,1.128000E-3,5.050000E-2,9.910000E+37,-9.531000E-3,-1.039765E+43,8.785461E+43,1.128000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.500000E+1
3.965060E-1,-3.000000E+2,-3.009000E-1,-8.213000E-3,3.663704E+4,5.248677E+4,9.450000E-4,4.960000E-2,9.910000E+37,-8.213000E-3,-1.206624E+43,1.048677E+44,9.450000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.600000E+1
4.123069E-1,-2.500000E+2,-2.506000E-1,-6.882000E-3,3.641383E+4,6.228288E+4,8.060000E-4,5.020000E-2,9.910000E+37,-6.882000E-3,-1.439988E+43,1.229529E+44,8.060000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.700000E+1
4.281078E-1,-2.000000E+2,-1.992000E-1,-5.533000E-3,3.600217E+4,5.595628E+4,9.150000E-4,5.120000E-2,9.910000E+37,-5.533000E-3,-1.791072E+43,1.083060E+44,9.150000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.800000E+1
4.440254E-1,-1.500000E+2,-1.505000E-1,-4.217000E-3,3.568888E+4,4.826923E+4,1.040000E-3,5.020000E-2,9.910000E+37,-4.217000E-3,-2.350012E+43,9.528846E+43,1.040000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.900000E+1
4.597430E-1,-1.000000E+2,-1.009000E-1,-3.034000E-3,3.325643E+4,5.531915E+4,8.930000E-4,4.940000E-2,9.910000E+37,-3.034000E-3,-3.266315E+43,1.109742E+44,8.930000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.000000E+1
4.755105E-1,-5.000000E+1,-5.030000E-2,-1.690000E-3,2.976331E+4,4.823183E+4,1.018000E-3,4.910000E-2,9.910000E+37,-1.690000E-3,-5.863905E+43,9.734774E+43,1.018000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.100000E+1
4.912948E-1,0.000000E+0,-3.000000E-4,-2.950000E-4,1.016949E+3,5.045409E+4,9.910000E-4,5.000000E-2,9.910000E+37,-2.950000E-4,-3.359322E+44,1.000000E+44,9.910000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.200000E+1
5.071457E-1,5.000000E+1,5.000000E-2,8.700000E-4,5.747126E+4,5.611672E+4,8.910000E-4,5.000000E-2,9.910000E+37,8.700000E-4,1.139080E+44,1.112233E+44,8.910000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.300000E+1
5.229966E-1,1.000000E+2,9.970000E-2,2.119000E-3,4.705050E+4,5.209826E+4,9.770000E-4,5.090000E-2,9.910000E+37,2.119000E-3,4.676734E+43,1.014330E+44,9.770000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.400000E+1
5.387641E-1,1.500000E+2,1.504000E-1,3.577000E-3,4.204641E+4,6.110429E+4,8.150000E-4,4.980000E-2,9.910000E+37,3.577000E-3,2.770478E+43,1.215951E+44,8.150000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.500000E+1
5.545651E-1,2.000000E+2,1.992000E-1,4.792000E-3,4.156928E+4,5.056295E+4,9.770000E-4,4.940000E-2,9.910000E+37,4.792000E-3,2.068030E+43,1.014330E+44,9.770000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.600000E+1
5.706326E-1,2.500000E+2,2.496000E-1,6.009000E-3,4.153769E+4,5.936396E+4,8.490000E-4,5.040000E-2,9.910000E+37,6.009000E-3,1.649193E+43,1.167256E+44,8.490000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.700000E+1
5.865002E-1,3.000000E+2,2.991000E-1,7.305000E-3,4.094456E+4,6.081081E+4,8.140000E-4,4.950000E-2,9.910000E+37,7.305000E-3,1.356605E+43,1.217445E+44,8.140000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.800000E+1
6.023511E-1,3.500000E+2,3.500000E-1,8.888000E-3,3.937894E+4,5.284211E+4,9.500000E-4,5.020000E-2,9.910000E+37,8.888000E-3,1.114986E+43,1.043158E+44,9.500000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,2.900000E+1
6.181020E-1,4.000000E+2,4.000000E-1,1.031800E-2,3.876720E+4,5.769231E+4,8.580000E-4,4.950000E-2,9.910000E+37,1.031800E-2,9.604575E+42,1.155012E+44,8.580000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.000000E+1
6.339863E-1,4.500000E+2,4.495000E-1,1.170500E-2,3.840239E+4,5.274841E+4,9.460000E-4,4.990000E-2,9.910000E+37,1.170500E-2,8.466467E+42,1.047569E+44,9.460000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.100000E+1
6.497038E-1,5.000000E+2,5.011000E-1,1.323300E-2,3.786745E+4,5.236140E+4,9.740000E-4,5.100000E-2,9.910000E+37,1.323300E-2,7.488854E+42,1.017454E+44,9.740000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.200000E+1
6.655214E-1,5.000000E+2,5.000000E-1,1.316800E-2,3.797084E+4,5.260361E+4,9.410000E-4,4.950000E-2,9.910000E+37,1.316800E-2,7.525820E+42,1.053135E+44,9.410000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.300000E+1
6.816557E-1,4.500000E+2,4.492000E-1,1.157600E-2,3.880442E+4,4.722222E+4,1.080000E-3,5.100000E-2,9.910000E+37,1.157600E-2,8.560815E+42,9.175926E+43,1.080000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.400000E+1
6.974899E-1,4.000000E+2,4.010000E-1,1.029700E-2,3.894338E+4,4.607143E+4,1.120000E-3,5.160000E-2,9.910000E+37,1.029700E-2,9.624162E+42,8.848214E+43,1.120000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.500000E+1
7.133075E-1,3.500000E+2,3.489000E-1,8.727000E-3,3.997937E+4,4.548803E+4,1.086000E-3,4.940000E-2,9.910000E+37,8.727000E-3,1.135556E+43,9.125230E+43,1.086000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.600000E+1
7.291417E-1,3.000000E+2,2.986000E-1,7.390000E-3,4.040595E+4,4.856293E+4,1.009000E-3,4.900000E-2,9.910000E+37,7.390000E-3,1.341001E+43,9.821606E+43,1.009000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.700000E+1
7.449926E-1,2.500000E+2,2.508000E-1,6.086000E-3,4.120933E+4,5.656214E+4,8.610000E-4,4.870000E-2,9.910000E+37,6.086000E-3,1.628327E+43,1.150987E+44,8.610000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.800000E+1
7.608268E-1,2.000000E+2,2.000000E-1,4.889000E-3,4.090816E+4,5.000000E+4,1.028000E-3,5.140000E-2,9.910000E+37,4.889000E-3,2.026999E+43,9.640078E+43,1.028000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,3.900000E+1
7.766111E-1,1.500000E+2,1.496000E-1,3.528000E-3,4.240363E+4,5.576708E+4,8.930000E-4,4.980000E-2,9.910000E+37,3.528000E-3,2.808957E+43,1.109742E+44,8.930000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.000000E+1
7.922620E-1,1.000000E+2,1.001000E-1,2.162000E-3,4.629972E+4,5.122200E+4,9.820000E-4,5.030000E-2,9.910000E+37,2.162000E-3,4.583719E+43,1.009165E+44,9.820000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.100000E+1
8.079295E-1,5.000000E+1,4.950000E-2,9.760000E-4,5.071721E+4,5.441501E+4,9.060000E-4,4.930000E-2,9.910000E+37,9.760000E-4,1.015369E+44,1.093819E+44,9.060000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.200000E+1
8.239138E-1,0.000000E+0,-9.000000E-4,-3.830000E-4,2.349869E+3,4.788868E+4,1.042000E-3,4.990000E-2,9.910000E+37,-3.830000E-4,-2.587467E+44,9.510557E+43,1.042000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.300000E+1
8.396480E-1,-5.000000E+1,-4.880000E-2,-1.599000E-3,3.051907E+4,5.663206E+4,8.670000E-4,4.910000E-2,9.910000E+37,-1.599000E-3,-6.197624E+43,1.143022E+44,8.670000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.400000E+1
8.560990E-1,-1.000000E+2,-9.980000E-2,-2.757000E-3,3.619877E+4,5.161964E+4,9.570000E-4,4.940000E-2,9.910000E+37,-2.757000E-3,-3.594487E+43,1.035528E+44,9.570000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.500000E+1
8.720665E-1,-1.500000E+2,-1.496000E-1,-4.062000E-3,3.682915E+4,5.860465E+4,8.600000E-4,5.040000E-2,9.910000E+37,-4.062000E-3,-2.439685E+43,1.152326E+44,8.600000E-4,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.600000E+1
8.879508E-1,-2.000000E+2,-2.004000E-1,-5.427000E-3,3.692648E+4,4.489974E+4,1.147000E-3,5.150000E-2,9.910000E+37,-5.427000E-3,-1.826055E+43,8.639930E+43,1.147000E-3,9.910000E+37,1.000000E-2,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.700000E+1
9.038350E-1,-2.500000E+2,-2.491000E-1,-6.795000E-3,3.665931E+4,5.174897E+4,9.720000E-4,5.030000E-2,9.910000E+37,-6.795000E-3,-1.458425E+43,1.019547E+44,9.720000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.800000E+1
9.251029E-1,-3.000000E+2,-2.997000E-1,-8.065000E-3,3.716057E+4,5.494624E+4,9.300000E-4,5.110000E-2,9.910000E+37,-8.065000E-3,-1.228766E+43,1.065591E+44,9.300000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,4.900000E+1
9.467208E-1,-3.500000E+2,-3.503000E-1,-9.474000E-3,3.697488E+4,5.281018E+4,9.430000E-4,4.980000E-2,9.910000E+37,-9.474000E-3,-1.046021E+43,1.050901E+44,9.430000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.000000E+1
9.683887E-1,-4.000000E+2,-3.996000E-1,-1.075200E-2,3.716518E+4,5.959233E+4,8.340000E-4,4.970000E-2,9.910000E+37,-1.075200E-2,-9.216890E+42,1.188249E+44,8.340000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.100000E+1
9.901066E-1,-4.500000E+2,-4.500000E-1,-1.218700E-2,3.692459E+4,5.635739E+4,8.730000E-4,4.920000E-2,9.910000E+37,-1.218700E-2,-8.131616E+42,1.135166E+44,8.730000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.200000E+1
1.011825E+0,-5.000000E+2,-5.000000E-1,-1.349500E-2,3.705076E+4,5.707710E+4,8.690000E-4,4.960000E-2,9.910000E+37,-1.349500E-2,-7.343461E+42,1.140391E+44,8.690000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.300000E+1
1.033559E+0,-5.000000E+2,-5.002000E-1,-1.350700E-2,3.703265E+4,5.069583E+4,1.006000E-3,5.100000E-2,9.910000E+37,-1.350700E-2,-7.336936E+42,9.850895E+43,1.006000E-3,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.400000E+1
1.055210E+0,-4.500000E+2,-4.509000E-1,-1.219900E-2,3.696205E+4,5.065590E+4,9.910000E-4,5.020000E-2,9.910000E+37,-1.219900E-2,-8.123617E+42,1.000000E+44,9.910000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.500000E+1
1.076812E+0,-4.000000E+2,-4.007000E-1,-1.075400E-2,3.726055E+4,5.943060E+4,8.430000E-4,5.010000E-2,9.910000E+37,-1.075400E-2,-9.215176E+42,1.175563E+44,8.430000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.600000E+1
1.098363E+0,-3.500000E+2,-3.500000E-1,-9.475000E-3,3.693931E+4,5.144628E+4,9.680000E-4,4.980000E-2,9.910000E+37,-9.475000E-3,-1.045910E+43,1.023760E+44,9.680000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.700000E+1
1.119947E+0,-3.000000E+2,-3.014000E-1,-8.201000E-3,3.675162E+4,5.345572E+4,9.260000E-4,4.950000E-2,9.910000E+37,-8.201000E-3,-1.208389E+43,1.070194E+44,9.260000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.800000E+1
1.141665E+0,-2.500000E+2,-2.501000E-1,-6.663000E-3,3.753564E+4,5.892857E+4,8.400000E-4,4.950000E-2,9.910000E+37,-6.663000E-3,-1.487318E+43,1.179762E+44,8.400000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,5.900000E+1
1.163250E+0,-2.000000E+2,-2.009000E-1,-5.516000E-3,3.642132E+4,5.035035E+4,9.990000E-4,5.030000E-2,9.910000E+37,-5.516000E-3,-1.796592E+43,9.919920E+43,9.990000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.000000E+1
1.185051E+0,-1.500000E+2,-1.493000E-1,-4.294000E-3,3.476945E+4,5.733945E+4,8.720000E-4,5.000000E-2,9.910000E+37,-4.294000E-3,-2.307871E+43,1.136468E+44,8.720000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.100000E+1
1.206602E+0,-1.000000E+2,-1.001000E-1,-2.915000E-3,3.433962E+4,6.478318E+4,7.610000E-4,4.930000E-2,9.910000E+37,-2.915000E-3,-3.399657E+43,1.302234E+44,7.610000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.200000E+1
1.228137E+0,-5.000000E+1,-4.930000E-2,-1.547000E-3,3.186813E+4,5.780347E+4,8.650000E-4,5.000000E-2,9.910000E+37,-1.547000E-3,-6.405947E+43,1.145665E+44,8.650000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.300000E+1
1.249638E+0,0.000000E+0,-8.000000E-4,-4.270000E-4,1.873536E+3,5.615034E+4,8.780000E-4,4.930000E-2,9.910000E+37,-4.270000E-4,-2.320843E+44,1.128702E+44,8.780000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.400000E+1
1.271156E+0,5.000000E+1,5.080000E-2,1.005000E-3,5.054726E+4,5.953216E+4,8.550000E-4,5.090000E-2,9.910000E+37,1.005000E-3,9.860697E+43,1.159064E+44,8.550000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.500000E+1
1.292574E+0,1.000000E+2,9.950000E-2,2.295000E-3,4.335512E+4,5.538629E+4,9.190000E-4,5.090000E-2,9.910000E+37,2.295000E-3,4.318083E+43,1.078346E+44,9.190000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.600000E+1
1.314025E+0,1.500000E+2,1.501000E-1,3.425000E-3,4.382482E+4,6.871508E+4,7.160000E-4,4.920000E-2,9.910000E+37,3.425000E-3,2.893431E+43,1.384078E+44,7.160000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.700000E+1
1.335610E+0,2.000000E+2,1.999000E-1,4.737000E-3,4.219970E+4,4.960707E+4,1.018000E-3,5.050000E-2,9.910000E+37,4.737000E-3,2.092041E+43,9.734774E+43,1.018000E-3,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.800000E+1
1.357228E+0,2.500000E+2,2.506000E-1,6.083000E-3,4.119678E+4,4.970530E+4,1.018000E-3,5.060000E-2,9.910000E+37,6.083000E-3,1.629130E+43,9.734774E+43,1.018000E-3,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,6.900000E+1
1.378762E+0,3.000000E+2,3.006000E-1,7.633000E-3,3.938163E+4,5.434783E+4,9.200000E-4,5.000000E-2,9.910000E+37,7.633000E-3,1.298310E+43,1.077174E+44,9.200000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,7.000000E+1
1.400497E+0,3.500000E+2,3.509000E-1,8.873000E-3,3.954694E+4,5.315126E+4,9.520000E-4,5.060000E-2,9.910000E+37,8.873000E-3,1.116871E+43,1.040966E+44,9.520000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,7.100000E+1
1.422215E+0,4.000000E+2,3.993000E-1,1.029800E-2,3.877452E+4,5.893491E+4,8.450000E-4,4.980000E-2,9.910000E+37,1.029800E-2,9.623228E+42,1.172781E+44,8.450000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,7.200000E+1
1.443933E+0,4.500000E+2,4.498000E-1,1.150800E-2,3.908585E+4,4.692737E+4,1.074000E-3,5.040000E-2,9.910000E+37,1.150800E-2,8.611401E+42,9.227188E+43,1.074000E-3,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,7.300000E+1
1.465600E+0,5.000000E+2,5.005000E-1,1.298700E-2,3.853854E+4,5.019763E+4,1.012000E-3,5.080000E-2,9.910000E+37,1.298700E-2,7.630708E+42,9.792490E+43,1.012000E-3,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,7.400000E+1
1.487218E+0,5.000000E+2,5.000000E-1,1.297300E-2,3.854159E+4,5.852804E+4,8.560000E-4,5.010000E-2,9.910000E+37,1.297300E-2,7.638942E+42,1.157710E+44,8.560000E-4,9.910000E+37,1.000000E-1,0.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,1.000000E+0,7.500000E+1
