Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
2.831012E+0,2.400000E+3,2.400400E+0,5.548000E-2,4.326604E+4,4.625926E+4,2.160000E-2,9.992000E-1,2.322000E-2,5.548000E-2,4.185292E+2,9.296296E+2,2.160000E-2,2.008000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.260000E+2
2.852563E+0,2.500000E+3,2.500200E+0,5.744000E-2,4.352716E+4,4.691080E+4,2.130000E-2,9.992000E-1,2.225000E-2,5.744000E-2,3.873607E+2,8.962441E+2,2.130000E-2,1.909000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.270000E+2
2.873998E+0,2.600000E+3,2.600200E+0,6.103000E-2,4.260528E+4,4.807397E+4,2.082000E-2,1.000900E+0,2.168000E-2,6.103000E-2,3.552351E+2,8.179635E+2,2.082000E-2,1.703000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.280000E+2
2.895632E+0,2.700000E+3,2.700100E+0,6.335000E-2,4.262194E+4,4.800672E+4,2.082000E-2,9.995000E-1,2.433000E-2,6.335000E-2,3.840568E+2,8.765610E+2,2.082000E-2,1.825000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.290000E+2
2.917350E+0,2.800000E+3,2.800000E+0,6.800000E-2,4.117647E+4,4.704748E+4,2.127000E-2,1.000700E+0,2.274000E-2,6.800000E-2,3.344118E+2,7.719793E+2,2.127000E-2,1.642000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.300000E+2
2.938785E+0,2.900000E+3,2.900900E+0,6.912000E-2,4.196904E+4,4.775179E+4,2.095000E-2,1.000400E+0,2.746000E-2,6.912000E-2,3.972801E+2,1.100239E+3,2.095000E-2,2.305000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.310000E+2
2.960403E+0,3.000000E+3,2.999700E+0,7.224000E-2,4.152409E+4,4.865759E+4,2.056000E-2,1.000400E+0,2.591000E-2,7.224000E-2,3.586656E+2,8.861868E+2,2.056000E-2,1.822000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.320000E+2
2.981704E+0,3.100000E+3,3.099600E+0,7.508000E-2,4.128396E+4,4.980090E+4,2.009000E-2,1.000500E+0,2.311000E-2,7.508000E-2,3.078050E+2,9.044301E+2,2.009000E-2,1.817000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.330000E+2
3.003138E+0,3.200000E+3,3.200800E+0,7.876000E-2,4.063992E+4,5.077665E+4,1.970000E-2,1.000300E+0,2.245000E-2,7.876000E-2,2.850432E+2,8.802030E+2,1.970000E-2,1.734000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.340000E+2
3.024606E+0,3.300000E+3,3.299800E+0,7.916000E-2,4.168519E+4,4.689461E+4,2.135000E-2,1.001200E+0,2.436000E-2,7.916000E-2,3.077312E+2,8.932084E+2,2.135000E-2,1.907000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.350000E+2
3.046191E+0,3.400000E+3,3.399900E+0,8.394000E-2,4.050393E+4,4.864366E+4,2.057000E-2,1.000600E+0,2.483000E-2,8.394000E-2,2.958065E+2,9.183277E+2,2.057000E-2,1.889000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.360000E+2
3.067809E+0,3.500000E+3,3.500600E+0,8.541000E-2,4.098583E+4,4.909627E+4,2.036000E-2,9.996000E-1,2.568000E-2,8.541000E-2,3.006674E+2,9.847741E+2,2.036000E-2,2.005000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.370000E+2
3.089210E+0,3.600000E+3,3.599200E+0,8.898000E-2,4.044954E+4,4.927165E+4,2.032000E-2,1.001200E+0,2.798000E-2,8.898000E-2,3.144527E+2,9.266732E+2,2.032000E-2,1.883000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.380000E+2
3.110711E+0,3.700000E+3,3.700900E+0,9.155000E-2,4.042490E+4,4.813584E+4,2.076000E-2,9.993000E-1,2.711000E-2,9.155000E-2,2.961223E+2,9.378613E+2,2.076000E-2,1.947000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.390000E+2
3.132262E+0,3.800000E+3,3.800800E+0,9.533000E-2,3.986993E+4,4.682287E+4,2.134000E-2,9.992000E-1,2.579000E-2,9.533000E-2,2.705339E+2,9.104967E+2,2.134000E-2,1.943000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.400000E+2
3.153580E+0,3.900000E+3,3.900400E+0,9.687000E-2,4.026427E+4,4.474485E+4,2.234000E-2,9.996000E-1,2.805000E-2,9.687000E-2,2.895633E+2,7.426141E+2,2.234000E-2,1.659000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.410000E+2
3.174965E+0,4.000000E+3,4.000200E+0,1.012600E-1,3.950425E+4,4.963790E+4,2.016000E-2,1.000700E+0,2.954000E-2,1.012600E-1,2.917243E+2,9.379960E+2,2.016000E-2,1.891000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.420000E+2
3.196516E+0,4.100000E+3,4.100100E+0,1.037300E-1,3.952666E+4,4.871832E+4,2.052000E-2,9.997000E-1,2.414000E-2,1.037300E-1,2.327196E+2,8.971735E+2,2.052000E-2,1.841000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.430000E+2
3.217834E+0,4.200000E+3,4.200800E+0,1.047400E-1,4.010693E+4,4.965774E+4,2.016000E-2,1.001100E+0,2.990000E-2,1.047400E-1,2.854688E+2,9.211310E+2,2.016000E-2,1.857000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.440000E+2
3.239169E+0,4.300000E+3,4.300400E+0,1.096700E-1,3.921218E+4,4.939753E+4,2.025000E-2,1.000300E+0,2.694000E-2,1.096700E-1,2.456460E+2,8.839506E+2,2.025000E-2,1.790000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.450000E+2
3.260620E+0,4.400000E+3,4.400200E+0,1.121600E-1,3.923146E+4,4.733081E+4,2.113000E-2,1.000100E+0,3.176000E-2,1.121600E-1,2.831669E+2,7.851396E+2,2.113000E-2,1.659000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.460000E+2
3.282204E+0,4.500000E+3,4.501200E+0,1.148600E-1,3.918858E+4,4.668067E+4,2.142000E-2,9.999000E-1,3.082000E-2,1.148600E-1,2.683267E+2,8.818861E+2,2.142000E-2,1.889000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.470000E+2
3.303606E+0,4.600000E+3,4.600500E+0,1.178800E-1,3.902698E+4,4.573913E+4,2.185000E-2,9.994000E-1,2.968000E-2,1.178800E-1,2.517815E+2,8.983982E+2,2.185000E-2,1.963000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.480000E+2
3.325040E+0,4.700000E+3,4.700800E+0,1.206400E-1,3.896552E+4,4.573193E+4,2.186000E-2,9.997000E-1,3.131000E-2,1.206400E-1,2.595325E+2,7.863678E+2,2.186000E-2,1.719000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.490000E+2
3.346675E+0,4.800000E+3,4.800500E+0,1.259300E-1,3.812038E+4,4.789549E+4,2.086000E-2,9.991000E-1,3.066000E-2,1.259300E-1,2.434686E+2,1.009588E+3,2.086000E-2,2.106000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.500000E+2
3.368226E+0,4.900000E+3,4.900500E+0,1.255500E-1,3.903226E+4,4.468722E+4,2.238000E-2,1.000100E+0,3.166000E-2,1.255500E-1,2.521705E+2,8.226095E+2,2.238000E-2,1.841000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.510000E+2
3.389611E+0,5.000000E+3,4.999100E+0,1.303500E-1,3.835136E+4,4.751901E+4,2.104000E-2,9.998000E-1,3.087000E-2,1.303500E-1,2.368239E+2,9.344106E+2,2.104000E-2,1.966000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.520000E+2
3.411062E+0,5.000000E+3,4.998500E+0,1.309300E-1,3.817689E+4,4.833091E+4,2.067000E-2,9.990000E-1,2.951000E-2,1.309300E-1,2.253876E+2,9.375907E+2,2.067000E-2,1.938000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.530000E+2
3.432563E+0,4.900000E+3,4.899800E+0,1.276300E-1,3.839066E+4,4.880918E+4,2.049000E-2,1.000100E+0,3.193000E-2,1.276300E-1,2.501763E+2,8.096633E+2,2.049000E-2,1.659000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.540000E+2
3.454098E+0,4.800000E+3,4.800100E+0,1.253300E-1,3.829969E+4,4.560620E+4,2.194000E-2,1.000600E+0,3.021000E-2,1.253300E-1,2.410436E+2,8.021878E+2,2.194000E-2,1.760000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.550000E+2
3.475515E+0,4.700000E+3,4.700500E+0,1.210600E-1,3.882785E+4,5.018054E+4,1.994000E-2,1.000600E+0,3.070000E-2,1.210600E-1,2.535933E+2,9.413240E+2,1.994000E-2,1.877000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.560000E+2
3.496967E+0,4.600000E+3,4.601000E+0,1.175500E-1,3.914079E+4,4.707294E+4,2.125000E-2,1.000300E+0,2.843000E-2,1.175500E-1,2.418545E+2,9.811765E+2,2.125000E-2,2.085000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.570000E+2
3.518401E+0,4.500000E+3,4.501800E+0,1.168100E-1,3.853951E+4,4.937839E+4,2.027000E-2,1.000900E+0,2.922000E-2,1.168100E-1,2.501498E+2,1.077948E+3,2.027000E-2,2.185000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.580000E+2
3.539802E+0,4.400000E+3,4.400600E+0,1.129200E-1,3.897095E+4,4.934353E+4,2.026000E-2,9.997000E-1,2.942000E-2,1.129200E-1,2.605384E+2,9.412636E+2,2.026000E-2,1.907000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.590000E+2
3.561154E+0,4.300000E+3,4.300200E+0,1.079800E-1,3.982404E+4,4.659376E+4,2.149000E-2,1.001300E+0,2.990000E-2,1.079800E-1,2.769031E+2,8.794788E+2,2.149000E-2,1.890000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.600000E+2
3.582672E+0,4.200000E+3,4.199800E+0,1.077500E-1,3.897726E+4,4.837603E+4,2.069000E-2,1.000900E+0,3.072000E-2,1.077500E-1,2.851044E+2,1.017883E+3,2.069000E-2,2.106000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.610000E+2
3.604073E+0,4.100000E+3,4.100300E+0,1.035900E-1,3.958201E+4,4.831482E+4,2.071000E-2,1.000600E+0,2.663000E-2,1.035900E-1,2.570711E+2,8.469338E+2,2.071000E-2,1.754000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.620000E+2
3.625624E+0,4.000000E+3,4.000700E+0,1.009900E-1,3.961481E+4,4.726371E+4,2.116000E-2,1.000100E+0,2.693000E-2,1.009900E-1,2.666601E+2,8.000945E+2,2.116000E-2,1.693000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.630000E+2
3.647225E+0,3.900000E+3,3.900700E+0,9.811000E-2,3.975843E+4,4.990030E+4,2.006000E-2,1.001000E+0,2.755000E-2,9.811000E-2,2.808073E+2,9.845464E+2,2.006000E-2,1.975000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.640000E+2
3.668810E+0,3.800000E+3,3.800600E+0,9.467000E-2,4.014577E+4,4.848764E+4,2.063000E-2,1.000300E+0,2.702000E-2,9.467000E-2,2.854125E+2,9.626757E+2,2.063000E-2,1.986000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.650000E+2
3.690228E+0,3.700000E+3,3.699500E+0,9.258000E-2,3.996003E+4,4.626852E+4,2.160000E-2,9.994000E-1,2.821000E-2,9.258000E-2,3.047094E+2,9.750000E+2,2.160000E-2,2.106000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.660000E+2
3.711712E+0,3.600000E+3,3.599800E+0,8.942000E-2,4.025721E+4,4.863813E+4,2.056000E-2,1.000000E+0,2.391000E-2,8.942000E-2,2.673898E+2,9.435798E+2,2.056000E-2,1.940000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.670000E+2
3.733214E+0,3.500000E+3,3.499500E+0,8.571000E-2,4.082954E+4,4.589450E+4,2.180000E-2,1.000500E+0,2.725000E-2,8.571000E-2,3.179326E+2,9.408257E+2,2.180000E-2,2.051000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.680000E+2
3.754648E+0,3.400000E+3,3.400200E+0,8.402000E-2,4.046894E+4,4.509017E+4,2.218000E-2,1.000100E+0,2.465000E-2,8.402000E-2,2.933825E+2,9.670875E+2,2.218000E-2,2.145000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.690000E+2
3.776016E+0,3.300000E+3,3.300200E+0,8.096000E-2,4.076334E+4,4.829633E+4,2.072000E-2,1.000700E+0,2.540000E-2,8.096000E-2,3.137352E+2,1.060328E+3,2.072000E-2,2.197000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.700000E+2
3.797517E+0,3.200000E+3,3.200200E+0,7.812000E-2,4.096518E+4,4.722931E+4,2.115000E-2,9.989000E-1,2.846000E-2,7.812000E-2,3.643113E+2,9.479905E+2,2.115000E-2,2.005000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.710000E+2
3.818852E+0,3.100000E+3,3.100100E+0,7.331000E-2,4.228755E+4,4.918347E+4,2.033000E-2,9.999000E-1,2.312000E-2,7.331000E-2,3.153731E+2,1.052632E+3,2.033000E-2,2.140000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.720000E+2
3.840286E+0,3.000000E+3,3.001400E+0,7.116000E-2,4.217819E+4,4.882267E+4,2.047000E-2,9.994000E-1,2.393000E-2,7.116000E-2,3.362844E+2,9.316072E+2,2.047000E-2,1.907000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.730000E+2
3.861754E+0,2.900000E+3,2.899300E+0,6.963000E-2,4.163866E+4,4.760228E+4,2.102000E-2,1.000600E+0,2.603000E-2,6.963000E-2,3.738331E+2,9.243578E+2,2.102000E-2,1.943000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.740000E+2
3.883155E+0,2.800000E+3,2.800700E+0,6.687000E-2,4.188276E+4,4.893346E+4,2.044000E-2,1.000200E+0,2.098000E-2,6.687000E-2,3.137431E+2,9.065558E+2,2.044000E-2,1.853000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.750000E+2
3.904740E+0,2.700000E+3,2.699900E+0,6.420000E-2,4.205452E+4,5.032729E+4,1.986000E-2,9.995000E-1,1.911000E-2,6.420000E-2,2.976636E+2,1.007049E+3,1.986000E-2,2.000000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.760000E+2
3.926091E+0,2.600000E+3,2.599400E+0,6.135000E-2,4.237001E+4,4.731442E+4,2.115000E-2,1.000700E+0,2.371000E-2,6.135000E-2,3.864711E+2,7.938534E+2,2.115000E-2,1.679000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.770000E+2
3.947692E+0,2.500000E+3,2.499700E+0,5.824000E-2,4.292067E+4,4.832367E+4,2.070000E-2,1.000300E+0,2.128000E-2,5.824000E-2,3.653846E+2,1.031884E+3,2.070000E-2,2.136000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.780000E+2
3.969094E+0,2.400000E+3,2.401300E+0,5.561000E-2,4.318108E+4,4.454261E+4,2.241000E-2,9.982000E-1,2.146000E-2,5.561000E-2,3.859018E+2,9.736725E+2,2.241000E-2,2.182000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.790000E+2
3.990595E+0,2.300000E+3,2.301200E+0,5.275000E-2,4.362464E+4,4.654867E+4,2.147000E-2,9.994000E-1,2.407000E-2,5.275000E-2,4.563033E+2,7.573358E+2,2.147000E-2,1.626000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.800000E+2
4.011979E+0,2.200000E+3,2.199900E+0,5.051000E-2,4.355375E+4,4.555150E+4,2.194000E-2,9.994000E-1,1.958000E-2,5.051000E-2,3.876460E+2,8.892434E+2,2.194000E-2,1.951000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.810000E+2
4.033447E+0,2.100000E+3,2.100100E+0,4.688000E-2,4.479735E+4,4.762607E+4,2.102000E-2,1.001100E+0,2.175000E-2,4.688000E-2,4.639505E+2,7.502379E+2,2.102000E-2,1.577000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.820000E+2
4.054965E+0,2.000000E+3,2.000700E+0,4.599000E-2,4.350294E+4,4.839303E+4,2.066000E-2,9.998000E-1,2.054000E-2,4.599000E-2,4.466188E+2,1.035334E+3,2.066000E-2,2.139000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.830000E+2
4.076416E+0,1.900000E+3,1.900100E+0,4.226000E-2,4.496214E+4,4.699859E+4,2.129000E-2,1.000600E+0,2.036000E-2,4.226000E-2,4.817795E+2,7.801785E+2,2.129000E-2,1.661000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.840000E+2
4.098001E+0,1.800000E+3,1.799800E+0,4.190000E-2,4.295465E+4,4.899119E+4,2.042000E-2,1.000400E+0,2.307000E-2,4.190000E-2,5.505967E+2,8.952008E+2,2.042000E-2,1.828000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.850000E+2
4.119486E+0,1.700000E+3,1.699600E+0,3.698000E-2,4.595998E+4,4.541572E+4,2.201000E-2,9.996000E-1,2.039000E-2,3.698000E-2,5.513791E+2,7.832803E+2,2.201000E-2,1.724000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.860000E+2
4.141104E+0,1.600000E+3,1.601100E+0,3.487000E-2,4.591626E+4,5.034205E+4,1.988000E-2,1.000800E+0,1.872000E-2,3.487000E-2,5.368512E+2,9.024145E+2,1.988000E-2,1.794000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.870000E+2
4.162488E+0,1.500000E+3,1.500100E+0,3.208000E-2,4.676122E+4,4.995504E+4,2.002000E-2,1.000100E+0,1.966000E-2,3.208000E-2,6.128429E+2,9.465534E+2,2.002000E-2,1.895000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.880000E+2
4.183923E+0,1.400000E+3,1.401100E+0,2.958000E-2,4.736646E+4,4.916872E+4,2.033000E-2,9.996000E-1,2.091000E-2,2.958000E-2,7.068966E+2,1.008362E+3,2.033000E-2,2.050000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.890000E+2
4.205291E+0,1.300000E+3,1.300500E+0,2.751000E-2,4.727372E+4,4.526244E+4,2.210000E-2,1.000300E+0,1.621000E-2,2.751000E-2,5.892403E+2,7.805430E+2,2.210000E-2,1.725000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.900000E+2
4.226725E+0,1.200000E+3,1.201700E+0,2.611000E-2,4.602451E+4,4.558087E+4,2.195000E-2,1.000500E+0,1.851000E-2,2.611000E-2,7.089238E+2,7.949886E+2,2.195000E-2,1.745000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.910000E+2
4.248243E+0,1.100000E+3,1.098900E+0,2.437000E-2,4.509233E+4,4.799135E+4,2.081000E-2,9.987000E-1,1.901000E-2,2.437000E-2,7.800574E+2,1.040846E+3,2.081000E-2,2.166000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.920000E+2
4.269728E+0,1.000000E+3,1.000000E+0,2.109000E-2,4.741584E+4,4.861935E+4,2.057000E-2,1.000100E+0,2.082000E-2,2.109000E-2,9.871977E+2,9.567331E+2,2.057000E-2,1.968000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.930000E+2
4.291329E+0,9.000000E+2,9.007000E-1,1.942000E-2,4.638002E+4,4.935834E+4,2.026000E-2,1.000000E+0,1.812000E-2,1.942000E-2,9.330587E+2,9.570582E+2,2.026000E-2,1.939000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.940000E+2
4.312680E+0,8.000000E+2,8.003000E-1,1.601000E-2,4.998751E+4,4.621822E+4,2.163000E-2,9.997000E-1,1.687000E-2,1.601000E-2,1.053716E+3,9.690245E+2,2.163000E-2,2.096000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.950000E+2
4.334315E+0,7.000000E+2,7.001000E-1,1.479000E-2,4.733604E+4,4.731569E+4,2.116000E-2,1.001200E+0,2.023000E-2,1.479000E-2,1.367816E+3,9.395085E+2,2.116000E-2,1.988000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.960000E+2
4.355732E+0,6.000000E+2,6.002000E-1,1.249000E-2,4.805444E+4,5.110884E+4,1.957000E-2,1.000200E+0,1.623000E-2,1.249000E-2,1.299440E+3,1.039346E+3,1.957000E-2,2.034000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.970000E+2
4.377150E+0,5.000000E+2,4.996000E-1,9.270000E-3,5.389428E+4,4.504500E+4,2.222000E-2,1.000900E+0,1.730000E-2,9.270000E-3,1.866235E+3,9.234923E+2,2.222000E-2,2.052000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.980000E+2
4.398552E+0,4.000000E+2,4.008000E-1,8.240000E-3,4.864078E+4,4.720151E+4,2.119000E-2,1.000200E+0,1.533000E-2,8.240000E-3,1.860437E+3,9.745163E+2,2.119000E-2,2.065000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,1.990000E+2
4.419869E+0,3.000000E+2,2.996000E-1,5.930000E-3,5.052277E+4,4.769671E+4,2.097000E-2,1.000200E+0,1.587000E-2,5.930000E-3,2.676223E+3,9.403910E+2,2.097000E-2,1.972000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.000000E+2
4.441287E+0,2.000000E+2,2.005000E-1,4.120000E-3,4.866505E+4,4.994508E+4,2.003000E-2,1.000400E+0,1.789000E-2,4.120000E-3,4.342233E+3,1.012481E+3,2.003000E-2,2.028000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.010000E+2
4.462672E+0,1.000000E+2,9.980000E-2,1.790000E-3,5.575419E+4,4.458278E+4,2.241000E-2,9.991000E-1,1.867000E-2,1.790000E-3,1.043017E+4,6.885319E+2,2.241000E-2,1.543000E-2,1.000000E-4,0.000000E+0,3.000000E+0,7.000000E+0,3.000000E+0,7.000000E+0,1.000000E+0,2.020000E+2
