Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
5.422310E-1,4.500000E+3,4.500600E+0,1.451550E+0,3.100548E+3,3.100855E+3,9.707000E-2,3.010000E-1,9.910000E+37,1.451550E+0,6.827185E+40,1.020913E+42,9.707000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,1.600000E+1
5.636989E-1,4.800000E+3,4.799800E+0,1.539620E+0,3.117523E+3,3.102914E+3,9.678000E-2,3.003000E-1,9.910000E+37,1.539620E+0,6.436653E+40,1.023972E+42,9.678000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,1.700000E+1
5.851501E-1,5.100000E+3,5.100300E+0,1.614880E+0,3.158315E+3,3.101914E+3,9.665000E-2,2.998000E-1,9.910000E+37,1.614880E+0,6.136679E+40,1.025349E+42,9.665000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,1.800000E+1
6.066847E-1,5.400000E+3,5.400800E+0,1.700190E+0,3.176586E+3,3.123179E+3,9.612000E-2,3.002000E-1,9.910000E+37,1.700190E+0,5.828760E+40,1.031003E+42,9.612000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,1.900000E+1
6.282693E-1,5.700000E+3,5.700000E+0,1.782780E+0,3.197254E+3,3.116681E+3,9.616000E-2,2.997000E-1,9.910000E+37,1.782780E+0,5.558734E+40,1.030574E+42,9.616000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.000000E+1
6.497205E-1,6.000000E+3,6.000100E+0,1.864410E+0,3.218230E+3,3.108921E+3,9.640000E-2,2.997000E-1,9.910000E+37,1.864410E+0,5.315354E+40,1.028008E+42,9.640000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.100000E+1
6.712884E-1,6.300000E+3,6.300700E+0,1.944470E+0,3.240317E+3,3.115385E+3,9.620000E-2,2.997000E-1,9.910000E+37,1.944470E+0,5.096504E+40,1.030146E+42,9.620000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.200000E+1
6.927896E-1,6.600000E+3,6.600100E+0,2.023630E+0,3.261515E+3,3.115620E+3,9.661000E-2,3.010000E-1,9.910000E+37,2.023630E+0,4.897140E+40,1.025774E+42,9.661000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.300000E+1
7.144742E-1,6.900000E+3,6.899300E+0,2.101090E+0,3.283677E+3,3.122073E+3,9.609000E-2,3.000000E-1,9.910000E+37,2.101090E+0,4.716599E+40,1.031325E+42,9.609000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.400000E+1
7.362088E-1,7.000000E+3,6.999900E+0,2.121820E+0,3.299007E+3,3.114176E+3,9.643000E-2,3.003000E-1,9.910000E+37,2.121820E+0,4.670519E+40,1.027688E+42,9.643000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.500000E+1
7.579100E-1,6.700000E+3,6.700200E+0,2.045120E+0,3.276189E+3,3.115927E+3,9.644000E-2,3.005000E-1,9.910000E+37,2.045120E+0,4.845681E+40,1.027582E+42,9.644000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.600000E+1
7.795446E-1,6.400000E+3,6.400700E+0,1.966140E+0,3.255465E+3,3.113717E+3,9.638000E-2,3.001000E-1,9.910000E+37,1.966140E+0,5.040333E+40,1.028222E+42,9.638000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.700000E+1
8.012625E-1,6.100000E+3,6.100000E+0,1.885170E+0,3.235782E+3,3.107479E+3,9.667000E-2,3.004000E-1,9.910000E+37,1.885170E+0,5.256820E+40,1.025137E+42,9.667000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.800000E+1
8.229137E-1,5.800000E+3,5.801600E+0,1.803530E+0,3.216803E+3,3.108626E+3,9.657000E-2,3.002000E-1,9.910000E+37,1.803530E+0,5.494780E+40,1.026199E+42,9.657000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,2.900000E+1
8.443650E-1,5.500000E+3,5.498900E+0,1.720020E+0,3.196998E+3,3.121303E+3,9.637000E-2,3.008000E-1,9.910000E+37,1.720020E+0,5.761561E+40,1.028328E+42,9.637000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.000000E+1
8.660162E-1,5.200000E+3,5.199100E+0,1.635690E+0,3.178536E+3,3.113344E+3,9.652000E-2,3.005000E-1,9.910000E+37,1.635690E+0,6.058605E+40,1.026730E+42,9.652000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.100000E+1
8.877341E-1,4.900000E+3,4.899800E+0,1.549830E+0,3.161508E+3,3.124480E+3,9.608000E-2,3.002000E-1,9.910000E+37,1.549830E+0,6.394250E+40,1.031432E+42,9.608000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.200000E+1
9.093353E-1,4.600000E+3,4.600600E+0,1.462670E+0,3.145344E+3,3.120907E+3,9.619000E-2,3.002000E-1,9.910000E+37,1.462670E+0,6.775281E+40,1.030253E+42,9.619000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.300000E+1
9.310533E-1,4.300000E+3,4.299700E+0,1.383020E+0,3.108921E+3,3.119409E+3,9.614000E-2,2.999000E-1,9.910000E+37,1.383020E+0,7.165478E+40,1.030788E+42,9.614000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.400000E+1
9.524545E-1,4.000000E+3,4.000500E+0,1.293590E+0,3.092556E+3,3.107128E+3,9.652000E-2,2.999000E-1,9.910000E+37,1.293590E+0,7.660851E+40,1.026730E+42,9.652000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.500000E+1
9.739724E-1,3.700000E+3,3.700700E+0,1.202610E+0,3.077224E+3,3.109217E+3,9.623000E-2,2.992000E-1,9.910000E+37,1.202610E+0,8.240410E+40,1.029824E+42,9.623000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.600000E+1
9.955736E-1,3.400000E+3,3.399800E+0,1.109690E+0,3.063739E+3,3.112500E+3,9.600000E-2,2.988000E-1,9.910000E+37,1.109690E+0,8.930422E+40,1.032292E+42,9.600000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.700000E+1
1.017175E+0,3.100000E+3,3.099300E+0,1.015700E+0,3.051393E+3,3.109130E+3,9.649000E-2,3.000000E-1,9.910000E+37,1.015700E+0,9.756818E+40,1.027049E+42,9.649000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.800000E+1
1.038759E+0,2.800000E+3,2.799800E+0,9.207100E-1,3.040914E+3,3.120464E+3,9.646000E-2,3.010000E-1,9.910000E+37,9.207100E-1,1.076343E+41,1.027369E+42,9.646000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,3.900000E+1
1.060344E+0,2.500000E+3,2.500600E+0,8.247200E-1,3.032059E+3,3.121165E+3,9.615000E-2,3.001000E-1,9.910000E+37,8.247200E-1,1.201620E+41,1.030681E+42,9.615000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.000000E+1
1.081879E+0,2.200000E+3,2.199100E+0,7.268300E-1,3.025604E+3,3.109959E+3,9.640000E-2,2.998000E-1,9.910000E+37,7.268300E-1,1.363455E+41,1.028008E+42,9.640000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.100000E+1
1.103413E+0,1.900000E+3,1.899500E+0,6.290600E-1,3.019585E+3,3.116910E+3,9.580000E-2,2.986000E-1,9.910000E+37,6.290600E-1,1.575366E+41,1.034447E+42,9.580000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.200000E+1
1.125081E+0,1.600000E+3,1.600700E+0,5.300700E-1,3.019790E+3,3.113119E+3,9.627000E-2,2.997000E-1,9.910000E+37,5.300700E-1,1.869564E+41,1.029396E+42,9.627000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.300000E+1
1.146899E+0,1.300000E+3,1.300500E+0,4.306200E-1,3.020064E+3,3.107982E+3,9.659000E-2,3.002000E-1,9.910000E+37,4.306200E-1,2.301333E+41,1.025986E+42,9.659000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.400000E+1
1.168584E+0,1.000000E+3,9.997000E-1,3.305600E-1,3.024262E+3,3.111065E+3,9.643000E-2,3.000000E-1,9.910000E+37,3.305600E-1,2.997943E+41,1.027688E+42,9.643000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.500000E+1
1.190301E+0,7.000000E+2,6.988000E-1,2.301000E-1,3.036940E+3,3.111065E+3,9.598000E-2,2.986000E-1,9.910000E+37,2.301000E-1,4.306823E+41,1.032507E+42,9.598000E-2,9.910000E+37,1.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.600000E+1
1.212003E+0,4.000000E+2,3.996000E-1,1.297500E-1,3.079769E+3,3.114873E+3,9.628000E-2,2.999000E-1,9.910000E+37,1.297500E-1,7.637765E+41,1.029290E+42,9.628000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.700000E+1
1.260705E+0,1.000000E+2,9.970000E-2,2.930000E-2,3.402730E+3,3.108835E+3,9.666000E-2,3.005000E-1,9.910000E+37,2.930000E-2,3.382253E+42,1.025243E+42,9.666000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.800000E+1
1.309125E+0,0.000000E+0,-3.000000E-4,-3.700000E-3,8.108108E+1,3.115265E+3,9.630000E-2,3.000000E-1,9.910000E+37,-3.700000E-3,-2.678378E+43,1.029076E+42,9.630000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,4.900000E+1
1.357294E+0,3.000000E+2,3.004000E-1,9.672000E-2,3.105873E+3,3.108991E+3,9.643000E-2,2.998000E-1,9.910000E+37,9.672000E-2,1.024607E+42,1.027688E+42,9.643000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.000000E+1
1.405597E+0,6.000000E+2,5.998000E-1,1.968800E-1,3.046526E+3,3.107842E+3,9.653000E-2,3.000000E-1,9.910000E+37,1.968800E-1,5.033523E+41,1.026624E+42,9.653000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.100000E+1
1.453716E+0,9.000000E+2,8.994000E-1,2.974900E-1,3.023295E+3,3.119085E+3,9.615000E-2,2.999000E-1,9.910000E+37,2.974900E-1,3.331204E+41,1.030681E+42,9.615000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.200000E+1
1.501986E+0,1.200000E+3,1.200200E+0,3.979500E-1,3.015957E+3,3.112865E+3,9.631000E-2,2.998000E-1,9.910000E+37,3.979500E-1,2.490263E+41,1.028969E+42,9.631000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.300000E+1
1.550405E+0,1.500000E+3,1.499400E+0,4.974000E-1,3.014475E+3,3.098140E+3,9.680000E-2,2.999000E-1,9.910000E+37,4.974000E-1,1.992360E+41,1.023760E+42,9.680000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.400000E+1
1.598675E+0,1.800000E+3,1.799700E+0,5.971800E-1,3.013664E+3,3.106656E+3,9.676000E-2,3.006000E-1,9.910000E+37,5.971800E-1,1.659466E+41,1.024184E+42,9.676000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.500000E+1
1.647011E+0,2.100000E+3,2.100100E+0,6.964300E-1,3.015522E+3,3.099845E+3,9.665000E-2,2.996000E-1,9.910000E+37,6.964300E-1,1.422971E+41,1.025349E+42,9.665000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.600000E+1
1.695297E+0,2.400000E+3,2.400600E+0,7.942500E-1,3.022474E+3,3.097820E+3,9.681000E-2,2.999000E-1,9.910000E+37,7.942500E-1,1.247718E+41,1.023655E+42,9.681000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.700000E+1
1.743716E+0,2.700000E+3,2.699600E+0,8.910400E-1,3.029718E+3,3.106242E+3,9.629000E-2,2.991000E-1,9.910000E+37,8.910400E-1,1.112184E+41,1.029183E+42,9.629000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.800000E+1
1.792136E+0,3.000000E+3,2.998900E+0,9.867700E-1,3.039107E+3,3.120457E+3,9.630000E-2,3.005000E-1,9.910000E+37,9.867700E-1,1.004287E+41,1.029076E+42,9.630000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,5.900000E+1
1.840405E+0,3.300000E+3,3.299900E+0,1.081310E+0,3.051761E+3,3.094449E+3,9.656000E-2,2.988000E-1,9.910000E+37,1.081310E+0,9.164809E+40,1.026305E+42,9.656000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.000000E+1
1.888708E+0,3.600000E+3,3.600600E+0,1.174510E+0,3.065619E+3,3.109706E+3,9.644000E-2,2.999000E-1,9.910000E+37,1.174510E+0,8.437561E+40,1.027582E+42,9.644000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.100000E+1
1.937277E+0,3.900000E+3,3.900000E+0,1.266100E+0,3.080325E+3,3.113530E+3,9.645000E-2,3.003000E-1,9.910000E+37,1.266100E+0,7.827186E+40,1.027475E+42,9.645000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.200000E+1
1.985914E+0,4.200000E+3,4.199600E+0,1.355540E+0,3.098101E+3,3.106806E+3,9.653000E-2,2.999000E-1,9.910000E+37,1.355540E+0,7.310740E+40,1.026624E+42,9.653000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.300000E+1
2.034366E+0,4.500000E+3,4.499200E+0,1.443140E+0,3.117646E+3,3.116762E+3,9.635000E-2,3.003000E-1,9.910000E+37,1.443140E+0,6.866971E+40,1.028542E+42,9.635000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.400000E+1
2.082852E+0,4.800000E+3,4.798500E+0,1.519300E+0,3.158362E+3,3.109130E+3,9.649000E-2,3.000000E-1,9.910000E+37,1.519300E+0,6.522741E+40,1.027049E+42,9.649000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.500000E+1
2.131355E+0,5.100000E+3,5.101000E+0,1.604160E+0,3.179857E+3,3.104197E+3,9.674000E-2,3.003000E-1,9.910000E+37,1.604160E+0,6.177688E+40,1.024395E+42,9.674000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.600000E+1
2.179808E+0,5.400000E+3,5.399700E+0,1.686370E+0,3.201966E+3,3.123705E+3,9.652000E-2,3.015000E-1,9.910000E+37,1.686370E+0,5.876528E+40,1.026730E+42,9.652000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.700000E+1
2.228327E+0,5.700000E+3,5.699700E+0,1.766810E+0,3.225984E+3,3.097107E+3,9.680000E-2,2.998000E-1,9.910000E+37,1.766810E+0,5.608979E+40,1.023760E+42,9.680000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.800000E+1
2.276797E+0,6.000000E+3,6.000300E+0,1.846420E+0,3.249694E+3,3.107350E+3,9.632000E-2,2.993000E-1,9.910000E+37,1.846420E+0,5.367143E+40,1.028862E+42,9.632000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,6.900000E+1
2.325100E+0,6.300000E+3,6.300100E+0,1.924160E+0,3.274208E+3,3.136765E+3,9.615000E-2,3.016000E-1,9.910000E+37,1.924160E+0,5.150299E+40,1.030681E+42,9.615000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.000000E+1
2.373336E+0,6.600000E+3,6.600700E+0,2.001590E+0,3.297728E+3,3.119104E+3,9.647000E-2,3.009000E-1,9.910000E+37,2.001590E+0,4.951064E+40,1.027262E+42,9.647000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.100000E+1
2.421505E+0,6.900000E+3,6.900600E+0,2.084630E+0,3.310228E+3,3.105236E+3,9.645000E-2,2.995000E-1,9.910000E+37,2.084630E+0,4.753841E+40,1.027475E+42,9.645000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.200000E+1
2.469825E+0,7.000000E+3,7.000400E+0,2.113320E+0,3.312513E+3,3.109478E+3,9.664000E-2,3.005000E-1,9.910000E+37,2.113320E+0,4.689304E+40,1.025455E+42,9.664000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.300000E+1
2.518277E+0,6.700000E+3,6.699700E+0,2.039790E+0,3.284505E+3,3.089406E+3,9.675000E-2,2.989000E-1,9.910000E+37,2.039790E+0,4.858343E+40,1.024289E+42,9.675000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.400000E+1
2.566830E+0,6.400000E+3,6.399700E+0,1.963380E+0,3.259532E+3,3.086344E+3,9.717000E-2,2.999000E-1,9.910000E+37,1.963380E+0,5.047418E+40,1.019862E+42,9.717000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.500000E+1
2.615383E+0,6.100000E+3,6.099800E+0,1.884140E+0,3.237445E+3,3.091301E+3,9.737000E-2,3.010000E-1,9.910000E+37,1.884140E+0,5.259694E+40,1.017767E+42,9.737000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.600000E+1
2.663819E+0,5.800000E+3,5.800200E+0,1.803350E+0,3.216347E+3,3.095582E+3,9.688000E-2,2.999000E-1,9.910000E+37,1.803350E+0,5.495328E+40,1.022915E+42,9.688000E-2,9.910000E+37,5.000000E-1,0.000000E+0,5.000000E+0,1.000000E+1,5.000000E+0,1.000000E+1,1.000000E+0,7.700000E+1
