Tiempo (min),I pulso(mA),Vinst 1 (V),Iinst 1 (mA),Rinst 1(Ohm),Rrem 1 (Ohm),Ibias 1 (mA),Vbias 1 (V),Vinst 2 (V),Iinst 2 (mA),Rinst 2(Ohm),Rrem 2 (Ohm),Ibias 2 (mA),Vbias 2 (V),Ancho pulso (s),Periodo (s),Icc 1 (mA),Vcc 1 (V),Icc 2 (mA),Vcc 2 (V),2W 1?,N
1.398897E+0,-2.600000E+3,-2.600300E+0,-2.944400E-2,8.831341E+4,7.528174E+4,1.331000E-3,1.002000E-1,-1.250210E+0,-2.944400E-2,4.246060E+4,5.249437E+4,1.331000E-3,6.987000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,1.400000E+1
1.486335E+0,-2.000000E+3,-1.999700E+0,-2.161200E-2,9.252730E+4,4.487585E+4,2.215000E-3,9.940000E-2,-9.700000E-1,-2.161200E-2,4.488247E+4,3.212641E+4,2.215000E-3,7.116000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,1.500000E+1
1.573773E+0,-1.400000E+3,-1.399500E+0,-1.477600E-2,9.471440E+4,1.257942E+5,7.870000E-4,9.900000E-2,-6.867600E-1,-1.477600E-2,4.647807E+4,9.621347E+4,7.870000E-4,7.572000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,1.600000E+1
1.661095E+0,-8.000000E+2,-7.999000E-1,-8.359000E-3,9.569326E+4,-2.317241E+5,-4.350000E-4,1.008000E-1,-3.998500E-1,-8.359000E-3,4.783467E+4,-1.760920E+5,-4.350000E-4,7.660000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,1.700000E+1
1.748417E+0,-2.000000E+2,-2.004000E-1,-3.155000E-3,6.351823E+4,1.167453E+5,8.480000E-4,9.900000E-2,-9.534000E-2,-3.155000E-3,3.021870E+4,9.102594E+4,8.480000E-4,7.719000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,1.800000E+1
1.835638E+0,4.000000E+2,4.010000E-1,3.747000E-3,1.070189E+5,1.322368E+5,7.600000E-4,1.005000E-1,2.241200E-1,3.747000E-3,5.981318E+4,8.035526E+4,7.600000E-4,6.107000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,1.900000E+1
1.923660E+0,1.000000E+3,1.000000E+0,1.045100E-2,9.568462E+4,1.040923E+5,9.530000E-4,9.920000E-2,5.237900E-1,1.045100E-2,5.011865E+4,8.068206E+4,9.530000E-4,7.689000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.000000E+1
2.011148E+0,1.600000E+3,1.599600E+0,1.638900E-2,9.760205E+4,3.321192E+5,3.020000E-4,1.003000E-1,8.287900E-1,1.638900E-2,5.056989E+4,2.652980E+5,3.020000E-4,8.012000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.100000E+1
2.098770E+0,2.200000E+3,2.200000E+0,2.275300E-2,9.669055E+4,4.300429E+5,2.330000E-4,1.002000E-1,1.106900E+0,2.275300E-2,4.864853E+4,3.251073E+5,2.330000E-4,7.575000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.200000E+1
2.186025E+0,2.800000E+3,2.801300E+0,3.063200E-2,9.145012E+4,8.094079E+4,1.233000E-3,9.980000E-2,1.384200E+0,3.063200E-2,4.518804E+4,5.974047E+4,1.233000E-3,7.366000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.300000E+1
2.273263E+0,3.400000E+3,3.400400E+0,3.887900E-2,8.746110E+4,1.704974E+5,5.830000E-4,9.940000E-2,1.671290E+0,3.887900E-2,4.298696E+4,1.049057E+5,5.830000E-4,6.116000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.400000E+1
2.360618E+0,4.000000E+3,3.999900E+0,4.509800E-2,8.869351E+4,1.021407E+5,9.810000E-4,1.002000E-1,1.936880E+0,4.509800E-2,4.294825E+4,7.640163E+4,9.810000E-4,7.495000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.500000E+1
2.447840E+0,4.600000E+3,4.600500E+0,5.414000E-2,8.497414E+4,1.601942E+5,6.180000E-4,9.900000E-2,2.200530E+0,5.414000E-2,4.064518E+4,1.105825E+5,6.180000E-4,6.834000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.600000E+1
2.535428E+0,5.000000E+3,5.000600E+0,5.799500E-2,8.622467E+4,3.156250E+5,3.200000E-4,1.010000E-1,2.363650E+0,5.799500E-2,4.075610E+4,2.128438E+5,3.200000E-4,6.811000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.700000E+1
2.622650E+0,4.400000E+3,4.399700E+0,4.878400E-2,9.018736E+4,2.495025E+5,4.020000E-4,1.003000E-1,2.091880E+0,4.878400E-2,4.288045E+4,1.617164E+5,4.020000E-4,6.501000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.800000E+1
2.709922E+0,3.800000E+3,3.800100E+0,4.073600E-2,9.328604E+4,6.283186E+4,1.582000E-3,9.940000E-2,1.827260E+0,4.073600E-2,4.485615E+4,4.695322E+4,1.582000E-3,7.428000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,2.900000E+1
2.797110E+0,3.200000E+3,3.199900E+0,3.296800E-2,9.706079E+4,-2.117647E+5,-4.760000E-4,1.008000E-1,1.551470E+0,3.296800E-2,4.705988E+4,-1.459244E+5,-4.760000E-4,6.946000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+1
2.884515E+0,2.600000E+3,2.599500E+0,2.555100E-2,1.017377E+5,3.863813E+5,2.570000E-4,9.930000E-2,1.292590E+0,2.555100E-2,5.058863E+4,2.735409E+5,2.570000E-4,7.030000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.100000E+1
2.971720E+0,2.000000E+3,2.000200E+0,2.006000E-2,9.971087E+4,1.913793E+5,5.220000E-4,9.990000E-2,1.009410E+0,2.006000E-2,5.031954E+4,1.567050E+5,5.220000E-4,8.180000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.200000E+1
3.058942E+0,1.400000E+3,1.400400E+0,1.342700E-2,1.042973E+5,3.064417E+5,3.260000E-4,9.990000E-2,7.307900E-1,1.342700E-2,5.442690E+4,2.518405E+5,3.260000E-4,8.210000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.300000E+1
3.146230E+0,8.000000E+2,8.001000E-1,8.267000E-3,9.678239E+4,7.620137E+4,1.311000E-3,9.990000E-2,4.359700E-1,8.267000E-3,5.273618E+4,5.671243E+4,1.311000E-3,7.435000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.400000E+1
3.233602E+0,2.000000E+2,2.001000E-1,1.844000E-3,1.085141E+5,3.146032E+5,3.150000E-4,9.910000E-2,1.297600E-1,1.844000E-3,7.036876E+4,2.569206E+5,3.150000E-4,8.093000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.500000E+1
3.320773E+0,-4.000000E+2,-4.003000E-1,-2.694000E-3,1.485895E+5,7.208633E+5,1.390000E-4,1.002000E-1,-1.857600E-1,-2.694000E-3,6.895323E+4,5.429496E+5,1.390000E-4,7.547000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.600000E+1
3.407995E+0,-1.000000E+3,-9.998000E-1,-1.002800E-2,9.970084E+4,2.200000E+5,4.600000E-4,1.012000E-1,-4.828200E-1,-1.002800E-2,4.814719E+4,1.632609E+5,4.600000E-4,7.510000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.700000E+1
3.495567E+0,-1.600000E+3,-1.599500E+0,-1.689300E-2,9.468419E+4,1.029652E+5,9.780000E-4,1.007000E-1,-7.710400E-1,-1.689300E-2,4.564257E+4,7.635992E+4,9.780000E-4,7.468000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.800000E+1
3.582788E+0,-2.200000E+3,-2.199200E+0,-2.352500E-2,9.348353E+4,-8.312655E+4,-1.209000E-3,1.005000E-1,-1.045930E+0,-2.352500E-2,4.446036E+4,-7.528536E+4,-1.209000E-3,9.102000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.900000E+1
3.670110E+0,-2.800000E+3,-2.799600E+0,-3.203800E-2,8.738373E+4,-2.074689E+5,-4.820000E-4,1.000000E-1,-1.324890E+0,-3.203800E-2,4.135370E+4,-1.986100E+5,-4.820000E-4,9.573000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.000000E+1
3.757348E+0,-3.400000E+3,-3.399500E+0,-4.152600E-2,8.186437E+4,-3.006024E+5,-3.320000E-4,9.980000E-2,-1.602040E+0,-4.152600E-2,3.857920E+4,-2.777711E+5,-3.320000E-4,9.222000E-2,1.000000E+0,0.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,3.000000E+0,1.000000E+0,4.100000E+1
