# --- BURST CONFIGURATION LOG ---
# Frequency (Hz): 1000
# Amplitude Applied (V): 0.1
# Burst Cycles: 2
# Limiting Resistor (Ohm): 1100.0
# Hard Max Voltage Limit (V): 0.4
# Sense Channels AC Coupled: True
# V_Sample Calculation: CH4 - CH3
# Savitzky-Golay Filter: Window=101, Poly=3
# -------------------------------
Time_s,CH1_V_Supply_Raw,CH2_V_Resistor_Raw,CH3_V_SenseP_Raw,CH4_V_SenseN_Raw,I_Sample_A_Raw,V_Sample_V_Raw,I_Sample_A_Filt,V_Sample_V_Filt
0.0,-0.000992,-0.00184,-0.000732,-0.00148,7.70909090909091e-07,-0.000748,2.7357617982947804e-08,0.00018792756440341022
4e-07,-0.000992,0.0,0.0,0.0,-9.018181818181818e-07,0.0,4.201721547193262e-08,0.0001755112064349684
8e-07,-0.000992,0.0,0.0,0.00074,-9.018181818181818e-07,0.00074,5.607228334148519e-08,0.00016379831473636224
1.2e-06,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,6.953406528037744e-08,0.00015277238870321327
1.6e-06,-0.000992,0.0,0.0,0.00074,-9.018181818181818e-07,0.00074,8.241380497738129e-08,0.0001424169277311429
2e-06,0.0,0.00092,0.000732,0.00148,-8.363636363636364e-07,0.000748,9.472274612126865e-08,0.00013271543121577266
2.4e-06,-0.000992,-0.00092,0.0,0.00074,-6.545454545454546e-08,0.00074,1.0647213240081146e-07,0.00012365139855272393
2.8e-06,-0.000992,-0.00184,-0.000732,-0.00074,7.70909090909091e-07,-7.999999999999978e-06,1.1767320750478162e-07,0.00011520832913761825
3.2e-06,-0.000992,-0.0027600000000000003,-0.000732,-0.00148,1.6072727272727276e-06,-0.000748,1.2833721512195107e-07,0.00010736972236607704
3.6e-06,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,1.384753989410917e-07,0.00010011907763372177
4e-06,-0.000992,-0.00184,-0.000732,-0.00074,7.70909090909091e-07,-7.999999999999978e-06,1.480990026509755e-07,9.343989433617392e-05
4.4e-06,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,1.5721926994037428e-07,8.731567186905495e-05
4.8e-06,-0.000992,-0.00092,-0.000732,0.0,-6.545454545454546e-08,0.000732,1.6584744449806007e-07,8.172990962798633e-05
5.199999999999999e-06,-0.000992,0.0,0.0,0.0,-9.018181818181818e-07,0.0,1.7399477001280476e-07,7.666610700858948e-05
5.6e-06,-0.000992,-0.0027600000000000003,-0.000732,-0.00148,1.6072727272727276e-06,-0.000748,1.816724901733802e-07,7.210776340648594e-05
6e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.8889184866855842e-07,6.80383782172971e-05
6.4e-06,-0.000992,-0.00368,-0.001464,-0.0022199999999999998,2.443636363636364e-06,-0.0007559999999999997,1.9566408918711125e-07,6.444145083664448e-05
6.799999999999999e-06,-0.000992,-0.00184,-0.001464,-0.00148,7.70909090909091e-07,-1.5999999999999955e-05,2.0200045541781072e-07,6.130048066014951e-05
7.2e-06,-0.000992,-0.00184,-0.000732,-0.00074,7.70909090909091e-07,-7.999999999999978e-06,2.0791219104942863e-07,5.859896708343369e-05
7.6e-06,-0.000992,-0.0027600000000000003,-0.000732,-0.00074,1.6072727272727276e-06,-7.999999999999978e-06,2.1341053977073696e-07,5.632040950211844e-05
8e-06,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.1850674527050764e-07,5.444830731182526e-05
8.4e-06,-0.000992,-0.00092,-0.000732,0.0,-6.545454545454546e-08,0.000732,2.2321205123751256e-07,5.296615990817559e-05
8.8e-06,-0.000992,-0.00092,-0.000732,0.0,-6.545454545454546e-08,0.000732,2.2753770136052365e-07,5.1857466686790925e-05
9.2e-06,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.3149493932831284e-07,5.1105727043292696e-05
9.6e-06,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.3509500882965205e-07,5.0694440373302385e-05
9.999999999999999e-06,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.3834915355331325e-07,5.060710607244145e-05
1.0399999999999999e-05,-0.000992,-0.00184,-0.000732,-0.00074,7.70909090909091e-07,-7.999999999999978e-06,2.412686171880682e-07,5.082722353633138e-05
1.08e-05,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.438646434226891e-07,5.13382921605936e-05
1.12e-05,-0.000992,-0.0027600000000000003,-0.001464,-0.00148,1.6072727272727276e-06,-1.5999999999999955e-05,2.461484759459476e-07,5.212381134084962e-05
1.1599999999999999e-05,-0.000992,-0.00184,-0.000732,-0.00074,7.70909090909091e-07,-7.999999999999978e-06,2.4813135844661574e-07,5.3167280472720855e-05
1.2e-05,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.4982453461346544e-07,5.445219895182878e-05
1.24e-05,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.5123924813526856e-07,5.5962066173794855e-05
1.28e-05,-0.000992,-0.00092,-0.000732,0.0,-6.545454545454546e-08,0.000732,2.5238674270079714e-07,5.7680381534240646e-05
1.3199999999999999e-05,-0.000992,-0.00092,-0.000732,0.0,-6.545454545454546e-08,0.000732,2.53278261998823e-07,5.959064442878748e-05
1.3599999999999999e-05,-0.000992,0.0,0.0,0.00074,-9.018181818181818e-07,0.00074,2.5392504971811806e-07,6.167635425305689e-05
1.4e-05,-0.000992,-0.00092,0.0,0.00074,-6.545454545454546e-08,0.00074,2.543383495474543e-07,6.39210104026703e-05
1.44e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.5452940517560364e-07,6.630811227324927e-05
1.4799999999999999e-05,-0.000992,-0.00092,0.0,0.00074,-6.545454545454546e-08,0.00074,2.54509460291338e-07,6.88211592604151e-05
1.52e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.542897585834292e-07,7.144365075978939e-05
1.56e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.538815437406493e-07,7.415908616699354e-05
1.6e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.5329605945177e-07,7.695096487764908e-05
1.64e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.525445494055636e-07,7.980278628737742e-05
1.68e-05,-0.000992,-0.00184,0.0,-0.00074,7.70909090909091e-07,-0.00074,2.516382572908018e-07,8.269804979180008e-05
1.7199999999999998e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.5058842679625637e-07,8.562025478653838e-05
1.76e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.494063016106994e-07,8.8552900667214e-05
1.8e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.481031254229029e-07,9.147948682944821e-05
1.84e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.4669014192163863e-07,9.438351266886261e-05
1.88e-05,-0.000992,-0.00092,0.0,0.00074,-6.545454545454546e-08,0.00074,2.451785947956785e-07,9.724847758107858e-05
1.92e-05,-0.000992,-0.00092,0.0,0.00074,-6.545454545454546e-08,0.00074,2.4357972773379473e-07,0.00010005788096171758
1.96e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.419047844247588e-07,0.00010279522220640117
1.9999999999999998e-05,-0.000992,0.0,0.0,0.0,-9.018181818181818e-07,0.0,2.401650085573086e-07,0.00010544400071073564
2.0399999999999998e-05,-0.000992,-0.00092,0.0,0.0,-6.545454545454546e-08,0.0,2.5554412811092105e-07,8.977620092105016e-05
2.0799999999999997e-05,-0.000992,-0.00184,-0.000732,-0.00074,7.70909090909091e-07,-7.999999999999978e-06,2.3343035450938053e-07,8.446586794600586e-05
2.12e-05,-0.000992,-0.00092,0.0,-0.00074,-6.545454545454546e-08,-0.00074,2.2227834787005974e-07,9.048874596196192e-05
2.16e-05,-0.000992,-0.00092,-0.000732,-0.00074,-6.545454545454546e-08,-7.999999999999978e-06,2.3388201485635076e-07,7.529522661002884e-05
