# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,0.0,0.000648,-0.0004,0.0,-6.48e-07,0.0004,1.0239861717577856e-07,0.0003285750760201006
1e-07,0.0,0.0,0.0004,0.0008,0.0,0.0004,4.1863811822467416e-08,0.0003254923244817565
2e-07,0.0,0.000648,-0.0004,-0.0004,-6.48e-07,0.0,-1.6747225077031353e-08,0.0003224476817492409
3e-07,0.0,0.0,0.0,0.0004,0.0,0.0004,-7.346227103666385e-08,0.0003194410574412951
4e-07,0.0,0.000648,0.0,0.0004,-6.48e-07,0.0004,-1.2830910357037612e-07,0.00031647236117666045
5e-07,0.0,0.0,-0.0004,0.0,0.0,0.0004,-1.8131550019211437e-07,0.0003135415025740782
6e-07,0.0,0.0,0.0,0.0004,0.0,0.0004,-2.3250923841582454e-07,0.0003106483912522896
7e-07,0.0,0.000648,-0.0004,-0.0004,-6.48e-07,0.0,-2.819180957554529e-07,0.000307792936830036
8e-07,0.0,0.0,0.0,0.0004,0.0,0.0004,-3.295698497249454e-07,0.00030497504892605865
9e-07,0.0,0.0,0.0,0.0004,0.0,0.0004,-3.7549227783824825e-07,0.00030219463715909885
1e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.197131576093074e-07,0.0002994516111478979
1.1e-06,0.0,0.0,0.0004,0.0004,0.0,0.0,-4.6226026655206905e-07,0.00029674588051119716
1.2e-06,0.0,0.0,-0.0008,-0.0004,0.0,0.0004,-5.031613821804793e-07,0.0002940773548677378
1.2999999999999998e-06,0.0,-0.000648,0.0004,0.0008,6.48e-07,0.0004,-5.424442820084844e-07,0.0002914459438362612
1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.801367435500301e-07,0.00028885155703550856
1.5e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-6.162665443190627e-07,0.00028629410408422126
1.6e-06,0.0,0.000648,0.0004,0.0004,-6.48e-07,0.0,-6.508614618295282e-07,0.0002837734946011405
1.6999999999999998e-06,0.0,0.000648,-0.0004,-0.0004,-6.48e-07,0.0,-6.839492735953729e-07,0.00028128963820500766
1.8e-06,0.0,0.0,0.0004,0.0008,0.0,0.0004,-7.155577571305428e-07,0.000278842444514564
1.9e-06,0.0,0.000648,-0.0004,0.0,-6.48e-07,0.0004,-7.457146899489838e-07,0.0002764318231485508
2e-06,0.0,0.0,0.0,0.0004,0.0,0.0004,-7.744478495646421e-07,0.00027405768372570937
2.1e-06,0.0,0.000648,0.0,0.0004,-6.48e-07,0.0004,-8.01785013491464e-07,0.000271719935864781
2.2e-06,0.0,0.000648,-0.0008,-0.0004,-6.48e-07,0.0004,-8.277539592433956e-07,0.00026941848918450687
2.3e-06,-0.001536,0.0,0.0004,0.0008,-1.536e-06,0.0004,-8.523824643343825e-07,0.00026715325330362846
2.4e-06,0.0,0.000648,-0.0004,-0.0004,-6.48e-07,0.0,-8.756983062783713e-07,0.00026492413784088697
2.4999999999999998e-06,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-8.97729262589308e-07,0.00026273105241502364
2.5999999999999997e-06,-0.001536,0.000648,0.0,0.0,-2.184e-06,0.0,-9.185031107811386e-07,0.0002605739066447798
2.7e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-9.380476283678091e-07,0.00025845261014889685
2.8e-06,-0.001536,0.0,0.0004,0.0008,-1.536e-06,0.0004,-9.563905928632657e-07,0.0002563670725461159
2.8999999999999998e-06,-0.001536,0.000648,-0.0004,-0.0004,-2.184e-06,0.0,-9.735597817814546e-07,0.0002543172034551783
3e-06,-0.001536,0.0,0.0004,0.0008,-1.536e-06,0.0004,-9.895829726363222e-07,0.0002523029124948254
3.1e-06,0.0,0.000648,-0.0004,0.0,-6.48e-07,0.0004,-1.0044879429418138e-06,0.00025032410928379844
3.2e-06,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-1.0183024702118759e-06,0.00024838070344083876
3.2999999999999997e-06,-0.001536,0.0,0.0004,0.0008,-1.536e-06,0.0004,-1.0310543319604549e-06,0.00024647260458468756
3.3999999999999996e-06,-0.001536,0.000648,-0.0008,-0.0004,-2.184e-06,0.0004,-1.0427713057014964e-06,0.00024459972233408623
3.5e-06,-0.001536,0.0,0.0004,0.0008,-1.536e-06,0.0004,-1.0534811689489467e-06,0.000242761966307776
3.6e-06,-0.001536,0.000648,-0.0004,-0.0004,-2.184e-06,0.0,-1.0632116992167515e-06,0.00024095924612449818
3.6999999999999997e-06,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-1.071990674018858e-06,0.00023919147140299404
3.8e-06,-0.001536,0.000648,0.0,0.0004,-2.184e-06,0.0004,-1.0798458708692112e-06,0.0002374585517620049
3.9e-06,-0.001536,0.0,-0.0004,-0.0004,-1.536e-06,0.0,-1.0868050672817579e-06,0.00023576039682027201
4e-06,-0.001536,0.0,0.0004,0.0008,-1.536e-06,0.0004,-1.0928960407704434e-06,0.00023409691619653673
4.1e-06,-0.001536,0.000648,-0.0004,-0.0004,-2.184e-06,0.0,-1.0981465688492145e-06,0.00023246801950954028
4.2e-06,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-1.1025844290320172e-06,0.00023087361637802396
4.2999999999999995e-06,0.0,0.000648,0.0,0.0004,-6.48e-07,0.0004,-1.1062373988327975e-06,0.0002293136164207291
4.4e-06,0.0,0.000648,-0.0004,-0.0004,-6.48e-07,0.0,-1.1091332557655013e-06,0.000227787929256397
4.5e-06,-0.001536,0.000648,0.0004,0.0004,-2.184e-06,0.0,-1.111299777344075e-06,0.0002262964645037689
4.6e-06,0.0,0.000648,-0.0004,-0.0004,-6.48e-07,0.0,-1.1127647410824644e-06,0.0002248391317815861
4.7e-06,0.0,0.0,0.0,0.0004,0.0,0.0004,-1.1135559244946158e-06,0.0002234158407085899
4.8e-06,-0.001536,0.000648,0.0,0.0,-2.184e-06,0.0,-1.1137011050944754e-06,0.0002220265009035216
4.9e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-1.113228060395989e-06,0.00022067102198512252
4.9999999999999996e-06,0.0,0.0,0.0,0.0004,0.0,0.0004,-1.1121645679129436e-06,0.00021934931357210275
