# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 100.0
# Amp: 0.4
# R_lim: 209200.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.310182403522345e-09,7.999999999999999e-05
2e-06,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.323799456519634e-09,7.999999999999999e-05
4e-06,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.336743483371383e-09,7.999999999999999e-05
6e-06,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.349025595096769e-09,7.999999999999999e-05
8e-06,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.360656902714967e-09,7.999999999999999e-05
9.999999999999999e-06,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.371648517245152e-09,7.999999999999999e-05
1.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.382011549706498e-09,7.999999999999999e-05
1.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.391757111118183e-09,7.999999999999999e-05
1.6e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.400896312499381e-09,7.999999999999999e-05
1.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.409440264869266e-09,7.999999999999999e-05
1.9999999999999998e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.417400079247017e-09,7.999999999999999e-05
2.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.424786866651806e-09,7.999999999999999e-05
2.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.43161173810281e-09,7.999999999999999e-05
2.6e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.437885804619204e-09,7.999999999999999e-05
2.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.443620177220163e-09,7.999999999999999e-05
2.9999999999999997e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.448825966924865e-09,7.999999999999999e-05
3.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.45351428475248e-09,7.999999999999999e-05
3.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.457696241722189e-09,7.999999999999999e-05
3.6e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.461382948853163e-09,7.999999999999999e-05
3.7999999999999995e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.46458551716458e-09,7.999999999999999e-05
3.9999999999999996e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.467315057675615e-09,7.999999999999999e-05
4.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.469582681405443e-09,7.999999999999999e-05
4.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.471399499373239e-09,7.999999999999998e-05
4.6e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.472776622598178e-09,7.999999999999998e-05
4.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.473725162099437e-09,7.999999999999998e-05
4.9999999999999996e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.47425622889619e-09,7.999999999999998e-05
5.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.474380934007614e-09,7.999999999999998e-05
5.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.474110388452882e-09,7.999999999999998e-05
5.6e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.473455703251173e-09,7.999999999999998e-05
5.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.472427989421657e-09,7.999999999999998e-05
5.9999999999999995e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.471038357983514e-09,7.999999999999998e-05
6.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.469297919955918e-09,7.999999999999998e-05
6.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.467217786358044e-09,7.999999999999998e-05
6.599999999999999e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.464809068209066e-09,7.999999999999998e-05
6.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.462082876528163e-09,7.999999999999998e-05
7e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.459050322334506e-09,7.999999999999998e-05
7.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.455722516647273e-09,7.999999999999998e-05
7.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.45211057048564e-09,7.999999999999998e-05
7.599999999999999e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.448225594868782e-09,7.999999999999998e-05
7.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.444078700815873e-09,7.999999999999998e-05
7.999999999999999e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.43968099934609e-09,7.999999999999998e-05
8.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.435043601478605e-09,7.999999999999997e-05
8.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.430177618232598e-09,7.999999999999997e-05
8.599999999999999e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.425094160627241e-09,7.999999999999997e-05
8.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.419804339681713e-09,7.999999999999997e-05
8.999999999999999e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.414319266415184e-09,7.999999999999997e-05
9.2e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.408650051846834e-09,7.999999999999997e-05
9.4e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.402807806995836e-09,7.999999999999997e-05
9.6e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.396803642881368e-09,7.999999999999997e-05
9.8e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.390648670522601e-09,7.999999999999997e-05
9.999999999999999e-05,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.384354000937523e-09,7.999999999998862e-05
0.000102,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.37565425034467e-09,7.999999999998862e-05
0.000104,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.367199563148798e-09,7.999999999998862e-05
0.000106,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.358989939349909e-09,7.999999999998862e-05
0.000108,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.351025378948002e-09,7.999999999998862e-05
0.00010999999999999999,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.343305881943075e-09,7.999999999998862e-05
0.000112,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.335831448335131e-09,7.999999999998862e-05
0.00011399999999999999,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.328602078124168e-09,7.999999999998862e-05
0.000116,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.321617771310189e-09,7.999999999998862e-05
0.000118,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.31487852789319e-09,7.999999999998862e-05
0.00011999999999999999,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.308384347873173e-09,7.999999999998862e-05
0.000122,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.302135231250136e-09,7.999999999998862e-05
0.000124,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.296131178024083e-09,7.999999999998862e-05
0.000126,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.290372188195012e-09,7.999999999998862e-05
0.000128,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.284858261762922e-09,7.999999999998862e-05
0.00013,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.279589398727813e-09,7.999999999998862e-05
0.00013199999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.274565599089688e-09,7.999999999998862e-05
0.000134,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.269786862848543e-09,7.999999999998862e-05
0.000136,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.26525319000438e-09,7.999999999998862e-05
0.000138,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.260964580557198e-09,7.999999999998862e-05
0.00014,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.256921034507e-09,7.999999999998862e-05
0.00014199999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.253122551853781e-09,7.999999999998862e-05
0.000144,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.249569132597546e-09,7.999999999998862e-05
0.000146,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.246260776738292e-09,7.999999999998862e-05
0.000148,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.24319748427602e-09,7.999999999998862e-05
0.00015,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.240379255210729e-09,7.999999999998862e-05
0.00015199999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.23780608954242e-09,7.999999999998862e-05
0.000154,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.235477987271094e-09,7.999999999998862e-05
0.000156,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.23339494839675e-09,7.999999999998862e-05
0.000158,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.231556972919385e-09,7.999999999998862e-05
0.00015999999999999999,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.229964060839003e-09,7.999999999998862e-05
0.00016199999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.228616212155605e-09,7.999999999998862e-05
0.000164,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.227513426869185e-09,7.999999999998862e-05
0.000166,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.22665570497975e-09,7.999999999998862e-05
0.000168,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.226043046487295e-09,7.999999999998862e-05
0.00016999999999999999,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.225675451391823e-09,7.999999999998862e-05
0.00017199999999999998,0.0,0.0,-0.00084,-0.00076,0.0,7.999999999999999e-05,8.225552919693332e-09,7.999999999998862e-05
0.000174,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.225675451391823e-09,7.999999999998862e-05
0.000176,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.226043046487295e-09,7.999999999998862e-05
0.000178,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.22665570497975e-09,7.999999999998862e-05
0.00017999999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.227513426869185e-09,7.999999999998862e-05
0.00018199999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.228616212155605e-09,7.999999999998862e-05
0.000184,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.229964060839003e-09,7.999999999998862e-05
0.000186,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.231556972919385e-09,7.999999999998862e-05
0.000188,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.23339494839675e-09,7.999999999998862e-05
0.00018999999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.235477987271094e-09,7.999999999998862e-05
0.000192,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.23780608954242e-09,7.999999999998862e-05
0.000194,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.240379255210729e-09,7.999999999998862e-05
0.000196,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.24319748427602e-09,7.999999999998862e-05
0.000198,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.246260776738292e-09,7.999999999998862e-05
0.00019999999999999998,0.0,-0.00176,-0.00084,-0.00076,8.41300191204589e-09,7.999999999999999e-05,8.249569132597546e-09,7.999999999998862e-05
