# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 100.0
# Amp: 0.15
# R_lim: 200000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,-0.00164,0.008424,-0.00024,-0.001144,-5.032e-08,-0.0009040000000000001,4.528150590044652e-09,0.0015072492645917047
2e-09,-0.00164,-0.007488,0.00576,0.019448,2.924e-08,0.013687999999999999,4.288859729376641e-09,0.0014201080026080184
4e-09,0.0,-0.015912,0.00432,0.014872,7.955999999999999e-08,0.010551999999999999,4.0665240819912364e-09,0.00133594731220607
6.000000000000001e-09,-0.00164,-0.0056159999999999995,-0.00216,-0.006864,1.9879999999999997e-08,-0.004704,3.860708285824045e-09,0.0012547221842179699
8e-09,-0.00164,0.00936,-0.00672,-0.020592,-5.4999999999999996e-08,-0.013871999999999999,3.6709769788106717e-09,0.0011763876094758295
1e-08,-0.00164,0.009828,-0.00264,-0.007436,-5.7339999999999996e-08,-0.004796,3.4968947988867222e-09,0.0011008985788117601
1.2000000000000002e-08,-0.00164,-0.0028079999999999997,0.00432,0.013728,5.839999999999999e-09,0.009408,3.3380263839878025e-09,0.001028210083057873
1.4000000000000001e-08,0.0,-0.013104,0.00576,0.016588000000000002,6.552e-08,0.010828,3.1939363720495174e-09,0.0009582771130462786
1.6e-08,0.0,-0.00702,-0.00096,-0.001144,3.51e-08,-0.00018400000000000003,3.0641894010074735e-09,0.0008910546596090886
1.8000000000000002e-08,0.0,0.00468,-0.00672,-0.018876,-2.34e-08,-0.012156,2.9483501087972756e-09,0.0008264977135784138
2e-08,0.0,0.00702,-0.00432,-0.012012,-3.51e-08,-0.007692,2.8459831333545295e-09,0.0007645612657863658
2.2000000000000002e-08,0.0,-0.0028079999999999997,0.00288,0.009152,1.4039999999999999e-08,0.006272,2.7566531126148407e-09,0.0007052003070650551
2.4000000000000003e-08,-0.00164,-0.010296,0.00552,0.017732,4.328e-08,0.012212,2.679924684513815e-09,0.0006483698282465934
2.6e-08,0.0,-0.00468,0.0,0.004004000000000001,2.34e-08,0.004004000000000001,2.6153624869870584e-09,0.0005940248201630913
2.8000000000000003e-08,0.0,0.00702,-0.00528,-0.015444000000000001,-3.51e-08,-0.010164000000000001,2.5625311579701757e-09,0.0005421202736466602
3.0000000000000004e-08,-0.00164,0.008424,-0.00432,-0.013728,-5.032e-08,-0.009408,2.5209953353987733e-09,0.0004926111795294113
3.2e-08,-0.00164,0.0,0.0012000000000000001,0.003432,-8.2e-09,0.002232,2.490319657208456e-09,0.00044545252864345544
3.4e-08,-0.00164,-0.010764,0.00456,0.016016000000000002,4.562e-08,0.011456000000000003,2.4700687613348294e-09,0.00040059931182090413
3.6000000000000005e-08,0.0,-0.007956,0.00048,0.006864,3.9779999999999996e-08,0.006384,2.4598072857134997e-09,0.0003580065198938679
3.8e-08,0.0,0.003744,-0.00432,-0.010868000000000001,-1.8719999999999998e-08,-0.006548000000000001,2.4590998682800727e-09,0.0003176291436944587
4e-08,0.0,0.007956,-0.00456,-0.014872,-3.9779999999999996e-08,-0.010312,2.4675111469701526e-09,0.00027942217405478695
4.2000000000000006e-08,0.0,0.003276,0.00072,0.0,-1.638e-08,-0.00072,2.484605759719346e-09,0.00024334060180696395
4.4000000000000004e-08,0.0,-0.007956,0.00384,0.013156000000000001,3.9779999999999996e-08,0.009316000000000001,2.509948344463259e-09,0.00020933941778310088
4.6e-08,0.0,-0.008892,0.00048,0.009724,4.446e-08,0.009244,2.5431035391374964e-09,0.00017737361281530868
4.8000000000000006e-08,0.0,0.0,-0.0036,-0.007436,0.0,-0.003836,2.583635981677664e-09,0.00014739817773569918
5.0000000000000004e-08,0.00164,0.00468,-0.0036,-0.0143,-1.52e-08,-0.010700000000000001,2.631110310019367e-09,0.00011936810337638245
